;meta[fps=30]
;meta[frames=78]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.005881905;0.0046476196;0.0017325708;0.037411813;0.12672077;0.20912802;0.21482441;0.16410705;0.077067435;0.012819431;0.006086856;0.01271162;-0.0020921896;0.010692571;0.096751995;0.20014936;0.28256002;0.30603203;0.26748267;0.19206402;0.11581867;0.054432012;-0.0041165636;-0.012468576;0.065181576;0.17252024;0.24879363;0.2377198;0.14761877;0.05857281;0.026527092;0.023286857;0.046912007;0.07768686;0.0863927;0.09846126;0.14949487;0.19968913;0.23374355;0.2304805;0.1638199;0.08079589;0.02761326;0.032972343;0.036502857;0.02627429;0.0129904775;0.008236191;0.026072383;0.08448305;0.10491733;0.09865752;0.062439617;0.0019687598;0.016577525;0.11046858;0.19601601;0.21832688;0.16581714;0.070660576;0.04383771;0.066719994;0.10742857;0.13168001;0.124971434;0.10201143;0.08131429;0.034034286;-0.002845716;-0.0077942857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.0057074293;0.0011691437;0.024212573;0.03961524;0.061692197;0.079472005;0.052177526;0.053126473;0.06955657;0.10024381;0.13574402;0.139696;0.09624992;0.0700442;0.05542858;0.07673524;0.09352;0.09736077;0.09672154;0.07565106;0.03944305;0.0206339;0.038001984;0.07870294;0.13648093;0.17269213;0.14364892;0.08917759;0.042768456;-0.003940573;-0.014153142;0.016621713;0.062482283;0.10357943;0.12479179;0.117198646;0.08991727;0.053809382;0.03189669;-0.018737372;0.04394606;0.087570295;0.10592001;0.09078858;0.04539429;-0.03897905;0.0067961924;0.035565715;0.049340952;0.048121907;0.03190857;-0.011568765;-0.003864382;0.052221723;0.09134287;0.12092116;0.14929944;0.13202517;0.11853829;0.13401371;0.13397487;0.094980575;0.09573487;0.09693486;0.07866514;0.06759542;0.051071994;0.0010079982;-0.010015999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0039125285;0.034016166;0.12659825;0.22743046;0.26084837;0.20989494;0.09937669;0.047135457;0.069777004;0.1047017;0.10284027;0.077746496;0.055793304;0.08113634;0.13847142;0.19232337;0.2251198;0.21556646;0.16380352;0.09360679;0.035030745;0.0049411748;-0.00072973757;0;0;-0.0013998363;0.011407664;0.051745277;0.107303604;0.14476426;0.1594926;0.1637465;0.15872428;0.168165;0.2104083;0.26597577;0.3023747;0.30043092;0.2538459;0.19515981;0.14420661;0.13382007;0.1139192;0.09003037;0.058753524;0.05879408;0.082647115;0.15040845;0.16913496;0.13516484;0.064462125;0.01707094;-0.0019847713;0;0;0;-0.002075422;0.017905882;0.068803824;0.11677469;0.1708788;0.23551027;0.27864328;0.29368654;0.25208506;0.15398915;0.06295685;0.017233156;-0.0020038553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010525808;0.09774362;0.28566074;0.41343436;0.39837763;0.25554726;0.064618774;-0.007514458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0015569641;0.013531593;0.050435144;0.09053134;0.10378303;0.08344628;0.040516056;0.008808218;-0.0010846267;-0.0009073014;0.0059299283;0.04478432;0.12882009;0.235338;0.31945172;0.34179282;0.30004025;0.22128132;0.13831057;0.06981582;0.022956295;0.020449933;0.075953014;0.15855141;0.21687283;0.20901804;0.14007078;0.060126804;0.012875571;-0.0031167911;0.013040965;0.050032776;0.086585335;0.10822888;0.11947942;0.12246611;0.12430744;0.11264213;0.07604283;0.030972296;0.023523357;0.03220832;0.041349404;0.03307952;0.01653976;-0.0036631336;0.018660245;0.054496396;0.07885544;0.07596627;0.048718076;0.009435083;0.023506342;0.092901774;0.16680507;0.19125292;0.15230495;0.08775775;0.06631093;0.085705385;0.099079534;0.07792772;0.036339767;0.006520483;-0.00085879536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.0040778467;0.03545155;0.13197282;0.23701717;0.27179524;0.21864851;0.10625669;0.023205765;-0.0028532683;0;-0.0003097627;0.0022793855;0.012846385;0.037457902;0.07486906;0.11583955;0.14435524;0.14278308;0.110217065;0.06407996;0.024605677;0.0035067473;-0.00051432295;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38504088;0.3841391;0.29468924;0.18338864;0.13639355;0.17618655;0.25801492;0.3087151;0.3404785;0.36450276;0.38280436;0.3593223;0.27205083;0.13175128;0.043651216;0.03893046;0.059709333;0.07613074;0.08178477;0.12596607;0.27192116;0.46763903;0.590566;0.55719805;0.37435144;0.1607649;0.034439605;-0.0056531;0.011711422;0.045086753;0.07915229;0.08950555;0.070468925;0.032930028;0.0059225075;-0.0007792773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0037900712;0.03295341;0.12262318;0.22020984;0.25250807;0.20312698;0.098707154;0.02156483;-0.0026512125;0;-0.00029222897;0.0021391157;0.012209326;0.03575713;0.071631156;0.11085412;0.13814247;0.13656442;0.1053719;0.0612395;0.023530275;0.0033430993;-0.00049094466;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31397077;0.31515083;0.24695295;0.16063909;0.12678617;0.16604705;0.24062057;0.28750432;0.3112478;0.31992227;0.32209086;0.29532024;0.22178209;0.107390516;0.037042942;0.035924673;0.054503944;0.07038264;0.07876823;0.10341065;0.18425174;0.28996015;0.34966168;0.3255672;0.21907711;0.094069906;0.020158794;-0.0038162326;0.011232724;0.043227624;0.07586821;0.08577616;0.06751881;0.03153846;0.005666459;-0.00074587966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00024547233;0.0018001302;0.010228015;0.029935936;0.05984849;0.092613205;0.115418755;0.11413295;0.0880778;0.051210202;0.017568247;0.01965671;0.07600457;0.15838453;0.21665244;0.20883963;0.1399816;0.060151305;0.012882571;-0.0026976354;0.009418122;0.036113933;0.063344106;0.07158218;0.05633061;0.02629504;0.004742459;-0.00062342186;0;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.006064074;0.02393012;0.09289653;0.16681819;0.19127916;0.1527773;0.08418477;0.052449815;0.0613358;0.07158218;0.05633061;0.02629504;0.004742459;-0.00062342186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00024547233;0.0018118195;0.0101344995;0.029491747;0.058878288;0.09111697;0.11355432;0.1123328;0.08669847;0.050386112;0.017162576;0.02024618;0.07904247;0.16473763;0.22538368;0.21726473;0.14563423;0.062539235;0.013391994;-0.0027390486;0.009217736;0.035457116;0.06223085;0.0703576;0.05538434;0.025872003;0.0046533984;-0.0006122893;0;0;0;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.0058307564;0.024863398;0.09649373;0.17332378;0.1987797;0.15884592;0.08693867;0.052405283;0.06014601;0.0703576;0.05538434;0.025872003;0.0046533984;-0.0006122893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.00435282;0.040422224;0.11369543;0.20937341;0.30776107;0.3602246;0.34372345;0.29466328;0.25536618;0.20538424;0.18859102;0.17712043;0.16712248;0.17715013;0.25977352;0.3482673;0.42883343;0.45535165;0.38877675;0.29296646;0.21631953;0.15597418;0.10419267;0.06305392;0.04386648;0.056456406;0.10164559;0.13707931;0.17833179;0.26512232;0.3788191;0.44468895;0.42515507;0.32779965;0.20422877;0.15116753;0.19292633;0.2805674;0.3346228;0.37030917;0.39978617;0.4188582;0.4385022;0.44850275;0.36845174;0.30003843;0.25840834;0.26142243;0.29226786;0.32131934;0.26914954;0.22372714;0.18840694;0.18300879;0.17528003;0.14749381;0.1094161;0.10208477;0.1280631;0.15363562;0.17211841;0.1669802;0.1264433;0.07579027;0.03665386;0.0066015916;-0.0008683375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
