;meta[fps=30]
;meta[frames=54]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;-0.033584766;0.026392385;0.13673145;0.18950096;0.18470097;0.12233144;0.0023923772;-0.023984762;0;0;0;0;0;0;0;0;0;0;-0.042843435;0.033657916;0.1354926;0.27237183;0.38835663;0.3805288;0.22255693;0.16808228;0.091870464;0.077066675;0.092598096;0.065196194;0.015005713;0.013051428;-0.02602743;0.016617147;0.101526864;0.14069943;0.13712914;0.090816006;0.0017599975;-0.017801143;-0.0021180953;-0.0021257142;0.008731429;0.02784762;0.045485713;0.053005714;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.023131428;0.0044342848;0.098560005;0.18755811;0.23070478;0.20850289;0.12068954;0.07104762;0.08190857;0.11410286;0.13243505;0.13172571;0.13949105;0.141728;0.11499429;0.08200991;0.03605486;-0.01801143;-0.005366859;0.06393143;0.10241068;0.16437183;0.19576533;0.20223543;0.20432302;0.21955962;0.18874514;0.16631162;0.15326478;0.12917334;0.08280381;0.04626286;0.012342856;-0.014811429;-0.008548573;0.00675505;0.029193146;0.038032003;0.06689448;0.11807201;0.17165029;0.23049791;0.25012574;0.20385715;0.13067429;0.06251429;0.016925713;-0.0045371433;-0.005554286;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0053293016;0.010472532;0.022233259;0.02779157;0.022233259;0.007314074;0.031947184;0.12305344;0.22104439;0.25351158;0.20397583;0.09809827;0.03151779;0.02605728;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.006011568;0.0558217;0.16317111;0.23616871;0.22758076;0.14275326;0.06934772;0.06054507;0.078687124;0.08536998;0.10885947;0.1340508;0.15744582;0.12666516;0.061561313;0.013445873;-0.001653181;0;0;0;0;0;0;0;-0.0028483379;0.026536776;0.07389218;0.13417962;0.17011304;0.15826881;0.101602644;0.05079774;0.0073236157;0.03395343;0.10338941;0.14970472;0.14432532;0.09263062;0.023485662;-0.0027290606;-0.00094706053;0.0070516653;0.040590014;0.095729426;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008449591;0.07344966;0.27353045;0.49140382;0.5636261;0.45351842;0.2204909;0.04819273;-0.005923899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002377186;0.009159078;0.021982873;0.041059993;0.068556204;0.10195608;0.13625315;0.15705964;0.15378252;0.13001609;0.09476761;0.0628477;0.036937192;0.019128626;0.007361959;0.0018486215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;-0.0012643377;0.010989401;0.04093989;0.07355423;0.0843687;0.06788857;0.033007957;0.0072122905;-0.0008866267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001033735;0.010337351;0.020674702;0.025843376;0.020674702;0.010337351;-0.001033735;0;-0.0013761929;0.012776435;0.0373788;0.054114707;0.052161213;0.03347181;0.008478748;-0.0009854941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.004608868;0.042797163;0.12509255;0.1787031;0.19488795;0.18792084;0.16484681;0.15331538;0.12602025;0.061273452;0.006590459;0.066539146;0.13511108;0.18144302;0.17722125;0.14153622;0.07728482;0.067651;0.03286991;0.0071771424;-0.00088253134;-0.0064902664;0.060264107;0.17386787;0.27638736;0.30581617;0.29762268;0.2986914;0.35337436;0.35739693;0.27246317;0.13331763;0.026603783;0.019659312;0.06788247;0.0982316;0.0946395;0.060698275;0.015335803;-0.0017838025;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.004282314;0.039757982;0.116297856;0.16585615;0.18405044;0.18519896;0.17198278;0.16392283;0.13434184;0.0652923;0.0071693505;0.06916085;0.14067706;0.18729733;0.1790672;0.13783465;0.069677114;0.06179181;0.03005867;0.006592685;-0.0008094742;-0.0067537366;0.06271327;0.17997593;0.2969306;0.33622098;0.31965208;0.28821194;0.30710945;0.2928969;0.2221107;0.1088205;0.021380024;0.019242587;0.06490266;0.09398641;0.09061881;0.058167484;0.01475617;-0.0017144099;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12464168;0.17121316;0.18859066;0.18650888;0.18205032;0.16118237;0.108358495;0.07395192;0.047183376;0.038318176;0.03206169;0.016030844;-0.0016030845;0;-0.0021470943;0.01993614;0.05828994;0.08437347;0.08131201;0.052167043;0.013200956;-0.001534805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
