;meta[fps=30]
;meta[frames=37]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;0;0;-0.038948577;0.0305981;0.15300572;0.22089145;0.20314667;0.2136122;0.19735315;0.22505297;0.23260501;0.16979963;0.06261028;0.034008376;0.041630477;0.017462859;0.00174476;0.016118476;0.029369717;0.074944004;0.16154286;0.2596046;0.34322748;0.37136006;0.30259433;0.1939646;0.092770875;0.025067428;-0.0068200002;-0.008209144;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.008525714;0.0015885702;0.036411427;0.060624763;0.07795047;0.12014478;0.15840761;0.15924191;0.12298209;0.07886781;0.04925562;0.050122682;0.06443277;0.042692576;-0.012476954;0.0021028582;0.045394283;0.08397714;0.107512385;0.092426285;0.041013144;0.0254541;0.029285148;0.056196578;0.08437944;0.08943315;0.072989725;0.046929147;0.02250286;0.0060720006;-0.0016908573;-0.0019737144;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.0030868922;0.02865991;0.083827965;0.11880478;0.1391129;0.15304255;0.20719391;0.29893476;0.35971355;0.32975355;0.27126718;0.20886427;0.19714125;0.20111553;0.17377365;0.14054187;0.1407792;0.15548298;0.16850483;0.16469263;0.13315782;0.1120345;0.10512783;0.08984449;0.061852586;0.03371112;0.013184118;0.0025112608;-0.00032866813;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013237111;0.012286604;0.035979282;0.052102894;0.05023687;0.032247234;0.008181348;-0.000950506;0;0;0;-0.00030395787;0.0020467956;0.014710249;0.039136216;0.0686748;0.09050291;0.094690524;0.08005901;0.055361878;0.03038923;0.012016176;0.0023441932;-0.00030395787;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.002348964;0.020422628;0.07600179;0.1365405;0.1566069;0.12602025;0.05725461;0.04834858;0.12840262;0.23361617;0.26156813;0.27467296;0.27757856;0.27300864;0.23820278;0.15463085;0.039130844;-0.004549494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0025048195;0.02177523;0.08107266;0.14561352;0.16698799;0.13434184;0.061117597;0.050552823;0.13336773;0.24268919;0.27311808;0.272144;0.24983256;0.22786437;0.19375244;0.1261687;0.031913254;-0.0037108439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;-0.0024677115;0.022918174;0.06694363;0.096871585;0.089045785;0.0996139;0.13137501;0.16651855;0.16217501;0.10404835;0.026332518;-0.0030614461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;-0.0026643863;0.024740197;0.07232434;0.1046829;0.09630753;0.10716917;0.14046288;0.17770119;0.17307377;0.11102846;0.028083667;-0.0032655427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.006785278;0.058991283;0.21957248;0.39434206;0.45096773;0.37526098;0.21029907;0.08710093;0.04159782;0.033240627;0.010156579;0.078849874;0.20032065;0.33617276;0.41469535;0.37891498;0.2619058;0.18386672;0.16868569;0.23636033;0.31342253;0.35236204;0.38785714;0.4315874;0.47233182;0.48379064;0.40983585;0.2824567;0.154202;0.060448263;0.0116181895;-0.0015154162;0;0;0;0;0;0;0;0;0;0;0;0;0
