;meta[fps=30]
;meta[frames=63]
;meta[profile=dand]
jaw_open_a;0;0;0;-0.0034011425;-0.0012068575;0.01443657;0.011687617;0.0692099;0.15215544;0.17393221;0.14984535;0.0929783;0.0018773334;-0.022259811;0.00059428636;0.012845715;0.019931428;0.030217143;0.047382858;0.038006857;0.056758862;0.120224;0.17295544;0.17658971;0.10298972;0.086014494;0.149376;0.20070398;0.20387048;0.13636571;0.020863999;0.018489908;0.065746285;0.063698284;0.039378293;0.01212343;-0.00426057;-0.0013074292;-0.0030019048;0.025859049;0.071085714;0.08796953;0.042483803;0.07534172;0.1396541;0.18217295;0.18726401;0.124054864;0.0024807567;-0.024338285;-0.005881905;0.0046476196;0.023908572;0.033112384;0.030963048;0.019900572;0.0058049527;0.0134327635;0.02888;0.033624;0.026512;0.013376;0.003648;-0.0006559993;-0.0011840003;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.007113143;-0.0024959992;0.030153144;0.0737219;0.100137144;0.111716576;0.094441146;0.12650667;0.18959545;0.21523884;0.1984152;0.15694857;0.12159239;0.1347581;0.13277714;0.09013714;0.035250288;-0.0024754282;-0.0026422853;0.03418972;0.09418058;0.12566553;0.16145983;0.17837712;0.17398095;0.1734781;0.15277714;0.08655238;0.04152381;0.0011428552;-0.011062856;0;0;0;0;-0.03306667;0.025950482;0.11154287;0.1911162;0.28053337;0.30534247;0.24335392;0.1785402;0.1181242;0.080422096;0.08535009;0.12003961;0.15331046;0.15622096;0.17984;0.16286476;0.10214095;0.052160002;0.0013409498;-0.0129828565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013359039;0.012404822;0.03626025;0.05248194;0.050573505;0.032443378;0.008206265;-0.0009542169;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.006612724;0.06140387;0.17948821;0.2597856;0.25033885;0.16059472;0.040621016;-0.007206724;0.021591548;0.08034388;0.14180142;0.18771835;0.21568643;0.21178536;0.19369844;0.16698559;0.16341802;0.22277509;0.3074451;0.3220761;0.24694017;0.120753765;0.024670325;0.010910279;0.06427796;0.13329361;0.18236518;0.1757954;0.11783531;0.050597366;0.010832273;-0.0013511715;0;0;0;0;-0.0062401025;0.057940062;0.16941169;0.24241646;0.26438013;0.20772827;0.1085045;0.048841607;0.056107964;0.053302567;0.07013496;0.056107964;0.028053982;-0.0028053983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008163856;0.07580724;0.22159038;0.32072294;0.30906028;0.19826509;0.050149404;-0.005831326;-0.0041385186;0.030859377;0.17698221;0.4169272;0.6382197;0.71600264;0.5852177;0.3443654;0.13940991;0.030141339;-0.0037655798;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0016327715;0.01516145;0.044318084;0.062564835;0.07648049;0.082539774;0.072107;0.05865784;0.03838073;0.009711808;-0.0011291567;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.058351032;0.06017319;0.09475427;0.12676442;0.12290845;0.07882892;0.019916626;-0.0023166267;0;0;0;0;0;0;-0.0002809639;0.0026134944;0.006316386;0.021936387;0.04694377;0.12161072;0.21509112;0.25799114;0.22004244;0.1297258;0.03325605;-0.003866169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.0018813978;0.015340628;0.069467;0.14037678;0.22867055;0.30008855;0.3592552;0.3815091;0.3374883;0.25029105;0.1901854;0.16145511;0.15354267;0.122001424;0.09621291;0.14345938;0.22795197;0.30284494;0.34563178;0.33565697;0.31736067;0.2836903;0.20465158;0.11623032;0.055072635;0.012178988;-0.0014973255;0;0;0;0;0;0;-0.009548003;0.088663206;0.25912824;0.37503645;0.36138055;0.23181641;0.0586202;-0.0068168207;0;0;-0.00545123;0.050615914;0.14798847;0.21420845;0.20319097;0.1625498;0.12160805;0.12364532;0.122324616;0.083482474;0.04631448;0.05975813;0.09505819;0.10664408;0.08715046;0.051258903;0.020717086;0.0044730525;-0.0005591315;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.002705205;0.022042412;0.10003246;0.20479256;0.30568635;0.3615141;0.38200262;0.37062055;0.31535047;0.23822634;0.18855168;0.16908644;0.16410187;0.13016714;0.10158435;0.14938188;0.23709063;0.31173816;0.34838757;0.33004618;0.30207288;0.26210156;0.18303663;0.099307194;0.045348927;0.010091641;-0.0012412774;0;0;0;0;0;0;-0.005588531;0.05189244;0.15169929;0.21957062;0.21159232;0.13574266;0.03434015;-0.003992868;0;0;-0.0051283864;0.047621265;0.13919376;0.2014617;0.18945713;0.16795279;0.15840851;0.18002418;0.17644814;0.11771317;0.052702237;0.05323381;0.08671212;0.09732199;0.07957004;0.046797544;0.018915007;0.0040600356;-0.00050847844;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012987954;0.0012023135;0.00356241;0.005176627;0.005009639;0.0032284344;0.0008349398;-0.00009648194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.0024825546;0.020227807;0.09180776;0.18672706;0.2899412;0.3748602;0.45319238;0.4927908;0.4794277;0.4405525;0.4548938;0.49055868;0.47857273;0.36071816;0.17679016;0.03861875;-0.008936083;0.036406722;0.13556696;0.24350746;0.27926517;0.22344385;0.120685555;0.05463995;0.07084242;0.11753727;0.1620674;0.2245721;0.30141106;0.33978713;0.30947697;0.2087461;0.089683674;0.016349243;0.024173921;0.07763085;0.1123458;0.1047998;0.09938753;0.1290242;0.19789264;0.23212442;0.18980409;0.08862608;0.09473414;0.20470314;0.2957754;0.28096652;0.2227768;0.16264257;0.16307302;0.16074798;0.116090216;0.094971165;0.15875174;0.24789393;0.27815324;0.22735022;0.13369863;0.054033134;0.011630715;-0.0014553005;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.0025181787;0.020517254;0.09313031;0.19010392;0.28760526;0.36797842;0.4458538;0.49123785;0.48536465;0.453238;0.4666785;0.5025893;0.48988146;0.3691594;0.18097599;0.03955389;-0.009166527;0.037417002;0.13934785;0.25024262;0.28694934;0.22965254;0.12296643;0.05278453;0.07421326;0.13284819;0.1854865;0.24613285;0.3115773;0.33602062;0.30150607;0.20372534;0.087501705;0.015886128;0.024231808;0.07763085;0.1123458;0.10469404;0.10030597;0.13245301;0.20420514;0.23821577;0.19347042;0.088627934;0.09500689;0.208722;0.30335888;0.28811732;0.22804251;0.16557042;0.16542199;0.16320568;0.11683034;0.090884306;0.14813223;0.23156221;0.2597915;0.21233355;0.12491813;0.050540023;0.010909883;-0.0013637353;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003960398;0.03442179;0.12825789;0.2258874;0.3032001;0.35779956;0.36424807;0.32183594;0.237635;0.12071003;0.039094668;0.021123981;0.027831333;0.022390306;0.01088205;0.0023767957;-0.000292229;0;0;0;0;0;0;0;0;-0.0035104584;0.03259605;0.09529446;0.13793206;0.13292243;0.08527519;0.021574844;-0.0025085302;0;0;-0.0009091568;0.00843846;0.02471422;0.035791088;0.034510847;0.022153737;0.0056219283;-0.00065310847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036514706;0.031744417;0.11817461;0.20762731;0.28379607;0.3461299;0.36511362;0.33034673;0.2461653;0.123749204;0.03657037;0.015006653;0.020984823;0.016921448;0.008260339;0.0018146025;-0.00022265062;0;0;0;0;0;0;0;0;-0.00435282;0.040422224;0.118116155;0.17094001;0.1647058;0.10564771;0.026706938;-0.003105976;0;0;-0.0012950846;0.012023135;0.0351788;0.05093133;0.049094465;0.031505063;0.007982025;-0.00092771096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
