;meta[fps=30]
;meta[frames=66]
;meta[profile=default]
jaw_open_a;0;0;0;0;0;0;0;0;0;0;-0.0044083814;-0.004550858;0.018253716;0.058549337;0.0953585;0.10987862;0.08515912;0.04784915;0.029580697;0.033614475;0.048565336;0.05922032;0.054191753;0.04224;0.02649905;0.012383495;0.0034590499;-0.0010971429;-0.0010768258;0;-0.0047085714;0.0008914286;0.020114286;0.037565716;0.043146666;0.04666286;0.045241907;0.048971433;0.055177145;0.038156193;0.028868577;0.039154287;0.0427581;0.04080762;0.03897143;0.02928762;0.024966858;0.053255994;0.10532647;0.15241602;0.1576023;0.11835583;0.054455627;0.0037515434;0.016110782;0.09994362;0.19040915;0.24122547;0.2286443;0.15767133;0.08348161;0.057746597;0.061783772;0.05846858;0.029630478;0.008182858;-0.0013866652;-0.0026514293;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0031477546;-0.004865307;0.012395101;0.046733055;0.08604735;0.1106743;0.10015304;0.07278759;0.054822095;0.04795298;0.047660083;0.04033263;0.020994289;0.0058331443;-0.00094704685;-0.0018940958;0;0;0;0;-0.003139048;-0.0032761903;0.012982858;0.04185905;0.06829715;0.07947429;0.06256762;0.01701943;0.02021791;0.058364958;0.08002134;0.080775626;0.053504;-0.007477336;-0.0037881888;0.03474286;0.034163814;0.06791619;0.07305143;0.04956952;0.035870478;0.014395427;-0.012706285;0.028009145;0.055829722;0.063812576;0.033824388;0.034482293;0.068129145;0.096406095;0.11724893;0.10940436;0.063765645;0.047450524;0.037281834;0.0115254875;-0.0014482276;-0.0032182864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008492532;0.007380869;0.027510077;0.04938073;0.05660893;0.045516156;0.022099666;0.004804482;-0.0005916145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;-0.000540564;0.004030613;0.023113046;0.054518245;0.08348039;0.093167365;0.07969398;0.06933683;0.08597845;0.12808836;0.17294778;0.19371717;0.18084638;0.14449072;0.09685461;0.049827628;0.036335003;0.09487462;0.21450798;0.32917386;0.36930588;0.30185702;0.17466226;0.09917178;0.09528812;0.113520816;0.11126171;0.07137544;0.018053785;-0.00525535;0.031560726;0.060316056;0.106008746;0.12628108;0.14228569;0.14868133;0.17253353;0.17986059;0.21651922;0.23575541;0.21906438;0.16264153;0.07990768;0.014677097;0.020790717;0.10407797;0.21580781;0.29410398;0.29354864;0.24144106;0.20108789;0.19982791;0.20230898;0.16718598;0.098456115;0.03987912;0.008635666;-0.0010782655;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010520242;0.10520242;0.21040484;0.26300606;0.21040484;0.10520242;-0.010520242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;-0.00055689167;0.004140242;0.023928849;0.05642683;0.08652522;0.09713531;0.0794489;0.04673808;0.01891391;0.0040469416;-0.0005073255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022129882;0.01923463;0.07166845;0.12866822;0.14751798;0.11863104;0.057616416;0.011420068;0.0076055056;0.041551694;0.08612634;0.11778696;0.113500945;0.07604283;0.03262627;0.0069835973;-0.00087120023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0008460724;0.005822314;0.040177304;0.10241134;0.17156504;0.21121866;0.20833597;0.21329248;0.25871107;0.31851345;0.33731204;0.28662604;0.22775763;0.24464469;0.3410565;0.45462152;0.50963736;0.47549886;0.379675;0.25434497;0.13649598;0.053760245;0.009620984;-0.0012876632;-0.001569687;0.01569687;0.03139374;0.039242174;0.03139374;0.01569687;-0.001569687;0;0;0;0;0;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43054935;0.3789371;0.26968005;0.22340858;0.2747472;0.35310164;0.37955186;0.34878814;0.30259496;0.30121285;0.32748923;0.2944659;0.19892302;0.085426606;0.018305006;-0.002282615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.00090650615;0.006250121;0.042939764;0.10938191;0.18316197;0.22560157;0.2206857;0.21836698;0.2543102;0.3064772;0.3227678;0.2730619;0.20894445;0.20903683;0.2803807;0.37073264;0.41586187;0.3880306;0.3098555;0.20762174;0.11143665;0.043911666;0.007854622;-0.0010514061;-0.0014305303;0.014305304;0.028610608;0.03576326;0.028610608;0.014305304;-0.0014305303;0;0;0;0;0;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31498042;0.35164976;0.31404755;0.22999394;0.20710778;0.27428657;0.37110326;0.42099842;0.40069908;0.34336048;0.31554252;0.3147345;0.27236184;0.18480115;0.07940168;0.01700695;-0.0021209703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016011365;0.013911213;0.051903766;0.09323635;0.10693631;0.086026646;0.04181017;0.009104742;-0.0011204894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015766448;0.013703033;0.051061865;0.09173624;0.10522192;0.0846643;0.041161146;0.0089884065;-0.0011051822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
