;meta[fps=30]
;meta[frames=119]
;meta[profile=yenn]
jaw_open_a;0;0;0;-0.00991347;-0.015847186;0.039309062;0.14911152;0.27466056;0.35367382;0.33071417;0.23028442;0.13293943;0.059939258;0.0239631;0.009149392;-0.001268571;-0.009150477;-0.02646857;0.06311619;0.13229716;0.17161143;0.15692191;0.08822857;-0.007999998;0.0005790464;-0.0053638094;0;0;0;0;0;0;0;0;-0.005881905;0.0046476196;-0.015040003;0.06371049;0.16608123;0.2324233;0.31950933;0.39996192;0.38101763;0.3343211;0.22460529;0.08615498;0.030361608;0.035130512;0.07475201;0.08782629;0.09148343;0.08053943;0.04566858;0.022172956;0.025895623;0.013130665;0.08295619;0.1807162;0.2030324;0.18508191;0.118156195;-0.003489528;-0.01933714;0.023908572;0.033112384;0.03225905;0.014465017;-0.013218541;0.018336004;0.11039951;0.22752614;0.33693108;0.37907612;0.3468262;0.26954824;0.16860802;0.07909386;0.02241068;-0.013244952;-0.0035083198;0.023161909;0.026445713;0.07404953;0.104693346;0.1053143;0.08685715;0.052247625;0.00873143;0.026579048;0.042217143;0.053005714;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.005028572;-0.0010057145;0.013074287;0.029135238;0.048076194;0.02863238;0.079161905;0.17045334;0.19992381;0.19433905;0.13667047;0.02399238;-0.0054704747;0.009257143;-0.0061714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.0023706125;-0.0038720008;0.009504002;0.035860904;0.06605388;0.077730626;0.079611436;0.0812578;0.10299865;0.123598374;0.13334206;0.13581564;0.102433525;0.12724268;0.17816992;0.2149638;0.17612188;0.15769903;0.1170438;0.093406476;0.08586361;0.11379199;0.110159226;0.13599391;0.20576456;0.19170743;0.16043429;0.13469715;0.08848;0.029874291;0.020982858;-0.0017600002;-0.0048;-0.022369524;0.017584765;0.07678171;0.121273905;0.1834051;0.23236024;0.21917108;0.19462708;0.12992825;0.03984641;-0.008101482;-0.01206126;0.011684572;0.02928457;0.019145146;0.04538514;0.12386743;0.18572953;0.23717485;0.24757183;0.17843811;0.105074294;0.08902095;0.10056381;0.12285716;0.16726096;0.15700573;0.09670858;0.039702863;0.011337144;-0.016202161;-0.0032462226;0.0053973333;0.026629081;0.05472762;0.08102707;0.09124623;0.08366984;0.061784394;0.037427817;0.03311188;0.05010896;0.07117258;0.06504737;0.08102096;0.09831619;0.12586667;0.12656763;0.08271238;0.04007619;0.055497147;0.06592;0.07343238;0.048639994;0.00095999666;-0.009539046;0;0;0;0;0;0;0;0;-0.006430477;0.0011123809;0.025996191;0.057249527;0.06429606;0.05171374;0.037050337;0.04734258;0.079952106;0.1106743;0.10086314;0.06549007;0.053485718;0.07047945;0.09860789;0.11372081;0.09205333;0.046598095;0.0128000025;-0.0021485693;-0.0041752392;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18312888;0.2014225;0.21610472;0.23888314;0.28367603;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00024332535;0.0018193739;0.010361208;0.024365932;0.03723196;0.041739047;0.034092586;0.020068774;0.008134701;0.0017748441;-0.00022106033;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.00039811298;0.002739557;0.018897995;0.04826839;0.080918156;0.10014229;0.0953177;0.06592781;0.06574562;0.094831124;0.11860018;0.1108636;0.07137544;0.018053785;-0.008411422;0.060120437;0.15410605;0.23929378;0.24420798;0.1768164;0.06663775;0.01846887;-0.0049523865;0.028053982;0.056107964;0.07013496;0.056107964;0.028053982;-0.0028053983;0;0;0;0;0;0;0;0;0;0;0;-0.0018320966;0.014928724;0.067736045;0.14050177;0.19095314;0.19778056;0.1618772;0.11506427;0.077554934;0.04529716;0.052658465;0.06764445;0.07232631;0.11894315;0.19473185;0.23301265;0.22758076;0.1459952;0.0369282;-0.0042939764;0;0;0;-0.00027465547;0.0017738894;0.013844734;0.03858997;0.070745654;0.09883922;0.11035026;0.10291183;0.08213248;0.05495559;0.029451115;0.011579268;0.0020397983;-0.00027465555;0;-0.0029127474;0.029127475;0.05825495;0.07014688;0.08306459;0.09922902;0.123699926;0.17319994;0.19263017;0.1715563;0.13361424;0.079154685;0.032002058;0.0068799066;-0.0022610177;0.011407664;0.051745277;0.107303604;0.1468397;0.13557516;0.15076439;0.20397821;0.24491698;0.2264901;0.1459952;0.0369282;-0.0042939764;0;0;-0.0012094701;0.009007809;0.05181637;0.12218511;0.18719114;0.21005896;0.17171851;0.101006255;0.040842872;0.008788341;-0.0010997351;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;-0.0043355916;0.032328878;0.18540993;0.4367809;0.6686111;0.75009805;0.6130852;0.36076376;0.1460485;0.03157664;-0.003944893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0043355916;0.032328878;0.18540993;0.4367809;0.6686111;0.75009805;0.6130852;0.36076376;0.1460485;0.03157664;-0.003944893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0045086127;0.012238308;0.024476616;0.039936002;0.064412616;0.08631417;0.106282175;0.10241959;0.08373912;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0;0;0.0045086127;0.012238308;0.024476616;0.039936002;0.064412616;0.08631417;0.106282175;0.10241959;0.08373912;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;-0.0003648744;0.0025341276;0.017131602;0.043365072;0.072347604;0.089291774;0.08495577;0.061501328;0.034550603;0.0136503;0.0028965017;-0.0003648743;-0.0015797594;0.014668437;0.042886756;0.062077124;0.05982411;0.03838073;0.009711808;-0.0011291567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00074746995;0.0060910853;0.027627764;0.05735162;0.07728362;0.08678605;0.09181555;0.095453516;0.08906344;0.06730331;0.033007957;0.0072122905;-0.0008866267;0;0;0;0;0;0;0;-0.00025657835;0.0016969158;0.012589832;0.03478386;0.06336902;0.08819881;0.098211184;0.09159263;0.07329393;0.049333017;0.026660826;0.010613016;0.0019301695;-0.00025657844;0;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.010496387;-0.0010496387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;-0.0026105787;0.022699231;0.084451385;0.15165292;0.16951229;0.17793125;0.20973969;0.26949355;0.2869651;0.2625283;0.22747566;0.20284957;0.1828676;0.12779404;0.05903582;0.035642654;0.058594227;0.056460492;0.03621784;0.009158363;-0.0010650122;0;-0.0006449448;0.004808512;0.027581593;0.06503737;0.09958477;0.11172239;0.0913005;0.053699814;0.021703618;0.0046860552;-0.00058575685;0;0;-0.0028922316;0.023567567;0.106934644;0.22134812;0.30225936;0.34470767;0.34148368;0.3151731;0.2615655;0.17833203;0.073326275;0.04651914;0.081440404;0.17033888;0.24803282;0.2599446;0.19445191;0.10959606;0.028306313;-0.0032915182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032432775;0.030109785;0.0861862;0.146634;0.16112484;0.12662327;0.055668224;0.03543485;0.10510596;0.25215742;0.38608363;0.43253112;0.35888055;0.23592694;0.14934216;0.11778276;0.10576277;0.121324934;0.18996644;0.30417824;0.39108506;0.36723307;0.29239962;0.23226541;0.2040118;0.17075597;0.117741354;0.06848363;0.09911982;0.17156504;0.21233395;0.20218746;0.14619559;0.081781164;0.03205373;0.0066683837;-0.0008460721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;-0.0037572293;0.03266285;0.121608995;0.21842027;0.24635737;0.23737063;0.23142585;0.26113024;0.26761213;0.26342076;0.24596773;0.23031539;0.20306574;0.13534561;0.05294261;0.032499567;0.053566027;0.05163639;0.03313783;0.008397639;-0.00097595184;0;-0.00058575685;0.004359501;0.02512223;0.059267566;0.090841286;0.10195637;0.0833591;0.049026;0.019815724;0.0042533707;-0.00053269183;0;0;-0.0030057833;0.024491569;0.111147195;0.23026307;0.3124122;0.35029176;0.33835322;0.30486438;0.24994761;0.17062609;0.06858754;0.0591093;0.12067145;0.22344476;0.29330513;0.2819128;0.19099712;0.10078652;0.026369255;-0.003065157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004675664;0.04341688;0.12508515;0.20194414;0.21352199;0.15919521;0.063195676;0.030132057;0.085490435;0.2057663;0.31505066;0.35287213;0.2932487;0.19507891;0.12802951;0.10568467;0.09709517;0.10785067;0.16017318;0.2502591;0.31952664;0.29910314;0.2434833;0.20379956;0.18710817;0.15903087;0.11037641;0.06930902;0.106316745;0.18316197;0.22657886;0.21570078;0.15596676;0.08726314;0.034237303;0.0071566254;-0.000906506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.105402805;0.11597872;0.12447952;0.13766263;0.16348493;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;-0.0024677115;0.022918174;0.06537617;0.109643936;0.15127969;0.18006298;0.17964381;0.15689746;0.106403634;0.04573801;0.009801528;-0.0012221297;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016364823;0.01636482;0.03272964;0.04091206;0.03272964;0.01636482;-0.0016364823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
