;meta[fps=30]
;meta[frames=32]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;0;0;-0.018133335;0.014217147;0.073874295;0.10241524;0.09984001;0.06614858;0.0013409498;-0.0129828565;0;0;0;0;-0.018133335;0.014217147;0.073874295;0.10241524;0.09984001;0.061440002;0.0022323783;0.00713143;0.039897144;0.045531433;0.037017148;0.014354287;-0.001268571;-0.0032685718;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;-0.008929525;0.0069942866;0.027855238;0.052446477;0.070976;0.1082758;0.1407299;0.17141028;0.15116495;0.08188344;0.024173716;0.06655086;0.16810055;0.24814631;0.24687545;0.17741716;0.103899434;0.07355429;0.062207993;0.043574862;0.01378743;-0.0018468556;-0.0038400008;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.037292708;0.04796849;0.1076643;0.20904796;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;-0.0027767716;0.025782945;0.07538314;0.109114714;0.10515471;0.067463145;0.01707094;-0.0019847713;0;0;0;0;-0.0027767716;0.025782945;0.07538314;0.109114714;0.10515471;0.067463145;0.01707094;-0.0019847713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;-0.008851953;0.076947264;0.28655574;0.51480407;0.5904655;0.47511455;0.23099048;0.050487623;-0.006205989;0;-0.008851953;0.076947264;0.28655574;0.51480407;0.5904655;0.47511455;0.23099048;0.050487623;-0.006205989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;-0.0010019279;0.009298315;0.027248198;0.039467473;0.03806266;0.024438556;0.006207711;-0.00072096393;0;-0.00090968685;0.007411085;0.03364569;0.06951471;0.09775423;0.105207734;0.08353323;0.050435666;0.023032678;0.006207711;-0.00072096393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.001322545;0.011498794;0.042792898;0.07035204;0.14837253;0.24576457;0.30245084;0.27926397;0.18921909;0.06587118;0.0070268526;0.010199998;0.042792898;0.0768423;0.08810843;0.07087248;0.032620545;0.024366144;0.04835545;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.00120621;0.010488515;0.03901201;0.06335338;0.14313748;0.24681056;0.30920961;0.28737223;0.19415683;0.06627566;0.0063639116;0.009249093;0.03901201;0.07010712;0.080424204;0.06473429;0.029749652;0.023071058;0.04635391;0.06829807;0.06579326;0.042192295;0.010653833;-0.0012394219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;-0.0015585547;0.014472293;0.042303625;0.059648104;0.071893886;0.09620289;0.13051558;0.16431616;0.15946239;0.10688343;0.045932826;0.009836707;-0.0027853597;0.014472293;0.042303625;0.061228927;0.05900242;0.037850607;0.0095739765;-0.0011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;-0.0016624581;0.01543711;0.04512386;0.06373003;0.075827375;0.098726265;0.13115384;0.16424195;0.15946239;0.10688343;0.045932826;0.009836707;-0.0028892632;0.01543711;0.04512386;0.06531085;0.06293591;0.040373977;0.010212242;-0.00118747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.0034380043;0.029879717;0.111357056;0.20001961;0.22737177;0.20332086;0.14221077;0.121358514;0.13942218;0.143554;0.09998321;0.08680406;0.12613735;0.19581895;0.24963312;0.2762404;0.27967158;0.27906936;0.2620173;0.22287627;0.18201837;0.15980154;0.16945754;0.20732671;0.24371342;0.24171065;0.18636192;0.091075234;0.019866005;-0.002443591;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0032145188;0.027944881;0.10404325;0.18557562;0.22522226;0.21715812;0.1688369;0.14618443;0.15267757;0.14233314;0.10019928;0.08486922;0.11882354;0.18259208;0.23517475;0.2669918;0.27976516;0.28537446;0.26889008;0.22674668;0.18317987;0.1600216;0.16717906;0.19881867;0.22851746;0.2243439;0.17246018;0.084379025;0.018457739;-0.0022682534;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.04502367;0.07399423;0.07877751;0.0645093;0.045114953;0.04661785;0.05421543;0.05305765;0.03561297;0.015329497;0.0032863244;-0.001485822;0.009993303;0.02920434;0.04226651;0.040726513;0.02612434;0.0066053015;-0.0007681447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;-0.0011206749;0.010405207;0.03042892;0.04329738;0.048563812;0.055002127;0.064478874;0.07798339;0.07594614;0.050904617;0.021853162;0.0046756645;-0.0017040197;0.010405207;0.03042892;0.044047713;0.042452056;0.027237594;0.006894747;-0.0008015422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;-0.0029787875;0.02588759;0.09649373;0.17215857;0.20959312;0.19143455;0.12533106;0.064632505;0.030607687;0.010635277;-0.00211045;0.025716892;0.09649373;0.17238641;0.20641662;0.19458133;0.14963041;0.115189046;0.09451585;0.0670453;0.03160897;0.008384652;0.008669275;0.028487224;0.051487964;0.059058078;0.047521994;0.023105571;0.0050486033;-0.0006206387;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;-0.0029787875;0.02588759;0.09649373;0.17169842;0.21387172;0.20379168;0.1440337;0.083390824;0.043521427;0.014887905;-0.0016911246;0.025642674;0.09649373;0.1723085;0.20705116;0.19747135;0.15557297;0.12318593;0.10298399;0.07366174;0.035635237;0.010179032;0.010678324;0.033428207;0.060491394;0.0693835;0.05581573;0.027127199;0.005900242;-0.00072639773;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;-0.00054056395;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;-0.00054056395;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;-0.00089060253;0.008269881;0.024078079;0.035108823;0.043282013;0.046187285;0.053182967;0.068768516;0.07910778;0.06750768;0.045832954;0.01970458;0.004225274;-0.000663499;0.00088296883;0.0066858805;0.021339472;0.03986019;0.05213206;0.0487764;0.03276972;0.014065161;0.0030153266;-0.0003759616;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;-0.0009796628;0.007993157;0.03612284;0.07485292;0.10237476;0.09867877;0.06613838;0.028432488;0.00608727;-0.0007592388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
