;meta[fps=30]
;meta[frames=44]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;-0.013836191;0.0090377135;0.059083432;0.08357638;0.08251658;0.055904;0.0037386687;-0.019533716;-0.0029638098;0.034940958;0.081577145;0.110247634;0.11444268;0.083547436;0.038683865;0.015447077;0.021615677;0.047824327;0.08775967;0.09226842;0.14099593;0.14513567;0.13858287;0.120084584;0.079055674;0.010137146;0.014354287;-0.001268571;-0.0032685718;-0.014689525;0.011489526;0.059885718;0.08304762;0.080975235;0.053668573;0.0011276177;-0.010544761;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.012434287;0.0024228578;0.05291429;0.105302855;0.12029715;0.09789714;0.038102858;-0.01184762;-0.0019352365;0.035565715;0.049340952;0.035687618;0.03433143;0.053615242;0.090002075;0.12317063;0.13143054;0.10983185;0.08446891;0.110290945;0.100577965;0.072869234;0.043266617;0.015685227;-0.014537144;0;0;0;-0.008716191;0.0067961924;0.02703238;0.05318095;0.08106667;0.09475048;0.0805181;0.0638781;0.033859048;0.009325715;-0.0015238083;-0.0030476195;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0049285307;0.045769017;0.1337335;0.19353905;0.18647784;0.11961109;0.030234361;-0.006672362;0.028783955;0.088904396;0.15169425;0.19598472;0.20902312;0.18315002;0.14465931;0.09435775;0.040807094;0.008748263;-0.0010906702;0;0;0;0;0;0;0;0;0;0;-0.0027767716;0.025782945;0.07538314;0.109114714;0.10515471;0.067463145;0.01707094;-0.0019847713;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;-0.011046254;0.11046253;0.22092506;0.27615637;0.22092506;0.11046253;-0.011046254;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0.0043166117;0.008633223;0.017266447;0.025899671;0.04316612;0.051799342;0.06474918;0.051799342;0.04316612;0.025899671;0.017266447;0.008633223;0.0043166117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0014957351;0.014957353;0.029914705;0.037393384;0.029914705;0.014957353;-0.0014957351;-0.002009157;0.018660245;0.054496396;0.07885544;0.07596627;0.048718076;0.0115918415;0.0034794842;0.033738386;0.08594292;0.14391297;0.17532715;0.19646989;0.17652673;0.13604066;0.080882154;0.032613773;-0.0034113259;0;0;0;-0.002009157;0.018660245;0.054496396;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.005253442;0.052534424;0.10506885;0.13133605;0.10506885;0.05088625;0.011228271;0.031148823;0.055665445;0.09927992;0.19811343;0.31711853;0.40454507;0.3691611;0.25960553;0.1760187;0.19845931;0.2910653;0.3636823;0.34624085;0.2503441;0.14002882;0.053978365;0.019217132;0.033771776;0.07299222;0.09982763;0.09620289;0.06264966;0.04452271;0.055211864;0.07060132;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0050268946;0.050268948;0.100537896;0.12567237;0.100537896;0.048766892;0.009993672;0.028300747;0.051949494;0.08934042;0.1696774;0.2637491;0.33267713;0.30078173;0.21336277;0.15351872;0.18684158;0.27905637;0.34798503;0.33122578;0.23949955;0.13401611;0.051749628;0.018099265;0.030648751;0.06645543;0.09094945;0.08770432;0.057078574;0.041451987;0.05262437;0.06762211;0.06579326;0.042192295;0.010653833;-0.0012394219;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;-0.0034065545;0.034065545;0.06813109;0.08516386;0.06813109;0.034065545;-0.0034065545;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0010241929;0;0;0;-0.0035457115;0.035457116;0.07091423;0.088642776;0.07091423;0.035457116;-0.0035457115;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.005473866;0.0518776;0.1365572;0.20937511;0.21161829;0.14593221;0.09112033;0.15222438;0.23376359;0.299441;0.35668203;0.40593952;0.4412564;0.43821338;0.3514644;0.30506405;0.3737517;0.5125163;0.5995861;0.5700253;0.44516152;0.34533033;0.29190487;0.2722602;0.27660203;0.28104416;0.27978283;0.2481052;0.16590407;0.09084333;0.06792478;0.099069886;0.14814432;0.17594782;0.16642207;0.13305232;0.07856042;0.031766683;0.006835376;-0.00085534976;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;-0.0056269383;0.052723672;0.14610058;0.23054083;0.23908782;0.17055707;0.10237531;0.1481146;0.2227779;0.29755774;0.38330904;0.47134158;0.53146523;0.5323886;0.4240612;0.3500365;0.4000716;0.5310732;0.6143556;0.5849888;0.45339912;0.3425463;0.27902514;0.25402224;0.25665545;0.26182044;0.2612182;0.23174872;0.15483868;0.08622741;0.06710335;0.099377885;0.14829275;0.17602202;0.16641465;0.13305232;0.07856042;0.031766683;0.006835376;-0.00085534976;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;-0.0019760244;0.019760244;0.039520487;0.04940061;0.038444344;0.029753547;0.027228316;0.04226651;0.040726513;0.02612434;0.0066053015;-0.0007681447;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010761447;0.009993303;0.02920434;0.04226651;0.040726513;0.02612434;0.0066053015;-0.0007681447;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;-0.0019092292;0.019092292;0.038184583;0.04773073;0.037063908;0.029497499;0.028519692;0.044047713;0.042452056;0.027237594;0.006894747;-0.0008015422;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011206749;0.010405207;0.03042892;0.044047713;0.042452056;0.027237594;0.006894747;-0.0008015422;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;-0.0006735182;0.006735182;0.013470364;0.016837955;0.013470364;0.0030121855;0.03471401;0.092654206;0.131022;0.13491885;0.12428934;0.111480154;0.1265676;0.12031727;0.08852621;0.083280556;0.13038358;0.20476606;0.25442716;0.24134012;0.18288079;0.1267344;0.08784254;0.08461153;0.12594786;0.18784322;0.23043229;0.2166441;0.14540415;0.06466926;0.019700428;0.0074954582;0.008868916;0.005714699;0.0014769157;-0.00017069881;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;-0.00097353995;0.0097354;0.0194708;0.0243385;0.0194708;0.0060124034;0.034892693;0.08776331;0.123201765;0.119207144;0.09087096;0.053963557;0.053130012;0.048051983;0.039664738;0.059479687;0.118271865;0.19257261;0.23867036;0.22614746;0.17323859;0.12554452;0.09435658;0.09440864;0.13430807;0.19186485;0.23128392;0.21653832;0.14530027;0.06563408;0.022520669;0.011577387;0.012802412;0.008238073;0.0021151807;-0.0002449157;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;-0.0021613014;0.020168968;0.0566296;0.093282655;0.10006556;0.076416865;0.033017494;0.008925109;-0.0010369157;0;0;0;0;0;0;0;0;0;0;-0.00039046558;0.0031804051;0.014451425;0.029086443;0.048047684;0.07104097;0.08644233;0.08276211;0.061721902;0.030277306;0.006617494;-0.00081347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.003096434;0.030585835;0.064585865;0.094170086;0.11310969;0.12501705;0.1189829;0.11363134;0.07640225;0.032796443;0.0070230393;-0.00087597134;0;0;0;0;0;0;0;0;0;0;-0.00037850608;0.0025604824;0.016698798;0.061852347;0.1310299;0.19281545;0.21169622;0.1733335;0.10197398;0.041257165;0.008906028;-0.0011132535;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;-0.0045611574;0.042348154;0.12385736;0.17929737;0.1728087;0.11088001;0.02807306;-0.0032634216;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036689644;0.03189947;0.11871414;0.21319593;0.24447042;0.19666414;0.09556961;0.020878267;-0.0025668438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
