;meta[fps=30]
;meta[frames=100]
;meta[profile=mgla]
jaw_open_a;0;0;0;0;0;0;-0.0021485714;0.00043428582;0.009097142;0.018182857;0.0208;0.0057485714;0.023428572;0.033108573;0.037668575;0.033600003;0.016800001;-0.0112000005;0;0;-0.0021485714;0.00043428582;0.009097142;0.0075466656;0.029135238;0.060285717;0.06671239;0.044828497;0.03262354;0.05697159;0.13268816;0.2022894;0.19578241;0.1207863;0.03694995;-0.004948111;-0.0102985175;0;-0.0021180953;-0.0021257142;0.008731429;0.02784762;0.044175237;0.05265524;0.044876188;0.033706665;0.030712381;0.041314278;0.06906666;0.09324952;0.086742856;0.061691433;0.0043474277;0.0149005735;0.07700037;0.12778361;0.14054172;0.1158461;0.019246476;0.028418288;0.13383353;0.22776647;0.26716226;0.26176572;0.15683773;0.13310745;0.1331063;0.10955429;0.053739436;0.021705141;0.012938974;0.08626012;0.11657967;0.11574372;0.110594146;0.11383497;0.11207648;0.10882591;0.08469028;0.048271243;0.03373105;0.014785832;0.003992688;0.055018067;0.13791178;0.1950143;0.18407302;0.14966467;0.14665769;0.1972723;0.25010964;0.24175021;0.16699429;0.10375183;0.070661224;0.06455511;0.063294694;0.04562286;0.022288982;0.005740407;-0.0012930625;-0.0019853057;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.010697143;0.0020571437;0.045577142;0.09065143;0.103542864;0.07572572;0.034365717;0.03366857;0.012822861;0.14096457;0.22734626;0.29279086;0.29845026;0.26795888;0.2021509;0.24583773;0.22095315;0.21403429;0.16160001;0.09762286;0.01843809;0.0717105;0.18797715;0.28321525;0.31231895;0.23672962;0.07091397;0.031466365;0.04177117;0.03509656;0.037699398;0.04591674;0.06769921;0.08627305;0.08442776;0.052623674;0.023708295;0.021942858;0.045995105;0.07501932;0.09021715;0.07104;0.036015242;-0.029897142;0.006102863;0.16651428;0.32139426;0.39183235;0.37666285;0.24765258;0.14489754;0.11684344;0.078464;0.02916495;0.0054491432;-0.01672;-0.0003039993;0.07276801;0.13863675;0.17445485;0.15279372;0.056281906;0.02499257;0.05216115;0.1186362;0.17337877;0.16905418;0.12495269;0.10679498;0.084061265;0.0569783;0.066536546;0.08836024;0.097952;0.093099274;0.041508574;0.0057142833;0.085881904;0.1930542;0.22292389;0.19513877;0.089306526;0.059211764;0.06686263;0.08497097;0.08271465;0.0796851;0.061257154;0.07386123;0.049175512;0.02411755;0.0062497947;-0.0013779604;-0.0021551016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;-0.0026288677;0.026288679;0.052577358;0.0657217;0.052577358;0.026288679;-0.0026288677;0;0;0;0;0;-0.0025032295;0.023241546;0.06797206;0.098395675;0.09483326;0.060847234;0.01540424;-0.001790747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0020133979;0.017505111;0.06514439;0.11703471;0.13423449;0.10801736;0.052520107;0.011493544;-0.0014122413;0;0;0;0;0;0;0;0;0;-0.00090650615;0.005262507;0.051188968;0.1457161;0.2391745;0.26257667;0.20306933;0.09915745;0.021679811;-0.0033580489;0.0064377845;0.018829882;0.0272588;0.026272776;0.016857835;0.0042685303;-0.00049619284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08376117;0.08070672;0.054070044;0.023207515;0.0049752886;-0.00062033656;0;-0.0021326751;0.01589726;0.091251776;0.21499465;0.32917386;0.36930588;0.29991043;0.19452667;0.13485235;0.12866186;0.12784599;0.10445098;0.045039043;0.064598106;0.15366901;0.23850487;0.25372866;0.19148512;0.08508634;0.027743855;0.008055499;-0.00093680236;0;-0.0039576152;0.034401905;0.12812868;0.22645;0.30018473;0.28492326;0.1939947;0.09519746;0.03358963;-0.0036355667;-0.0024082055;0.020925978;0.07694807;0.14910954;0.20104922;0.20772588;0.18605253;0.17161068;0.16391063;0.13960195;0.09414287;0.047325354;0.03831659;0.060165193;0.08339926;0.083197236;0.071250044;0.067087874;0.07853725;0.08985988;0.089367874;0.09904568;0.13714144;0.19273207;0.229648;0.21931998;0.15852545;0.08868288;0.034756668;0.007262952;-0.00092013757;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;-0.0002942169;0.0029421693;0.0058843386;0.007355423;0.0046200003;0.01393157;0.04064567;0.07355423;0.0843687;0.06788857;0.033007957;0.0072122905;-0.0011675906;0.0026134944;0.007580724;0.010946989;0.0097006755;0.013432724;0.03207102;0.06289064;0.08640277;0.083376296;0.05596324;0.024089212;0.0051642237;-0.00064377853;0;0;0;0;0;0;0;0;0;-0.00022265063;0.0019322897;0.0072440985;0.012961448;0.014830123;0.011887954;0.0043774704;0.013874317;0.03692025;0.05368663;0.051766265;0.033230606;0.0074852337;0.0072695427;0.03056297;0.05487642;0.06291272;0.05061823;0.023384875;0.017576678;0.023668757;0.030415667;0.022915522;0.023712292;0.05118134;0.10863761;0.14862883;0.14235327;0.10459809;0.06637853;0.045257248;0.034044873;0.021318795;0.016746508;0.040271934;0.07273202;0.091068886;0.0982791;0.09609474;0.09342875;0.08376877;0.06482837;0.046801843;0.04328974;0.046562705;0.04492318;0.032427475;0.018066507;0.007058933;0.0014676761;-0.00018629945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.007670314;0.0666783;0.24828887;0.44284654;0.54036754;0.4891635;0.30952337;0.14616458;0.05825654;0.013409135;-0.0016476148;0;-0.004377868;0.03805099;0.13716394;0.29067874;0.47903845;0.604246;0.5618951;0.42604196;0.27589753;0.17728445;0.1747774;0.23299944;0.28312054;0.31695768;0.29097766;0.19616523;0.08422651;0.018050293;-0.002250776;0;0;0;0;0;-0.0014917593;0.01385258;0.03536991;0.10306313;0.22204019;0.33359557;0.3501756;0.2732684;0.13065325;0.053846203;0.06396827;0.14903936;0.230551;0.2512037;0.2076959;0.15303333;0.099212006;0.07668533;0.06442953;0.03130468;0.0068353736;-0.00084050605;-0.0023879278;0.02387928;0.04775856;0.0596982;0.046396825;0.03497396;0.047971632;0.1044492;0.14293282;0.13599946;0.10925148;0.085295975;0.10986888;0.2039681;0.32659653;0.39757234;0.3711289;0.24671249;0.13070928;0.12993893;0.2189838;0.3035485;0.29262528;0.19616523;0.08422651;0.018050293;-0.003701186;0.00998906;0.06880381;0.17533259;0.29367298;0.3633865;0.34598795;0.25017342;0.1399566;0.054878604;0.011439465;-0.0014504094;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0044864104;0.038997263;0.14525169;0.25767356;0.33027437;0.32381746;0.23397243;0.1348762;0.06465218;0.014260774;-0.0017533738;0;-0.0041246032;0.035857886;0.13188711;0.24987525;0.36244738;0.40995547;0.34655017;0.25721157;0.19815351;0.16842607;0.18641202;0.23678517;0.2776734;0.30479205;0.27828327;0.18768872;0.08058953;0.017261665;-0.0021528096;0;0;0;0;0;-0.0013618796;0.0126428455;0.032822415;0.089858085;0.18675749;0.27582702;0.28671092;0.22292708;0.10661255;0.044266656;0.052474484;0.12925853;0.20770147;0.23208636;0.19607632;0.14481473;0.091776036;0.06985163;0.05884935;0.028627306;0.0062787486;-0.00077092793;-0.0022821694;0.022821693;0.045643385;0.057054233;0.043328933;0.041680202;0.08330117;0.17744142;0.24276046;0.23227657;0.17303294;0.11157247;0.10722498;0.17514032;0.2726357;0.32592714;0.3026787;0.20095535;0.11007069;0.12119052;0.21004327;0.29053125;0.28003663;0.18768872;0.08058953;0.017261665;-0.0036636533;0.010416869;0.071566276;0.18230316;0.30526993;0.37763137;0.35950127;0.25994462;0.14543858;0.05706217;0.011927707;-0.0015108433;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007130386;0.0062010977;0.023051018;0.041438065;0.04754565;0.038281996;0.017574927;0.012479845;0.0397192;0.09738182;0.14850795;0.15657908;0.11636279;0.05703196;0.012446171;-0.0023396872;0.007510748;0.021968197;0.03180193;0.03065157;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008766869;0.0076213316;0.028375432;0.05096473;0.058445793;0.04701964;0.021794714;0.013374066;0.039608154;0.09738182;0.14850795;0.15657908;0.11636279;0.05703196;0.012446171;-0.0023396872;0.007510748;0.021968197;0.03180193;0.03065157;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
