;meta[fps=30]
;meta[frames=28]
;meta[profile=default]
jaw_open_a;0;0;0;0;-0.005881905;0.002953144;0.015570285;0.045482665;0.063808;0.09558857;0.15481295;0.21178973;0.20166402;0.15286401;0.06294857;-0.00721097;-0.01796023;0.0038719985;0.031026283;0.06668892;0.10617326;0.14103132;0.16785373;0.17738791;0.15952642;0.11004528;0.05304139;0.00953418;-0.006185144;-0.00327863;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.018133335;0.014217147;0.06418286;0.1088701;0.12988342;0.12650971;0.106177524;0.11657828;0.10642438;0.094352014;0.08153144;0.074655235;0.07938561;0.070134856;0.045876272;0.0390912;0.052328687;0.076105155;0.09818287;0.10660572;0.094572365;0.065301046;0.031493954;0.005662176;-0.0036859438;-0.0019410293;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;0;-0.00092320505;0.0068989894;0.039339982;0.09261869;0.14174417;0.1582562;0.13660541;0.10461101;0.100369565;0.13109054;0.18132827;0.22730295;0.24514629;0.21958655;0.15850858;0.08624568;0.030169778;0.004143975;-0.0006234856;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;-0.00011397593;0.0008587954;0.0047949404;0.011214702;0.017046025;0.019071087;0.0155510865;0.009168436;0.0037346995;0.00083759066;-0.000103373524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0012881929;0.010496387;0.047634516;0.09715519;0.14776844;0.19466823;0.21390365;0.19132845;0.1378478;0.06792434;0.014551651;-0.00017653032;0.011678979;0.035668474;0.0700109;0.108445175;0.14295378;0.16865245;0.17678715;0.15863366;0.11453309;0.062401026;0.021897221;0.0030369558;-0.00045484366;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0032432775;0.029805498;0.08626228;0.17833576;0.2665447;0.30838597;0.26277965;0.17550066;0.097676836;0.13753131;0.28342167;0.43708733;0.48747945;0.42447662;0.34027097;0.32014006;0.3581208;0.39409816;0.37011665;0.2939674;0.20297512;0.11835553;0.05486358;0.019844301;0.002743057;-0.00041145855;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.004675664;0.04341688;0.12224634;0.22645351;0.30712652;0.32730755;0.25811887;0.16746297;0.09070788;0.11595757;0.23446079;0.36210972;0.403521;0.35480297;0.29539216;0.29412943;0.34005314;0.37748384;0.35425952;0.281489;0.194419;0.113365375;0.05251728;0.018949134;0.002605904;-0.00039186527;0;0;0;0;0;0;0;0;0;0
