;meta[fps=30]
;meta[frames=69]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;0;-0.008950858;0.0017097152;0.038192004;0.07583087;0.086566865;0.070400015;0.027330289;-0.0023634292;-0.006235429;0;-0.0064566853;-0.002282973;0.027385602;0.06839863;0.09858012;0.09539201;0.058834292;0.017962059;-0.0024237703;-0.005008458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.024036575;0.0046262853;0.10245716;0.2007726;0.23437032;0.1999863;0.07606171;0.008475423;0.06784366;0.17687224;0.23250103;0.25214726;0.21239594;0.1337271;0.07980253;0.044105142;0.00086857163;-0.011062858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;-0.004224;0.00080457155;0.018002287;0.028560003;0.04232686;0.058685724;0.06899658;0.09958173;0.12025601;0.11186286;0.10395429;0.08522515;0.067329824;0.068051204;0.05390838;0.031468023;0.04387135;0.076120816;0.12343146;0.15822732;0.15301225;0.10181225;0.049730614;0.012871834;-0.0027951044;-0.004466938;0;0;0;0;0;0;0;0;-0.004224;0.00080457155;0.018002287;0.035828575;0.040932577;0.03331429;0.0041234316;-0.004098288;0.0344256;0.08479818;0.13648093;0.15961784;0.1506432;0.14417842;0.12151458;0.09692082;0.09313307;0.09189878;0.09780899;0.095216334;0.074409805;0.07482775;0.09433469;0.11561143;0.11634939;0.077407345;0.037746936;0.009815507;-0.0021289806;-0.0033959176;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;-0.0006126072;0.0049905544;0.02266456;0.04697801;0.06424743;0.061909597;0.041477907;0.017796148;0.0038092353;-0.0004752002;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00018130122;0.0012595663;0.008502074;0.021600746;0.03610621;0.04457829;0.042397227;0.030656265;0.017165;0.006762671;0.0014408671;-0.00018130118;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.0011099931;0.009651429;0.035909455;0.0626026;0.090180665;0.11928488;0.14342883;0.1745938;0.19184521;0.16580833;0.1118956;0.062483087;0.04179184;0.059752967;0.08376117;0.08070672;0.054070044;0.023207515;0.0049752886;-0.00062033656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011099931;0.009651429;0.035909455;0.06447405;0.0739208;0.059455473;0.028883435;0.0063057044;-0.00077542063;0;-0.0029771572;0.027696148;0.08029736;0.11593737;0.111428685;0.07128001;0.017777061;-0.002075422;-0.00089355593;0.0061465194;0.042455155;0.108232744;0.18133464;0.22444823;0.21373372;0.15454431;0.08644797;0.03387538;0.0070400736;-0.0008935558;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;-0.00022265063;0.0019322897;0.0072440985;0.012961448;0.014830123;0.011887954;0.0057412055;0.0012166266;-0.00015108437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;-0.00082221697;0.006700194;0.03039054;0.063086785;0.08640277;0.083376296;0.05596324;0.024089212;0.0051642237;-0.00064377853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0037699523;0.03277497;0.122003004;0.21915582;0.25134474;0.20223041;0.09623962;0.03833805;0.07384208;0.15855141;0.21472585;0.22897708;0.19811898;0.1440184;0.09358643;0.050080806;0.012961448;-0.0015108435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.0037627956;0.030670121;0.13904531;0.2881945;0.3901752;0.41484377;0.38467357;0.33721;0.34179658;0.40026298;0.44166318;0.409155;0.30790633;0.15100724;0.03009012;0.01948137;0.10697918;0.22184707;0.3035485;0.29262528;0.19616523;0.08422651;0.018050293;-0.002250776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005523962;0.045008823;0.2042775;0.4235171;0.5793927;0.5584969;0.37435144;0.1607649;0.032491416;0.013828829;0.052545547;0.075022124;0.078740396;0.08682262;0.11404483;0.17020686;0.21233395;0.20218746;0.14619559;0.081781164;0.03205373;0.0066683837;-0.0008460721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.003907519;0.031839043;0.14449136;0.2995764;0.4060101;0.4285184;0.3893275;0.33250368;0.32238647;0.35843134;0.37909448;0.34171808;0.25464055;0.12506565;0.024521407;0.019212523;0.10244334;0.2123811;0.29053125;0.28003663;0.18768872;0.08058953;0.017261665;-0.0021528096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032284341;0.026295036;0.119483225;0.24776785;0.33900785;0.32680658;0.21907711;0.094069906;0.01829966;0.014775096;0.050207723;0.07162195;0.07599543;0.08758122;0.12054783;0.18185945;0.22657886;0.21570078;0.15596676;0.08726314;0.034237303;0.0071566254;-0.000906506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
