;meta[fps=30]
;meta[frames=59]
;meta[profile=default]
jaw_open_a;0;0;0;0;0;-0.014537144;0.005581718;0.03799543;0.11952001;0.21315427;0.25183544;0.23453486;0.24033828;0.221808;0.19179428;0.14405714;0.061645716;-0.0051771402;-0.014102858;0;0;0;0;0;0;-0.004297143;0.00086857163;0.018262856;0.036262855;0.041394286;0.030548569;0.012045713;0.011988572;0.029627427;0.047021717;0.045494862;0.028041147;0.0039405734;-0.0002697135;0.017718857;0.037779048;0.04340572;0.045748573;0.042201906;0.044217143;0.04973714;0.04176762;0.009133715;0.0068982854;0.05719772;0.09341258;0.11276572;0.10592001;0.06665829;0.041970283;0.047274284;0.030422857;0.014577143;0.003931428;-0.001057143;-0.0012914286;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.00067199994;-0.00024000014;0.0028896;0.0070943995;0.0049394285;0.010806857;0.02795383;0.036992915;0.05132754;0.076575086;0.07876571;0.08318857;0.103771426;0.10610286;0.08908572;0.068388574;0.028982857;-0.009257143;-0.005302857;0.02921143;0.058080003;0.051648002;0.06549791;0.07181258;0.09455086;0.10285562;0.084864005;0.027936002;-0.03282286;0.019116195;0.13461487;0.20394212;0.23283507;0.23125947;0.15930668;0.13206705;0.10368001;0.044594288;-0.014407621;-0.0018590462;0.043337148;0.05284267;0.05917867;0.07592229;0.05691124;0.050008383;0.041636575;0.008146287;-0.010258286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.03953798;0.02993856;0.022407403;0.027824966;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;0;0;0;0;0;0;0;-0.0025121355;0.023326471;0.06819153;0.09870103;0.09511476;0.061018996;0.015436686;-0.001794882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.005174242;0.050119296;0.11671028;0.18937552;0.22401246;0.25755125;0.26810154;0.32289627;0.33224216;0.28637645;0.18563934;0.09028802;0.041887738;0.07784979;0.14434919;0.16556859;0.13323851;0.06478895;0.014184437;-0.0017426389;-0.0019466028;0.016925426;0.061399095;0.12676772;0.18221967;0.18433851;0.14612879;0.12058011;0.12535739;0.1447404;0.1415867;0.09494269;0.040807094;0.008748263;-0.0010906702;-0.00094706053;0.0070516653;0.040590014;0.095729426;0.14668462;0.16461435;0.1345756;0.07687173;0.051556822;0.083341315;0.1386179;0.1895075;0.21155708;0.20291543;0.18418582;0.15786089;0.108834416;0.059400007;0.023251882;0.0044299527;-0.0005796869;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008449591;0.07344966;0.27353045;0.49140382;0.5636261;0.45351842;0.2204909;0.04819273;-0.005923899;0;0;0;0;0;0;0;0;0;0;-0.010520242;0.10520242;0.21040484;0.26300606;0.21040484;0.10520242;-0.010520242;-0.011808435;0.1098272;0.31874028;0.460354;0.44259766;0.28322753;0.07076314;-0.008257158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.00028053977;0.0022877348;0.010353254;0.02148801;0.028024558;0.0407228;0.06494019;0.090533726;0.096118286;0.07563983;0.036832776;0.0080074705;-0.0009860243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0034696395;0.03221225;0.09423423;0.13642389;0.1314964;0.084379286;0.02137181;-0.0024841446;0;0;0;0;0;-0.001661928;0.014257593;0.056855433;0.088781945;0.09228074;0.063853025;0.021954946;-0.0023616874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.0037071332;0.03222868;0.116078906;0.24979548;0.36833277;0.4179746;0.36830497;0.2624587;0.14242588;0.058983862;0.012146706;0.009328504;0.040847763;0.07334947;0.084103495;0.06253561;0.07733881;0.17275684;0.29649523;0.34101728;0.27064857;0.16334207;0.16537262;0.27889553;0.38639903;0.3724277;0.24960247;0.1045623;0.04565897;0.0815881;0.14914997;0.19255571;0.24689545;0.3201271;0.40028873;0.43571797;0.38650933;0.2780704;0.19385496;0.15146784;0.17333448;0.257854;0.37813118;0.4700612;0.49117845;0.41502634;0.285992;0.15612124;0.06120387;0.01176987;-0.0015348978;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.0034455187;0.029957645;0.10713206;0.23880209;0.36139166;0.42070764;0.3802001;0.27641332;0.15078086;0.06297302;0.013109392;0.008258389;0.037238736;0.06692042;0.07676853;0.05761711;0.06635072;0.14171378;0.24187972;0.27831328;0.22089724;0.13331205;0.13491514;0.2275211;0.31527328;0.3039181;0.20372534;0.083744474;0.051410038;0.11927116;0.2163793;0.2656964;0.28882888;0.30370474;0.33518013;0.36121818;0.335142;0.25668278;0.19089909;0.15251058;0.16031401;0.22291364;0.31619257;0.38583967;0.40055987;0.3387073;0.23343527;0.12743965;0.049957234;0.009601809;-0.0012524099;0;0;0;0;0;0;0;0;0;0
