;meta[fps=30]
;meta[frames=110]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.024036575;0.0046262853;0.10245716;0.20360687;0.23249604;0.18912458;0.07349257;-0.006235432;-0.022966858;-0.0015710486;0.0072000027;0.066454865;0.16285107;0.24476191;0.26361376;0.21666136;0.12762591;0.066333726;0.03647467;0.023817902;0.0018879977;0.0077142874;0.04241372;0.060256004;0.06335543;0.05141486;0.015794287;-0.020150857;0.044175234;0.085516185;0.116068564;0.11375239;0.055260647;-0.011636118;0.073788054;0.17923692;0.25877398;0.25969282;0.15517443;0.10351727;0.13659887;0.14715306;0.14754516;0.1390663;0.14620265;0.20537792;0.23484875;0.19705334;0.15480307;0.09968762;0.07054933;0.050849523;0.018864762;0.016373334;0.073950484;0.08930286;0.07297524;0.051436193;-0.0032426687;0.0005059086;0.08236801;0.108233154;0.09442135;0.1113783;0.12618974;0.14151621;0.15888003;0.10588952;0.019131424;0.0010971441;0.027520001;0.030091427;0.041394286;0.027485713;0.011145141;0.026228573;0.06401372;0.081421725;0.07055543;0.034409147;0.00075428473;-0.007945143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.004224;0.00080457155;0.018002287;0.03268953;0.037656385;0.046297148;0.05483277;0.067216;0.061243434;0.08264762;0.07464534;0.07377601;0.08150326;0.08040611;0.054985147;0.055264007;0.028076194;-0.020985905;0.0214621;0.104193516;0.17104761;0.19814703;0.1622842;0.078716956;0.06621105;0.026160765;0.08713752;0.12882896;0.16918094;0.17174858;0.12934858;0.02308572;0.009686554;-0.01561326;0.012853029;0.03221303;0.04650423;0.045045946;0.013310175;0.019908575;0.049125478;0.09321051;0.106064;0.084616;0.031912;0.010736003;-0.008868192;0.011144381;0.036040004;0.051838093;0.09986667;0.109202296;0.059174094;0.06626896;0.07895924;0.082601145;0.12213334;0.11886476;0.066255234;0.057881907;0.07061335;0.10102096;0.09654858;0.105165705;0.1045638;0.06031237;0.083116196;0.10980572;0.113363825;0.13790476;0.13213713;0.06518857;0.032777146;-0.0027428567;-0.012793906;0.004156953;0.021572573;0.016554669;0.036737524;0.061778285;0.100019805;0.12821183;0.15080382;0.13576381;0.1101638;0.083283804;0.08176762;0.06925714;0.06993524;0.06256762;0.031702857;0.008685716;-0.001424761;-0.016838096;0.018260317;0.036713652;0.057782855;0.08526222;0.11005968;0.1178819;0.14835809;0.13581716;0.10558477;0.06618921;0.031080637;0.008853339;-0.0027326983;-0.0027225404;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0023950848;0.023950849;0.047901697;0.059877124;0.047901697;0.022891667;0.0074428925;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018559522;0.013829785;0.079449706;0.18727942;0.28682017;0.32181767;0.26305065;0.15474379;0.06259187;0.01349263;-0.001687374;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0011099931;0.009651429;0.035909455;0.06234138;0.08981806;0.15070726;0.2438781;0.33547962;0.36853048;0.29994932;0.19181336;0.15357718;0.20812167;0.29308513;0.32909632;0.2875301;0.2221515;0.17752324;0.14365117;0.102716446;0.049422715;0.023897411;0.03594774;0.05400391;0.052035842;0.03337851;0.0061060335;0.020679314;0.063360006;0.091724105;0.0884082;0.056728195;0.013565911;0.004848376;0.029568322;0.060476366;0.08896547;0.120045274;0.14586523;0.15764046;0.14035864;0.09001416;0.08657611;0.1395361;0.22032702;0.25817055;0.25204685;0.21405353;0.2097226;0.2025483;0.20655102;0.17489368;0.13109988;0.07317174;0.058316976;0.055169012;0.07281868;0.05825495;0.025322532;0.032407597;0.10338941;0.14970472;0.14432532;0.09263062;0.023485662;-0.0027290606;-0.0021469884;0.018664485;0.069047146;0.12670809;0.1760459;0.19072412;0.15569243;0.10164558;0.049422715;0.023897411;0.03594774;0.0513321;0.07684548;0.105899006;0.11340297;0.09749379;0.08969639;0.08680036;0.1189527;0.19239879;0.27988142;0.34558645;0.36739743;0.30185702;0.17760126;0.07188117;0.015515573;-0.004744845;0.028053982;0.056107964;0.07013496;0.056107964;0.028053982;-0.0028053983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.6432459;0.4431971;0.26802525;0.26873782;0.41409025;0.58527064;0.6534973;0.6097623;0.48691577;0.3262627;0.17511475;0.069004044;0.012342976;-0.0016522094;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0037699523;0.03277497;0.122003004;0.21915582;0.25134474;0.20223041;0.098307416;0.021491352;-0.0026415905;-0.0007668194;0.0057263626;0.032716654;0.07700557;0.117766544;0.13206495;0.10789994;0.063500226;0.024139307;0.02025485;0.042189915;0.06064844;0.07308454;0.07721736;0.065954946;0.053102173;0.031497113;0.0419935;0.061880443;0.11701086;0.1345446;0.11844218;0.06491061;0.03140169;0.01868357;0.10025449;0.20793694;0.28457457;0.27441055;0.18060705;0.11077903;0.10951517;0.1318389;0.12866144;0.08618526;0.033574317;0.0203614;0.024166208;0.039763346;0.0647912;0.08114316;0.07568657;0.048718076;0.012304096;-0.0035385543;0.02107229;0.04214458;0.052680727;0.04214458;0.018314073;0.023509787;0.074815914;0.10825857;0.10104363;0.09706506;0.1050524;0.12560834;0.12290845;0.07882892;0.019916626;-0.0023166267;0;0;0;0;-0.001428675;0.013260436;0.038836632;0.056243137;0.054231334;0.034813017;0.008834459;-0.0010263133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019919812;0.014850057;0.08521026;0.20084316;0.30751824;0.3398892;0.32643625;0.33145094;0.36446425;0.35549995;0.26960263;0.15751752;0.13398337;0.20527834;0.24548717;0.30735064;0.37776762;0.39858323;0.42472246;0.427415;0.3417205;0.25949565;0.2352675;0.22045381;0.24988079;0.24576919;0.15398888;0.06991971;0.13162808;0.28247464;0.38639903;0.3724277;0.24960247;0.107172884;0.022959737;-0.0028632875;0;-0.0018146028;0.010939567;0.10320971;0.24096365;0.31939235;0.29094875;0.16978222;0.07641926;0.082076445;0.12334845;0.115861826;0.07225013;0.013183515;0.021329192;0.06788247;0.0982316;0.0946395;0.060698275;0.008845536;0.058480304;0.17619085;0.25502774;0.24065377;0.20214267;0.205475;0.29273918;0.34101728;0.27433345;0.12831318;0.07266018;0.1567739;0.301302;0.35511664;0.29581362;0.15266931;0.03989528;-0.0046385545;0;0;0;0;0;0;-0.0009527221;0.007763828;0.03522378;0.07299222;0.09982763;0.09510448;0.071622476;0.08245125;0.15857744;0.27894297;0.3908075;0.43653625;0.40735042;0.32518494;0.21775232;0.116758;0.045940254;0.008197256;-0.0010984101;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018552367;0.013841821;0.0792629;0.18669313;0.28584522;0.31656283;0.29849678;0.2894629;0.30517536;0.2918;0.2191001;0.13520348;0.13057458;0.20493324;0.24478768;0.26423994;0.26479468;0.24297754;0.26361573;0.29783234;0.2689582;0.2153551;0.20777015;0.22001964;0.26105788;0.25567713;0.1610135;0.0659788;0.10632311;0.23044342;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;-0.0017403858;0.011433109;0.09024773;0.20559932;0.2694258;0.24350557;0.13840704;0.083972685;0.11217882;0.15925087;0.14383231;0.08560917;0.010959977;0.020339139;0.06490266;0.09398641;0.09061881;0.058167484;0.008002434;0.06091351;0.18416919;0.26703233;0.2536362;0.20201834;0.17746183;0.23777975;0.27831328;0.22390305;0.10403239;0.064895235;0.15555301;0.30301827;0.36108738;0.30355814;0.1592312;0.041487228;-0.0048240963;0;0;0;0;0;0;-0.00086700154;0.0070658177;0.032044772;0.06645543;0.09094945;0.086669;0.06556528;0.07693507;0.14922875;0.2626851;0.36784232;0.41071495;0.38319036;0.30595782;0.20495486;0.10997334;0.043316692;0.007725979;-0.0010353257;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0034065545;0.034065545;0.06813109;0.08516386;0.06813109;0.034065545;-0.0034065545;0;0;0;0;-0.003405441;0.031615272;0.092500195;0.13391878;0.12733388;0.098079816;0.0777368;0.09949032;0.11543693;0.107546754;0.085187994;0.067129545;0.053841557;0.03532723;0.008935711;-0.002564193;0.012527809;0.054879673;0.11927024;0.17428719;0.18790635;0.1695967;0.1433833;0.11457788;0.080209896;0.07766796;0.100386105;0.12611303;0.12294025;0.07889254;0.019986605;-0.0023229884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
