;meta[fps=30]
;meta[frames=64]
;meta[profile=mrrr]
jaw_open_a;0;0;0;0;0;-0.0128000025;-0.008054855;0.04186972;0.16709489;0.2694126;0.2786743;0.17974858;0.09832686;0.031364575;0.03737143;0.04539429;-0.036237713;-0.0037165766;0.25100115;0.4991612;0.5701143;0.4629971;0.17869842;-0.012241526;-0.027443305;0.028510477;0.04222476;0.047497146;0.04346413;0.03378286;0.0211454;0.009920002;-0.0016609511;0.0058311117;0.012576509;0.01568;0.013440002;0.006720001;-0.0044800006;-0.0027154286;-0.0009554291;0.011505373;0.01929966;0.04051475;0.083127774;0.05988922;0.15669091;0.31262764;0.34832764;0.29693767;0.18573453;0.024212673;0.037497696;0.14208588;0.1830975;0.17441961;0.11605226;0.056614537;0.014719345;-0.0031680025;-0.0051004076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.0095542865;-0.008739658;0.03144869;0.12988801;0.21693686;0.27111167;0.25923905;0.18209617;0.13902295;0.16772449;0.18862553;0.20570478;0.22712608;0.18865828;0.16767773;0.19002059;0.19706972;0.16141601;0.123072;0.052457146;-0.004400001;-0.012;0;0;-0.018422857;0.0035428575;0.078537144;0.14362285;0.18061714;0.19786285;0.16162287;0.11550858;0.08502858;0.038102858;-0.003131428;-0.008731429;0;0;0;-0.03468191;0.02724572;0.11552;0.21286093;0.28912455;0.29188308;0.18840316;0.13352491;0.07677911;0.043420747;0.03198433;0.051806048;0.09357388;0.1506325;0.19073829;0.18469879;0.12294531;0.06003592;0.015653875;-0.0032130636;-0.005459591;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018559522;0.013829785;0.079449706;0.18727942;0.28682017;0.32181767;0.26305065;0.15474379;0.06259187;0.01349263;-0.001687374;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0022829643;0.01969647;0.0756842;0.13280554;0.1501246;0.115007006;0.086745486;0.07305629;0.07759502;0.06312145;0.026538206;0.040511526;0.1625077;0.29003307;0.351029;0.33001712;0.23990948;0.15362202;0.097031705;0.04886903;0.010641905;-0.0013096628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0024082055;0.020925978;0.07803945;0.14018044;0.16077365;0.12933816;0.06286024;0.013299674;0.0010541712;0.018897995;0.04826839;0.080918156;0.10014229;0.0953177;0.068866804;0.038455013;0.015058566;0.0031399182;-0.0003981129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00022265063;0.0019322897;0.0053595197;0.024776066;0.11280876;0.2891366;0.517129;0.71808106;0.80204767;0.74847543;0.59781164;0.40077114;0.21527137;0.07440509;0.120422184;0.20836918;0.26300606;0.21040484;0.10520242;-0.010520242;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0020467953;0.017651424;0.067929104;0.11922146;0.1347911;0.106100984;0.049560443;0.008904436;-0.0011720967;0;-0.0043472536;0.03779574;0.14066473;0.2527005;0.2898315;0.23321661;0.11338723;0.02480646;-0.0030483257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003249639;0.030179763;0.08815905;0.12757352;0.12249609;0.08166046;0.039562367;0.047688663;0.08375117;0.1037143;0.09882848;0.07152038;0.040076204;0.015704595;0.003241383;-0.00041235794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.001493986;0.012882567;0.04959543;0.08706754;0.098456115;0.07751582;0.034892697;0.016444977;0.055935405;0.13376665;0.20476063;0.22974761;0.18781136;0.10477382;0.09514418;0.19722115;0.33455238;0.3952779;0.3450902;0.22170995;0.13711752;0.11585593;0.111568995;0.089059025;0.05691167;0.05550186;0.100300096;0.1597948;0.18040948;0.14537695;0.0706554;0.015407425;-0.0018953136;-0.0009527221;0.007763828;0.03522378;0.07299222;0.09982763;0.09620289;0.06446426;0.027675478;0.00593186;-0.00073964556;-0.0014520002;0.010003056;0.06884581;0.17549959;0.29392856;0.3636823;0.34624085;0.2503441;0.14002882;0.054931086;0.0114533035;-0.0014519999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0014327569;0.012355997;0.047550384;0.083455026;0.09435378;0.074270695;0.033361975;0.016163323;0.055972144;0.13376665;0.20476063;0.22974761;0.18781136;0.105772965;0.086449675;0.16496743;0.27674326;0.32808992;0.28866163;0.18950197;0.12220984;0.10599964;0.10185523;0.081396125;0.051861208;0.052804075;0.09922643;0.15959938;0.18043545;0.14537695;0.0706554;0.015407425;-0.0018953136;-0.00086700154;0.0070658177;0.032044772;0.06645543;0.09094945;0.08770432;0.05881896;0.02528755;0.0054224357;-0.0006759675;-0.0013960197;0.009637435;0.06601703;0.1680944;0.28139415;0.34798503;0.33122578;0.23949955;0.13401611;0.05261663;0.011033448;-0.0013960191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
