;meta[fps=30]
;meta[frames=28]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;0;-0.017318401;-0.0061046905;0.07340709;0.18341215;0.26444256;0.25594428;0.15427157;0.04221403;-0.0018102811;0.040026598;0.13468191;0.22685143;0.3000381;0.3337463;0.31891203;0.2826309;0.23152386;0.16771545;0.10138439;0.047993533;0.010182857;-0.005024386;-0.0036457132;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.009081906;0.0071314303;0.0339456;0.050184835;0.06281874;0.06531017;0.040302325;0.039880235;0.05704961;0.066142485;0.06495863;0.05331033;0.026003052;0.007266287;0.007620572;0.013577146;0.013049145;0.011532193;0.009386669;0.0067760013;0.0040815244;0.0018563813;0.00037714274;-0.00024723832;-0.00012571423;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0023330606;0.021660727;0.062560186;0.09824236;0.11797652;0.11544832;0.12348426;0.12975156;0.11709608;0.07644137;0.04686446;0.0497982;0.109687254;0.17299096;0.22299576;0.24687502;0.24107578;0.21596317;0.17796625;0.13218625;0.08491578;0.04460965;0.016190674;0.0026240943;-0.00036737334;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28457457;0.27441055;0.18395793;0.079507224;0.019715134;0.006928198;0.018861426;0.029833067;0.038505707;0.042661984;0.041704185;0.037531875;0.031031402;0.02304686;0.014731389;0.0076507004;0.0027101089;0.00043443346;-0.00006122889;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0072064595;0.06691765;0.19559859;0.28310028;0.2728027;0.17500341;0.044262946;-0.0051469402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.005970748;0.055440005;0.16208966;0.2346181;0.2261017;0.14505687;0.03670395;-0.00426747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000285735;0.0019593255;0.012858076;0.04118666;0.08531231;0.13454854;0.17344116;0.19201392;0.1875034;0.16797136;0.1384182;0.102811545;0.066045605;0.034696393;0.012592747;0.0020409625;-0.00028573483;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0001428675;0.0009796628;0.006429038;0.02059333;0.042656153;0.06727427;0.08672058;0.09600696;0.0937517;0.08398568;0.0692091;0.051405773;0.033022802;0.017348196;0.0062963734;0.0010204812;-0.00014286741;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;0;-0.0036369984;0.029634798;0.1344881;0.2760768;0.40714675;0.43972945;0.37799123;0.2720253;0.18954162;0.14805731;0.16731007;0.2044892;0.2538723;0.28211227;0.2754516;0.24673522;0.20326474;0.15090786;0.09687947;0.05083736;0.018398272;0.002955314;-0.00041533602;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;0;-0.0034312692;0.027957128;0.12689571;0.26029083;0.38583797;0.4194482;0.3646932;0.26705736;0.18447688;0.128965;0.122435406;0.13025528;0.15593666;0.17387384;0.16982046;0.15225083;0.12553562;0.09324146;0.059846174;0.03137779;0.011341637;0.0018348253;-0.00025716136;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;-0.0013618796;0.0126428455;0.036997113;0.053566027;0.05163639;0.03313783;0.008397639;-0.00097595184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
