;meta[fps=30]
;meta[frames=66]
;meta[profile=default]
jaw_open_a;0;0;0;0;0;0;-0.024036575;0.0046262853;0.10245716;0.20360687;0.23249604;0.18912458;0.05164114;-0.002029717;0.07634743;0.18509714;0.21136002;0.17193143;0.06681143;-0.005668572;-0.024219431;0.0017097152;0.038192004;0.0683642;0.092403054;0.10084573;0.06955505;0.038809903;0.021056;-0.0015390491;-0.007489524;0.008731429;0.02784762;0.045485713;0.053005714;0.033032272;0.007380897;0.04060408;0.13023545;0.23969571;0.31089506;0.29603922;0.19704816;0.09622531;0.025063833;-0.005186616;-0.008735346;0;0;0;0;-0.011726629;-0.004133487;0.049762744;0.12408504;0.17891657;0.17316392;0.10682698;0.032675665;-0.0043044547;-0.009131889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.015451429;0.012114288;0.057417143;0.092598855;0.089478865;0.078683436;0.0987223;0.18262857;0.24843659;0.24829714;0.17124116;0.07219201;0.0016594373;-0.0032731493;0.06961829;0.17379655;0.24901488;0.2517486;0.17315431;0.066235445;0.02234058;0.040644567;0.03878933;0.10523124;0.19970287;0.20974477;0.17668954;0.11257143;-0.026468575;-0.00060951995;0.11584262;0.16025555;0.16479759;0.12824032;0.044685934;0.034238268;0.05223968;0.034812085;0.0016528978;0.016596898;0.054586776;0.08300148;0.11671406;0.13549532;0.11528139;0.099445045;0.063510865;0.019158863;0.017197719;0.04426149;0.06861807;0.06318812;0.05673327;0.07188435;0.113384224;0.15557897;0.1687086;0.1374743;0.08820571;0.042194292;0.011360001;-0.0031771432;-0.0037028573;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008492532;0.007380869;0.027510077;0.04938073;0.05660893;0.045516156;0.022099666;0.004804482;-0.0005916145;0;0;0;0;-0.0022837596;0.021205885;0.0619923;0.08972821;0.08646797;0.055471815;0.014033349;-0.0016317108;0;0;0;0;0;0;0;0;0;0;-0.00039046558;0.0031804051;0.014451425;0.02994829;0.0409464;0.039445423;0.02641731;0.011325603;0.002422567;-0.00030229604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0011099931;0.009651429;0.035909455;0.06447405;0.0739208;0.059455473;0.02787435;0.01507973;0.031869538;0.05861278;0.067200735;0.05405043;0.026257666;0.0057324586;-0.001814921;0.009651429;0.035909455;0.06147304;0.101783946;0.1409456;0.14684851;0.12000065;0.07217447;0.01752181;0.0049046776;0.040590014;0.095729426;0.14668462;0.16461435;0.13417749;0.08189424;0.050900053;0.055148296;0.080056965;0.10014229;0.0953177;0.068866804;0.038455013;0.015058566;0.0011749945;0.015614124;0.0726392;0.15062526;0.20611233;0.19872811;0.13103901;0.07529059;0.093859755;0.1676105;0.23142962;0.22314794;0.1496302;0.06434811;0.013789107;-0.0017193086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.019958964;0.009979482;0.0029364703;0;0;0;0;0;0.012197647;0.039303534;0.087145425;0.14989555;0.2455793;0.34668428;0.4472471;0.47483277;0.43810967;0.3467114;0.26468354;0.20381457;0.17812361;0.1682381;0.16559799;0.15378252;0.13001609;0.09476761;0.0628477;0.036937192;0.019128626;0.007361959;0.0018486215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0037699523;0.03277497;0.122003004;0.21824613;0.25875583;0.2358761;0.16539682;0.1397427;0.18622975;0.2432983;0.24086823;0.18153022;0.096781455;0.053183284;0.06696933;0.098418735;0.115024894;0.110717796;0.08886544;0.060194798;0.029993426;0.0034410122;0.028474765;0.08566749;0.12402171;0.11954219;0.07670845;0.017849157;0.012410124;0.041524723;0.07145639;0.124454364;0.20297658;0.28535947;0.3398285;0.3245508;0.23460175;0.13124481;0.051447283;0.010751295;-0.0013620307;0;0;0;0;-0.0015954509;0.012998026;0.05901768;0.12233889;0.1673299;0.16125949;0.10805681;0.046376538;0.009929585;-0.0012385739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0052211573;0.045392893;0.16896121;0.30338934;0.3478638;0.27980226;0.13192272;0.06458093;0.12640156;0.23364958;0.26565006;0.23607092;0.18085022;0.15945238;0.15379035;0.1235173;0.079939;0.120424315;0.25050983;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0;0;-0.0014474518;0.0117926905;0.05353857;0.110986;0.151811;0.14631265;0.09804955;0.04208877;0.009012901;-0.0011241635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00542711;0.04717967;0.17565745;0.31549597;0.36180726;0.29107395;0.13762146;0.06432322;0.120685555;0.22354682;0.2538301;0.22796366;0.18125544;0.16746612;0.16430002;0.13230087;0.08050676;0.10157694;0.20401293;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0;0;-0.001388672;0.011327351;0.05122902;0.106205255;0.14532073;0.14012854;0.09396926;0.04042334;0.008662672;-0.0010800785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011560022;0.009417008;0.04276718;0.088691324;0.12134349;0.116971746;0.078404866;0.033663664;0.0072054225;-0.00089884095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011364088;0.009257812;0.04203488;0.08720958;0.11937193;0.115122646;0.07721214;0.033186086;0.007109905;-0.0008865951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
