;meta[fps=30]
;meta[frames=42]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.0021180953;-0.0021257142;0.008731429;0.02784762;0.045485713;0.053005714;0.04176762;0.021302858;0.003824763;-0.0030857134;0.00681143;0.02784762;0.045485713;0.053005714;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.004038096;-0.0021257142;0.008731429;0.02784762;0.045485713;0.036310855;0.06680991;0.07138743;0.06437486;0.049124576;0.023122286;-0.016694859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;-0.010636191;0.00833524;0.03099429;0.0785981;0.095603816;0.082011424;0.037820954;0.010895239;-0.022701714;0.0019611432;0.04415086;0.078781724;0.10657829;0.116788566;0.09246172;0.06293257;0.04268343;0.01378743;-0.011702856;0.0012525717;0.036022857;0.071615994;0.09385143;0.084379435;0.0432;0.014665145;-0.0019657137;-0.0040777153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0064409645;-0.0011846605;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00094706053;0.0070516653;0.040590014;0.095729426;0.14668462;0.16461435;0.1345756;0.075912744;0.06347451;0.07877062;0.12077764;0.16056849;0.17910415;0.15864073;0.15832631;0.16753297;0.19078614;0.18900536;0.14475413;0.078319505;0.056192886;0.093812525;0.14668462;0.16148117;0.1634025;0.16478232;0.18021727;0.18434995;0.15367904;0.08986005;0.039347142;0.008421922;-0.0010505931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;-0.011027037;0.10239808;0.29926366;0.43312174;0.41734797;0.26771617;0.067695856;-0.00787229;0;0;0;0;0;0;0;0;0;0;-0.011336098;0.113198765;0.22804196;0.2894204;0.23726606;0.14244692;0.10353218;0.28884715;0.51658833;0.7181272;0.80204767;0.74847543;0.59781164;0.40077114;0.21527137;0.08492532;0.015219766;-0.0020356635;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022742173;0.02274217;0.04548434;0.056855425;0.04548434;0.02274217;-0.0022742173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43025562;0.38118717;0.28764606;0.19659682;0.14750235;0.17572887;0.27012905;0.38399443;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.0047777123;0.018665548;0.10701518;0.25215742;0.38608363;0.4290036;0.38807076;0.36262885;0.4041491;0.45469835;0.42852706;0.3170691;0.19211411;0.13015191;0.11666695;0.111568995;0.089059025;0.059619658;0.03196769;0.0125785265;0.002227744;-0.0002993415;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.35034078;0.31783378;0.2545639;0.18917882;0.14806269;0.16116196;0.22491425;0.31282416;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.003896387;0.015214462;0.087316155;0.2057663;0.31505066;0.35000682;0.31699884;0.2976646;0.33363825;0.37628204;0.35570788;0.2654837;0.16495197;0.11642205;0.10667316;0.10185523;0.081396125;0.0545692;0.029269902;0.011504856;0.002032306;-0.00027336556;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016409353;0.016409352;0.032818705;0.04102338;0.032818705;0.016409352;-0.0016409353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016164436;0.016164437;0.032328874;0.040411092;0.032328874;0.016164437;-0.0016164436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.002777567;0.020699088;0.11888617;0.28022256;0.42738196;0.49061993;0.5070442;0.50454676;0.45764726;0.3780756;0.31966543;0.3321224;0.42310488;0.48149127;0.39355913;0.23013209;0.10497422;0.07155546;0.10228198;0.15561426;0.23775935;0.34738734;0.44591913;0.4973574;0.4615121;0.33642328;0.20074368;0.09919085;0.061100893;0.106288955;0.1996805;0.279074;0.3117777;0.2909413;0.23222832;0.1554658;0.08332701;0.03276676;0.005840869;-0.0007829882;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0033713018;0.025144681;0.14410877;0.33953297;0.51887614;0.5839217;0.5755834;0.5383173;0.4681638;0.38600573;0.3498825;0.39260915;0.5136401;0.58320546;0.47670057;0.2791356;0.1248532;0.07588972;0.10114832;0.16005984;0.26298198;0.40669772;0.5374378;0.5906803;0.52703816;0.3628871;0.20201339;0.09338338;0.058260247;0.09936342;0.18667154;0.26071155;0.29110336;0.2716214;0.21689881;0.14533521;0.07800566;0.030738162;0.005498235;-0.0007359842;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;-0.008182411;0.08182412;0.16364823;0.20456028;0.16364823;0.08182412;-0.015070666;0.059881896;0.22294983;0.4004372;0.459217;0.36944005;0.17955385;0.03921713;-0.0048217787;0;-0.0012245786;0.010787424;0.037859514;0.0713239;0.09140922;0.08409514;0.05303538;0.022988679;0.004929486;-0.0006145159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;-0.008182411;0.08182412;0.16364823;0.20456028;0.16364823;0.08182412;-0.015070666;0.059881896;0.22294983;0.4004372;0.459217;0.36944005;0.17955385;0.03921713;-0.0048217787;0;-0.001261316;0.011076869;0.03931565;0.074350834;0.0955394;0.0880472;0.05565932;0.024068536;0.0051610433;-0.0006434605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;-0.0008163857;0.0060857846;0.034926467;0.08230653;0.123051964;0.16841292;0.19987348;0.21106352;0.18400219;0.13429172;0.089364916;0.095461465;0.12443944;0.14138316;0.11555568;0.06798266;0.027504776;0.005937352;-0.0015585547;0.0060857846;0.034926467;0.08230653;0.12278255;0.17177236;0.19900885;0.1994998;0.1747158;0.1317164;0.098060906;0.12402866;0.18180414;0.2409196;0.2701977;0.25214443;0.20131698;0.1348335;0.07233178;0.028486917;0.0051036486;-0.0006827954;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;-0.00032840972;0.0024417355;0.014106774;0.03330297;0.047666162;0.08880606;0.13980418;0.18448646;0.18248445;0.13839221;0.074037276;0.049203936;0.049222488;0.057341818;0.04689208;0.027573425;0.011138098;0.0023823625;-0.0006271328;0.0024417355;0.014106774;0.03330297;0.047396753;0.092165485;0.13900265;0.1721182;0.1731851;0.1413572;0.10663295;0.12961718;0.1833293;0.24074593;0.2701977;0.25214443;0.20131698;0.1348335;0.07233178;0.028486917;0.0051036486;-0.0006827954;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009429256;0.0094292555;0.018858511;0.023573138;0.018858511;0.0094292555;-0.0009429256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010041544;0.010041544;0.020083088;0.025103861;0.020083088;0.010041544;-0.0010041544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
