;meta[fps=30]
;meta[frames=89]
;meta[profile=ciri]
jaw_open_a;0;0;0;0;-0.011548954;-0.011976378;0.04782172;0.15349714;0.25050667;0.29163203;0.22965488;0.11654554;0.032182865;-0.00524647;-0.010492955;0;-0.0047085714;0.0008914286;0.020114286;0.015028571;0.07501715;0.12334858;0.12484572;0.10069715;0.05748572;-0.013142859;-0.007817144;-0.034395434;0.006637718;0.14653258;0.28539202;0.33395657;0.29622632;0.15605257;0.043014858;0.024937905;0.042773336;0.025702856;0.08576763;0.12229334;0.14215314;0.14228418;0.18105449;0.14700802;0.13538286;0.075840004;0.023693714;-0.024036571;0;-0.0039314283;-0.00009142927;0.012959998;0.039222855;0.03768;0.09532954;0.122556195;0.12937143;0.10313524;0.06432763;0.0095542865;0.02793143;0.045089524;0.068754286;0.061881907;0.04263619;0.022537144;0.0005790464;-0.0053638094;-0.005881905;0.0046476196;0.020800002;0.032106668;0.045333337;0.053970285;0.041520763;0.0317379;0.049257148;0.10763125;0.17232001;0.1843886;0.12724268;0.048324574;0.048557717;0.12669258;0.19395658;0.1843657;0.110793136;0.025654856;-0.009088004;-0.0071314266;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0020784768;-0.002179047;0.008649146;0.027673911;0.045156576;0.03858515;0.062384766;0.06296;0.05479314;0.04101867;0.019088762;-0.013988571;0;0;-0.013348572;0.0095085725;0.055817146;0.06203429;0.10118857;0.10025142;0.044228572;0.04105143;0.0882743;0.09147887;0.14874974;0.20023316;0.20943317;0.18295318;0.1415703;0.04578743;0.005530665;0.040827423;0.075337134;0.06291809;0.064411424;0.032502856;0.02726095;0.026011428;0.008617141;0.018194292;0.082308576;0.10386287;0.08720914;0.04864914;0.027263999;0.04223086;0.112246856;0.12727772;0.09838629;0.042788573;0.031497143;0.0013714277;0.04728381;0.08589714;0.09110857;0.0629181;0.048639994;0.00095999666;-0.027672382;0.014217147;0.043401144;0.116092965;0.21751697;0.29065755;0.2685036;0.25108725;0.19657981;0.1388724;0.09796268;0.05823695;0.002849522;-0.018212572;0.00080457155;0.018002287;0.035828575;0.040932577;0.0293981;0.007846097;0.012587431;0.049071245;0.11105524;0.15122287;0.13756955;0.0877181;0.033554293;-0.0048914244;-0.007771431;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0064409645;-0.00064409646;0;0;0;0;0;0;0;-0.00038486757;0.0028690123;0.016465334;0.03880165;0.059409555;0.06665207;0.05447625;0.032048967;0.012966538;0.0027990371;-0.00034987964;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.000540564;0.004030613;0.023113046;0.054518245;0.08348039;0.09084862;0.10458314;0.101113856;0.088314705;0.060033616;0.027563276;-0.0028053983;0;0;-0.0026718078;0.023805331;0.07940756;0.15661088;0.1893763;0.16387485;0.089577116;0.028647978;-0.0031560727;0;0;0;-0.0024082055;0.020925978;0.07803945;0.13750865;0.18558331;0.19885765;0.19568723;0.19342215;0.20744273;0.21159284;0.24930876;0.295333;0.32602733;0.28532758;0.19318314;0.082945324;0.017765617;-0.0022156925;0;-0.0032419523;0.030011319;0.08576503;0.15908825;0.20210673;0.22232065;0.18167934;0.16048858;0.14307338;0.14381362;0.14997955;0.17028;0.18020865;0.19359632;0.23911056;0.2890371;0.29710788;0.23657902;0.13778894;0.035415765;-0.006922845;0.026654147;0.067515634;0.12188023;0.16341156;0.17489366;0.13767134;0.10459412;0.07671655;0.073222324;0.07283014;0.058092855;0.039532494;0.061013825;0.115156226;0.156358;0.14778435;0.09562399;0.036899567;0.006043053;-0.00083589385;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0011283617;0.008432099;0.048082206;0.11320062;0.17324287;0.19440183;0.15894154;0.09362777;0.037935693;0.008222171;-0.0010263136;0;0;0;0;-0.0026161447;0.026161449;0.052322898;0.065403625;0.052322898;0.026161449;-0.0026161447;0;0;0;0;0;0;0;0;0;0;0;-0.0026161447;0.026161449;0.052322898;0.065403625;0.050827164;0.0411188;0.02729856;0.037393384;0.029914705;0.014957353;-0.0014957351;0;0;0;0;0;-0.0026161447;0.026161449;0.052322898;0.065403625;0.052322898;0.026161449;-0.0026161447;0;0;0;-0.0006414459;0.0047816876;0.027442224;0.064669415;0.09901592;0.11108677;0.090793744;0.05341495;0.021610893;0.004665062;-0.0005831327;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.060379274;0.0395356;0.055664252;0.10318148;0.1402699;0.13258845;0.08580319;0.033111326;0.005429493;-0.00075065054;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009527221;0.007763828;0.03522378;0.07299222;0.09982763;0.09620289;0.06446426;0.02576625;0.025024151;0.037444938;0.046528418;0.048638027;0.057994924;0.0679474;0.08009857;0.06442953;0.03130468;0.0068353736;-0.00084050605;0;0;0;0;0;0;-0.0019092292;0.019092292;0.038184583;0.04773073;0.03293114;0.071626715;0.10315961;0.13133605;0.10506885;0.050844505;0.008517498;0.062475763;0.12954703;0.17726329;0.17090662;0.11458938;0.04732996;0.029645933;0.036868718;0.04773073;0.034499716;0.049116727;0.1343574;0.28247464;0.38639903;0.36976328;0.2743427;0.17949723;0.12764265;0.098015994;0.064717114;0.013128962;0.028206123;0.08441056;0.15756616;0.2592069;0.36136714;0.40638566;0.36608806;0.2845152;0.23722312;0.25011906;0.32539982;0.39094186;0.3669008;0.30459014;0.23089242;0.14237022;0.09216994;0.06259154;0.02414646;0.003936462;-0.0005454939;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.00086700154;0.0070658177;0.032044772;0.06645543;0.09094945;0.08770432;0.05881896;0.023461813;0.02367979;0.035838738;0.04454683;0.04604972;0.053722817;0.06190801;0.07311291;0.05884935;0.028627306;0.0062787486;-0.00077092793;0;0;0;0;0;0;-0.0018257353;0.018257353;0.036514707;0.045643385;0.03148781;0.068526305;0.09871216;0.12567237;0.100537896;0.04846548;0.009668046;0.06668832;0.13826606;0.18916398;0.18235089;0.12223521;0.050675288;0.029505664;0.03511201;0.045643385;0.033508927;0.04274892;0.10932145;0.23044342;0.31527328;0.30171016;0.22422405;0.14746892;0.10556238;0.0813417;0.053695913;0.008924577;0.04183606;0.1239051;0.20817834;0.28815445;0.34399524;0.3439952;0.29673317;0.23715019;0.21198624;0.23554027;0.31671032;0.38864914;0.37219876;0.31176674;0.23390879;0.13933106;0.08763157;0.05978392;0.023055471;0.0037338494;-0.00051877584;0;0;0;0;0;0;0;0;0;0;0
