;meta[fps=30]
;meta[frames=84]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;-0.0074666673;0.0058361916;0.025142858;0.04633905;0.06284191;0.05737143;0.014375619;0.008638473;0.06635154;0.1608384;0.23212099;0.23792735;0.15796025;0.062203743;0.010273833;-0.0040502897;-0.0135531975;-0.013146125;0.032542042;0.12331495;0.22719088;0.29253358;0.2730345;0.19079642;0.09709072;0.063526094;0.08214041;0.08492909;0.07508038;0.083789706;0.08784763;0.10394818;0.118979044;0.06744686;0.06869943;0.12852418;0.15830858;0.13814858;0.08707048;0.0017828544;-0.017889522;0;0;-0.0061714286;-0.0052800006;0.013440005;0.10553143;0.1500343;0.13578515;0.105074294;0.07119086;0.03014553;0.06594591;0.06448915;0.02798476;0.016912764;0.033378284;0.089607626;0.18495528;0.25609967;0.22746713;0.14883292;0.05951361;0.06152138;0.0790848;0.077563435;0.05380115;0.05355201;0.055670865;0.08745829;0.08524344;0.059408005;0.06944;0.10948114;0.13452342;0.11962515;0.07760458;0.02382629;-0.003199996;-0.0066194306;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.010697143;0.0020571437;0.045577142;0.09065143;0.103542864;0.077394284;0.03410286;0.026468571;0.042134862;0.06345143;0.08965851;0.11012846;0.113425836;0.13008061;0.1310871;0.09889555;0.07027398;0.042092793;-0.0034938813;-0.016622148;0.017714938;0.06675069;0.1228983;0.15829945;0.15084279;0.10052833;0.040535074;0.019640598;0.03287902;0.04142803;0.04322286;0.042834286;0.048396196;0.08984382;0.1503543;0.18078476;0.1689219;0.12937143;0.08714666;0.065843806;0.06845715;0.059900954;0.050720006;0.050194286;0.041782863;0.08333715;0.097577155;0.05732573;0.06365715;0.060617153;0.031046102;0.044699434;0.039021716;0.033212956;0.073970295;0.060928006;0.059152767;0.06917394;0.07139794;0.094773166;0.11392959;0.09505919;0.08151695;0.056160007;0.008002745;-0.00055359944;0.0248992;0.08301715;0.12332572;0.13488458;0.09157029;0.06773486;0.08599544;0.12302628;0.14616916;0.14750628;0.10650058;0.063264;0.040923428;0.014153144;-0.0018925702;-0.0039314292;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.24970904;0.23703468;0.2222109;0.24272418;0.25084695;0.20397583;0.09915745;0.020620631;0.007173326;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0021469884;0.018664485;0.06799274;0.13764581;0.1921459;0.21800043;0.20529978;0.16525608;0.11014526;0.056680486;0.014900097;-0.0047329166;0.027338317;0.08482989;0.14754581;0.16498412;0.13115713;0.06188574;0.01641253;-0.0019084339;0;0;0;-0.0019466028;0.016925426;0.062971175;0.11036951;0.15556838;0.17983413;0.15854983;0.12693234;0.12080435;0.13300258;0.15437323;0.14778435;0.0912012;0.0779643;0.12613127;0.17299859;0.16753665;0.107492544;0.027209494;-0.0031632292;0;0;0;-0.005174242;0.05174242;0.10348484;0.12935604;0.10210981;0.06451128;0.032140415;0.05400391;0.052035842;0.0307067;0.033248737;0.06808244;0.13314308;0.22883868;0.32950085;0.37841403;0.3446548;0.25488114;0.17737056;0.17404158;0.1826307;0.15891221;0.0970589;0.061880853;0.061561313;0.0739208;0.05785525;0.04190849;0.06561125;0.12222982;0.16832389;0.16226937;0.10878362;0.046689846;0.010010693;-0.0012481163;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.0346865;0.0502769;0.083531305;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.019958964;0.009979482;0.0029364703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019737976;0.01608094;0.07300714;0.15134452;0.20701498;0.19951724;0.13370393;0.057393767;0.012290318;-0.0015329499;-0.0010446404;0.007220015;0.049325522;0.12554426;0.21010767;0.2597531;0.2472074;0.17874846;0.09802391;0.057959206;0.062761046;0.076815225;0.08377495;0.08842305;0.09629428;0.1116911;0.1068246;0.067262754;0.043035187;0.05220521;0.06865909;0.06671567;0.042780727;0.010798556;-0.0012563858;0;0;0;0;-0.0034113259;0.034113258;0.068226516;0.083854474;0.08148695;0.07294989;0.052831814;0.054231334;0.034813017;0.008834459;-0.003280651;0.018368676;0.0833604;0.17283255;0.23645496;0.22793856;0.15279399;0.063519046;0.03513268;0.04039121;0.05153487;0.0521074;0.058137655;0.06454483;0.07649242;0.06043335;0.03951969;0.049624056;0.08827978;0.12186942;0.117495924;0.07879607;0.033922423;0.007309305;-0.0009096872;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;-0.0063640974;0.05909148;0.1727769;0.2500923;0.2410193;0.15463085;0.039130844;-0.004549494;0;0;0;0;0;0;0;0;0;0;0;-0.005115398;0.0444689;0.1655797;0.29556313;0.3578645;0.32361344;0.20376132;0.104892574;0.07645191;0.08720854;0.09793288;0.12691829;0.1460781;0.19448534;0.25196928;0.25939912;0.19445191;0.1081043;0.042158898;0.037193786;0.058594227;0.056460492;0.03621784;0.009158363;-0.0010650122;-0.0064902664;0.060264107;0.1711864;0.30149642;0.38161576;0.35430023;0.22937839;0.11692127;0.030753246;-0.0035757693;0;0;0;0;0;0;-0.0019092292;0.019092292;0.038184583;0.04371411;0.07309732;0.14914253;0.22912978;0.29069826;0.30009964;0.25455314;0.21466304;0.19141942;0.15726371;0.11067964;0.070502326;0.030603332;0.0065503833;-0.000817128;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;-0.005195182;0.048240975;0.14101206;0.2040964;0.19667472;0.1261687;0.031913254;-0.0037108439;0;0;0;0;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24094881;0.2944777;0.27110496;0.17626359;0.09625187;0.073506996;0.083231255;0.09192874;0.13587254;0.18241248;0.24650024;0.29703894;0.28139403;0.19099712;0.099424645;0.0390121;0.033931956;0.053566027;0.05163639;0.03313783;0.008397639;-0.00097595184;-0.0067537366;0.06271327;0.1785276;0.3097898;0.38560492;0.35205334;0.22266363;0.1113884;0.029377636;-0.0034165739;0;0;0;0;0;0;-0.0018257353;0.018257353;0.036514707;0.04179821;0.069939576;0.14274189;0.21796384;0.28899777;0.32779738;0.3167439;0.289374;0.25074247;0.18329157;0.1130453;0.06659202;0.029334225;0.006285429;-0.0007837305;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019754674;0.016107658;0.07294035;0.15118523;0.20680459;0.19934691;0.13361877;0.05741715;0.012296998;-0.0015336177;-0.0010408917;0.007184778;0.04923855;0.1253006;0.20975804;0.25949696;0.2471112;0.17878321;0.09866514;0.05281644;0.047702048;0.055389173;0.060679723;0.0640358;0.06975051;0.08094093;0.07746016;0.050091937;0.019326072;0.00095517025;0.018633632;0.07094206;0.12735617;0.14381005;0.13649042;0.12797402;0.13980234;0.14447244;0.117420375;0.053625405;0.046511717;0.06660037;0.08516386;0.06813109;0.034065545;-0.0034065545;0;0;0;-0.0022092508;0.018001301;0.08169319;0.1693759;0.23172586;0.22337982;0.14973812;0.06278859;0.02903075;0.02878483;0.03812892;0.030503135;0.015251568;-0.0015251568;0;-0.0008416194;0.0068576396;0.031122105;0.06451525;0.088258706;0.08507482;0.057025284;0.024491573;0.005250103;-0.00065459305;0;0;0;0;0;0;0;0;0;0
