;meta[fps=30]
;meta[frames=54]
;meta[profile=mrrr]
jaw_open_a;0;0;0;0;0;-0.02115353;-0.02220952;0.0876983;0.28231242;0.46086866;0.53109497;0.4247604;0.23445031;0.09796573;0.037399627;0.023704376;0.032808233;0.034696233;0.040505607;0.038218062;0.024770746;-0.0052169156;0.009041376;0.05000229;0.061942868;0.07238858;0.09044571;0.08803429;0.075222865;0.10364571;0.07686858;-0.008614852;0.04960914;0.27369827;0.48402977;0.51464766;0.5074416;0.4062286;0.2979299;0.26378208;0.18415542;-0.008106671;0.042075135;0.21406633;0.2975205;0.28281695;0.16995567;0.039494403;-0.013979438;-0.010942169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0020784768;-0.002179047;0.008649146;0.027673911;0.045156576;0.05257372;0.041401908;0.020994289;0.0058331443;-0.00094704685;-0.0018940958;0;-0.021333333;-0.010879996;0.07232;0.25734094;0.42702857;0.42015395;0.33656764;0.23847775;0.13791163;0.096560776;0.11090134;0.07795046;0.052181322;0.109287605;0.21403429;0.26951927;0.33976078;0.35412002;0.18337524;0.12642172;0.17356801;0.1937284;0.2318377;0.22515352;0.11326018;0.09333487;0.12892726;0.20168231;0.26885262;0.25644195;0.2019909;0.16257222;0.14988343;0.17079619;0.14617904;0.07410286;0.020434286;-0.0032838043;-0.0066895257;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008898074;0.0077291587;0.028862681;0.051849764;0.059471577;0.04784206;0.023251882;0.0050573503;-0.0006226266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.000540564;0.004030613;0.023113046;0.054518245;0.08302403;0.09579862;0.10730504;0.12846766;0.15505023;0.16363294;0.1345756;0.079154685;0.032002058;0.0043965564;0.020730365;0.08034388;0.14434919;0.16262959;0.1605291;0.14456151;0.12964469;0.10951907;0.07137544;0.0148977125;0.029461449;0.06312145;0.073879294;0.106789045;0.19406842;0.28874844;0.33476916;0.2693504;0.13093194;0.028631521;-0.0035189139;-0.0014988842;0.011713969;0.06017894;0.12752481;0.1719938;0.16256277;0.105186395;0.040589526;0.0066473586;-0.00091948325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0018397837;0.013703619;0.0788133;0.18577732;0.2844404;0.31907558;0.2607448;0.15333472;0.062019076;0.01338873;-0.0016735911;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012643377;0.010989401;0.037479263;0.102483705;0.20730089;0.29842338;0.3018573;0.2617424;0.20154627;0.15237996;0.11986011;0.07748538;0.030413015;0.051659293;0.11438963;0.1542969;0.14584729;0.09438351;0.03642246;0.005972442;-0.00082571554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43222335;0.36183584;0.2435691;0.15511625;0.13633789;0.16793019;0.23215175;0.27451563;0.26077145;0.18452355;0.091075234;0.019866005;-0.002443591;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009870104;0.007727092;0.03950001;0.08363872;0.11272246;0.106489345;0.0688507;0.026561106;0.0043301084;-0.0006000434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3525909;0.29595497;0.20200144;0.13277625;0.12670863;0.16505799;0.23301525;0.27733475;0.26286557;0.18432689;0.091075234;0.019866005;-0.002443591;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009404764;0.007359718;0.03766069;0.07983517;0.107628204;0.101701245;0.06576232;0.02536102;0.004107235;-0.0005706534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0072311363;0.06285761;0.23409349;0.42052025;0.47547972;0.45138663;0.3737742;0.30917323;0.25315237;0.16387643;0.055801813;0.0662071;0.150535;0.20290044;0.19169553;0.12395184;0.047819786;0.0077932146;-0.001080078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0071760304;0.062386155;0.2322352;0.4171527;0.47133565;0.4506236;0.37921372;0.3189669;0.2629517;0.17016001;0.057315465;0.06543131;0.14928594;0.20117378;0.19004233;0.122849725;0.047391184;0.0076928;-0.0010678322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.002469567;0.0184095;0.10565256;0.24897721;0.3806788;0.4259325;0.4235409;0.4297436;0.46743944;0.47452754;0.41370347;0.32309538;0.27710542;0.3392361;0.43867928;0.45149988;0.3488768;0.24166276;0.17001602;0.16141056;0.19509205;0.21881548;0.22821319;0.24151842;0.2742462;0.2757565;0.3054173;0.32632554;0.2872498;0.18859342;0.10193781;0.043679878;0.036742922;0.06922988;0.11743791;0.15621033;0.16209745;0.16040532;0.15004359;0.13790424;0.11611676;0.08373571;0.069899686;0.0998577;0.14492449;0.16337919;0.13355884;0.07856042;0.031766683;0.006835376;-0.00085534976;0;0;0;0;0;0;0;0;0;0
