;meta[fps=30]
;meta[frames=123]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;0;-0.0074666673;0.0058361916;0.030445715;0.042224765;0.026636189;0.0431778;0.034794234;0.06896371;0.13243039;0.1852918;0.19576493;0.19424918;0.13445881;0.09053258;0.066466615;0.052160166;0.04603494;0.038657147;0.03817143;0.050588574;0.057977147;0.047274284;0.030422857;0.014577143;0.003931428;-0.001057143;-0.0012914286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.017318401;-0.0061046905;0.07340709;0.18341215;0.26444256;0.25594428;0.15791729;0.048294406;-0.006486856;-0.019338366;0.0046476196;0.020800002;0.032106668;0.045333337;0.048899047;0.049645714;0.053415623;0.06691048;0.0857562;0.10467049;0.10492192;0.08635734;0.044268195;0.0063375235;-0.008564572;0.03370819;0.06593524;0.084800005;0.087798856;0.055366095;0.031753145;0.06623315;0.08448001;0.07793906;0.06736458;0.052038863;0.07419277;0.11637029;0.10505145;0.08958477;0.12379428;0.1712;0.19072;0.15601523;0.06759619;0.018628575;0.01871238;0.03225905;0.021348573;0.0003809521;-0.004175238;0;0;0;0;0;-0.014689525;0.011489526;0.059885718;0.08304762;0.080975235;0.053668573;0.0011276177;-0.010544761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.010697143;0.0020571437;0.045577142;0.09065143;0.103542864;0.08425143;0.032777146;-0.0027428567;-0.009867756;-0.0038720008;0.009504002;0.035860904;0.06605388;0.0852343;0.08124735;0.054093067;0.026529307;0.006874775;-0.001515756;-0.002370612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0030372571;-0.0010761147;0.012853029;0.029941944;0.041316573;0.057619203;0.068664685;0.060527544;0.06611384;0.092097156;0.11196973;0.111384004;0.08840172;0.035736002;-0.002988002;-0.012106286;-0.004106667;0.016292576;0.052246865;0.085251056;0.085250296;0.092269726;0.082908206;0.07580038;0.10527772;0.1432183;0.1255924;0.10642286;0.057188574;-0.0028830504;-0.012178285;0.012435811;0.038083054;0.06677486;0.06404267;0.05242362;0.05312;0.054072388;0.07193905;0.094148576;0.10923429;0.12462859;0.11472;0.05998096;0.047245722;0.059188575;0.10812192;0.14528;0.14692572;0.12919618;0.12959544;0.12321828;0.13250896;0.12138286;0.095712006;0.092752;0.07590095;0.06956419;0.083502375;0.07499844;0.06008599;0.062145308;0.06954668;0.08236844;0.08442776;0.056189388;0.02744163;0.007131426;-0.0015020424;-0.002481632;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;-0.00054056395;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0021469884;0.018664485;0.06949086;0.12181058;0.1709957;0.19664028;0.1739299;0.12074423;0.12207829;0.12962581;0.17974421;0.23717882;0.2755966;0.2718202;0.261417;0.21184252;0.18496089;0.18157129;0.17339589;0.1567283;0.13932881;0.1485215;0.17656115;0.18688102;0.15786089;0.108834416;0.059400007;0.023251882;0.0044299527;-0.0005796869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.05873874;0.10312128;0.18432324;0.27915886;0.34000564;0.31615403;0.21277799;0.09140445;0.0181807;0.008965822;0.051745277;0.10539327;0.16379613;0.20126346;0.185641;0.13268864;0.070791446;0.015663471;0.025906995;0.056107964;0.07013496;0.05319522;0.055781618;0.06685721;0.12456397;0.16555855;0.17485717;0.14832541;0.13085215;0.10528117;0.07966807;0.08614922;0.10824805;0.15310125;0.1894024;0.20800978;0.18648858;0.15189226;0.09763787;0.04886903;0.010641905;-0.004115061;0.025382174;0.080917604;0.14265545;0.16107184;0.129201;0.059349675;0.040163238;0.08646984;0.15564662;0.20768893;0.2625856;0.31153017;0.34617227;0.34201154;0.26084667;0.14772233;0.06262527;0.01707094;-0.0019847713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00022265063;0.0019322897;0.0072440985;0.012961448;0.014830123;0.011887954;0.0057412055;0.0012166266;-0.00015108437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008072221;0.0055830777;0.03807939;0.09689664;0.16213667;0.200411;0.19071436;0.13790002;0.077178426;0.030332053;0.0063902983;-0.000807222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28457457;0.27441055;0.18401916;0.07909029;0.01694817;-0.002113273;0;0;0;0;0;-0.00096216897;0.0071725324;0.041163336;0.09700412;0.14852388;0.16663016;0.13619062;0.080122426;0.032416344;0.004890365;0.02019759;0.04214458;0.052680727;0.04214458;0.019926436;0.007855591;0.03706537;0.06665206;0.07649242;0.059982475;0.044068128;0.058898248;0.09312164;0.105099045;0.10932543;0.12657292;0.1608651;0.17273314;0.13983254;0.06792434;0.014798316;-0.0018209642;0;0;0;0;0;0;0;0;0;-0.002009157;0.018660245;0.054496396;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.00073124835;0.0050540105;0.03452787;0.08788101;0.14707538;0.18182717;0.1730452;0.12512393;0.07002315;0.025974382;0.016018838;0.07438272;0.20137501;0.3549079;0.46908042;0.49146506;0.41502634;0.285992;0.15612124;0.06120387;0.01176987;-0.0015348978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38443768;0.38703692;0.33362082;0.30525458;0.3263409;0.33752877;0.2782222;0.16364042;0.06293703;0.044372045;0.08262675;0.15756616;0.2592069;0.36136714;0.40236902;0.40501738;0.37965277;0.3408225;0.29095873;0.21132942;0.11749497;0.06532124;0.12213221;0.26437816;0.3895551;0.40387985;0.3023234;0.21127135;0.20592771;0.28108248;0.33386463;0.28521547;0.16283554;0.07425398;0.019986605;-0.0023229884;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.00069800986;0.0048213415;0.0329884;0.08393086;0.14052914;0.17390065;0.16565225;0.11989674;0.067162886;0.02511451;0.013860001;0.060600493;0.16431616;0.289585;0.38275036;0.40104946;0.3387073;0.23343527;0.12743965;0.049957234;0.009601809;-0.0012524099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31338948;0.3179681;0.28425565;0.2772114;0.30911723;0.32338983;0.26619685;0.15662156;0.05871057;0.057123996;0.12219272;0.20817834;0.28815445;0.34399524;0.34015003;0.33400324;0.32820985;0.31104848;0.27508208;0.20245345;0.11232836;0.06325728;0.11043527;0.22886817;0.3293977;0.33672568;0.24874899;0.18777892;0.20593144;0.3053858;0.382588;0.34770608;0.21849449;0.10872773;0.028721932;-0.0033397593;0;0;0;0;0;-0.0017403858;0.016164437;0.04720193;0.06829807;0.06579326;0.042192295;0.010653833;-0.0012394219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.00058779767;0.004077846;0.027614247;0.070217334;0.11750006;0.14530325;0.13836688;0.100163534;0.05611194;0.0220739;0.004655146;-0.00058779755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015251568;0.015251568;0.030503135;0.03812892;0.030503135;0.015251568;-0.0015251568;0;0;0;-0.0011689159;0.010164001;0.037811644;0.06790844;0.07526148;0.08534755;0.11489887;0.15831016;0.1730719;0.13988025;0.06796967;0.014850799;-0.0018257353;0;0;0;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.00057555194;0.0039798804;0.027161151;0.06908547;0.115614206;0.14294507;0.13606992;0.09842113;0.05510778;0.021650545;0.004553681;-0.0005755518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015028917;0.015028916;0.030057833;0.03757229;0.030057833;0.015028916;-0.0015028917;0;0;0;-0.0011466509;0.009963616;0.037154827;0.06679519;0.07393949;0.08523622;0.117745996;0.16413526;0.17990173;0.14537695;0.0706554;0.015407425;-0.0018953136;0;0;0;0;0;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
