;meta[fps=30]
;meta[frames=97]
;meta[profile=default]
jaw_open_a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.013836191;0.01081905;0.049622852;0.06578666;0.10079618;0.15732916;0.21098441;0.2803516;0.30714518;0.24851544;0.15721487;0.08328915;0.048965715;0.049794286;0.06992;0.08130286;0.06635429;0.04266286;0.020457143;0.005520001;-0.0015371428;-0.0017942858;0;0;0;0;0;0;0;0;0;0;0;-0.02505143;0.01968762;0.10198857;0.13546667;0.13593905;0.124868564;0.05432381;0.034887627;0.041211434;0.01919238;0.007531428;0.0208;0.016948571;0.0066285715;-0.00049142825;-0.0015314287;0;0;0;0;0;-0.0060789846;-0.011889778;0.019812575;0.09712408;0.20006454;0.2962667;0.333182;0.30478173;0.23629414;0.14707305;0.0712559;0.028406873;0.011528128;0.020161014;0.029587302;0.027174603;0.02119619;0.013313017;0.0062273033;0.0017219057;-0.00061460334;-0.00051809533;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.028830478;0.022643814;0.11739429;0.16271237;0.15859808;0.10505143;0.002072377;-0.020601902;0;0;-0.013348572;0.010483812;0.045828566;0.0769257;0.08966094;0.11715429;0.17707431;0.2583124;0.26123428;0.19462858;0.07638515;-0.013396;-0.0049679996;0.057847433;0.11358287;0.15706117;0.16615659;0.1354383;0.08696915;0.04163029;0.011238858;-0.0030485722;-0.0036834287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006430477;0.005074287;0.017188575;0.049660955;0.057142865;0.055405717;0.043718096;0.055680003;0.06420572;0.07387429;0.031296924;0.014757486;0.072994746;0.1820718;0.25828117;0.27168643;0.1847173;0.09974675;0.12756069;0.21938832;0.2752343;0.2901186;0.20567366;0.09724494;0.044539936;0.03640432;0.041100197;0.058700196;0.053777784;0.041820962;0.02628826;0.012364702;0.003536764;-0.0010504132;-0.0010951115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018320967;0.015925882;0.059309363;0.10653833;0.122187495;0.09830821;0.047787193;0.010439133;-0.0012834219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00056680496;0.00461841;0.020959185;0.043455042;0.05945154;0.05731028;0.03709805;0.027244804;0.052303307;0.10070043;0.13839965;0.13343772;0.089465484;0.038435865;0.008232986;-0.0010267376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0026718078;0.024809644;0.0725205;0.10496388;0.10114701;0.064886756;0.01641253;-0.0019084339;-0.0049285307;0.045769017;0.1337335;0.19353905;0.18647784;0.11961109;0.030234361;-0.0035162892;0;-0.00072639773;0.0048557725;0.035430677;0.094961286;0.16738458;0.22130619;0.23188905;0.19587512;0.13496147;0.073670335;0.028885942;0.005578592;-0.00072639773;0;0;0;0;0;0;0;0;0;0;0;-0.004422796;0.04106473;0.12008822;0.17383447;0.16621983;0.12066074;0.053545885;0.027209498;0.048486155;0.095616125;0.14678958;0.16986257;0.13667369;0.06644214;0.014527955;-0.0017855787;0;0;0;0;0;-0.00027465547;0.0017738894;0.013844734;0.03858997;0.070745654;0.09883922;0.11035026;0.10291183;0.08213248;0.05495559;0.029451115;0.011579268;0.0020397983;-0.00027465555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.6388131;0.4819879;0.41084322;0.5064561;0.6335103;0.6155845;0.4127542;0.17735793;0.03804655;-0.0047424594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0.0043166117;0.008633223;0.017266447;0.025899671;0.04316612;0.051799342;0.06474918;0.051799342;0.04316612;0.025899671;0.017266447;0.008633223;0.0043166117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0015797594;0.014668437;0.042886756;0.062077124;0.05982411;0.03838073;0.009711808;-0.0011291567;0;0;0;0;0;0;-0.002536627;0.022050366;0.082118325;0.14746629;0.16909522;0.13601568;0.065221526;0.020207137;0.040452838;0.113107316;0.19926517;0.263315;0.2757663;0.23286237;0.16044164;0.08760984;0.03438442;0.0066564586;-0.00086595194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017653016;0.016396629;0.047869883;0.069260255;0.06535592;0.056378324;0.03799374;0.032737594;0.027195185;0.013597593;-0.002304434;0.007697351;0.03493198;0.072425075;0.099085905;0.09551713;0.062199045;0.042402223;0.07353324;0.13943654;0.19168629;0.18375412;0.12995836;0.10034565;0.14291343;0.23935297;0.336279;0.37543634;0.35035968;0.27981624;0.18758793;0.100712836;0.03972689;0.0070986697;-0.0009505064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.0009527221;0.007763828;0.03522378;0.07299222;0.09982763;0.09529347;0.07187519;0.06129817;0.07560626;0.094550356;0.09183003;0.059185103;0.046840128;0.081664026;0.13583447;0.1566069;0.12602025;0.061273452;0.013409135;-0.0016476148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004608868;0.042797163;0.12509255;0.18105207;0.16968946;0.1596776;0.123823434;0.11208604;0.13045657;0.17780879;0.22884032;0.2679322;0.21558149;0.10245269;0.04333894;0.073185265;0.1365405;0.1566069;0.12602025;0.061273452;0.013409135;-0.0016476148;0;0;0;0;0;0;0;-0.0019345866;0.012641606;0.0961863;0.26769903;0.4901109;0.6844825;0.76422733;0.71300906;0.56930035;0.3814364;0.20474705;0.08070963;0.014462398;-0.001934587;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.00086700154;0.0070658177;0.032044772;0.06645543;0.09094945;0.086876735;0.065563604;0.055875737;0.068857156;0.0861394;0.083717756;0.053640544;0.045913346;0.086248614;0.14496827;0.16698799;0.13434184;0.0652923;0.014260774;-0.0017533738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004282314;0.039757982;0.116297856;0.16836098;0.1577053;0.14982532;0.117767334;0.10700776;0.12769014;0.18082014;0.2381193;0.27831328;0.22390305;0.10631568;0.045543183;0.07815037;0.14561352;0.16698799;0.13434184;0.0652923;0.014260774;-0.0017533738;0;0;0;0;0;0;0;-0.0011305705;0.007385816;0.05622176;0.15655804;0.2867406;0.40052626;0.4472717;0.41737962;0.33328578;0.22332232;0.11988254;0.04722916;0.008444646;-0.0011305709;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00086179713;0.005746334;0.042179074;0.11296277;0.19899707;0.26298285;0.27555162;0.23275259;0.16047336;0.08762931;0.034352485;0.006609662;-0.00086179713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
