;meta[fps=30]
;meta[frames=144]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.017318401;-0.0061046905;0.07340709;0.18341215;0.26444256;0.25594428;0.15791729;0.048294406;-0.006486856;-0.019338366;-0.0022400022;0.0060799974;0.06644726;0.16508348;0.24938977;0.27100044;0.21944688;0.12480915;0.06339658;0.026267435;0.047963426;0.09181257;0.096877724;0.068224005;0.06753372;0.06782857;0.081577145;0.090192;0.043645255;-0.004699886;0.05606858;0.16906059;0.24375498;0.2299319;0.14672276;0.069995895;0.030100882;0.057090443;0.101451434;0.10521906;0.10124267;0.087136;0.04195962;0.011654097;0.01035886;0.03703087;0.07343544;0.086566865;0.04854858;0.031536005;0.09077944;0.1762103;0.2125486;0.18214858;0.081348576;0.018971426;0.029257141;0.049506295;0.055186283;0.081392005;0.10856229;0.12850057;0.121568;0.07760458;0.02382629;-0.01788952;0.0048700953;0.059885718;0.08304762;0.080975235;0.053668573;0.0011276177;-0.010544761;-0.006939429;-0.0062857145;0.031981718;0.09519087;0.12088687;0.10906972;0.05973943;-0.0023332557;-0.016161831;0.027385602;0.06839863;0.09858012;0.09539201;0.058834292;-0.0026093693;0.0015533736;0.08262583;0.17424;0.19899428;0.14567314;0.05733257;0.06336;0.15708481;0.241913;0.24121189;0.17301577;0.082561225;0.020075282;0.0019884196;0.05171505;0.14732572;0.25050667;0.2862682;0.2377006;0.13263696;0.050956193;-0.015791232;0.018428948;0.103161894;0.15046093;0.12108189;0.11730286;0.10620954;0.12537906;0.14080003;0.09325715;0.0018285655;-0.018285714;0;-0.005881905;0.0046476196;0.023908572;0.033112384;0.03225905;0.021348573;-0.00069587334;-0.0063288887;0.0035809523;0.017361268;0.035550483;0.052571435;0.05922032;0.054191753;0.04224;0.02649905;0.012383495;0.0034590499;-0.0010971429;-0.0010768258;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0030372571;-0.0010761147;0.012853029;0.029941944;0.041316573;0.057619203;0.068664685;0.057711545;0.07516983;0.101481155;0.08903619;0.07217447;0.074377134;0.08089829;0.10902706;0.16778287;0.15172116;0.098352775;0.049087994;0.006145525;-0.018400002;0.028800001;0.06790858;0.12057144;0.14014629;0.13751544;0.14322743;0.123792;0.08029715;0.05061256;0.023552915;0.030007776;0.033594217;0.083077185;0.15467612;0.17423786;0.14843366;0.10862933;0.037638094;0.028739052;0.048121907;0.0030780945;0.023344764;0.10689219;0.16351694;0.16713294;0.13885257;0.08701867;0.10379125;0.12510172;0.10873144;0.070674285;0.034080002;0.021554288;0.011794287;-0.0009828572;-0.002697143;-0.005083428;-0.0017005716;0.021449143;0.05352228;0.068074666;0.081792004;0.08301715;0.0654141;0.039356954;0.035961907;0.02823619;0.04641524;0.07899429;0.09078857;0.064830475;0.066532575;0.06071498;0.0849341;0.12105845;0.13087818;0.11695606;0.11494919;0.09971627;0.09479772;0.08006735;0.055313986;0.041397948;0.039347813;0.05500434;0.071809836;0.065665826;0.07046584;0.09251201;0.1081303;0.10587887;0.08311087;0.033794288;0.000043884007;-0.00069988595;0.010128;-0.009318858;0.023839543;0.06099291;0.112047546;0.14616747;0.13264;0.06972267;0.04152686;0.008445716;-0.020739047;0.009286858;0.09991772;0.18572496;0.23156421;0.22356574;0.12813716;0.035969526;0.031481907;0.05709714;0.071009524;0.0555843;0.043288678;0.08873478;0.20919986;0.3006245;0.3110324;0.2494446;0.17735498;0.13804862;0.14276937;0.14041694;0.13077639;0.11233922;0.07737967;0.02371475;-0.0031780559;-0.0065974877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008492532;0.007380869;0.026651092;0.055283513;0.09842157;0.1419812;0.16250698;0.14566983;0.09841203;0.042279452;0.009056285;-0.0011294115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.05873874;0.10312128;0.18432324;0.27915886;0.34000564;0.31615403;0.21277799;0.09140445;0.019580537;-0.0024418416;0;0;-0.0013998363;0.011407664;0.051745277;0.107303604;0.14386252;0.16928287;0.17524004;0.15674447;0.11705094;0.0992703;0.10208929;0.11965881;0.117000125;0.072028875;0.041605767;0.101898775;0.21580781;0.29528964;0.28228533;0.2118007;0.16005297;0.15498093;0.18436494;0.2021306;0.1957235;0.19116019;0.18462071;0.14465931;0.093247764;0.05045852;0.044657722;0.06338339;0.0739208;0.058446392;0.037657462;0.038412724;0.06004399;0.106359415;0.1619712;0.20309915;0.22391897;0.23161829;0.21391565;0.1930858;0.1863822;0.18586549;0.17968862;0.18224472;0.17214362;0.13841395;0.09564213;0.08111511;0.08579842;0.15900119;0.27053007;0.3569416;0.36652908;0.30185702;0.17629446;0.081816;0.0703697;0.11952999;0.1567373;0.14107145;0.08229692;0.022203008;0.0039046553;0.029568322;0.061255865;0.08376117;0.08070672;0.054070044;0.023207515;0.0049752886;-0.00062033656;0;0;-0.001623123;0.013225446;0.060019482;0.12270084;0.1854864;0.22035731;0.19426903;0.15436178;0.13993995;0.14034148;0.16728953;0.20269;0.20915008;0.21800043;0.22357783;0.18787101;0.1316018;0.06517779;0.07114165;0.15186363;0.22292894;0.21484195;0.13783665;0.034881394;-0.004055422;0;0;0;0;0;0;0;-0.0017004147;0.01385523;0.06287756;0.13036513;0.17786796;0.17509565;0.13958128;0.11729968;0.13476828;0.17211594;0.19371717;0.18084638;0.14449072;0.09685461;0.051960304;0.020437744;0.0036228448;-0.00048665082;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;-0.0032754021;0.055198006;0.23206377;0.47221705;0.6412881;0.6153035;0.4127542;0.17735793;0.03804655;-0.0047424594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28457457;0.27441055;0.18401916;0.07909029;0.01694817;-0.002113273;-0.0014082656;0.010508051;0.06015888;0.141675;0.21678245;0.2431517;0.19869368;0.11691518;0.047329962;0.008104486;0.018679064;0.058048204;0.08389158;0.07845652;0.07264375;0.07391206;0.08657531;0.0847464;0.053147975;0.02275887;0.039965313;0.08612634;0.1162072;0.12816937;0.11892959;0.09470339;0.06479855;0.05616977;0.0642082;0.077726275;0.07596627;0.047138315;0.026972534;0.040309574;0.07203994;0.09688948;0.10503278;0.08620422;0.05704429;0.05978885;0.11750704;0.19842345;0.22849521;0.1838458;0.08937037;0.01953759;-0.002401446;-0.0011673253;0.009526264;0.043028824;0.08908888;0.12186942;0.117495924;0.07879607;0.033922423;0.005300148;0.01775056;0.054496396;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;-0.0009446748;0.0071725314;0.039746314;0.0879947;0.11353592;0.10216483;0.059584487;0.015797064;0.004810844;0.03039054;0.063086785;0.08640277;0.083376296;0.05596324;0.02148102;0.027834829;0.08381238;0.151641;0.1738663;0.13955201;0.07021208;0.025151566;0.019667046;0.029439978;0.028421352;0.019090066;0.008232507;0.0015747235;0.0012257448;0.008446677;0.019998534;0.030757332;0.034565184;0.027026337;0.027611595;0.04763717;0.071254574;0.11864867;0.16861148;0.17879112;0.14444458;0.11941364;0.11095423;0.1249229;0.120896645;0.095220774;0.09432201;0.1518718;0.21085493;0.20317507;0.13612066;0.0584124;0.012511697;-0.0015604632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38445082;0.39055148;0.302148;0.18304107;0.09383222;0.06281197;0.066806324;0.07830344;0.07656399;0.04604103;0.03614343;0.107154846;0.22508489;0.307908;0.2967889;0.19892302;0.085426606;0.016490404;0.012178543;0.06631649;0.18163171;0.3187667;0.40454507;0.3706131;0.24558587;0.14208563;0.15300998;0.23078631;0.26799902;0.2156483;0.104848415;0.020950682;0.011796773;0.0839597;0.19791602;0.30311844;0.34010813;0.27800342;0.16248785;0.074708566;0.05313632;0.07884541;0.10310579;0.1732556;0.2651925;0.32913798;0.3251835;0.26107493;0.1621583;0.11098687;0.08105893;0.042723905;0.008252916;0.025816342;0.07844353;0.12130971;0.14664143;0.14778806;0.14697355;0.17747855;0.20820618;0.19947383;0.18541452;0.20253529;0.26048997;0.31186825;0.29158437;0.19616523;0.08422651;0.018050293;-0.002250776;0;0;0;0;0;0;0;-0.0034065545;0.034065545;0.06813109;0.08516386;0.06813109;0.034065545;-0.0034065545;0;0;0;0;0;0;0;0;0;0;0;-0.0052211573;0.045392893;0.16896121;0.30338934;0.3478638;0.27980226;0.13593934;0.02642492;0.0264611;0.08809543;0.1275417;0.12294025;0.07889254;0.018698942;0.006080836;0.06411719;0.17846438;0.32679424;0.45640537;0.50963736;0.47549886;0.379675;0.25434497;0.13649598;0.053760245;0.009620984;-0.0012876632;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31341416;0.32120693;0.25393304;0.16003016;0.086540416;0.060456883;0.06388403;0.074852355;0.07323257;0.04414271;0.033987064;0.09949844;0.2090821;0.2860126;0.27570164;0.18480115;0.07940168;0.015266564;0.012277104;0.059299283;0.15465683;0.26525113;0.33267713;0.30217773;0.19988015;0.120926574;0.14323172;0.221209;0.25633493;0.20618843;0.10018277;0.01981164;0.012526511;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16895251;0.07694435;0.05196592;0.07516611;0.09946547;0.15713568;0.22877632;0.27798867;0.27403688;0.22424869;0.14644288;0.10487253;0.07702654;0.04091584;0.0075367233;0.027705165;0.08378678;0.12869094;0.15248898;0.14893658;0.14556342;0.17927831;0.21625277;0.21149673;0.19548616;0.20441733;0.25363827;0.2994373;0.27892336;0.18768872;0.08058953;0.017261665;-0.0021528096;0;0;0;0;0;0;0;-0.0049094465;0.049094465;0.09818893;0.122736156;0.09818893;0.049094465;-0.0049094465;0;0;0;0;0;0;0;0;0;0;0;-0.00542711;0.04717967;0.17565745;0.31549597;0.36180726;0.29107395;0.14146663;0.026222678;0.0396179;0.12691087;0.18368678;0.17700727;0.113551825;0.027670525;0.0035253018;0.052322894;0.14565061;0.26667362;0.37244505;0.41586187;0.3880306;0.3098555;0.20762174;0.11143665;0.043911666;0.007854622;-0.0010514061;0;0;0;0;0;0;0;0;0;0
