;meta[fps=30]
;meta[frames=46]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.017318401;-0.0061046905;0.07340709;0.18341215;0.26444256;0.25594428;0.15791729;0.04212298;-0.011919238;0.016547356;0.08148572;0.10156191;0.08276571;0.03309714;0.04364191;0.11981717;0.16685717;0.15200002;0.08579048;0.0018285655;-0.018285714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0030372571;-0.0010761147;0.012853029;0.011455086;0.047378287;0.1364855;0.2051904;0.24107613;0.20015877;0.114256755;0.051798854;0.054867808;0.07268877;0.078652956;0.077092566;0.091477334;0.088966094;0.11101562;0.13581409;0.13002665;0.1345859;0.10656609;0.05393371;0.019785145;0.0006552367;-0.010040162;-0.0050501237;0.0026507718;0.046560984;0.12913375;0.23293422;0.3265411;0.38834944;0.40589914;0.39205977;0.35203594;0.3001411;0.23898649;0.17142043;0.10456555;0.047925875;0.008656328;-0.0050501185;-0.003548736;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00025341279;0.0018023796;0.010736303;0.035195887;0.07644444;0.1270258;0.172874;0.20366065;0.21478985;0.209292;0.19027852;0.16295268;0.13065603;0.095867254;0.061362628;0.031720083;0.01115691;0.0018023809;-0.00025341287;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08376117;0.08070672;0.054070044;0.023207515;0.0021985169;0.025162607;0.07538314;0.109114714;0.102153696;0.095326275;0.09856108;0.115980305;0.11369495;0.07294989;0.01613581;0.019513737;0.063360006;0.091724105;0.0884082;0.056728195;0.014365735;-0.0016698795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;-0.006042314;0.08256654;0.29357985;0.52042335;0.5932751;0.4748336;0.23099048;0.050487623;-0.006205989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28292057;0.29006368;0.22596496;0.13817222;0.0701842;0.05081927;0.06170868;0.077968806;0.07596627;0.04546844;0.042483862;0.086727716;0.12757352;0.12290845;0.07882892;0.019916626;-0.0023166267;0;0;0;0;-0.00034113257;0.0023991738;0.014656207;0.04851955;0.10561115;0.17564331;0.23921517;0.28190047;0.2973339;0.2897315;0.2632969;0.22535746;0.18067282;0.1324644;0.08464586;0.043611236;0.01524725;0.0023991757;-0.0003411327;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;-0.0072064595;0.06691765;0.19387195;0.2994423;0.3165814;0.23666094;0.10190998;0.030610755;0.007518912;-0.0009245568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017403858;0.016164437;0.04720193;0.06829807;0.06579326;0.042192295;0.010653833;-0.0012394219;0;0;-0.005970748;0.055440005;0.16051607;0.24950589;0.2660536;0.20135689;0.08937614;0.028428778;0.0069066235;-0.0008480207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.032083955;0.039045494;0.08705639;0.1275417;0.12294025;0.07889254;0.019986605;-0.0023229884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.03143456;0.040129066;0.09055944;0.1325699;0.12776433;0.08197254;0.020747324;-0.0024120482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
