;meta[fps=30]
;meta[frames=108]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;-0.017318401;-0.0061046905;0.07340709;0.18341215;0.25877398;0.25969282;0.16061445;0.08658012;0.11845028;0.19077213;0.19138743;0.17759544;0.13565715;0.08845716;0.07848686;0.07552914;0.030090664;0.01375086;0.08763428;0.13096383;0.13472;0.110422865;0.057066668;-0.014605712;-0.007817144;0;0;-0.008950858;0.0017097152;0.038192004;0.07025372;0.091938294;0.076171435;0.07901029;0.07120229;0.060896005;0.046137147;0.030285716;0.018514285;0.07988572;0.11752001;0.11179429;0.08204572;0.034034286;-0.008148573;-0.0036799996;0.015786666;0.03472762;0.05325715;0.044769526;0.044441905;0.040960003;0.00086095504;0.059596192;0.09236571;0.06267885;0.08524114;0.14074056;0.16684726;0.22207846;0.21456382;0.15253183;0.09465905;0.07330438;0.018218664;0.01859962;0.11847925;0.18412802;0.182784;0.124992006;0.010751997;-0.02688;0;0;0;-0.016292572;-0.005732576;0.06903224;0.17252024;0.24879363;0.24082838;0.1486245;0.045498524;-0.0060946234;-0.015649963;-0.0046889796;0.011787755;0.044532247;0.08195919;0.105338775;0.098152936;0.06463021;0.04132571;0.036370065;0.042784214;0.044046804;0.048121907;0.05353143;0.06096762;0.07474286;0.067245714;0.039870474;0.016959999;0.0030019048;-0.005577143;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0030372571;-0.0010761147;0.012853029;0.03221303;0.04650423;0.045045946;0.019701032;0.010102858;0.033573486;0.066563666;0.07070172;0.061611436;0.05652573;0.08979887;0.110290304;0.103714295;0.03708039;0.02065372;0.059995435;0.093889534;0.101428576;0.102560006;0.041211423;0.095215246;0.19970287;0.20974477;0.16760762;0.11970286;0.03381333;0.033337906;0.07101029;0.061357718;0.018490668;0.01756343;0.027673142;0.058244575;0.08550857;0.080045715;0.044822864;0.020982858;-0.0017600002;-0.013881906;0.0071314303;0.02299429;0.07224381;0.09193143;0.08205714;0.03198476;0.017505525;0.028077722;0.07608992;0.11577602;0.12903315;0.12971276;0.12215772;0.117248;0.09726782;0.10199391;0.08032612;0.10736688;0.12903622;0.13230553;0.11763658;0.1110979;0.06226438;0.072214864;0.11746593;0.11203659;0.09868115;0.07902629;0.07432915;0.16157715;0.2512114;0.2552914;0.26522973;0.2565623;0.23160231;0.23892848;0.21452436;0.14564483;0.119458765;0.087221056;0.07487453;0.13893121;0.21566184;0.22000654;0.18312165;0.09202939;0.03281959;0.033626128;0.047490615;0.03164735;0.015549389;0.0040751006;-0.0008359191;-0.0014106119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022837596;0.021205885;0.0619923;0.08972821;0.08646797;0.055471815;0.014033349;-0.0016317108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006752676;0.0062733414;0.018298702;0.02646839;0.025488727;0.016339377;0.0041180826;-0.00047933505;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20286416;0.11027409;0.043913066;0.023294823;0.03815914;0.07042599;0.10542668;0.122187495;0.09830821;0.047787193;0.010439133;-0.0012834219;0;0;0;0;0;-0.0049667;0.049666997;0.099333994;0.12416749;0.099333994;0.049666997;-0.0049667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.060476366;0.08896547;0.120045274;0.14238998;0.18643159;0.26627952;0.33304366;0.32005438;0.27317134;0.20735614;0.15215991;0.1307802;0.13015328;0.12685837;0.13991208;0.18487717;0.21939644;0.22004484;0.18054311;0.108477294;0.026916075;-0.0031560727;0;-0.0023330606;0.021660727;0.0619115;0.104262516;0.13430366;0.15591191;0.1535693;0.17172804;0.16125743;0.12166982;0.086308934;0.08814103;0.13096628;0.23057579;0.30036366;0.2849554;0.23133203;0.16366014;0.13984528;0.16420765;0.19256099;0.16558528;0.11466492;0.08682181;0.114372455;0.14627908;0.14681344;0.097077265;0.028165145;-0.008178594;0.043667596;0.1625077;0.29190454;0.3319924;0.29513335;0.20631507;0.13774623;0.1016358;0.067463145;0.01707094;-0.0019847713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00036192092;0.0024905063;0.017179996;0.04388035;0.07356195;0.091038436;0.08570539;0.06965784;0.07554911;0.10941904;0.14921464;0.16449575;0.16791834;0.17669952;0.19556677;0.2173921;0.19643271;0.13501455;0.06912586;0.023259038;-0.0025406026;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28457457;0.27441055;0.18103723;0.105013184;0.113463245;0.17123614;0.19643351;0.1818857;0.14158194;0.109257855;0.0866946;0.056855433;0.014257593;-0.0035146994;0.018527715;0.03705543;0.046319287;0.03705543;0.015373497;0.027431091;0.08566749;0.12402171;0.11954219;0.07556259;0.029391738;0.034807052;0.06665206;0.07649242;0.059493445;0.051065717;0.04873981;0.051871628;0.04214458;0.02107229;-0.002107229;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0034113259;0.034113258;0.068226516;0.08200303;0.0967417;0.14027983;0.18727303;0.2166656;0.19458406;0.13999823;0.097530246;0.07367019;0.044965617;0.046417356;0.107731104;0.16203797;0.1603323;0.10321447;0.052411165;0.078707;0.1465566;0.1765063;0.16966137;0.13453633;0.119719245;0.15266995;0.20261715;0.22924586;0.20761214;0.13880646;0.0711162;0.05381546;0.07157341;0.086942814;0.08574834;0.0784673;0.08334973;0.09339909;0.08984408;0.06501853;0.03643291;0.014276902;0.002946712;-0.00037487087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38639903;0.3724277;0.24960247;0.105029866;0.042895876;0.054936823;0.079770155;0.11023434;0.18757649;0.29489148;0.38386232;0.42845398;0.35360628;0.25626162;0.19961447;0.18172374;0.15176424;0.12602025;0.061273452;0.0062026754;0.065270044;0.19034515;0.3305193;0.42234042;0.4719192;0.4448003;0.40749705;0.30726457;0.17593294;0.11175949;0.18109289;0.29546854;0.34101728;0.27244756;0.14496967;0.13374066;0.23916575;0.31445324;0.3507527;0.34589443;0.29143482;0.2629875;0.23393159;0.1539258;0.10608932;0.07098844;0.017971616;-0.0020892052;0;0;0;-0.0032432775;0.030109785;0.086796634;0.14052965;0.14891616;0.11136241;0.045962505;0.010664964;-0.008117471;0.06583779;0.15679616;0.24646871;0.27291405;0.22479366;0.119201586;0.061273452;0.013409135;-0.0016476148;0;0;0;0;0;0;0;0;-0.0013200002;0.009093689;0.06258709;0.15954508;0.26720783;0.3306203;0.31226143;0.24625108;0.23431408;0.3020948;0.39649573;0.4318561;0.354072;0.20834534;0.07761973;0.08504883;0.13142695;0.16712713;0.1337017;0.06685085;-0.0066850847;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31527328;0.3039181;0.20372534;0.08545666;0.037764892;0.052890662;0.07677551;0.101211414;0.16025278;0.24038808;0.33272132;0.39565018;0.34961715;0.26847214;0.21314903;0.18591326;0.16249043;0.13434184;0.0652923;0.008290025;0.053686634;0.15706275;0.28071234;0.36293164;0.4058504;0.3781053;0.34257212;0.25539085;0.15028918;0.096574716;0.15045616;0.24086346;0.27831328;0.2220968;0.12091228;0.115333036;0.20432372;0.265548;0.2924052;0.28426272;0.23768325;0.22135185;0.21077594;0.1543711;0.114294;0.075701214;0.019147953;-0.0022265061;0;0;0;-0.004675664;0.04341688;0.12567145;0.19608101;0.2017957;0.14453737;0.053510368;0.009054459;-0.008330845;0.06840941;0.1636037;0.25835824;0.28744194;0.23790221;0.1272504;0.0652923;0.014260774;-0.0017533738;0;0;0;0;0;0;0;0;-0.0012691087;0.0087613035;0.06001548;0.15281309;0.25581285;0.31634998;0.29907334;0.23294133;0.20914902;0.2535996;0.32508105;0.3521888;0.2888892;0.16995665;0.063307;0.069392785;0.1072434;0.13637352;0.109098814;0.054549407;-0.0054549407;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;-0.0029222895;0.025404435;0.09458477;0.16988245;0.1931049;0.17267613;0.12246341;0.08349955;0.06224477;0.04114584;0.010286459;-0.0012000869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015251568;0.015251568;0.030503135;0.03812892;0.030503135;0.015251568;-0.0015251568;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0034065545;0.034065545;0.06813109;0.081949346;0.09607597;0.1381088;0.18346412;0.21284659;0.18591282;0.12108207;0.09451835;0.12376081;0.15893617;0.18900442;0.2253911;0.21884331;0.17255424;0.104072474;0.030318337;-0.0034065545;0;0;0;-0.0020695375;0.016874691;0.07641369;0.15838453;0.21665244;0.20883963;0.1399816;0.060151305;0.01002151;0.027003959;0.057221215;0.07152652;0.057221215;0.028610608;-0.0028610607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
