;meta[fps=30]
;meta[frames=62]
;meta[profile=mrrr]
jaw_open_a;0;0;0;0;0;-0.02115353;-0.02220952;0.0876983;0.28231242;0.46086866;0.5363978;0.42238325;0.214016;0.045394294;-0.045020185;0.064675055;0.27286857;0.35331047;0.28065524;0.19723427;0.19383618;0.32510096;0.44121143;0.40289143;0.20861714;0.058960006;0.015428575;0.00091428275;-0.034956194;-0.026986673;0.107008025;0.34402138;0.56132275;0.653312;0.5041037;0.26270327;0.11562514;0.07346668;0.07891047;0.08670857;0.038194288;-0.018761907;-0.012822855;0.09615237;0.24068789;0.29229063;0.27698502;0.1920087;0.119399175;0.12010015;0.1424849;0.09485062;0.046315104;0.012088158;-0.002462043;-0.0042187744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0020784768;-0.002179047;0.008649146;0.027673911;0.004384004;0.0832564;0.18085793;0.27760687;0.35112157;0.27812648;0.18736532;0.21475124;0.1977181;0.1425417;0.13172571;0.12108952;0.21107428;0.26937145;0.21916571;0.085234284;-0.007142859;-0.03193143;0.0024228578;0.05291429;0.09822933;0.123515435;0.12517713;0.07389715;0.07375163;0.11767771;0.12444113;0.10280989;0.06294857;-0.035440765;-0.026236957;0.1556663;0.38894635;0.5488214;0.5523688;0.38395432;0.17035279;0.05235506;0.015186278;0.0008076174;-0.018600836;-0.018937603;0.025826743;0.15716296;0.34759498;0.53916854;0.6529399;0.63921195;0.5476417;0.4104421;0.2505637;0.11762335;0.032615338;-0.0113344025;-0.010037033;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016126266;0.013149109;0.05954314;0.12341653;0.16882007;0.16273215;0.109076545;0.046871144;0.010038366;-0.001251933;0;-0.00021517593;0.0014443027;0.010228729;0.029710023;0.056811698;0.08304217;0.0985065;0.09819055;0.085734494;0.06587008;0.0431559;0.02302383;0.009030044;0.0016017492;-0.00021517601;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.000540564;0.004030613;0.023113046;0.054518245;0.08348039;0.093654014;0.07652916;0.045005888;0.018179744;0.0039256504;-0.00049070624;0;0;-0.005174242;0.05174242;0.10348484;0.12935604;0.10348484;0.05174242;-0.005174242;0;0;0;-0.0025978563;0.019365838;0.111141;0.26191106;0.40101448;0.4499014;0.36576807;0.23325598;0.1504953;0.13203979;0.12742375;0.10445098;0.05079774;0.006200025;0.044402104;0.13125254;0.21746947;0.24218228;0.22307205;0.1853137;0.19783919;0.2158882;0.20596576;0.16690157;0.15191945;0.17907222;0.23168606;0.2732072;0.27253085;0.23799193;0.18281822;0.11961947;0.06358608;0.024739465;0.0042636334;-0.00057940074;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004818796;0.04474218;0.13083376;0.18938556;0.1825205;0.11710363;0.02963904;-0.0034457834;0;0;0;0;0;0;0;0;0;0;0;0;-0.003249639;0.030179763;0.08815905;0.12757352;0.12290845;0.07882892;0.019916626;-0.0023166267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0018397837;0.013703619;0.0788133;0.18577732;0.2844404;0.31794646;0.2720364;0.17591785;0.090247996;0.032722224;0.039797742;0.08702988;0.12757352;0.120300256;0.10149952;0.104372784;0.14932437;0.1738663;0.13983254;0.06792434;0.014798316;-0.0018209642;0;-0.00244041;0.018182075;0.10449445;0.24634148;0.37731305;0.42336884;0.3460688;0.20357451;0.082335405;0.017738897;-0.004047736;0.014901687;0.067641266;0.14017127;0.18858509;0.21349014;0.20803523;0.17516243;0.12906103;0.07412358;0.019163854;-0.0022265061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0064902664;0.060264107;0.17619085;0.25502774;0.24576919;0.15767376;0.03989528;-0.0046385545;0;0;0;0;-0.0019919812;0.014850057;0.08521026;0.20084316;0.30751824;0.34500462;0.27685195;0.21034011;0.2266973;0.36473253;0.52431273;0.57977486;0.5133563;0.41226253;0.31239367;0.26116177;0.22720534;0.16039382;0.101265214;0.053281035;0.013941638;-0.0024445555;0.005459171;0.0396445;0.11597983;0.22226712;0.3250962;0.38560754;0.38405848;0.33514512;0.25730845;0.1683612;0.08958529;0.034964178;0.0060763597;-0.0008229169;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0067537366;0.06271327;0.1833157;0.26532534;0.25567713;0.16401929;0.041487228;-0.0048240963;0;0;0;0;-0.0018552367;0.013841821;0.0792629;0.18669313;0.28584522;0.32073754;0.25803003;0.19063386;0.19494101;0.27884543;0.3676277;0.38877395;0.34530514;0.30308682;0.26865765;0.24419577;0.2119367;0.1511798;0.09649679;0.051120587;0.013414699;-0.0023814712;0.005459171;0.0396445;0.11597983;0.22226712;0.3250962;0.38560754;0.38405848;0.33514512;0.25730845;0.1683612;0.08958529;0.034964178;0.0060763597;-0.0008229169;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0068205325;0.06333298;0.18513402;0.26796004;0.25274187;0.21326591;0.21919397;0.31357372;0.3652027;0.29381534;0.14280812;0.031193353;-0.003835157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0040893503;0.03797307;0.110991344;0.16064243;0.15479784;0.09930217;0.025114989;-0.0029204339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
