;meta[fps=30]
;meta[frames=40]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.024036575;0.0046262853;0.10245716;0.20360687;0.23249604;0.18912458;0.07349257;-0.006235432;-0.01679543;0;-0.01116343;0.008800002;0.040044196;0.068301715;0.07944686;0.055498667;0.043375235;0.06848914;0.08122667;0.12289524;0.11970286;0.07372191;0.04506667;0.017005716;-0.015451429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.004224;0.00080457155;0.018002287;0.028971434;0.042258292;0.053337153;0.06938514;0.10493029;0.1392503;0.13714287;0.121118456;0.10110172;0.09375543;0.082489915;0.061545152;0.018730668;0.0075169546;0.009362288;0.06879238;0.119024776;0.12605715;0.07585981;0.035019428;0.052832007;0.17803736;0.3055863;0.34234744;0.29059204;0.18296231;0.12044343;0.11847695;0.13410893;0.12573713;0.10014476;0.05294476;0.014628572;-0.002384759;-0.004769525;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20017327;0.13221632;0.14473327;0.21837975;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;-0.0009866605;0.0073544695;0.042219974;0.099460274;0.15227985;0.17084621;0.13964745;0.08216747;0.033263054;0.007179531;-0.0008974413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0011099931;0.009651429;0.035909455;0.06447405;0.0739208;0.056650076;0.05693742;0.062413666;0.06935953;0.056107964;0.028053982;-0.005806411;0.027863136;0.08149014;0.11796507;0.11091819;0.09873284;0.09385202;0.10405497;0.13428219;0.1257181;0.08988963;0.05627018;0.029127475;-0.0029127474;0;-0.0026718078;0.024809644;0.0725205;0.10496388;0.10114701;0.064886756;0.01641253;-0.0019084339;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032072298;0.02390844;0.13721111;0.32334706;0.49507955;0.55543387;0.45396876;0.26707473;0.108054474;0.023325311;-0.0029156639;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0037699523;0.03277497;0.122003004;0.21915582;0.25134474;0.20223041;0.098307416;0.021491352;-0.0026415905;0;-0.0024491574;0.022742176;0.06647712;0.09621689;0.09271809;0.057470374;0.03370507;0.052746996;0.07674821;0.09703856;0.090862654;0.06361737;0.05091808;0.07947011;0.13546251;0.21063918;0.23635824;0.1932239;0.11374002;0.04603541;0.009936582;-0.0012420727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0050044446;0.046468675;0.13584659;0.1870785;0.27814636;0.37887347;0.42263693;0.40367824;0.3353137;0.21460551;0.16065356;0.12703516;0.07095133;0.015685737;-0.0019092292;0;0;-0.0021374465;0.015923236;0.09153354;0.21584125;0.33060464;0.37094522;0.3031908;0.17831905;0.07208872;0.015529888;-0.0019426274;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047881026;0.044464447;0.12992778;0.1824455;0.23306882;0.26617143;0.26511273;0.25046822;0.25130948;0.2165797;0.19745028;0.15448613;0.08436974;0.013347907;-0.0018257353;0;0;-0.0020149883;0.015021497;0.08619549;0.20316127;0.31106704;0.34898633;0.2852229;0.16778767;0.06786392;0.014650416;-0.0018313018;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.115227275;0.07610198;0.083388224;0.12582545;0.14600317;0.117420375;0.05703196;0.010991519;0.01197675;0.03948338;0.055621844;0.07032049;0.06583037;0.047064632;0.029464101;0.015251568;-0.0015251568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.115227275;0.07610198;0.083388224;0.12582545;0.14600317;0.117420375;0.05703196;0.011013785;0.011768942;0.038889647;0.054790612;0.06928145;0.06486555;0.04638183;0.029033642;0.015028916;-0.0015028917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
