;meta[fps=30]
;meta[frames=66]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;0;0;0;-0.005881905;0.0046476196;0.023908572;0.026940957;0.025964195;0.034390856;0.08787535;0.17901744;0.23927532;0.22954638;0.1661431;0.09164374;0.05877288;0.04349257;0.029527621;0.026773337;0.022021944;0.03602651;0.08807132;0.14374217;0.18037945;0.16252773;0.1114746;0.05658424;0.024510786;0.02399573;0.035139047;0.037988573;0.0586819;0.065401904;0.023065902;0.026013711;0.09504075;0.18026707;0.21487774;0.18355086;0.085993156;0.015105144;0.0014354271;0.005092572;-0.0010217143;0.0049508563;0.013036189;0.017108569;0.037380572;0.068396196;0.09608992;0.10642321;0.08379277;0.052908193;0.044820245;0.058112986;0.07347963;0.07386123;0.049175512;0.02411755;0.0062497947;-0.0013779604;-0.0021551016;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0046445713;-0.0016274289;0.019693715;0.04913371;0.07081143;0.068516575;0.028900579;0.02339353;0.043666285;0.076726854;0.09743239;0.115692794;0.1169856;0.13243535;0.11543681;0.07673281;0.023558402;-0.01650697;0.00393661;0.05435428;0.075337134;0.06870552;0.046980567;0.020943541;0.040535472;0.07232092;0.051934794;0.057533264;0.073861495;0.111129;0.15049326;0.14148572;0.07477333;0.02838857;0.0023542827;0.020822098;0.055134863;0.079298295;0.08757716;0.061981723;0.021872004;0.027857525;0.024128374;0.09398323;0.19082667;0.21135238;0.15955809;0.09159009;-0.0020342902;-0.004309328;0.052246865;0.085251056;0.09923887;0.078144014;0.03961677;0.010962289;-0.0017851414;-0.003570287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0031374653;0.025563473;0.11602324;0.24059723;0.32920483;0.31738213;0.21010618;0.11621409;0.09210103;0.10252203;0.10114701;0.064886756;0.01641253;-0.004909447;0.027863136;0.08149014;0.11796507;0.11102314;0.09775953;0.088398665;0.12656543;0.17233482;0.19085056;0.20377274;0.2363082;0.25042325;0.22098951;0.1496302;0.06167631;0.03856058;0.06864228;0.12813227;0.18077643;0.20878388;0.20183119;0.19521824;0.20030637;0.24386434;0.29054478;0.30567387;0.2890019;0.25710878;0.2289973;0.1942546;0.13187756;0.06155892;0.01641253;-0.0019084339;0;0;0;0;-0.00087924284;0.0060851783;0.041436873;0.105460055;0.17654581;0.21836917;0.2079307;0.1504548;0.08423351;0.03309633;0.0069541945;-0.00087924255;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00022265063;0.0019322897;0.0072440985;0.012961448;0.014830123;0.011887954;0.0057412055;0.0012166266;-0.00015108437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019737976;0.01608094;0.07300714;0.15134452;0.20701498;0.19951724;0.13370393;0.057393767;0.012290318;-0.0015329499;0;0;-0.0015954509;0.012998026;0.05901768;0.12233889;0.1673299;0.16125949;0.10805681;0.046376538;0.009929585;-0.0012385739;0;0;0;0;-0.0015569641;0.013531593;0.050435144;0.09053134;0.10378303;0.08344628;0.040516056;0.0072284588;0.013583811;0.042886756;0.062077124;0.05982411;0.03741856;0.01688434;0.040034182;0.09700412;0.14852388;0.16663016;0.13619062;0.080122426;0.032416344;0.006997594;-0.0008746992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;-0.0014917593;0.01385258;0.040485308;0.058594227;0.056460492;0.03621784;0.009158363;-0.0010650122;0;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.3837172;0.3970172;0.3190361;0.27905732;0.30526218;0.35366714;0.35347012;0.2778713;0.20730443;0.23983367;0.31736436;0.3328998;0.32470813;0.32083067;0.36082205;0.4335364;0.44234556;0.3766414;0.34112865;0.33987287;0.291138;0.21272822;0.09927768;0.06792513;0.20146099;0.4235171;0.5743882;0.6032879;0.523399;0.42491874;0.355218;0.27588865;0.16364042;0.0661803;0.014262262;-0.001783803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;-0.0013618796;0.0126428455;0.036997113;0.053566027;0.05163639;0.03313783;0.008397639;-0.00097595184;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31271392;0.32737368;0.26954013;0.2569615;0.30202746;0.3747604;0.40140978;0.34139323;0.25478652;0.24384883;0.27141112;0.27017817;0.26558325;0.26366898;0.30206844;0.3724372;0.38945216;0.3467366;0.33197492;0.34139633;0.2998781;0.22125183;0.10559206;0.050062988;0.116560936;0.24776785;0.3342197;0.3696607;0.36169153;0.34676373;0.3270484;0.26556695;0.15662156;0.063386224;0.013707119;-0.0017123694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019754674;0.016107658;0.07294035;0.15118523;0.20680459;0.19934691;0.13361877;0.05741715;0.012296998;-0.0015336177;0;0;-0.0011560022;0.009417008;0.04276718;0.088691324;0.12134349;0.116971746;0.078404866;0.033663664;0.0072054225;-0.00089884095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002050278;0.016703807;0.07583457;0.15724957;0.21513894;0.20738904;0.13901448;0.059696537;0.012783267;-0.0015944015;0;0;-0.0011364088;0.009257812;0.04203488;0.08720958;0.11937193;0.115122646;0.07721214;0.033186086;0.007109905;-0.0008865951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
