;meta[fps=30]
;meta[frames=31]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;-0.008548572;-0.0136561645;0.033985958;0.12840816;0.23649375;0.30456623;0.2901486;0.19324085;0.07823739;0.018878682;0.063867174;0.16397169;0.24879363;0.24082838;0.1486245;0.045498524;-0.0060946234;-0.016969148;-0.0015085716;0.01816686;0.045522284;0.065746285;0.063698284;0.039378293;0.01212343;-0.0016091412;-0.0033645723;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.0068571432;0.0013257144;0.02921143;0.05772082;0.065821394;0.055309057;0.026226941;0.007844572;0.0075846547;0.011838695;0.007966694;-0.0049782856;-0.0019395933;0.037184134;0.09303145;0.13465509;0.13032047;0.072688475;0.021964805;0.02929463;0.07470446;0.117668584;0.113929145;0.07034515;0.021558862;-0.0028891407;-0.005997716;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.00085470575;0.005892971;0.040486068;0.10313151;0.17269556;0.21363147;0.203375;0.14705439;0.08227668;0.032280885;0.006747675;-0.00085470563;0;0;-0.0015458316;0.012595665;0.05716142;0.117978446;0.16427323;0.19653243;0.2080088;0.20331979;0.17341368;0.11783531;0.050597366;0.010832273;-0.0013511715;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12762126;0.142909;0.14350532;0.13229704;0.13025731;0.13427578;0.14548406;0.14093027;0.12168509;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.00014245098;0.0009646678;0.0069051236;0.017693909;0.029747263;0.036957283;0.035257865;0.025493724;0.012172309;0.022382293;0.077590786;0.15840895;0.21687283;0.20901804;0.14007078;0.060126804;0.012875571;-0.0016059475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;-0.0006647712;0.004583422;0.031489164;0.0802134;0.13431877;0.16615781;0.15818058;0.11437563;0.06192343;0.041982047;0.08166189;0.15771976;0.21665244;0.20883963;0.1399816;0.060151305;0.012882571;-0.0016066474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;-0.0003323856;0.002291711;0.015744582;0.0401067;0.067159384;0.083078906;0.07909029;0.057187814;0.029848574;0.030052904;0.082069844;0.16440526;0.22538368;0.21726473;0.14563423;0.062539235;0.013391994;-0.0016703255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.0019314943;0.016793426;0.06248968;0.11129717;0.13548975;0.14981754;0.1681469;0.20828743;0.24269086;0.23231655;0.16793871;0.093116246;0.04322412;0.03677654;0.05931403;0.082450874;0.07945066;0.05322998;0.022838393;0.0048885182;-0.0036935513;0.025137255;0.11392587;0.23616329;0.32306606;0.31142145;0.2087461;0.089683674;0.019210303;-0.0023957214;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.0019314943;0.016793426;0.06248968;0.111673295;0.13288839;0.1320804;0.12293719;0.13259453;0.14913306;0.14331593;0.10362733;0.057215802;0.028803835;0.032220062;0.056391146;0.07793218;0.07511565;0.05034243;0.021650549;0.0046338066;-0.0035837847;0.024491569;0.111147195;0.23044342;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;-0.0015140245;0.01316422;0.048977576;0.08800267;0.100944236;0.08123965;0.03799533;0.021819765;0.04791442;0.08800267;0.100944236;0.08123965;0.03950936;0.008655544;-0.0010631569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;-0.0014555786;0.012646557;0.047185235;0.084760316;0.09721483;0.07820603;0.036553666;0.020923594;0.04616661;0.084760316;0.09721483;0.07820603;0.03800924;0.008277037;-0.0010186266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009373592;0.007636916;0.034666702;0.07162448;0.09938011;0.11784453;0.123225994;0.11921829;0.10117246;0.06876342;0.029512346;0.006318826;-0.0007881834;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009373592;0.007636916;0.034666702;0.07188944;0.0972204;0.10805236;0.102958106;0.09152054;0.07449891;0.050904617;0.021853162;0.0046756645;-0.0005833448;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;-0.0016555665;0.014394363;0.053562585;0.096232794;0.11037905;0.08882568;0.041537065;0.023850653;0.052400824;0.09587782;0.11327033;0.10196334;0.07041836;0.046680298;0.03469772;0.024015736;0.010296002;0.0022023334;-0.00027481458;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;-0.0025048195;0.02177523;0.08107266;0.1456135;0.16698797;0.13434182;0.0652923;0.014260774;-0.0017533738;0;0;0;0;0;0;0;0;0;0;0;-0.0017061399;0.01390294;0.063077554;0.1307926;0.1789634;0.1725415;0.11568164;0.04970517;0.01065288;-0.0013282702;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;-0.0034455187;0.029957645;0.11147561;0.20019075;0.22955279;0.18466087;0.08628825;0.049562033;0.10906542;0.20019075;0.22955279;0.18466087;0.089733765;0.019604389;-0.0024101932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;0;-0.00036737355;0.0031950367;0.011878411;0.021318797;0.024435906;0.019648917;0.009173206;0.0052768197;0.011622363;0.021318797;0.024435906;0.019648917;0.009540579;0.0020817833;-0.00025604822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00086611096;0.007058025;0.032021612;0.06635656;0.09075239;0.087457165;0.058603875;0.025159523;0.0053926;-0.000672405;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012379374;0.010086073;0.045781422;0.09495381;0.12993892;0.1252855;0.08400386;0.036091667;0.0077304314;-0.00096407736;0;0;0;0;0;0;0;0;0;0;0;0;0
