;meta[fps=30]
;meta[frames=93]
;meta[profile=yenn]
jaw_open_a;0;0;0;-0.0021180953;-0.0021257142;0.008731429;0.02784762;0.045485713;0.018610278;0.04840534;0.16783544;0.29732347;0.3318309;0.26884344;0.09972115;-0.0077280034;-0.00038399937;0.040766172;0.051682744;0.07131704;0.085518636;0.06594012;0.09749488;0.19204573;0.28285348;0.30011338;0.23684298;0.094217144;0.010144003;0.023625145;0.065746285;0.063698284;0.039378293;0.01212343;-0.0016091412;-0.0033645723;0;0;0;0;0;-0.027355433;0.005280004;0.1165623;0.23170403;0.26460347;0.20671202;0.075981714;0.032270864;0.09798173;0.14874515;0.13421258;0.073517725;0.005129146;-0.048224006;0.0060091442;0.1326286;0.2580709;0.30163434;0.2733989;0.11678585;0.028548116;0.10073875;0.2327159;0.31886905;0.3161966;0.19509853;0.034830637;-0.0031954164;0.0893312;0.20446856;0.24653712;0.21910858;0.10747428;0.02354286;0.0016685731;-0.005565714;-0.0024;0.018262856;0.036262855;0.041394286;0.026483048;-0.00087212666;0.02229714;0.11120458;0.23512486;0.34819508;0.39159167;0.35859305;0.27896842;0.17477642;0.08216688;0.023483444;-0.007308192;-0.0071740975;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;-0.019812573;0.0038720001;0.084379435;0.1494941;0.2056046;0.22953372;0.16285868;0.094736;0.052320004;-0.0016963074;-0.014058972;0.012853029;0.015523656;0.05352686;0.098634064;0.16295955;0.1925824;0.20141897;0.20098287;0.21100573;0.17355429;0.13237715;0.056320004;-0.0047885706;-0.012868572;0;0;0;0;0;0;0;0;-0.0065874294;0.0012822861;0.028009145;0.03769639;0.07802972;0.121608004;0.11885868;0.11767886;0.09533487;0.09769754;0.13615239;0.17503086;0.15012571;0.09174323;0.026295997;0.04101257;0.070088394;0.09094173;0.073995434;0.024665149;-0.0038342874;0.010846628;0.023342634;0.062031552;0.14933853;0.22210924;0.21988206;0.17717579;0.090765715;0.04041143;0.063373715;0.11720077;0.13257143;0.125824;0.12284192;0.122176;0.11872457;0.09657905;0.07167087;0.050770294;0.054956198;0.05983645;0.054770287;0.024804575;0.006235429;0.0070003816;0.013348064;0.012152382;0.009420192;0.0057884455;0.002709842;0.0007040005;-0.00022907936;-0.00023466678;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.00094706053;0.0070516653;0.040590014;0.095729426;0.14668462;0.16461435;0.1345756;0.079154685;0.026243355;0.060349457;0.15548727;0.22376867;0.24025992;0.22238386;0.18272233;0.17226337;0.16624202;0.12227099;0.15255927;0.1874614;0.18974538;0.1317478;0.059245426;-0.0077849794;0.01415581;0.06427796;0.13329361;0.18236518;0.1757954;0.11783531;0.050597366;0.010832273;-0.0013511715;0;0;0;0;0;-0.0011099931;0.009651429;0.035909455;0.05871536;0.12739035;0.21449715;0.26513472;0.27927;0.26062992;0.18948126;0.16176364;0.1548174;0.1279667;0.09351088;0.10855434;0.17892022;0.28745547;0.35701913;0.3517232;0.25374252;0.18951966;0.22648306;0.32234165;0.3981418;0.38684434;0.25931326;0.110368095;0.03263652;0.02966923;0.05861278;0.06426174;0.081341036;0.10603022;0.12119273;0.11055679;0.06942883;0.034979213;0.060871895;0.11314628;0.12978543;0.10385619;0.054681405;0.040728368;0.08102972;0.15086108;0.21069749;0.23525901;0.21951444;0.17528966;0.11745457;0.063041314;0.024841454;0.0044434713;-0.0005947954;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008257158;0.07123548;0.27378076;0.48038465;0.5430131;0.4273779;0.19957131;0.035897646;-0.0047233747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0043166117;0.008633223;0.017266447;0.025899671;0.04316612;0.051799342;0.06474918;0.051799342;0.04316612;0.025899671;0.017266447;0.008633223;0.0043166117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00082221697;0.006700194;0.03039054;0.063086785;0.08640277;0.083376296;0.05596324;0.024089212;0.0051642237;-0.00064377853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009927832;0.008642025;0.032018356;0.05748958;0.06590856;0.05255628;0.029359268;0.025541207;0.043301966;0.05676796;0.051082414;0.029792244;0.00830964;-0.0020118076;0.009280555;0.034498125;0.062016156;0.07115676;0.05729278;0.027885405;0.0061316397;-0.0007522412;-0.0012643377;0.010989401;0.04093989;0.07355423;0.083466165;0.07574496;0.062115557;0.059475552;0.059030253;0.048207838;0.023430003;0.0051527712;-0.0006321687;0;0;0;0;0;-0.00009913255;0.0006317269;0.0050713103;0.014201223;0.026036873;0.036399137;0.040716268;0.038105775;0.03052505;0.020499056;0.0109726135;0.004278251;0.00072502834;-0.000099132565;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08164042;0.04293818;0.06847991;0.11636093;0.16721249;0.23400952;0.27849215;0.30526182;0.32099092;0.32610524;0.33189973;0.30067858;0.20975249;0.09509631;0.02348519;-0.0027942655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0026643863;0.024740197;0.070570745;0.120093;0.15583836;0.16478969;0.13202144;0.09243788;0.04693565;0.011589414;-0.0013715284;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.33808076;0.2982617;0.24189854;0.2541909;0.30432892;0.2967889;0.19892302;0.085426606;0.018305006;-0.004893194;0.022699231;0.084451385;0.15165292;0.17073965;0.16554072;0.18456289;0.25401655;0.34902155;0.43554363;0.44992685;0.3837996;0.26947072;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.066554;0.035342082;0.056681283;0.0969458;0.1485822;0.22458027;0.28213;0.31360674;0.3249158;0.32103327;0.31598243;0.2804808;0.1918968;0.08395599;0.018944899;-0.002321133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002207952;0.0204987;0.058355693;0.10090029;0.1349012;0.14771906;0.1228449;0.08796038;0.044946935;0.011097134;-0.0013127485;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.2755825;0.24616589;0.20968658;0.23285004;0.28309026;0.27570164;0.18480115;0.07940168;0.01700695;-0.0058782;0.03266285;0.121608995;0.21842027;0.2475118;0.22571485;0.2077631;0.2471923;0.32201684;0.38914323;0.38617864;0.31854624;0.21932979;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
