;meta[fps=30]
;meta[frames=71]
;meta[profile=mgla]
jaw_open_a;0;0;0;0;0;-0.014171429;-0.0049828575;0.06000457;0.15008;0.21122745;0.21376914;0.1511223;0.06977829;0.01787429;0.011515426;0.00744381;0.05260953;0.12473144;0.14193523;0.116380945;0.082605705;0.03409981;0.0189245;0.0408384;0.08422036;0.14895636;0.20112826;0.19338699;0.114797726;0.03811566;0.020514747;0.04045577;0.05801143;0.04723429;0.013714288;-0.0005828575;0.015885714;0.039897144;0.04123429;0.037885718;0.032617144;0.034994286;0.032822855;0.00909333;0.054483816;0.14680001;0.19548191;0.19996952;0.14585602;0.049383618;-0.00062171335;0.046009917;0.096059434;0.13158706;0.14507733;0.103414856;0.056446478;0.08600077;0.10711772;0.09470172;0.060964573;0.0009600009;-0.012342857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0037485713;-0.0012342866;0.015826285;0.03932343;0.056749713;0.05493943;0.02536686;0.012066286;0.01308343;0.10248;0.14389333;0.122700945;0.12929523;0.16501333;0.14918095;0.16582094;0.10023619;-0.00096488034;-0.021678016;0.012853029;0.03221303;0.023372803;0.049480233;0.12639819;0.20464;0.2228535;0.17991224;0.07094858;-0.0059200013;-0.030811429;0.002811429;0.058994286;0.11871238;0.16482286;0.1544;0.074095234;0.040060945;0.05531428;0.045531426;0.089386664;0.13110858;0.11523048;0.10182096;0.073737144;0.0014019012;-0.019742476;0.0027154293;0.014043431;0.040682666;0.07131428;0.07322057;0.07713752;0.103414856;0.13837944;0.14404571;0.104121126;0.048192002;0.06447178;0.13126035;0.19501898;0.24794883;0.26763156;0.26114377;0.2244535;0.15210974;0.046500582;-0.00622628;-0.012964575;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0064409645;-0.00064409646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007442893;0.0069276155;0.020038558;0.028912773;0.027767714;0.017748438;0.0044084825;-0.0005152772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0034781208;0.028340243;0.12861317;0.26665592;0.36239734;0.37413415;0.30143717;0.19636354;0.11012762;0.0885418;0.07848911;0.090924956;0.09876146;0.08011415;0.055471014;0.08208939;0.11497551;0.14514767;0.14810498;0.12451101;0.10206297;0.09250944;0.07961605;0.051661834;0.044133496;0.083014734;0.1395601;0.16077365;0.12933816;0.06286024;0.013697786;-0.0016853859;0;-0.0019466028;0.016925426;0.062971175;0.11314628;0.1273665;0.12690848;0.11649558;0.1048403;0.101717144;0.110572755;0.12220369;0.14510778;0.1402117;0.10555549;0.09387111;0.15914717;0.26700708;0.33997795;0.34370318;0.28945407;0.23881666;0.24827057;0.27952927;0.25945637;0.19240592;0.09456768;0.020668337;-0.0025406026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0024801886;0.008199531;0.018133838;0.031307295;0.051175915;0.072562456;0.09342042;0.099166885;0.089693375;0.06808998;0.046703435;0.02832565;0.0158976;0.0067087067;0.0017347767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.00048028922;0.0039122896;0.01776752;0.03688685;0.05050989;0.048728682;0.03269466;0.014058798;0.003008965;-0.00037532544;-0.0012987955;0.011408197;0.040644348;0.07535665;0.08805304;0.072812065;0.03708193;0.00888959;0.005571037;0.03039054;0.063086785;0.08513842;0.0943657;0.09690312;0.09764344;0.08953291;0.0672448;0.033007957;0.0072122905;-0.0008866267;0;0;0;0;0;0;0;0;-0.0011185546;0.010390365;0.0303229;0.04386748;0.04225061;0.027089162;0.006833253;-0.0022238558;0.013260436;0.038836632;0.056243137;0.054231334;0.033826992;0.01799494;0.025691763;0.038645793;0.037214465;0.023855425;0.0060115675;-0.0006997592;-0.00090968685;0.007411085;0.03364569;0.06980733;0.09554893;0.09214556;0.061798282;0.026559042;0.0056871353;-0.00070930144;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.002669581;0.021752965;0.09870993;0.20462261;0.27355233;0.32889953;0.35126704;0.34817547;0.33366197;0.28909627;0.19118826;0.163715;0.18477033;0.18847562;0.2006342;0.24677558;0.31043214;0.38025832;0.39596406;0.35658163;0.32901993;0.32650825;0.289762;0.19616523;0.08422651;0.018050293;-0.002250776;0;0;-0.0026105787;0.022699231;0.084451385;0.15165292;0.16877475;0.18434915;0.23354937;0.31222856;0.33282742;0.3334249;0.30609453;0.27551347;0.2674646;0.29089752;0.32160544;0.38184953;0.36742327;0.29607114;0.24301945;0.21958624;0.18661983;0.11961163;0.048877005;0.04896978;0.075868204;0.07291808;0.046645306;0.011633495;-0.0013581689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.0024825546;0.02023894;0.09169643;0.19007462;0.25481623;0.29887876;0.30650827;0.29805493;0.29320827;0.26985404;0.19454843;0.17105322;0.18340847;0.182195;0.18744397;0.2167949;0.25715035;0.3093973;0.32648706;0.3061687;0.2998828;0.30927846;0.27769879;0.18768872;0.08058953;0.017261665;-0.0021528096;0;0;-0.0037572293;0.03266285;0.121608995;0.21842027;0.24630727;0.23780479;0.23305954;0.26408035;0.27048802;0.272144;0.24983256;0.22485858;0.21824399;0.23731591;0.26235667;0.31156245;0.29913;0.24818978;0.2174295;0.20678122;0.17883857;0.11435336;0.04666646;0.046791144;0.072528444;0.06974531;0.044641457;0.01116593;-0.0013025062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
