;meta[fps=30]
;meta[frames=73]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;-0.005881905;0.0046476196;-0.0031085697;0.03834667;0.14734475;0.24232002;0.2691581;0.23817904;0.122674294;0.011275432;0.009367997;0.08391087;0.1655486;0.19390175;0.15775886;0.05546667;-0.0005066693;-0.023705907;0.05950477;0.16117333;0.21834669;0.2148762;0.1582019;0.040643808;0.0004266685;-0.009620572;-0.00709486;0.03451612;0.08626012;0.124396816;0.12041419;0.06315795;0.024943547;0.02840412;0.11204115;0.15579431;0.14370286;0.06931887;0.007884573;0.029126856;0.170144;0.277648;0.3178202;0.2625257;0.14515543;0.05434134;0.010283433;-0.0035702884;-0.0053638094;0;0;-0.005988572;0.0011657135;0.025462857;0.031691432;0.08349715;0.10341714;0.098217145;0.088336006;0.063920766;0.03226819;0.058486864;0.05087391;0.04001219;0.024896;0.0005790464;-0.0053638094;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.018133335;0.014217147;0.06868572;0.103478104;0.12185143;0.10992;0.051329523;0.02768;0.015794287;-0.008082286;-0.0023645724;0.024831241;0.04130629;0.08920915;0.15731698;0.19273065;0.22108342;0.22238477;0.16977523;0.12644574;0.07536762;0.04496762;0.04137143;0.06707048;0.09328382;0.13302858;0.12858896;0.1338356;0.12274059;0.10737463;0.07342356;0.04999589;0.016131662;-0.010299427;0.007720227;0.024411429;0.028480003;0.021355428;0.008949714;0.0045828586;0.040896002;0.066896;0.077904;0.061392;0.031112;0.008592;-0.0014559989;-0.0027840007;-0.01468343;0.011532193;0.050829716;0.09151086;0.11485563;0.08020115;0.063913144;0.08866134;0.093211435;0.08534857;0.056845717;-0.0049371435;-0.022765717;0.010483812;0.040091425;0.08484571;0.12805182;0.14321372;0.10334171;0.06850439;0.021558862;-0.0028891407;-0.005997716;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0064409645;-0.00064409646;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.004830724;0.04199509;0.15635443;0.27767;0.35192364;0.33906314;0.2385304;0.12969276;0.08855038;0.11286503;0.17644486;0.20428595;0.16437343;0.07990768;0.01749223;-0.008160704;0.0558217;0.16001505;0.26604408;0.30755606;0.25536278;0.1746038;0.12581353;0.0947466;0.06315366;0.03241952;-0.0032419523;0;0;-0.0039576152;0.034401905;0.12725915;0.23878087;0.2812197;0.23395015;0.11998016;0.035028826;0.018426886;0.052040126;0.07715321;0.11257613;0.14517267;0.1492152;0.12168032;0.07201309;0.01846887;-0.005085977;0.02729061;0.079772554;0.11305206;0.1321877;0.14505291;0.19894113;0.2736413;0.3080499;0.2746635;0.22287598;0.16691878;0.16601229;0.1797726;0.18835291;0.17373239;0.13006647;0.06188574;0.01641253;-0.0019084339;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0057952777;0.04721783;0.2143235;0.44437882;0.60807467;0.5862709;0.39309925;0.1689123;0.036234803;-0.0045166276;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0.002377186;0.009159078;0.021982873;0.041059993;0.068556204;0.10195608;0.13625315;0.15705964;0.15378252;0.13001609;0.09476761;0.0628477;0.036937192;0.019128626;0.007361959;0.0018486215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0036186355;0.011967248;0.026468897;0.04570052;0.07470382;0.1059298;0.13638327;0.14478609;0.13096207;0.099424385;0.0681984;0.041363582;0.02321619;0.009798778;0.0025344002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011064941;0.009621688;0.035788305;0.0642685;0.07369338;0.059282713;0.028808208;0.006297833;-0.00077410863;0;0;0;0;0;0;0;-0.0014170122;0.011546025;0.052397966;0.10863761;0.14862883;0.1432757;0.09604195;0.041250806;0.007525913;0.012018362;0.026240967;0.032801207;0.0257734;0.016621664;0.018556738;0.046617474;0.071184196;0.079806335;0.065214366;0.038443413;0.015638424;0.003423254;-0.00042581934;0;0;0;0;0;0;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.010496387;-0.0010496387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0032432775;0.030109785;0.0843883;0.15977037;0.24291553;0.2943627;0.26707315;0.19644837;0.09659698;0.01908784;0.014862487;0.065031245;0.11676356;0.13387704;0.10767107;0.04905847;0.041504487;0.08208442;0.17033888;0.24803282;0.25702417;0.22156706;0.1888968;0.14310127;0.10734729;0.06813762;0.041201867;0.103312716;0.21854807;0.29253954;0.3485544;0.36946854;0.3380664;0.26117682;0.17933409;0.08765384;0.055059645;0.04775856;0.02387928;-0.0023879278;0;0;0;0;0;-0.00086611096;0.007058025;0.032021612;0.06635656;0.09075239;0.087457165;0.058603875;0.025159523;0.0025983339;0.025361022;0.071292736;0.13806567;0.23988268;0.34860182;0.40269706;0.37051845;0.24645199;0.13283336;0.13955297;0.23896869;0.33086997;0.31894702;0.21377802;0.09176546;0.019628884;-0.0024491576;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.004675664;0.04341688;0.12346536;0.21364443;0.28848284;0.31374255;0.25827473;0.18132111;0.089733765;0.01767874;0.014335918;0.062266767;0.11184995;0.1282746;0.10321667;0.045504507;0.054407466;0.12127846;0.22344476;0.29330513;0.27879572;0.2199417;0.18539377;0.1488271;0.114939675;0.07338676;0.038006462;0.083356835;0.17744142;0.2360067;0.29673022;0.34018418;0.33270165;0.2678303;0.18504085;0.08713061;0.05223014;0.045643385;0.022821693;-0.0022821694;0;0;0;0;0;-0.0007881832;0.0064234696;0.029131608;0.060414024;0.082681306;0.07973119;0.053471774;0.022988679;0.002608353;0.020771079;0.06167423;0.1190346;0.20321324;0.29016942;0.3312095;0.3020924;0.20075516;0.111703835;0.12857184;0.22532912;0.31144372;0.30019987;0.20121162;0.086410716;0.018515632;-0.002308888;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017205327;0.014952103;0.05573363;0.10017052;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0020483858;0.020483859;0.040967718;0.051209643;0.040967718;0.020483859;-0.0020483858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016364823;0.01636482;0.03272964;0.04091206;0.03272964;0.01636482;-0.0016364823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001836868;0.015968505;0.05945329;0.106783256;0.12245787;0.09851735;0.047881022;0.010457901;-0.0012858076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021819763;0.021819763;0.043639526;0.054549407;0.043639526;0.021819763;-0.0021819763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017478076;0.017478077;0.034956153;0.043695193;0.034956153;0.017478077;-0.0017478076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.004286025;0.03979509;0.112720594;0.20019817;0.27880123;0.328072;0.35715204;0.37758395;0.32926688;0.2224302;0.13098094;0.096877515;0.12451552;0.1737139;0.20127249;0.19884965;0.21743429;0.24332967;0.27440757;0.30706492;0.3489195;0.41441408;0.49682266;0.48125008;0.37484905;0.20848402;0.1122983;0.19320822;0.3826051;0.50793517;0.4843141;0.32509622;0.13968769;0.027302321;0.022871785;0.053213503;0.066516876;0.050856188;0.044179454;0.09818948;0.23766005;0.36070514;0.4362199;0.435307;0.35190484;0.23592114;0.14338702;0.116000965;0.16889161;0.2343565;0.24456504;0.21222503;0.20144874;0.2541724;0.3145998;0.32566774;0.30281037;0.31604925;0.38078603;0.44242907;0.46132097;0.41771263;0.36392245;0.38830268;0.46028343;0.4899316;0.43697417;0.295542;0.12698881;0.027239086;-0.003395423;0;0;0;0;0;0;0;0;0;0
