;meta[fps=30]
;meta[frames=42]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;-0.0074666673;0.0058361916;0.025142858;0.04633905;0.06005333;0.060022853;0.0235939;0.02258133;0.08609144;0.18458788;0.2547205;0.24749658;0.17205518;0.06443522;0.08770865;0.11437836;0.117531426;0.08121904;0.034956187;-0.02688;0;0;0;0;0;0;-0.014689525;0.011489526;0.059885718;0.08304762;0.080975235;0.053668573;0.0011276177;-0.010544761;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.010697143;0.0020571437;0.045577142;0.09065143;0.103542864;0.08425143;0.032777146;-0.0027428567;-0.013953827;-0.002282973;0.027385602;0.06839863;0.09858012;0.09539201;0.058834292;0.0034249155;0.010848612;0.037414405;0.08852116;0.112307824;0.13422629;0.13488457;0.13864839;0.12018743;0.12577829;0.10436344;0.102893725;0.107700564;0.08004267;0.06570591;0.06663467;0.066090666;0.07933867;0.0911482;0.0805181;0.0638781;0.033859048;0.009325715;-0.0015238083;-0.0030476195;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00054056395;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0021469884;0.018664485;0.06799274;0.13764581;0.1921459;0.21718457;0.21013051;0.21306592;0.21133284;0.22142604;0.268027;0.343657;0.39203575;0.3781216;0.3075971;0.23013473;0.17521867;0.12539032;0.09927197;0.07457683;0.06798797;0.056107964;0.025322296;0.020945301;0.08715771;0.16517854;0.25981063;0.33923703;0.35935783;0.3395989;0.2881611;0.20051917;0.12473526;0.0650213;0.01707094;-0.0019847713;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;-0.002361687;0.019243374;0.08732994;0.18106267;0.24771471;0.23879282;0.16006991;0.06534002;0.048843194;0.06638965;0.085283145;0.068226516;0.034113258;-0.0034113259;0;0;0;0;0;0;-0.002009157;0.018660245;0.054496396;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;-0.0063640974;0.05909148;0.1675279;0.29976565;0.37416434;0.34218618;0.21452388;0.0979069;0.082007796;0.16996036;0.2500923;0.2410193;0.15463085;0.039130844;-0.004549494;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;-0.005195182;0.047777116;0.14019568;0.26500064;0.3465928;0.3302651;0.21870784;0.10362531;0.07200893;0.13808978;0.2040964;0.19667472;0.1261687;0.031913254;-0.0037108439;0;0;0;0;0;0;0;0;0;-0.0017403858;0.016164437;0.04720193;0.06829807;0.06579326;0.042192295;0.010653833;-0.0012394219;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.0023144532;0.01885851;0.08558334;0.17744142;0.24276046;0.23401697;0.1568685;0.06396976;0.048500877;0.066330954;0.08516386;0.06813109;0.034065545;-0.0034065545;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.002275267;0.018540116;0.084128544;0.17438732;0.23854792;0.2299269;0.15410343;0.06263053;0.049637735;0.06914593;0.088642776;0.07091423;0.035457116;-0.0035457115;0;0;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.00532135;0.049406175;0.13742368;0.2748882;0.3937205;0.40743208;0.30052477;0.16979374;0.051094603;0.00378506;0.08568079;0.2043985;0.33743656;0.4139862;0.39135376;0.29334217;0.22034435;0.1659675;0.1584857;0.17801622;0.18020971;0.15774427;0.10688343;0.045932826;0.009836707;-0.0012268052;-0.00202241;0.018776871;0.052519575;0.10099248;0.14814432;0.17594782;0.16642207;0.13305232;0.07856042;0.031766683;0.006835376;-0.00085534976;0;0;0;0;0;0;0;0;0;0
