;meta[fps=30]
;meta[frames=32]
;meta[profile=default]
jaw_open_a;0;0;0;0;-0.0021485714;0.00043428582;0.004171886;0.013602741;0.043591317;0.079987206;0.1006144;0.085158534;0.046883266;0.04754573;0.10968072;0.20152868;0.2659396;0.25328326;0.16746272;0.0804423;0.023547007;0.011942707;0.031366535;0.06257454;0.08000416;0.08445923;0.07715326;0.0645569;0.047555327;0.028546492;0.013527271;0.0033080499;-0.0013174026;-0.0011054543;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.0030372571;-0.0010761147;0.012853029;0.03221303;0.036995657;0.055259824;0.0499247;0.057933062;0.08806165;0.12361509;0.1260147;0.1334792;0.13215673;0.13590531;0.11982695;0.08938123;0.038102858;-0.003131428;-0.008731429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0025477596;0.022149764;0.08244794;0.14662641;0.1834344;0.17793393;0.13175207;0.11178367;0.10217876;0.08457559;0.05406975;0.023926895;-0.0024547232;0;-0.0004346024;0.0029094939;0.020458844;0.062450033;0.12466196;0.18981329;0.23662543;0.25079557;0.2338773;0.19723015;0.14820077;0.09536532;0.050337117;0.01893253;0.0031437103;-0.0004346024;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;-0.0002942169;0.0029421693;0.0058843386;0.007355423;0.0058843386;0.0029421693;-0.0002942169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.00082221697;0.006700194;0.03039054;0.063086785;0.08640277;0.08242662;0.06252689;0.068930596;0.11929539;0.19036318;0.23613918;0.22473401;0.16249861;0.09093914;0.03572634;0.007513321;-0.00094967283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.004018844;0.03493945;0.12997676;0.22898726;0.31858075;0.3670153;0.3444494;0.3630775;0.34756768;0.27347952;0.16945273;0.07345044;-0.007570122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.23755822;0.3253567;0.3670342;0.33767864;0.33883643;0.31300008;0.23741907;0.14272529;0.060579006;-0.0062731816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;-0.0009462651;0.006531615;0.044762313;0.11390965;0.19068913;0.2359063;0.22464654;0.16253018;0.091017984;0.03573542;0.0074715167;-0.0009462649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;-0.0009860243;0.00681629;0.046541937;0.11848512;0.1983674;0.24536896;0.23362412;0.1690093;0.09460265;0.03715402;0.0077943592;-0.0009860239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.0030149121;0.024565045;0.111490525;0.23119308;0.31633314;0.3046064;0.20696436;0.10490249;0.06224562;0.07030461;0.08794064;0.10085756;0.12545012;0.15031649;0.17317405;0.20816842;0.26270854;0.34123534;0.4185412;0.44427708;0.41430932;0.34951496;0.26278645;0.16917402;0.089354746;0.033632383;0.0056350837;-0.00077624095;0;0;0;0;0;0;0;0;0;0
