;meta[fps=30]
;meta[frames=40]
;meta[profile=dand]
jaw_open_a;0;0;0;-0.0021180953;-0.0021257142;0.008731429;0.02784762;0.044589713;0.050628573;0.048025902;0.03861943;0.027689144;0.014656002;0.009028571;0.014838858;0.033490285;0.04617143;0.04738286;0.041348577;0.036708575;0.030870859;0.023652572;0.01010743;-0.0064319996;-0.0012160001;0.014378973;0.03666926;0.09835064;0.17047866;0.16976368;0.2182586;0.27488917;0.2505271;0.19723094;0.12874147;0.028159996;0.023721911;0.05801143;0.04723429;0.018422859;-0.0014742861;-0.004228572;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;-0.008525714;0.0015885702;0.036411427;0.055565722;0.10790857;0.117737144;0.08505143;0.034086853;0.021958856;0.043394294;0.11493145;0.13521601;0.13238974;0.09570057;0.071784005;0.06304685;0.04200046;0.0127113145;0.011006174;0.011683659;0.050753526;0.11144931;0.15843382;0.17831193;0.19110277;0.16194287;0.12177524;0.08305524;0.038102858;-0.003131428;-0.008731429;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012341365;0.011138097;0.016876997;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.00094706053;0.0070516653;0.040590014;0.095729426;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0036379544;0.028967645;0.088587604;0.1533565;0.18095033;0.18375859;0.18147884;0.1995912;0.19087371;0.14547169;0.07126784;0.013055119;0.02023286;0.08244794;0.14662641;0.1834344;0.17250693;0.18847694;0.19577672;0.18875962;0.1317478;0.056837216;0.01487863;0.07803945;0.14018044;0.16077365;0.12933816;0.06286024;0.013697786;-0.0016853859;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;-0.008851953;0.076947264;0.28655574;0.51480407;0.5904655;0.47511455;0.23099048;0.050487623;-0.006205989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00082221697;0.006700194;0.03039054;0.063086785;0.08315313;0.113556065;0.14412229;0.1516627;0.12807266;0.07818513;0.019916626;-0.0023166267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43144938;0.36898962;0.26330107;0.20347302;0.18558674;0.20162313;0.2605602;0.34374806;0.39980814;0.37078005;0.24960247;0.107172884;0.022959737;-0.0028632875;0;-0.004018844;0.03493945;0.12997676;0.22898726;0.31858075;0.36647177;0.35745442;0.2982461;0.20975249;0.09509631;0.02348519;-0.0027942655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3518843;0.30212024;0.22320355;0.18917422;0.18892278;0.20535995;0.24391544;0.29573566;0.32953405;0.30216476;0.20372534;0.087501705;0.018747188;-0.0023378322;0;-0.0041746995;0.036292054;0.13512109;0.23755822;0.3253567;0.3668659;0.34563503;0.27947107;0.19174449;0.08395599;0.018944899;-0.002321133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012987954;0.0012023135;0.00356241;0.005176627;0.005009639;0.0032284344;0.0008349398;-0.00009648194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.002777567;0.020699088;0.11888617;0.28022256;0.4282259;0.4861187;0.4500326;0.4033386;0.4439886;0.5095762;0.52713287;0.5106765;0.4906919;0.4681007;0.4092931;0.27756965;0.11785122;0.036873173;0.048174918;0.106502704;0.14573598;0.14051482;0.09120193;0.06505407;0.120169446;0.23011097;0.31509742;0.3164467;0.23576899;0.155379;0.13370773;0.1768652;0.26144752;0.32700142;0.31163296;0.2265804;0.11149787;0.024357976;-0.002994651;0;0;0;0;0;0;0;0;0;0
