;meta[fps=30]
;meta[frames=83]
;meta[profile=dand]
jaw_open_a;0;0;0;0;-0.0031085713;-0.0010057145;0.013074287;0.032621715;0.020909715;0.050534874;0.13930516;0.22982116;0.2471177;0.20157202;0.09803885;0.015754858;0.04753943;0.16606858;0.2512103;0.25740573;0.1632606;0.11052879;0.14732686;0.19509715;0.18372877;0.15743543;0.061888013;0.16634364;0.25146517;0.240224;0.15314285;0.08958171;0.0057234303;0.012821336;0.020550098;0.060891435;0.083660185;0.08391009;0.055616;-0.029272383;-0.005031617;0.12969144;0.25782856;0.28914285;0.24365716;0.101533264;0.0176064;0.06422492;0.15978149;0.20274653;0.19194242;0.1207863;0.031068044;-0.016818589;0.023575772;0.10232381;0.13496383;0.12434285;0.09089524;0.0685181;0.055668574;0.13998477;0.23276575;0.25298285;0.22654474;0.15858285;0.029908566;-0.017830094;-0.003952002;0.03152183;0.08626012;0.1169911;0.12534219;0.1026734;0.065729834;0.04618423;0.04831726;0.08488138;0.15718035;0.22720644;0.21838449;0.1505957;0.05884436;-0.00082468137;-0.015608691;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;-0.012143999;0.0023279998;0.051791996;0.10287601;0.117456004;0.09553201;0.037104;-0.00976743;-0.007189714;0.028009145;0.055829722;0.063812576;0.031172957;0.036600385;0.06731542;0.12777524;0.16433525;0.15562971;0.10618211;0.14313754;0.14142172;0.12559088;0.07757258;0.018395428;-0.02185143;-0.036373336;0.028545527;0.13570744;0.20777299;0.25308496;0.23790629;0.10621409;0.075128384;0.10937144;0.10970668;0.17569524;0.24900572;0.21082942;0.15322483;0.10620159;0.034285408;0.02590233;0.045045946;0.014489604;0.019032383;0.042784914;0.08116175;0.11585524;0.107428566;0.058255237;0.02840381;0.00073142635;-0.028220952;0.01633524;0.08461714;0.11727238;0.10378667;0.07199999;0.046067808;0.09647239;0.14976914;0.16233693;0.13656688;0.09995064;0.07262356;0.050206177;0.016131662;-0.021225143;0.015218283;0.05833509;0.10379065;0.13670036;0.12158264;0.0584375;0.03304778;-0.00036205564;-0.007884802;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014694943;0.013645305;0.039886277;0.057730135;0.055630855;0.03568772;0.0090268925;-0.0010496387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0013998363;0.011407664;0.051745277;0.107303604;0.14204545;0.18326943;0.25006366;0.3194432;0.32656297;0.27017233;0.18925844;0.16062368;0.17755772;0.18950498;0.15455954;0.10231831;0.05918782;0.028642256;0.0063057044;-0.00077542063;-0.003274873;0.030465765;0.088327095;0.12613127;0.13397922;0.13015328;0.12685837;0.14455672;0.1415867;0.09494269;0.040807094;0.008748263;-0.0010906702;0;0;0;0;0;0;-0.00241894;0.022457495;0.064898014;0.10162984;0.121244706;0.12008335;0.09866127;0.07897482;0.051398236;0.04801716;0.07471902;0.13012648;0.17653014;0.17400147;0.11760963;0.09995661;0.14519961;0.22810079;0.26188245;0.22913733;0.1660767;0.13230029;0.15417163;0.227648;0.30624354;0.36064395;0.33559573;0.22407688;0.11198691;0.088536076;0.13790822;0.19229859;0.18464272;0.13001703;0.089700885;0.10880823;0.15913478;0.17796102;0.13989377;0.07193385;0.017662274;-0.0020908809;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;-0.0041496516;0.03607775;0.13427085;0.2412141;0.27665728;0.22261582;0.10823326;0.01990894;0.029865205;0.122003004;0.21915582;0.25134474;0.19898076;0.12848717;0.109650396;0.124931924;0.11996946;0.10617202;0.09575302;0.14620726;0.17817615;0.15560892;0.08575549;0.03206646;-0.0034113259;-0.00030906033;0.002874844;0.008338797;0.01204169;0.011575182;0.0074057844;-0.00075966294;0.022454847;0.08445615;0.15006123;0.18853474;0.18271929;0.12917925;0.08132261;0.066950314;0.072798595;0.0852736;0.083376296;0.05596324;0.024089212;0.002672657;0.022490684;0.06764338;0.09791327;0.094361454;0.06053976;0.015320483;-0.005030844;0.030179763;0.08815905;0.12757352;0.12290845;0.07882892;0.019916626;-0.0037336387;0.011546025;0.052397966;0.10863761;0.14862883;0.1432757;0.09604195;0.041250806;0.008015744;0.0050137737;0.03459259;0.08995053;0.14614472;0.16071719;0.12541434;0.06454579;0.015839053;-0.0018753548;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38639903;0.3724277;0.24960247;0.107172884;0.022959737;-0.0028632875;0;0;0;0;0;0;0;0;0;0;-0.0021430126;0.019936139;0.057800107;0.079770155;0.11023434;0.18757649;0.29527143;0.38490507;0.3724277;0.24960247;0.107172884;0.022959737;-0.0028632875;0;0;0;0;0;0;-0.0063640974;0.05909148;0.1698869;0.27362868;0.34799844;0.37647796;0.34267935;0.28807577;0.19616523;0.08422651;0.016235689;0.014596457;0.04807769;0.08179442;0.10766456;0.113978565;0.09127192;0.06313073;0.02618928;0.05130427;0.16473919;0.29583922;0.35355252;0.33122957;0.25115192;0.18968832;0.17850058;0.17704733;0.17678015;0.22116555;0.28761655;0.32186374;0.28696597;0.22482547;0.20171168;0.24678597;0.28968406;0.26426184;0.16117682;0.06066073;0.00986031;-0.0013715284;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;0;0;0;0;-0.002045046;0.019017704;0.05522849;0.07677551;0.101211414;0.16025278;0.24272591;0.3138405;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;-0.005195182;0.048240975;0.13824207;0.22666538;0.29911804;0.3385498;0.32244453;0.2763258;0.18768872;0.08058953;0.015521279;0.014011626;0.046105377;0.07783309;0.101258725;0.105926044;0.083766736;0.057609927;0.024452606;0.042570796;0.13435018;0.24140894;0.28874448;0.27125192;0.20561896;0.16687663;0.19209385;0.23803245;0.26656178;0.30719328;0.3423086;0.34664696;0.2954427;0.24773045;0.23289324;0.27886635;0.31002992;0.2694084;0.15262036;0.05807442;0.0094366055;-0.0013127485;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012987954;0.0012023135;0.00356241;0.005176627;0.005009639;0.0032284344;0.0006957832;0.0012950846;0.002783133;0.0034789164;0.002783133;0.0013915665;-0.00013915665;0;0;0;0;0;0;-0.00010575905;0.0009184339;0.003434386;0.006150724;0.0070413263;0.00564976;0.0027330364;0.00058445794;-0.00007236146;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012987954;0.0012023135;0.00356241;0.005176627;0.005009639;0.0032284344;0.0008349398;-0.00009648194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.004094545;0.03336419;0.15139352;0.31390175;0.42920724;0.41643155;0.28643298;0.13519624;0.040790435;0.036723293;0.12113223;0.23510905;0.3428265;0.4270036;0.442507;0.3785284;0.26494008;0.14315045;0.061722655;0.050108913;0.058145214;0.071642295;0.088890485;0.11230166;0.15107404;0.2407126;0.35410693;0.44078588;0.41274416;0.27756965;0.11924056;0.023358284;0.015883896;0.07094206;0.12735617;0.14501236;0.12603138;0.08912704;0.06577471;0.10025959;0.20445637;0.32193628;0.39388862;0.421602;0.3988342;0.35983536;0.29991117;0.20445319;0.08347396;0.059236653;0.11432264;0.18228683;0.22081377;0.24306211;0.23748752;0.21990648;0.16508433;0.08951669;0.08054943;0.17047526;0.27935696;0.30439124;0.23370247;0.109390594;0.06396641;0.17419106;0.36752048;0.5028977;0.48485962;0.32509622;0.1351178;0.07115892;0.12715422;0.25569066;0.35343805;0.36992514;0.28230318;0.16948502;0.06521616;0.011263679;-0.0015282745;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.00495843;0.040399957;0.1833706;0.38020492;0.5200039;0.5028517;0.3414445;0.15388222;0.038816083;0.029372904;0.11536698;0.22891183;0.33319306;0.4113727;0.42221797;0.3583089;0.24965076;0.1349367;0.05768118;0.05289771;0.069546774;0.089590535;0.106963225;0.122299396;0.15934548;0.27083337;0.41908523;0.5307357;0.50020695;0.3361201;0.14435555;0.028213736;0.019677863;0.08772157;0.15756708;0.17976813;0.15355934;0.10105834;0.06557247;0.09622311;0.2181234;0.36424133;0.45551687;0.48257372;0.4414589;0.37787193;0.30734476;0.2100985;0.086188436;0.056706894;0.10546426;0.16979893;0.20686468;0.22862044;0.22359689;0.20641199;0.15411969;0.08349585;0.07758633;0.1672765;0.27506632;0.30034643;0.2310594;0.107918985;0.06471229;0.17891005;0.3771775;0.5159884;0.4973748;0.33338174;0.13895296;0.0683562;0.12067263;0.24985364;0.3524673;0.3739818;0.28926775;0.17323892;0.06618603;0.011151017;-0.0015282745;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001591952;0.010329319;0.082340665;0.20560674;0.27960187;0.26273334;0.16231789;0.048413713;-0.0054003913;-0.0038615048;0.035855662;0.104823925;0.15172528;0.14433326;0.11126966;0.07483065;0.07121629;0.07130387;0.0457547;0.011588965;-0.0013470361;0;0;0;0;-0.0018813979;0.017466944;0.05109832;0.073975675;0.07022772;0.05574801;0.040793303;0.04091947;0.040726513;0.02612434;0.0066053015;-0.0007681447;0;0;0;-0.00030057837;0.002449157;0.011114719;0.02304434;0.03152733;0.030391812;0.0171441;0.035045207;0.12135794;0.24753407;0.33900785;0.32680658;0.21856277;0.09798856;0.041674636;0.044999924;0.061228935;0.055044807;0.03205947;0.008939424;-0.0010164002;0;0;0;0;0;0;0;0;0;0
