;meta[fps=30]
;meta[frames=148]
;meta[profile=mgla]
jaw_open_a;0;0;0;0;0;-0.020159999;0.003908572;0.08587428;0.17070858;0.19494858;0.1585943;0.05565715;-0.0040114266;0.01136;0.027891051;0.0759802;0.14031315;0.14742248;0.12425677;0.079044566;0.0016259012;-0.019631237;-0.005108572;0.013014855;0.049069718;0.09034971;0.11620801;0.10642515;0.07238401;0.054310855;0.05500571;0.044157714;0.06421029;0.12328686;0.172832;0.19020799;0.16749257;0.11591314;0.09379353;0.09719771;0.1384503;0.19559163;0.23923506;0.2570126;0.2166842;0.12947734;0.06996801;0.029457532;0.02937219;0.06182858;0.07190629;0.10856115;0.17779087;0.2132783;0.19567887;0.16181543;0.07526514;0.05623258;0.07787772;0.1018819;0.08217143;0.06901029;0.09808124;0.19155659;0.23640049;0.2280817;0.17076024;0.08811156;0.048288006;0.04855954;0.051142864;0.04404115;0.03389029;0.012205715;-0.00083428517;0.0058285715;0.018182857;0.0208;-0.0053447643;0.024178289;0.08275735;0.13000229;0.11879317;0.17455848;0.13927925;0.13556875;0.09441524;0.10449525;0.13054478;0.20492193;0.17932191;0.09268876;0.00656076;0.0690461;0.17768611;0.21431391;0.17810667;0.11229485;0.0935619;0.09792608;0.08921469;0.059328437;0.015303401;0.014136601;0.03348245;0.031921636;0.021217959;0.010305305;0.0026840805;-0.00062693923;-0.0009142855;0;0;0;0;0;0;0;0;0;0;-0.031055998;0.0060239974;0.13224;0.25521088;0.30792916;0.2578501;0.14796421;0.09717771;0.093203425;0.0867619;0.064388566;0.029097144;0.029016765;0.037887428;0.059956186;0.11912058;0.20580117;0.28051317;0.30090976;0.24080804;0.15559657;0.09326857;0.06577486;0.060170855;0.057073146;0.039378293;0.01212343;-0.0016091412;-0.0033645723;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.005988572;0.0011657135;0.025462857;0.04181258;0.05487543;0.08509486;0.113078855;0.13508342;0.1279863;0.07633068;0.029190103;0.0020068614;0.036582094;0.07989181;0.12168685;0.13972266;0.10898439;0.043666285;0.09288;0.22515427;0.4124617;0.5409463;0.5152594;0.34289828;0.16747198;0.043467414;-0.014432008;-0.014050281;0.016685715;0.051760003;0.06596572;0.05930286;0.031771433;0.003518477;-0.012371049;0.013325716;0.04284344;0.07008153;0.08161372;0.06431544;0.03259353;-0.0043474273;0.008958478;0.051437713;0.075337134;0.06714438;0.04986399;0.023602663;0.043797713;0.08233486;0.06314552;0.0629459;0.10797486;0.12314667;0.116213344;0.080288;0.0074879983;-0.0011967989;0.043255776;0.062424693;0.060433377;0.037281834;-0.009914512;0.002734627;0.088073134;0.16811429;0.21770665;0.2143924;0.14755046;0.10268952;0.08179809;0.029759998;0.035763815;0.04340724;0.12070858;0.22031394;0.2507383;0.16939123;0.15352991;0.06618666;0.074528;0.11279238;0.15327239;0.14793144;0.17749335;0.18481068;0.23624226;0.24855621;0.23906288;0.18028231;0.08436573;0.012204579;0.02404419;0.07083315;0.09611659;0.09758477;0.06464;0.0012799983;-0.012678095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000912;0.00016800004;0.003912;0.0077280006;0.008808;-0.010585145;0.01668762;0.071964584;0.0994903;0.09758477;0.06464;0.0012799983;-0.01465181;-0.0036268574;0.007153145;0.031045148;0.060996577;0.08437944;0.08943315;0.072989725;0.046929147;0.02250286;0.0060720006;-0.0016908573;-0.0019737144;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007614651;0.0052400827;0.036159575;0.0921702;0.15440851;0.19110054;0.1819687;0.13157602;0.07360304;0.02884836;0.006001545;-0.0007614649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00072520494;0.0072520496;0.014504099;0.018130125;0.014504099;0.0072520496;-0.00072520494;0;0;0;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;-0.0018963475;0.01760944;0.05146729;0.07448936;0.07177779;0.04493248;0.022760617;0.020879224;0.02779157;0.022233259;0.0111166295;-0.0011116628;0;0;0;0;0;0;-0.0006933977;0.0064377845;0.018829882;0.0272588;0.026272776;0.016857835;0.0042685303;-0.00049619284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006933977;0.0064377845;0.017770702;0.037096776;0.05499471;0.058413986;0.044297934;0.025172245;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0010090845;0.008774025;0.032644957;0.05861278;0.067200735;0.05405043;0.023849461;0.02665844;0.07733452;0.13880543;0.1735425;0.16665281;0.11686416;0.06573363;0.031693123;0.008439095;-0.0009814121;0;0;0;0;0;-0.0017376293;0.01415581;0.06427796;0.13329361;0.17753446;0.2177905;0.2741897;0.33142346;0.3300293;0.2809671;0.23136947;0.24611214;0.2942903;0.3005421;0.23418729;0.15561442;0.10601399;0.07485403;0.040268198;0.06555662;0.094721794;0.15235339;0.22288242;0.27640292;0.2683041;0.2464891;0.16464895;0.09304689;0.053986907;0.024657797;0.03319995;0.074440196;0.13415577;0.18391626;0.22276911;0.28386515;0.37680122;0.4253752;0.41493744;0.35401264;0.26455048;0.21257563;0.20356812;0.19780919;0.17702492;0.13181005;0.06478895;0.014184437;-0.0017426389;-0.0057587;0.053469554;0.15010835;0.2842565;0.38452083;0.4130209;0.353232;0.26546794;0.15206449;0.068488926;0.01846887;-0.0021469882;0;0;0;-0.0053137965;0.0461946;0.17198986;0.30890867;0.3542531;0.28221986;0.16429588;0.10563636;0.10539506;0.10515471;0.067463145;0.01707094;-0.0019847713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022543378;0.01959771;0.07213522;0.13619779;0.1967679;0.2188604;0.21375893;0.20177563;0.17102788;0.12590416;0.10636777;0.11280038;0.14469986;0.16350436;0.14421523;0.11450914;0.102299646;0.10521663;0.10595202;0.08810686;0.0760084;0.09798908;0.14647774;0.18487646;0.17546675;0.11783531;0.050597366;0.010832273;-0.0013511715;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0029217217;0.020165784;0.13821378;0.35185158;0.58897686;0.7284515;0.693475;0.5015342;0.2807329;0.11023023;0.023080682;-0.0029217205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003239153;0.006478306;0.012956612;0.01943492;0.03239153;0.03886984;0.0485873;0.03886984;0.03239153;0.01943492;0.012956612;0.006478306;0.003239153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.00052481936;0.004564338;0.01696916;0.030455427;0.034908436;0.028069884;0.0136294;0.0029739765;-0.0003657832;-0.001428675;0.013260436;0.038836632;0.056243137;0.054231334;0.034813017;0.008834459;-0.0011169639;0.00064171094;0.004143688;0.010455833;0.017395375;0.021367304;0.020269953;0.014656772;0.008222965;0.003275349;0.00006440934;0.0057141692;0.02163687;0.03888434;0.044609644;0.035902414;0.017462172;0.0035369645;0.0016184582;0.011960051;0.028241115;0.043248035;0.048516635;0.039635524;0.023299064;0.009394267;0.002029302;-0.00025366276;0;-0.0005510603;0.004792555;0.017817616;0.031978197;0.036653858;0.029473374;0.013340748;0.012823882;0.01901834;0.024253014;0.018874094;0.014004725;0.018574152;0.04057553;0.055560876;0.05360155;0.03596412;0.0154646775;0.0033098618;-0.000412858;0;0;0;0;0;0;0;0;-0.0011254459;0.010455568;0.030497836;0.04411398;0.041312296;0.038921453;0.030241787;0.028424006;0.022259763;0.022079524;0.028244298;0.051278565;0.07589629;0.09687104;0.10167447;0.10096491;0.08683853;0.06144362;0.037164364;0.027764535;0.02932627;0.03590321;0.035146996;0.022583134;0.005757109;-0.0006679518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00039242173;0.003414904;0.012661861;0.022793857;0.026175365;0.020180695;0.018850954;0.027415449;0.036139578;0.035146996;0.022583134;0.005757109;-0.0008363314;0.001106494;0.008381803;0.022591285;0.039905954;0.052768398;0.055294093;0.04660177;0.032042406;0.017430563;0.006798598;0.0012814341;-0.00016837957;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0050044446;0.046468675;0.13584659;0.19662648;0.18948312;0.12155982;0.030753246;-0.0035757693;0;0;0;0;0;0;0;0;0;-0.0037071332;0.03222868;0.11997529;0.21547017;0.24708655;0.19877134;0.09659698;0.02109615;-0.00259388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0034065545;0.03215632;0.08210798;0.16781734;0.28144154;0.36669135;0.38063124;0.38100508;0.35779288;0.3377554;0.3544921;0.36358202;0.3431469;0.28795272;0.1960795;0.08423987;0.018052517;-0.0022509983;-0.007670314;0.0666783;0.24828887;0.4432492;0.53608525;0.48367143;0.3045786;0.14451323;0.059351232;0.01637224;-0.008722339;0.064943485;0.16648328;0.25856233;0.2639152;0.191127;0.07207386;0.019986605;-0.0064008352;0.03545155;0.13197282;0.23701717;0.27179524;0.2168339;0.12310391;0.072485775;0.06805512;0.07174067;0.064640775;0.06353283;0.08644305;0.108570814;0.103346474;0.07468815;0.04173427;0.016353687;0.003412915;-0.00043257826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.04278974;0.13160507;0.2385887;0.3561056;0.44652584;0.49239928;0.44804174;0.35193646;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047881026;0.044464447;0.12992778;0.18803403;0.1811764;0.116212495;0.029377636;-0.0034165739;0;0;0;0;0;0;0;0;0;-0.0034455187;0.029957645;0.11147561;0.20019075;0.22955279;0.18466087;0.089733765;0.019604389;-0.0024101932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0049094465;0.04726873;0.11227159;0.19554293;0.27895343;0.32556754;0.31392404;0.3229434;0.31701776;0.31306237;0.3415071;0.36222032;0.35225555;0.29971537;0.20372534;0.087501705;0.018747188;-0.0023378322;-0.0044864104;0.038997263;0.14525169;0.25873858;0.31979683;0.30079174;0.20389602;0.10926209;0.05055097;0.013600241;-0.008672242;0.06623856;0.18524532;0.30419645;0.3255152;0.24792148;0.10646041;0.028721932;-0.0071298303;0.03295341;0.12262318;0.22020984;0.25250807;0.20138659;0.114871584;0.06876676;0.06525405;0.06849051;0.060899723;0.058374222;0.078744635;0.09904454;0.09433707;0.0682122;0.0381496;0.014935086;0.0030900715;-0.00039281923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017403858;0.016164437;0.040448193;0.13101134;0.24391377;0.35401452;0.4210732;0.4370112;0.37453547;0.28610608;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008460725;0.008460725;0.01692145;0.021151813;0.01692145;0.008460725;-0.0008460725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022124054;0.020544348;0.060045168;0.08690426;0.08285573;0.06256854;0.031285383;0.020546202;0.016858365;0.016669111;0.02201087;0.03315639;0.031968918;0.020520965;0.005206313;-0.0006048675;0;0;-0.00080896396;0.007510748;0.021968197;0.03180193;0.03065157;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017007726;0.0147867855;0.05503548;0.098831825;0.11332638;0.09035186;0.05180681;0.031640973;0.03061256;0.03065157;0.019667473;0.004979952;-0.0005788916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
