;meta[fps=30]
;meta[frames=72]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;-0.007817144;0.00584381;0.02809905;0.027684575;0.061164953;0.14440534;0.20756347;0.23369755;0.18702477;0.12373944;0.059714284;0.06236343;0.06958858;0.06580572;0.044262856;0.05312;0.02584;0.013051428;-0.008552382;-0.0064838105;0.033889525;0.086019054;0.10544762;0.092175245;0.040319998;0.0057752375;-0.0020876187;0.056289524;0.07861334;0.075428575;0.046735242;0.019001907;-0.043611437;0.022125725;0.09280002;0.16310862;0.2480229;0.28768003;0.21337144;0.15181714;0.06681143;-0.005668572;-0.015268572;0;0;0;0;0;-0.0010209525;-0.0011199998;0.00425143;0.013790477;0.022659048;0.026400002;0.020830475;0.010544763;0.0028800007;-0.00052571384;-0.0009295241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.010697143;0.0020571437;0.045577142;0.09065143;0.103542864;0.075300574;0.03448686;0.035449155;0.06833372;0.086566865;0.061257154;0.032084573;0.038505144;0.05264457;0.05878857;0.040594287;0.0042971442;-0.008960001;0;0;0;-0.008716191;0.0067961924;0.035565715;0.049340952;0.048121907;0.013775237;0.014918097;0.05845334;0.1136479;0.123284906;0.1080098;0.06613769;0.06957715;0.0667655;0.09260627;0.104701824;0.108925804;0.10672806;0.09085627;0.045150477;0.0072883824;0.02165334;0.049696002;0.08698515;0.1227383;0.15171659;0.19248001;0.2407086;0.23777373;0.21187201;0.16160001;0.09762286;0.06802286;0.032777146;-0.0083017135;-0.017974857;0.014235429;0.08706742;0.19263086;0.29883885;0.36193833;0.3544457;0.3037166;0.22773488;0.13906287;0.06528001;0.018057153;-0.0063085733;-0.005558858;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013727093;0.009454927;0.065108955;0.16591108;0.27788574;0.3438426;0.3273755;0.23671535;0.13242894;0.05192984;0.010827632;-0.0013727088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00039409162;0.0026221885;0.018914487;0.055330273;0.10597534;0.15495339;0.18375643;0.18306844;0.15980178;0.12278864;0.080392785;0.0427995;0.016704526;0.0029141796;-0.00039409174;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0021469884;0.018664485;0.06783768;0.1413434;0.17619617;0.15145715;0.13269603;0.19126302;0.28620785;0.35880828;0.3309189;0.2509128;0.16871537;0.15165825;0.14943038;0.16963354;0.17335498;0.16134617;0.10129491;0.05079774;0.008127543;0.025866438;0.08580319;0.15040845;0.16913496;0.13516484;0.064462125;0.01707094;-0.004897519;0.029127475;0.05825495;0.07281868;0.05825495;0.029127475;-0.0029127474;0;-0.0010090845;0.008774025;0.032644957;0.05861278;0.067200735;0.05405043;0.026257666;0.0057324586;-0.00070492784;0;0;-0.0028053983;0.028053982;0.056107964;0.07013496;0.056107964;0.028053982;-0.0028053983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008851953;0.076947264;0.28655574;0.51480407;0.5904655;0.47511455;0.23099048;0.050487623;-0.006205989;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;-0.003280121;0.028515184;0.10616658;0.19068435;0.21867473;0.17381658;0.10657411;0.0608194;0.05038464;0.04214458;0.02107229;-0.002107229;0;0;0;0;-0.002009157;0.018660245;0.054496396;0.07885544;0.07596627;0.048718076;0.012304096;-0.0035385543;0.02107229;0.04214458;0.052680727;0.04214458;0.02107229;-0.0056818323;0.03319774;0.093547724;0.17012629;0.24611111;0.28594437;0.2504035;0.18129751;0.08937037;0.01953759;-0.002401446;-0.0012643377;0.010989401;0.04093989;0.07355423;0.0843687;0.06788857;0.033007957;0.0072122905;-0.0008866267;0;-0.0005391326;0.0035624106;0.026101016;0.076377116;0.14648026;0.21433622;0.25428772;0.25334936;0.22117639;0.16978703;0.111062914;0.05904536;0.02296801;0.003972724;-0.00053913274;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;-0.005115398;0.0444689;0.1655797;0.29546854;0.36010954;0.312518;0.17593294;0.11175949;0.18109289;0.29374185;0.3573593;0.3181121;0.19497515;0.08675305;0.03036398;0.024366144;0.04835545;0.070138656;0.07921538;0.080621794;0.102734715;0.14817585;0.19005087;0.17561938;0.12505357;0.058171187;0.016769303;-0.0019092292;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004377868;0.03805099;0.14108074;0.25198764;0.3912751;0.5365621;0.6319225;0.6438463;0.53088635;0.31233987;0.1263858;0.027304394;-0.003412122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24086347;0.29657063;0.26041773;0.15028918;0.096574716;0.15045616;0.23928988;0.29320112;0.26385492;0.16512051;0.07644014;0.028033571;0.023071058;0.04635391;0.067201525;0.075328276;0.07375302;0.11009517;0.18154007;0.24152029;0.22673072;0.15776467;0.065236636;0.014917593;-0.0018257353;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0041246032;0.035857886;0.1334874;0.23415053;0.32493633;0.38760784;0.40246513;0.38169923;0.31001222;0.18275535;0.07391631;0.015934369;-0.0019927234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;-0.0032145188;0.027944881;0.10404325;0.1868707;0.21430124;0.1708802;0.09904336;0.04880446;0.03587876;0.030503135;0.015251568;-0.0015251568;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.002564193;0.014456387;0.035993066;0.075734615;0.12618247;0.17542168;0.19376606;0.21370634;0.21733831;0.19673145;0.14928037;0.085116684;0.021985263;-0.0025552867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
