;meta[fps=30]
;meta[frames=92]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;-0.027967999;0.02192;0.10858818;0.1660297;0.17010741;0.116524175;0.019039996;0.0062765735;0.030899048;0.033927616;0.039493334;0.04349714;0.041139048;0.038179047;0.027291428;0.0005790464;-0.0053638094;0;0;0;0;-0.0038400006;-0.007301225;0.015464492;0.06311184;0.11530449;0.14851268;0.13614805;0.08544327;0.042442452;0.021320276;0.01830966;0.0090459855;0.03232;0.06625525;0.077500954;0.10446477;0.1272381;0.09670095;0.060400765;0.043760758;0.07015985;0.16197549;0.24879363;0.24082838;0.14432734;0.043989953;0.012072235;0.02807771;0.062253714;0.08832457;0.09653943;0.073260196;0.06318019;0.04930286;0.041241907;0.050506666;0.083192386;0.10579048;0.11011809;0.08671238;0.045851428;0.0011276177;-0.010544761;0;0;0;0;-0.008950858;0.0017097152;0.038192004;0.074294865;0.08603658;0.0768823;0.02932343;0.042473145;0.059245717;0.056649145;0.042276576;0.053915434;0.07126857;0.12037485;0.114331424;0.06858971;0.015899424;-0.0057234303;-0.0043885703;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.010656001;0.008400002;0.035645716;0.05733257;0.09111544;0.12029944;0.118388586;0.10634514;0.056996576;0.032042675;0.051465146;0.06440228;0.07169523;0.06955885;0.053238858;0.05547973;0.056225963;0.08630792;0.17032686;0.2866495;0.3678433;0.3519403;0.231513;0.12099527;0.061459586;0.06470661;0.10873536;0.15978287;0.16081144;0.12384001;0.069240004;0.018937144;-0.015613334;-0.00984762;0.04036572;0.09566478;0.12499809;0.13311999;0.1585402;0.20398323;0.23834518;0.24854371;0.21452436;0.1460715;0.117523536;0.11101532;0.072832614;0.043624535;0.020386739;0.0013409508;0.0061104773;0.029851431;0.058331434;0.07892572;0.07003429;0.04893715;0.012266668;0.0050361925;0.030765716;0.049340952;0.048121907;0.03190857;0.0007009506;-0.016975239;0.0020571437;0.04413257;0.076269716;0.118912004;0.15266742;0.141312;0.12355658;0.10267201;0.053293727;0.023641149;0.0010880005;0.012633142;0.024461713;0.028540952;0.022529522;0.024640001;0.038552385;0.10648381;0.14779429;0.13665526;0.08863239;0.033554293;-0.0048914244;-0.007771431;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007317481;0.005048761;0.03463508;0.08814116;0.14753273;0.18247521;0.17372571;0.12565225;0.07035278;0.027621986;0.005779009;-0.0007317479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0059564607;0.055306412;0.15956415;0.2526826;0.29476857;0.27752683;0.21569145;0.19697902;0.1845885;0.1744571;0.18336855;0.19908306;0.18252979;0.13904613;0.07027808;0.01846887;-0.0021469882;0;0;0;0;-0.0007197523;0.004735643;0.036055088;0.09437547;0.15798359;0.19444147;0.1806803;0.12550883;0.065724425;0.02354531;0.0035844485;-0.0032920488;0.025782945;0.07538314;0.10633795;0.13093764;0.14284627;0.12618566;0.10316994;0.067463145;0.01707094;-0.0019847713;0;0;-0.0017376293;0.01415581;0.06427796;0.13329361;0.18104836;0.18825868;0.15122098;0.09461539;0.082655;0.104997516;0.14462352;0.18993808;0.22205941;0.22091794;0.19417123;0.13430724;0.06430707;0.01707094;-0.00413176;0.018664485;0.06949086;0.12481159;0.14313257;0.11404015;0.06561626;0.04813297;0.061139073;0.08884953;0.12719151;0.16790092;0.21344712;0.21435282;0.16011237;0.09379476;0.081007294;0.1130189;0.156358;0.14778435;0.09562399;0.036899567;0.006043053;-0.00083589385;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0057952777;0.04721783;0.2143235;0.44437882;0.60807467;0.5862709;0.39309925;0.1689123;0.036234803;-0.0045166276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012197647;0.039303534;0.087145425;0.14989555;0.2455793;0.34668428;0.4472471;0.4724556;0.42895064;0.32472852;0.22362354;0.13525838;0.076167546;0.031984948;0.008538354;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0038963861;0.036180727;0.10575905;0.1530723;0.14750603;0.09462651;0.023934938;-0.0027831325;0;0;0;0;0;0;0;-0.0010121517;0.006990095;0.04783104;0.12188054;0.20406225;0.2524631;0.2398504;0.17739281;0.123587914;0.106714174;0.122416504;0.13970533;0.13067548;0.09078695;0.04756318;0.017021416;0.0025650265;-0.0023794842;0.018660245;0.054496396;0.07684627;0.09462651;0.10152869;0.106611475;0.12024163;0.13582696;0.15765043;0.20209551;0.22924586;0.20761214;0.14007078;0.060126804;0.012875571;-0.0026476346;0.00905711;0.03369579;0.06059278;0.06953857;0.056000613;0.027266752;0.005995664;-0.0027446994;0.018660245;0.054496396;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;0;0;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.061600674;0.027886197;0.02766752;0.041335482;0.05168516;0.049953256;0.06077726;0.08188296;0.113122426;0.1068246;0.06902806;0.026638554;0.0043353243;-0.0006011566;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.34101728;0.27433345;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;0;-0.0004786989;0.0031759522;0.02374728;0.061955724;0.10359457;0.12743409;0.11459961;0.11020411;0.20355597;0.3936116;0.5813517;0.6474238;0.54578906;0.3787417;0.25803167;0.20798539;0.18695419;0.1484189;0.08874853;0.04179894;0.01117335;-0.0012987952;0;0;0;0;0;-0.0036514706;0.03173885;0.11822749;0.2124087;0.24363546;0.1960439;0.09531673;0.020828968;-0.0043750852;0.01684723;0.049280003;0.07134097;0.06789582;0.051179957;0.04319496;0.06505777;0.09075239;0.087457165;0.058603875;0.025159523;0.0013759817;0.03424033;0.13005026;0.23075737;0.29156655;0.32258293;0.32657278;0.32628447;0.28965735;0.19518222;0.0912645;0.053961612;0.073784195;0.10247495;0.096808486;0.06259154;0.02414646;0.003936462;-0.0005454939;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27831328;0.22390305;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;0;-0.00045166272;0.0029755668;0.02259427;0.05907399;0.09891413;0.12179945;0.110980466;0.09491332;0.13494167;0.2358668;0.34099156;0.37808195;0.32343528;0.26097995;0.24259645;0.25059327;0.23962033;0.18010952;0.09451519;0.038852535;0.010653833;-0.0012394219;0;0;0;0;0;-0.0034956152;0.03038625;0.113167755;0.20322436;0.2330317;0.187444;0.091075234;0.019866005;-0.004183977;0.016164437;0.04720193;0.06829807;0.06500508;0.048615765;0.039785445;0.059174597;0.082681306;0.07973119;0.053471774;0.022988679;0.0010843092;0.03281036;0.12448454;0.22054105;0.28082648;0.3173356;0.33062613;0.33712593;0.30123016;0.20287035;0.094192356;0.052984174;0.07023959;0.097843826;0.09245568;0.05978392;0.023055471;0.0037338494;-0.00051877584;0;0;0;0;0;0;0;0;0;0;0
