;meta[fps=30]
;meta[frames=76]
;meta[profile=mgla]
jaw_open_a;0;0;0;0;0;0;0;0;0;-0.0020114288;-0.00080457155;0.00862903;0.021622859;0.02374065;0.036067963;0.03798766;0.050071172;0.075116195;0.1245824;0.1624076;0.15507048;0.16176763;0.18379429;0.16123427;0.11399161;0.088644564;0.08017829;0.13794592;0.17796114;0.13695543;0.06543543;0.019181719;0.025412574;0.020769527;0.0560381;0.107047625;0.14872381;0.15402667;0.12796648;0.0554941;0.031384382;0.0073813326;0.012219432;0.07723428;0.13328001;0.18186972;0.23064686;0.2229737;0.18882287;0.16266285;0.10402287;0.034137145;0.07791086;0.10214402;0.08772572;0.064064;0.029650288;-0.033051427;0.016800001;0.033600003;0.0392;0.015195427;0.020370288;0.06719543;0.15166019;0.1834583;0.15588686;0.07359163;0.019918857;0.017343998;0.028967619;0.035165716;0.028685711;0.018331429;0.008777143;0.0023771431;-0.00067999994;-0.0007657143;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.016518096;0.012982862;0.067245714;0.08572952;0.09667048;0.072472386;0.057615235;0.09902934;0.13051125;0.09825677;0.09659734;0.13193294;0.20603886;0.21184458;0.20109715;0.119634286;0.044449523;0.037531428;0.050491434;0.019992381;0.03529143;0.023359999;-0.022704763;-0.00013714461;0.098560005;0.19056003;0.21606858;0.2172343;0.14016001;0.09293715;0.091508575;0.07682286;0.031005718;-0.00025904604;0.013230477;0.06326095;0.112045705;0.13123962;0.11394438;0.07434971;0.035815626;0.15521066;0.22321676;0.266336;0.27035424;0.22349258;0.1084983;0.11677944;0.05749944;0.023046862;0.009042286;-0.0010811428;-0.0029668575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008619761;0.008002701;0.023410123;0.03389061;0.032666028;0.020960966;0.0053086267;-0.0006170603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.006009977;0.026288679;0.052577358;0.0657217;0.052577358;0.026288679;-0.0026288677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0030010126;0.027863136;0.07753252;0.15236698;0.24113062;0.30748448;0.32096758;0.2757592;0.1905977;0.10719912;0.12391462;0.20006283;0.26631197;0.2616915;0.20351781;0.10933657;0.05218196;0.060444165;0.069427155;0.0781264;0.05710989;0.08738242;0.15786806;0.25504786;0.2942691;0.27197763;0.19871092;0.14476427;0.093085535;0.05045852;0.044657722;0.062374305;0.08269483;0.09210043;0.085664116;0.08843515;0.12101104;0.16675942;0.19671424;0.1979058;0.15070426;0.0863805;0.03779272;0.011739731;-0.0013168195;-0.0033321257;0.027152242;0.12319704;0.2554458;0.3480669;0.35067225;0.26263323;0.14877912;0.069155574;0.027399864;0.0063057044;-0.00077542063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0024233137;0.016185906;0.11833682;0.3170247;0.5585648;0.7381802;0.77347636;0.65343386;0.45050374;0.24609455;0.09656478;0.018591326;-0.0024233137;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011556628;0.01072964;0.03138314;0.044784583;0.04979422;0.045643378;0.03250699;0.02249222;0.025654387;0.040575426;0.069089286;0.10125037;0.114927486;0.09818019;0.06639283;0.033007957;0.0063747005;0.0068902425;0.022742173;0.032920483;0.031727713;0.020356629;0.0038884338;0.010390365;0.040680658;0.07465078;0.103701524;0.11185013;0.096332185;0.07691585;0.060448848;0.041503668;0.027260786;0.0136294;0.0016142172;0.013231809;0.027195185;0.033993978;0.027195185;0.013597593;-0.0016539762;0.0029421693;0.0058843386;0.007355423;0.0047384826;0.01290499;0.03677115;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.0009527221;0.007763828;0.03522378;0.07299222;0.09982763;0.09620289;0.06446426;0.027675478;0.0036571124;0.02038619;0.06171133;0.08930146;0.0860359;0.052515857;0.038681835;0.066686094;0.13959564;0.23092954;0.29836673;0.28437126;0.21374461;0.1036461;0.033365313;0.036086105;0.06524777;0.122895725;0.18583722;0.24238117;0.31756732;0.39355314;0.41470534;0.36913615;0.24558587;0.14208563;0.15300998;0.23078631;0.26799902;0.2156483;0.10195618;0.04647943;0.104118116;0.2217244;0.29859674;0.34023243;0.2915966;0.20194636;0.12734058;0.10798333;0.12477119;0.17572477;0.18344185;0.17148551;0.1644186;0.19495401;0.26045448;0.30807948;0.28852603;0.21564884;0.122441985;0.07015137;0.08049517;0.11012997;0.11539704;0.097397126;0.06707768;0.036580108;0.014317827;0.00273582;-0.00035763258;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.00086700154;0.0070658177;0.032044772;0.06645543;0.09094945;0.08770432;0.05881896;0.02528755;0.0032515917;0.019473916;0.05900242;0.085442185;0.082380734;0.05067157;0.0339134;0.054563507;0.12024006;0.20816407;0.27724272;0.26993516;0.20460759;0.09908622;0.03138762;0.03277751;0.059451435;0.112870894;0.1721414;0.22147985;0.2797011;0.33379874;0.34164253;0.30085298;0.19988015;0.120926574;0.14323172;0.221209;0.25633493;0.20618843;0.097176984;0.046344172;0.10845924;0.23044342;0.3107034;0.34961715;0.29512343;0.19994584;0.124840215;0.11004952;0.13369614;0.18788373;0.19278206;0.1695841;0.14776877;0.16892336;0.23251463;0.2853435;0.27332038;0.20637988;0.11622057;0.06489654;0.07321644;0.100361176;0.105246946;0.08890997;0.061305467;0.033456042;0.013089075;0.0024853374;-0.00032562655;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010056387;0.009336483;0.027311811;0.03953904;0.038110364;0.024454461;0.006193398;-0.0007199037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010056387;0.009336483;0.027311811;0.03953904;0.038110364;0.024454461;0.006193398;-0.0007199037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
