;meta[fps=30]
;meta[frames=58]
;meta[profile=default]
jaw_open_a;0;0;0;0;-0.027967999;0.02192;0.10613485;0.14567313;0.1820937;0.23186515;0.2291383;0.22418976;0.15497603;0.11298972;0.07275885;0.073216;0.07942857;0.04859428;-0.008148571;0.0208;0.016948571;0.0066285715;-0.00648;-0.00036571495;0.025462857;0.04796572;0.060662854;0.053488765;0.028226288;0.030505143;0.06309791;0.092991255;0.10806248;0.09920305;0.06335924;0.03246019;0.01340343;0.0003809521;-0.004175238;0;0;-0.01116343;0.008800002;0.04123277;0.069170296;0.07382401;0.05519391;0.01328;-0.0016822858;-0.004175238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.010656001;0.008400002;0.043344002;0.055824;0.05931658;0.036573723;0.03653257;0.12300801;0.21230173;0.2296198;0.20361908;0.12921143;0.062392384;0.04078476;0.024365714;0.00060952205;-0.02232381;0.010994285;0.059169523;0.11115428;0.12402285;0.097775236;0.032411423;-0.0029622898;-0.013645714;0.016292576;0.052246865;0.085251056;0.085250296;0.08842973;0.08363964;0.08047848;0.1451101;0.21544687;0.2397105;0.24490668;0.19321144;0.118208;0.09123506;0.077801146;0.058268957;0.03614324;0.009801144;0.00038552354;-0.0037881907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022837596;0.021205885;0.0619923;0.08972821;0.08646797;0.055471815;0.014033349;-0.0016317108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0059564607;0.055306412;0.15855506;0.2645261;0.29835692;0.25953972;0.16422097;0.10122335;0.051654752;0.07532995;0.099198736;0.115340866;0.09289303;0.046446513;-0.0046446514;0;0;-0.0026718078;0.024309875;0.07436214;0.14483464;0.1936166;0.18749173;0.12666635;0.06286024;0.013697786;-0.0016853859;0;-0.0028053983;0.028053982;0.056107964;0.07013496;0.056107964;0.028053982;-0.0028053983;-0.0018714581;0.016259858;0.06060137;0.10864977;0.1361119;0.12181296;0.07471161;0.030923788;0.008439095;-0.0009814121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008851953;0.076947264;0.28655574;0.51480407;0.5904655;0.47511455;0.23099048;0.050487623;-0.006205989;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.170781;0.03928193;0.0026519282;0.012961448;0.014830123;0.010416146;0.015675182;0.06980747;0.20874436;0.41647235;0.6336434;0.7893933;0.83639437;0.7797963;0.6577056;0.4946242;0.31867233;0.16854218;0.06357108;0.010708914;-0.0014718071;0;0;0;0;0;0;0;0;0;0
jaw_up;0.08944942;0.14908238;0.17889884;0.22362357;0.17889884;0.14908238;0.08944942;0.059632953;0.029816477;0.014908238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0038963861;0.036180727;0.10575905;0.14930235;0.180281;0.2166295;0.24143678;0.26421475;0.24232344;0.17591704;0.11379197;0.077949986;0.044267718;0.017641088;-0.0018527715;0;0;0;0;0;0;0;0;-0.00096216897;0.0071725324;0.041163336;0.09700412;0.14852388;0.16663016;0.13619062;0.080122426;0.029262127;0.03628145;0.08479279;0.12402171;0.11954219;0.07670845;0.018000241;0.011002122;0.038836632;0.056243137;0.054231334;0.034813017;0.008834459;-0.0010263133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.004842651;0.048426513;0.096853025;0.113395974;0.16353133;0.2967154;0.43974838;0.52284384;0.45413998;0.27673805;0.13174237;0.0655066;0.026764832;0.07419721;0.2473643;0.4439522;0.52595425;0.49536544;0.3979775;0.3470151;0.33502617;0.27384436;0.20169142;0.20795032;0.268905;0.29025033;0.23493817;0.10838912;0.0752893;0.18352218;0.34273317;0.44098926;0.40575922;0.2608219;0.124121316;0.061773535;0.058413208;0.09444434;0.11774677;0.12475418;0.11628131;0.098015875;0.07360223;0.0473335;0.024959134;0.0093654925;0.0015494456;-0.00021455418;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.004497543;0.044975426;0.08995085;0.107952155;0.1289481;0.19022714;0.2552428;0.30978662;0.2798365;0.18718794;0.10600676;0.06158934;0.027003631;0.045903884;0.14440368;0.25906274;0.3133481;0.3213548;0.30679053;0.3159526;0.32258275;0.26207224;0.19247945;0.19687365;0.2534462;0.2732055;0.22116166;0.102683686;0.06515314;0.15096438;0.28981158;0.38266408;0.36125368;0.24043764;0.11919145;0.05768766;0.05312049;0.08607976;0.107295334;0.11372387;0.106103145;0.08955413;0.06734068;0.043325786;0.022850024;0.008567999;0.001430024;-0.00019734938;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;-0.0038184584;0.035457116;0.10364387;0.15001085;0.14455591;0.09273397;0.023456238;-0.0027274697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
