;meta[fps=30]
;meta[frames=70]
;meta[profile=default]
jaw_open_a;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0061714286;-0.0052800006;0.01472;0.08532573;0.17362288;0.19732574;0.15643431;0.07872;-0.0043346337;-0.020464918;0.026140798;0.06528959;0.088217296;0.09570362;0.07795049;0.048132278;0.03867688;0.044415392;0.036237713;0.033974096;0.08382934;0.16808002;0.25068954;0.28495774;0.23152916;0.12740725;0.025444573;0.035311252;0.109342486;0.14880916;0.14023316;0.09205029;0.0018285655;-0.018285714;0;0;-0.005988572;0.0011657135;0.025462857;0.05075429;0.05801143;0.04723429;0.0014262866;-0.0073577166;0.06768;0.17965075;0.25905192;0.25073466;0.14742129;0.042620357;0.026759317;0.07352503;0.12037485;0.114331424;0.06858971;0.015899424;-0.0057234303;-0.0043885703;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0042209527;-0.0043047615;0.017417146;0.055862863;0.0910781;0.09429333;0.09275428;0.08140953;0.07705905;0.111558095;0.11401144;0.06477715;0.059459057;0.06925715;0.06369524;0.0762819;0.050559998;-0.004424535;-0.011874437;0.0232512;0.0581952;0.0839712;0.081312;0.050217606;0.015398403;-0.0020639983;-0.004281601;-0.0044083814;-0.004550858;0.018253716;0.058549337;0.0953585;0.11095544;0.08731277;0.044268195;-0.0016167618;0.008883051;0.052405335;0.07823238;0.04745142;0.07320381;0.11229867;0.150592;0.1847192;0.16159086;0.10945066;0.09693868;0.08702629;0.026925717;0.004914281;0.057024002;0.1764937;0.2425783;0.25443387;0.19790997;0.12571065;0.07948071;0.048867356;0.013063011;0.008501945;0.042686787;0.10648381;0.14779429;0.13665526;0.08863239;0.033554293;-0.0048914244;-0.007771431;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.00061387965;0.0023362413;0.045336444;0.13840045;0.23332198;0.2596504;0.20336194;0.09830821;0.029060682;0.024845427;0.04938073;0.05660893;0.045516156;0.022099666;0.004804482;-0.0005916145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007085061;0.0070850607;0.014170121;0.01771265;0.014170121;0.0070850607;-0.0007085061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;-0.0030868922;0.02865991;0.083827965;0.12135254;0.11696315;0.06987493;0.07074564;0.10127582;0.12935604;0.10348484;0.05174242;-0.005174242;0;0;0;0;0;0;-0.00094706053;0.0070516653;0.040590014;0.095729426;0.14508438;0.17437646;0.22242345;0.30507752;0.39353272;0.41983524;0.3784773;0.2992136;0.23847578;0.18504415;0.12396161;0.05346001;0.011456332;-0.0014284631;0;0;0;-0.0035661475;0.033253267;0.092248924;0.16719313;0.21150339;0.19643512;0.125772;0.059238985;0.043218873;0.13208686;0.27721483;0.3792397;0.36558917;0.2437333;0.11599606;0.07732364;0.113113366;0.156358;0.14778435;0.09562399;0.036899567;0.006043053;-0.00083589385;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003249639;0.030179763;0.08815905;0.12757352;0.12290845;0.07882892;0.018564025;0.008704578;0.05001623;0.10369953;0.14187297;0.13676316;0.0916764;0.039375767;0.008436235;-0.0010520245;-0.0016036149;0.011954219;0.068605565;0.16167353;0.2475398;0.27771693;0.22698438;0.13353737;0.050777603;0.04184242;0.086701214;0.12757352;0.12132868;0.09349736;0.06280338;0.059760496;0.05982411;0.03838073;0.009711808;-0.0011291567;0;-0.00090968685;0.007411085;0.03364569;0.068154946;0.10769929;0.16528946;0.22512841;0.26008773;0.23738694;0.15907435;0.07656002;0.05443491;0.08215332;0.113122426;0.1068246;0.06902806;0.026638554;0.0043353243;-0.0006011566;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0011447954;0.00852752;0.049033236;0.11560949;0.17709817;0.19872497;0.16244777;0.09555609;0.03864288;0.008319715;-0.001040892;0;-0.0052211573;0.045392893;0.16896121;0.30338934;0.3478638;0.27704364;0.1584059;0.13178468;0.2081144;0.28975084;0.2793241;0.18474567;0.09906358;0.12424502;0.25000897;0.38608363;0.43317607;0.354072;0.20834534;0.081412576;0.041765552;0.1046599;0.2217244;0.30337262;0.29247388;0.1960795;0.08423987;0.018052517;-0.0022509983;-0.0016899182;0.013770941;0.062475763;0.12954703;0.17726329;0.17090662;0.11458938;0.04923919;0.010553641;-0.0013158654;0;0;0;0;0;0;-0.00089728215;0.0070246286;0.035909094;0.076035194;0.10247495;0.096808486;0.06259154;0.02414646;0.003936462;-0.0005454939;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0012245787;0.009128677;0.052389704;0.123459786;0.1890304;0.21207473;0.17333354;0.101973996;0.041257165;0.008906028;-0.0011132535;0;-0.00542711;0.04717967;0.17565745;0.31549597;0.36180726;0.28842986;0.16300976;0.12868515;0.19892842;0.27732524;0.26730767;0.17711642;0.092140816;0.103793204;0.20371136;0.31505066;0.3534579;0.2888892;0.16995665;0.065756164;0.039334945;0.10929178;0.23044342;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;-0.0018034701;0.01469494;0.06668832;0.13826606;0.18916398;0.18235089;0.12223521;0.052501023;0.011248313;-0.0014026994;0;0;0;0;0;0;-0.0008549785;0.006690652;0.03423699;0.07257743;0.097843826;0.09245568;0.05978392;0.023055471;0.0037338494;-0.00051877584;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.1141771;0.08714174;0.1005416;0.12601097;0.12294025;0.07889254;0.019986605;-0.0023229884;0;0;0;0;0;0;0;0;-0.0015715427;0.011715136;0.06723345;0.15844008;0.24258903;0.2721626;0.22244468;0.13086663;0.049703423;0.041539192;0.08666675;0.1275417;0.12294025;0.07889254;0.019986605;-0.0023229884;0;0;0;0;0;0;0;0;-0.0023144532;0.01885851;0.08558334;0.17744142;0.24276046;0.23401697;0.15615158;0.07298712;0.043143906;0.059014667;0.08197997;0.07746016;0.050091937;0.019326072;0.003148279;-0.00043639517;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.11404722;0.08835149;0.10402979;0.13103916;0.12776433;0.08197254;0.020747324;-0.0024120482;0;0;0;0;0;0;0;0;-0.0015429693;0.011502876;0.0660007;0.15557455;0.23820707;0.26724386;0.21841174;0.12848075;0.048585713;0.04253666;0.090181485;0.1325699;0.12776433;0.08197254;0.020747324;-0.0024120482;0;0;0;0;0;0;0;0;-0.002275267;0.018540116;0.084128544;0.17438732;0.23854792;0.2299269;0.15340208;0.07165344;0.0423771;0.057993364;0.080621794;0.076213315;0.04932825;0.019036626;0.0031260136;-0.0004319421;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.0033193503;0.02475504;0.14191009;0.33433405;0.5118998;0.57434595;0.46947926;0.27627605;0.11181516;0.019565433;0.042682126;0.09016237;0.12572524;0.124907;0.09418122;0.042131066;0.02994651;0.002983852;0.036397252;0.16919822;0.350815;0.4756858;0.50324273;0.4256577;0.3249773;0.31219295;0.3823051;0.45584565;0.47803017;0.39673695;0.24210179;0.11244767;0.0430226;0.017414993;0.011635537;0.0034523844;0.012465468;0.03338442;0.04848218;0.042418655;0.069704495;0.11896965;0.20731372;0.3428894;0.47855565;0.5343188;0.5279233;0.46948114;0.3884307;0.33591303;0.3173395;0.3015725;0.28398976;0.25112095;0.1786157;0.08965807;0.0342459;0.011486546;0.011770427;0.036243074;0.08581491;0.14931509;0.18758318;0.17254312;0.11597315;0.053870328;0.010720631;-0.0013637355;0;0;0;0;0;0;0;0;0;0
