;meta[fps=30]
;meta[frames=52]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;0;0;0;0;0;-0.005988572;0.0011657135;0.025462857;0.05075429;0.05801143;0.04723429;0.018422859;-0.0014742861;-0.004228572;0;0;0;0;0;0;0;-0.0047085714;0.0008914286;0.020114286;0.017721143;0.049830858;0.13147886;0.20213373;0.20700346;0.1804423;0.08632458;0.015905146;0.003001142;0.0023451434;-0.019515429;0.02568;0.114336014;0.215196;0.28660202;0.293508;0.225114;0.135636;0.063090004;0.014555999;-0.0069359997;-0.0047520003;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.008525714;0.0015885702;0.036411427;0.062971435;0.084457144;0.10004572;0.10860953;0.11787048;0.12889142;0.09921525;0.046491425;0.024228573;0.03759238;0.045165714;0.035062857;0.044784762;0.06136381;0.07766857;0.082041904;0.05435428;0.0010971399;-0.010666666;0;0;0;0;-0.0057074293;0.0011691437;0.021353146;0.04347772;0.07220572;0.07812001;0.07376914;0.08419658;0.11250286;0.14100401;0.138182;0.098576;0.06059914;0.04271086;0.05902315;0.090438865;0.092501715;0.09405943;0.08918401;0.06906743;0.04561372;0.020982858;-0.0017600002;-0.0048;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.00248335;0.021591548;0.07928113;0.15497677;0.18441556;0.18073347;0.16408357;0.1626594;0.17962898;0.19269815;0.15458435;0.10210598;0.05504281;0.014365735;-0.0016698795;0;0;0;0;0;0;0;0;-0.0039125285;0.034016166;0.12659825;0.22743046;0.26084837;0.20774797;0.12071299;0.09181667;0.1220681;0.14281884;0.11719032;0.07112713;0.06010001;0.09816888;0.16062719;0.20904286;0.2147745;0.17213933;0.10401888;0.041359577;0.006327174;-0.0008979778;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;-0.0035651664;0.057558898;0.24277994;0.494436;0.6716919;0.6446171;0.4324092;0.18273576;0.061032362;0.14015616;0.36944422;0.6184256;0.76487404;0.7281487;0.52661085;0.29476956;0.11574174;0.024234716;-0.0030678066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015569641;0.013531593;0.050435144;0.09053134;0.10378303;0.08344628;0.040516056;0.008808218;-0.0010846267;-0.0010791597;0.007076115;0.053945467;0.1449894;0.2493506;0.3196818;0.32043108;0.25400957;0.16275899;0.08256721;0.028968237;0.0045963437;-0.0006512531;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.002348964;0.020422628;0.07600179;0.1365405;0.1566069;0.12602025;0.061273452;0.013409135;-0.0016476148;0;-0.0072064595;0.06691765;0.19383521;0.29926965;0.32197687;0.25577658;0.1309386;0.060270045;0.02722127;0.009059545;0.020805143;0.054977443;0.092128925;0.11399934;0.108513795;0.078422554;0.039743133;0.052622918;0.1355564;0.23656298;0.27179524;0.21864851;0.10625669;0.023205765;-0.0028532683;0;-0.00035234462;0.002444704;0.016151078;0.045181934;0.08620753;0.12533113;0.1376298;0.11461887;0.071006626;0.028975755;0.004633917;-0.0006445737;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0025048195;0.02177523;0.08107266;0.14561352;0.16698799;0.13434184;0.0652923;0.014260774;-0.0017533738;0;-0.005970748;0.055440005;0.16048546;0.24932283;0.2708821;0.2186663;0.115738265;0.055418495;0.02487509;0.008254551;0.018966826;0.050106406;0.08398326;0.10399676;0.09905392;0.07162281;0.036267;0.048635248;0.12586774;0.2197974;0.25250807;0.20312698;0.098707154;0.02156483;-0.0026512125;0;-0.00033230608;0.002289405;0.015371243;0.04315303;0.082405224;0.11982388;0.13157983;0.10953742;0.06784722;0.027698297;0.0044301916;-0.00061618566;0;0;0;0;0;0;0;0;0;0;0;0
