;meta[fps=30]
;meta[frames=47]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.011783621;-0.012261334;0.048827432;0.15684117;0.25573644;0.29549795;0.23215546;0.12748954;0.060583632;0.04019734;0.042294852;0.04176762;0.021302858;0.0000609532;-0.0030780938;0.01641143;0.0769981;0.10311619;0.09238857;0.05857524;0.008304758;0.036160007;0.13664001;0.16763431;0.14486858;0.087680005;0.0018285655;-0.018285714;0;0;-0.0032757553;-0.005157878;0.012966532;0.04898547;0.09015511;0.115872666;0.10558957;0.07432294;0.055968;0.04927184;0.04364931;0.033741392;0.014354287;-0.001268571;-0.0032685718;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0020784768;-0.002179047;0.008649146;0.027673911;0.045156576;0.05257372;0.041401908;0.020994289;0.0058331443;-0.00094704685;-0.0018940958;0;0;-0.018133335;0.014217147;0.064548574;0.106895246;0.12873144;0.1377981;0.116952375;0.09103238;0.08918857;0.086399995;0.085299805;0.09494551;0.113715805;0.08551619;0.09684116;0.11354212;0.104252964;0.070445284;0.03709214;0.0071381754;0.01393633;0.042613555;0.054840166;0.05223968;0.034812085;0.017104328;0.004482611;-0.0009195111;-0.0015516732;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006752676;0.0062733414;0.018298702;0.02646839;0.025488727;0.016339377;0.0041180826;-0.00047933505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.000540564;0.004030613;0.023113046;0.054518245;0.08348039;0.092706956;0.08358082;0.0855959;0.11390918;0.15061028;0.16412364;0.1345756;0.079154685;0.032002058;0.0052911355;0.012049375;0.059092276;0.12113785;0.1800703;0.20716053;0.20704365;0.18815252;0.1540488;0.10177918;0.05079774;0.011128556;-0.0047624977;0.031525902;0.09221076;0.1334878;0.12826136;0.085293636;0.03980155;0.04583847;0.080918156;0.10014229;0.0953177;0.068866804;0.038455013;0.015058566;0.0031399182;-0.0003981129;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18550932;0.04280046;0.0009160474;0.007355423;0.0058843386;0.0029421693;-0.0002942169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012197647;0.039303534;0.087145425;0.14989555;0.2455793;0.34668428;0.4472471;0.4724556;0.42895064;0.32472852;0.22362354;0.13525838;0.076167546;0.031984948;0.008538354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0018397837;0.013703619;0.0788133;0.18577732;0.2844404;0.31907558;0.2607448;0.15333472;0.062019076;0.01338873;-0.0016735911;0;0;0;-0.0014260245;0.012113254;0.04999037;0.07859038;0.08219519;0.05720001;0.016794223;0.028032774;0.08815905;0.12757352;0.12290845;0.07882892;0.019916626;-0.0023166267;0;0;-0.00041235806;0.0028315254;0.019645737;0.05000529;0.08375117;0.1037143;0.09882848;0.07152038;0.040076204;0.015704595;0.003241383;-0.00041235794;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43141267;0.37024134;0.2575195;0.16183473;0.13243037;0.17433396;0.2230514;0.3170861;0.336359;0.32792538;0.33644924;0.37064463;0.3334471;0.27433345;0.1303972;0.05622114;0.07572163;0.11479496;0.11063881;0.07098844;0.016519615;0.007913852;0.06884581;0.17549959;0.29392856;0.3636823;0.34624085;0.2503441;0.14002882;0.054931086;0.0114533035;-0.0014519999;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3518537;0.3035939;0.21473706;0.1376957;0.1359698;0.19565499;0.2525378;0.32496318;0.3190132;0.28177363;0.27926144;0.30308685;0.2720401;0.22390305;0.10570339;0.05271254;0.081684954;0.122457854;0.11800484;0.075701214;0.017751932;0.007410928;0.06601703;0.1680944;0.28139415;0.34798503;0.33122578;0.23949955;0.13401611;0.05261663;0.011033448;-0.0013960191;0;0;0;0;0;0;0;0;0;0;0;0;0
