;meta[fps=30]
;meta[frames=43]
;meta[profile=mgla]
jaw_open_a;0;0;0;0;0;0;-0.0031085713;-0.0010057145;0.013074287;0.032621715;0.04446172;0.045952003;0.035492577;0.031872004;0.01387886;0.04674743;0.14320001;0.21965256;0.25688687;0.27822176;0.23169258;0.16653259;0.122581735;0.05225143;-0.004106287;-0.0016205718;0.02185143;0.025005715;0.011538285;-0.0013531419;0.036118858;0.11654401;0.19304687;0.22457603;0.17675431;0.08940801;0.024539437;-0.004022854;-0.008045716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.0052297143;-0.001846857;0.022144001;0.055424005;0.079972565;0.07744;0.04782629;0.014665145;-0.018240001;-0.00092343066;0.06525714;0.11891658;0.17442973;0.24866745;0.25699085;0.23775087;0.25188002;0.25302857;0.24819773;0.22026287;0.14905603;0.083081156;0.08480915;0.10140495;0.13710628;0.150496;0.15928383;0.16297308;0.13504653;0.089914024;0.08738481;0.12133453;0.15411395;0.15301225;0.10181225;0.049730614;0.012871834;-0.0027951044;-0.004466938;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015272246;0.013277931;0.049419615;0.08874696;0.10176248;0.08185871;0.039776057;0.008685762;-0.0010680076;0;0;-0.00037262184;0.0027780444;0.015937017;0.03757182;0.057549942;0.06457028;0.05277409;0.031039568;0.012543185;0.0026975726;-0.00033763392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0031374653;0.025563473;0.11602324;0.24059723;0.32920483;0.31738213;0.21035904;0.11386194;0.08527837;0.09266973;0.09167639;0.053804956;0.05856769;0.16077578;0.29190454;0.33476916;0.2693504;0.13093194;0.028631521;-0.0035189139;0;0;-0.0015009835;0.011204895;0.06406995;0.15088558;0.23105174;0.25931323;0.21204802;0.124880776;0.050582096;0.010916246;-0.0013645308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00090253033;0.007856387;0.029107595;0.051362317;0.06774543;0.077409655;0.07491478;0.072611935;0.08127503;0.09322301;0.100622185;0.091520146;0.061798282;0.026559042;0.0051914724;0.002976097;0.021287257;0.05028935;0.07710763;0.086522296;0.07070483;0.041530706;0.016738825;0.0035804354;-0.00044901227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.0012023136;0.010453448;0.03337904;0.12054306;0.23606534;0.2935092;0.25551388;0.15306118;0.039130844;-0.004549494;0;0;0;-0.0012023136;0.010453448;0.038902633;0.069856636;0.08009857;0.06344374;0.038660318;0.048946597;0.09833199;0.15174775;0.1702062;0.13908559;0.081840634;0.033130974;0.0071760328;-0.00089598354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.0010965543;0.009535014;0.031041209;0.10426544;0.1987064;0.24367255;0.20988348;0.12473816;0.031913254;-0.0037108439;0;0;0;-0.0010965543;0.009535014;0.035465464;0.06373375;0.07311291;0.057906423;0.035668634;0.04650616;0.093950234;0.14505132;0.16280773;0.13314845;0.07843425;0.031777818;0.0068576415;-0.00085720513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00067908445;0.005905808;0.021953354;0.037683066;0.060772486;0.094115265;0.12128338;0.12262485;0.09502312;0.0464054;0.010133387;-0.0012460087;0;0;-0.00043472546;0.0032410517;0.018593185;0.043833796;0.0671416;0.07533199;0.061569765;0.03621283;0.014633715;0.003147168;-0.00039390623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083493994;0.0072584115;0.027024223;0.04675608;0.07115358;0.10243684;0.12530221;0.12347649;0.09491736;0.0464054;0.010133387;-0.0012460087;0;0;-0.00043472546;0.0032410517;0.018593185;0.043833796;0.0671416;0.07533199;0.061569765;0.03621283;0.014633715;0.003147168;-0.00039390623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;0;0;0;0;-0.004697928;0.040845256;0.14984758;0.29074463;0.39430684;0.39247927;0.29313815;0.20230778;0.15929854;0.14246385;0.12210439;0.098508984;0.12101535;0.19319765;0.2832528;0.36388156;0.39223805;0.3517702;0.2626808;0.15371352;0.09623629;0.1218476;0.17297043;0.1882248;0.16034603;0.12869598;0.13251059;0.16812171;0.19706969;0.18853737;0.13633695;0.0763151;0.029949687;0.006286698;-0.0007951806;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;0;0;0;0;-0.004436314;0.038568657;0.14127925;0.27686793;0.3789662;0.38019454;0.28523588;0.20441556;0.17387511;0.16476941;0.14220324;0.109611824;0.12277308;0.19574702;0.28772753;0.36208895;0.38025388;0.34060317;0.2644687;0.17019527;0.11750499;0.13685426;0.17704493;0.18757087;0.16167238;0.13763222;0.15531637;0.206319;0.24437502;0.23362412;0.1690093;0.09460265;0.03715402;0.0077943592;-0.0009860239;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;-0.0046578515;0.037950803;0.1722559;0.35716063;0.48864025;0.4710397;0.3157476;0.13560538;0.029047007;-0.0036225265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;-0.0041724727;0.033998746;0.15428352;0.3198443;0.43755302;0.42176712;0.28270176;0.1214114;0.026014505;-0.0032440203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
