;meta[fps=30]
;meta[frames=92]
;meta[profile=default]
jaw_open_a;0;0;0;0;0;-0.013836191;0.010255237;0.030620959;0.091900945;0.18105143;0.24848759;0.24482709;0.20649417;0.13333608;0.09765577;0.0938106;0.08229867;0.052325714;0.030853488;0.05338195;0.10463727;0.1516343;0.16042288;0.13076572;0.08395428;0.040154286;0.010845715;-0.002942858;-0.0035542857;0;0;0;0;0;-0.011783621;-0.012261334;0.048827432;0.15684117;0.25573644;0.29130748;0.2385143;0.14289525;0.07445487;0.039840765;0.023657143;0.009435431;-0.0074514276;-0.013535999;0.022422856;0.10747429;0.18385905;0.21225144;0.16851428;0.08041905;0.007513145;-0.007264001;0.009072761;0.036041144;0.05192228;0.05023086;0.030966861;0.0078994315;-0.0018102851;0.003849142;0.002755046;0.03314895;0.075904004;0.09188877;0.09478095;0.07514515;0.053356193;0.07317182;0.08256458;0.06276115;0.03052343;0.0048685707;0.013723428;0.03008;0.028583895;0.018052986;0.0019823366;0.0079542855;0.027756881;0.04468363;0.057105463;0.060193248;0.055027537;0.04613403;0.033949096;0.020326233;0.009587531;0.002314804;-0.0009890907;-0.00076467515;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.0004419048;-0.0004038095;0.0017828572;0.0056685717;0.00928;0.0077970284;0.0074724583;0.01726446;0.033447318;0.04630614;0.042535473;0.023969606;0.016240004;0.03204777;0.06268937;0.08994857;0.09514286;0.07756;0.049851436;0.02390286;0.006445714;-0.0017428572;-0.002114286;0;0;0;0;0;-0.0020784768;-0.002179047;0.008649146;0.027673911;0.03993753;0.04723658;0.065872766;0.07977295;0.11575772;0.12809752;0.13189943;0.10669715;0.14714973;0.19474286;0.2135246;0.18308572;0.13446859;0.041462857;0.022925714;0.036457147;0.059120003;0.08464;0.12847544;0.15756497;0.1659642;0.13748114;0.12687545;0.11149562;0.097792;0.08138515;0.03869257;0.007852191;0.025072765;0.049340952;0.048121907;0.02661181;0.0037089516;0.007875049;0.039457526;0.068169154;0.08333714;0.06768153;0.034340575;0.015844574;0.04373029;0.08681143;0.103542864;0.08425143;0.032777146;-0.0027428567;-0.007497143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008492532;0.007380869;0.027510077;0.04938073;0.05660893;0.045516156;0.022099666;0.004804482;-0.0005916145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09442773;0.06559606;0.12574117;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0049285307;0.045769017;0.13106169;0.21745175;0.26605955;0.26064438;0.20071651;0.1526232;0.1169746;0.09661916;0.091394916;0.07908515;0.05851789;0.055872153;0.0926565;0.15398607;0.20439507;0.21422294;0.18093924;0.12468098;0.06807206;0.026681697;0.005109832;-0.0006673556;0;0;0;0;0;-0.000540564;0.004030613;0.023113046;0.054518245;0.08348039;0.093654014;0.07652916;0.04191995;0.04903913;0.06564441;0.07665775;0.061718762;0.030859381;-0.006642782;0.030923784;0.114582375;0.20967725;0.2687433;0.24642654;0.15391283;0.093114875;0.090989366;0.10281689;0.10114701;0.064886756;0.0134735415;0.025382178;0.07794046;0.13038898;0.17899776;0.2105289;0.22185066;0.22875729;0.20917867;0.18179074;0.17165408;0.16577278;0.15510319;0.12167985;0.07102953;0.02880113;0.030896591;0.06256944;0.113776065;0.16116725;0.1824862;0.16746248;0.1549436;0.14937702;0.16161487;0.1894203;0.20197304;0.18840145;0.15897864;0.119533904;0.076920725;0.040588483;0.015238408;0.0025477589;-0.0003513253;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.00017759041;0.0013146991;0.007678797;0.018180488;0.02796121;0.03060068;0.032418992;0.045501627;0.06917522;0.08768565;0.08272359;0.059255287;0.047970477;0.06890791;0.1114628;0.14795332;0.15491314;0.13090862;0.09037826;0.04947019;0.019487897;0.003777109;-0.00049102417;0;0;0;0;0;-0.0018397837;0.013703619;0.0788133;0.18577732;0.2844404;0.31907558;0.2607448;0.15333472;0.062019076;0.01338873;-0.0016735911;-0.0016539762;0.01653976;0.031664103;0.05365085;0.078929655;0.09884098;0.09269423;0.075860254;0.036832776;0.0080074705;-0.0009860243;0;0;0;0;0;0;0;0;-0.002009157;0.018660245;0.054496396;0.07885544;0.07596627;0.0472894;0.02556453;0.03740531;0.056243137;0.054231334;0.034813017;0.008834459;-0.0010263133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;-0.002890005;0.023536395;0.10697918;0.21887669;0.32643363;0.41657102;0.4418296;0.3997074;0.3217786;0.22837415;0.15912284;0.13704006;0.11851832;0.08171;0.044659544;0.01755461;0.0034204705;-0.00044390972;0;0;0;0;0;0;0;0;0;-0.0018813978;0.015340628;0.069467;0.14398594;0.19380625;0.21551469;0.2438492;0.296515;0.33917484;0.34784484;0.3141378;0.29690462;0.30323014;0.2787029;0.1953648;0.09659698;0.019214753;0.012746747;0.069467;0.14398594;0.19695675;0.1898542;0.12725599;0.05179077;0.035279;0.10547405;0.2217244;0.3020738;0.301777;0.25207984;0.2529764;0.3243619;0.41497177;0.44970974;0.37464678;0.23939024;0.109522596;0.089844726;0.16920112;0.2500923;0.24009123;0.16087115;0.082577065;0.12798633;0.26443505;0.4025169;0.5015752;0.5314498;0.49547562;0.41781002;0.3140356;0.20217688;0.106792346;0.04020058;0.0067382166;-0.00092804816;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;-0.0027699966;0.022568982;0.10244334;0.20910679;0.31618282;0.4126379;0.44796732;0.4114751;0.33129314;0.22994523;0.15474218;0.13081978;0.11337928;0.07817821;0.04268352;0.016729413;0.0032089523;-0.0004188615;0;0;0;0;0;0;0;0;0;-0.002705205;0.022042412;0.10003246;0.20739906;0.28077585;0.29772845;0.29317743;0.30641848;0.3234067;0.34374472;0.3293582;0.3206225;0.3168953;0.2763384;0.17975143;0.089733765;0.016899183;0.019632218;0.10003246;0.20739906;0.28374597;0.2735263;0.1833528;0.07574576;0.041364037;0.10904314;0.23044342;0.31403387;0.3133065;0.25300533;0.22963443;0.27152875;0.34641585;0.38584986;0.33331358;0.22192146;0.106386185;0.07761861;0.13759549;0.2040964;0.19591567;0.13127953;0.06738555;0.104477115;0.21581928;0.32846028;0.4092723;0.4336627;0.4043133;0.34095907;0.25630122;0.16501449;0.08718795;0.03284096;0.005515661;-0.00075903605;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;-0.0008163857;0.0060857846;0.034926467;0.08230653;0.12602027;0.14138316;0.11555568;0.06798266;0.027504776;0.005937352;-0.0010928436;0.002337832;0.01716358;0.046010755;0.08106153;0.10712557;0.112238176;0.094793506;0.06533962;0.035685334;0.013988026;0.0026885066;-0.00035067476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.0543082;0.03773928;0.07238929;0.106983624;0.10308724;0.06612724;0.01672106;-0.003399133;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;-0.00040819286;0.0030428923;0.017463233;0.041153263;0.063010134;0.07069158;0.05777784;0.03399133;0.013752388;0.002968676;-0.0007148014;0.0022905183;0.016824039;0.045191117;0.079718664;0.10541116;0.11049871;0.09333374;0.064304285;0.03510226;0.013758417;0.0026300608;-0.00034371694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.0543082;0.03773928;0.07238929;0.106983624;0.10308724;0.06612724;0.01672106;-0.0033768679;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
