;meta[fps=30]
;meta[frames=65]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;-0.038832;0.052884188;0.124541715;0.13861066;0.1213318;0.12980458;0.14745982;0.28550553;0.33240232;0.27258667;0.15862706;0.062785536;0.028517345;0.02298514;0.043569524;0.052441902;0.048708577;0.0033158106;0.03832534;0.053732578;0.071808;0.06154972;0.03077486;-0.020516573;0;-0.013836191;0.01081905;0.01746285;0.108830474;0.23068956;0.27661714;0.22782476;0.14657524;0.015314278;-0.023710474;-0.0037409521;0.009097142;0.018182857;0.0208;0.007997714;0.008338287;0.03770058;0.07429944;0.086566865;0.070400015;0.027330289;-0.008534858;0.001944889;0.016360635;0.025180953;0.035875555;0.04480762;0.0464;0.05922032;0.054191753;0.04224;0.02649905;0.012383495;0.0034590499;-0.0010971429;-0.0010768258;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.011760001;0.01764;0.03528;0.037958477;0.031868953;0.030965718;0.031083437;0.07008153;0.08161372;0.04963201;0.044125725;0.06879087;0.07238552;0.09129905;0.07352686;0.033741716;0.045598485;0.060658295;0.057371434;0.10784197;0.10301128;0.10024425;0.10710336;0.0996245;0.085186616;0.11924247;0.09795919;0.04423619;0.054201916;0.10305959;0.11385905;0.10901332;0.09558857;0.044876188;0.06220191;0.10004572;0.087314285;0.021843811;0.035200007;0.067890294;0.098419815;0.1178423;0.094271034;0.044689853;0.049013887;0.07437454;0.08384295;0.08394253;0.056189388;0.02744163;0.007131426;-0.0015020424;-0.002481632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0064409645;-0.00064409646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0062595443;0.060448453;0.14666076;0.19888781;0.18289621;0.12864825;0.06972857;0.08133341;0.093654014;0.07359017;0.0722965;0.09795229;0.11938592;0.10761493;0.10293616;0.08117524;0.076802544;0.059988283;0.062892444;0.059507363;0.078329295;0.06266343;0.031331714;-0.003133172;-0.0032419523;0.027490992;0.11060806;0.2147823;0.2583781;0.21889737;0.116369136;0.027428962;0.024537694;0.056107964;0.07013496;0.056107964;0.028053982;-0.008564099;0.053469554;0.15523846;0.23596787;0.2540196;0.20441;0.10933657;0.05533803;0.028883435;0.0063057044;-0.0012620713;0.0031648201;0.024330946;0.06779871;0.12416272;0.17343847;0.19371717;0.18084638;0.14449072;0.09685461;0.051960304;0.020437744;0.0036228448;-0.00048665082;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.039936002;0.064412616;0.08631417;0.106282175;0.10241959;0.08373912;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0045086127;0.012238308;0.024476616;0.039936002;0.064412616;0.08631417;0.106282175;0.10241959;0.08373912;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0013275543;0.013275543;0.026551086;0.03269903;0.03021899;0.034090463;0.047509808;0.07457391;0.08360664;0.06831981;0.04027405;0.016383111;0.0035862662;-0.00044609653;0;0;0;-0.0011371087;0.011371085;0.02274217;0.028427713;0.02274217;0.011371085;-0.0011371087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002057292;0.02057292;0.040299762;0.057254612;0.08132315;0.12298427;0.16950774;0.21233395;0.20218746;0.14619559;0.081781164;0.03205373;0.0066683837;-0.0008460721;0;0;0;-0.007670314;0.0666783;0.24828887;0.4432492;0.53608525;0.4796548;0.33949134;0.2745635;0.29300085;0.28437126;0.21374461;0.104848415;0.022911863;-0.0041041938;0.008403824;0.06411719;0.17846438;0.32679424;0.45640537;0.50963736;0.47549886;0.379675;0.25434497;0.13649598;0.053760245;0.009620984;-0.0012876632;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019715715;0.019715715;0.038524922;0.055539407;0.08237119;0.12909763;0.1811904;0.22657886;0.21570078;0.15596676;0.08726314;0.034237303;0.0071566254;-0.000906506;0;0;0;-0.0044864104;0.038997263;0.14525169;0.25873858;0.31979683;0.2969466;0.23732089;0.23374663;0.2740978;0.26993516;0.20460759;0.10018277;0.021852605;-0.0037393558;0.006865062;0.052322894;0.14565061;0.26667362;0.37244505;0.41586187;0.3880306;0.3098555;0.20762174;0.11143665;0.043911666;0.007854622;-0.0010514061;0;0;0;0;0;0;0;0;0;0
