;meta[fps=30]
;meta[frames=121]
;meta[profile=dand]
jaw_open_a;0;0;0;0;0;0;-0.007817144;0.011725715;0.02345143;0.023062859;0.02432;-0.0048685726;0.05369905;0.18651429;0.23675428;0.21223618;0.12495543;-0.01072915;0.008217915;0.11706517;0.19857831;0.2250286;0.17424002;0.07336839;0.000082291306;0.03872914;0.10459581;0.13117714;0.11339428;0.05294476;-0.011481901;0.0053485716;0.01825524;0.017798096;0.008710095;-0.0058686994;0.007824765;0.049548194;0.101828575;0.15072306;0.16963609;0.15523201;0.120786294;0.075668834;0.03544585;0.010006864;-0.0031624138;-0.0030841914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.03402667;0.026701722;0.1342903;0.19297677;0.20552687;0.16031773;0.043875042;0.009318857;0.010491427;-0.00062857143;-0.020685714;0.025005719;0.14921144;0.27181715;0.29696003;0.23616001;0.0626743;-0.0019199962;0.10838857;0.25782856;0.28710398;0.22611658;0.12837031;0.10924801;0.17727545;0.2250286;0.17424002;0.0792503;0.016996576;-0.009705145;-0.02677943;0.032777146;0.06555429;0.07324953;0.068083815;0.04492191;-0.00471619;0.022049524;0.025584763;0.021820953;0.021884952;0.026670929;0.028914288;0.03129875;0.028311772;0.018696232;0.0056521157;-0.00075428525;-0.001589029;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.010697143;0.0020571437;0.045577142;0.07730286;0.11402667;0.13860571;0.10811429;0.049904756;0.057478093;0.07314285;0.110156186;0.16721523;0.17764375;0.115582906;0.09726455;0.08672197;0.09301487;0.13693999;0.16032046;0.12611744;0.1196809;0.12791947;0.10313361;0.10332953;0.12398477;0.12835811;0.13204572;0.11796572;0.045828573;-0.003908572;-0.017832635;-0.014476701;0.024003046;0.117981456;0.24289678;0.3597105;0.4047274;0.3705331;0.2789608;0.18659963;0.11968559;0.08461715;0.057979424;0.042610794;0.01378743;-0.0018468556;-0.0038400008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.016639998;-0.005942861;0.07060114;0.1764937;0.23868954;0.25890592;0.21662633;0.13589184;0.07007849;0.04090057;0.04690438;0.1031619;0.16501029;0.15969828;0.081792004;0.033362288;0.06721829;0.11869257;0.1645943;0.19376001;0.15794286;0.14000002;0.17357714;0.17113145;0.17581713;0.17452475;0.14046629;0.11289796;0.124163285;0.14019725;0.14846261;0.12481306;0.106207356;0.11840936;0.14096524;0.15057829;0.11927622;0.10501333;0.118559994;0.12929523;0.11107048;0.059017137;0.0012952344;-0.0133180935;0;0;0;-0.008941715;-0.003135999;0.037860576;0.094656;0.13655771;0.13221486;0.081627436;0.02503315;-0.00333714;-0.006966859;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.0029620486;0.0019418315;0.014799907;0.041198317;0.07543054;0.10534874;0.11762953;0.10975722;0.08764484;0.05872729;0.031520657;0.012420729;0.0022217361;-0.00029739775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.19924608;0.14307372;0.15008561;0.18320093;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0021469884;0.018664485;0.06783768;0.13867159;0.20100583;0.22705354;0.21091773;0.19287351;0.17487697;0.14619797;0.10254255;0.05079774;0.010152392;0.0051198513;0.04913884;0.11895032;0.18622692;0.20586039;0.16473554;0.09024793;0.026609773;0.06429514;0.15714236;0.2209251;0.20514472;0.1262429;0.025248582;-0.0031560727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0045134467;0.04190921;0.11971606;0.2053952;0.22700824;0.1797745;0.077606946;0.08276878;0.16465968;0.26214725;0.2992973;0.26476654;0.16815498;0.09999001;0.05079774;0.011128556;-0.001366916;0;0;-0.004630338;0.040256027;0.14983474;0.26916075;0.3087011;0.24838866;0.120753765;0.025431791;0.0032412373;0.04913884;0.11895032;0.18622692;0.20586039;0.16473554;0.09024793;0.032921918;0.0043297596;-0.001978092;0.013168195;0.02633639;0.032920483;0.02633639;0.013168195;-0.0013168195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.05516688;0.044782992;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0030810356;0.008362164;0.016724328;0.02728659;0.04401092;0.05897337;0.07261666;0.06997384;0.057211485;0.04048715;0.025524706;0.014962448;0.007481224;0.0022000938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;-0.003249639;0.030179763;0.08815905;0.12757352;0.12290845;0.077954225;0.025724627;0.041750707;0.106765755;0.16717248;0.18482389;0.14791158;0.08103211;0.027988775;0.019486703;0.030576294;0.038963865;0.031171089;0.0155855445;-0.0015585546;0;0;0;-0.00006608837;0.00044706836;0.00315086;0.008686733;0.015868982;0.022127941;0.024633463;0.022870462;0.018166525;0.012127215;0.0065388614;0.0026221534;0.00050926936;-0.00006608838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00090968685;0.007411085;0.03364569;0.06980733;0.09014329;0.1423358;0.20857275;0.23902339;0.21045414;0.13067047;0.03325605;-0.003866169;0;0;-0.002608193;0.022670608;0.08445615;0.151641;0.1738663;0.13983254;0.065316156;0.037468918;0.082635194;0.151641;0.1729916;0.14564054;0.11199169;0.121564075;0.16535151;0.18482389;0.14791158;0.08103211;0.029547328;0.0039011575;-0.0019545546;0.013597593;0.027195185;0.033993978;0.027195185;0.013597593;-0.0013597592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.34101728;0.27433345;0.13331763;0.028456977;0.00076814496;0.032353368;0.078164846;0.12221293;0.13494857;0.10784863;0.05578141;0.049044743;0.1160841;0.17750636;0.18593183;0.1292858;0.043691475;0.009009928;0.040485308;0.058594227;0.056460492;0.03621784;0.009158363;-0.0010650122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.34101728;0.27433345;0.13211532;0.039559454;0.035323527;0.069856636;0.08009857;0.06229208;0.049884874;0.07602962;0.12345421;0.14255208;0.1146929;0.055751715;0.0115299625;0.0028499283;0.032353368;0.078164846;0.12221293;0.13494857;0.10784863;0.05902469;0.021454617;0.0027920387;-0.0052044583;0.04775856;0.09551712;0.11790464;0.109369695;0.084490344;0.08180556;0.21698605;0.41444752;0.5881818;0.64674556;0.54705566;0.36151406;0.20715898;0.11398006;0.062004864;0.027675478;0.00593186;-0.00073964556;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27831328;0.22390305;0.1088205;0.023155663;0.0011555573;0.030724674;0.07449111;0.11672682;0.12900935;0.10317074;0.051752914;0.062697314;0.14109705;0.20643832;0.20595185;0.13670748;0.038937885;0.0081453025;0.036997113;0.053566027;0.05163639;0.03313783;0.008397639;-0.00097595184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27831328;0.22390305;0.10772394;0.033302963;0.032543175;0.06373375;0.07311291;0.057073712;0.044062562;0.06376157;0.10245548;0.11836665;0.09521098;0.046261236;0.009479351;0.0028365692;0.030724674;0.07449111;0.11672682;0.12900935;0.10317074;0.056428578;0.020438215;0.0026083523;-0.0049740146;0.04569904;0.09139808;0.11288572;0.10404093;0.080504894;0.06532013;0.14547993;0.25436535;0.3472088;0.37755868;0.3254118;0.22753574;0.14752573;0.09496867;0.057693236;0.02528755;0.0054224357;-0.0006759675;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.114696614;0.08232506;0.08636618;0.1054529;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;-0.00012987954;0.0012023135;0.00356241;0.005176627;0.005009639;0.0032284344;0.0008349398;-0.00009648194;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0015307232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.106777675;0.04685126;0.013271093;0.004923919;0.0070413263;0.00564976;0.0026272773;0.0015028919;0.0033620247;0.006150724;0.0070413263;0.00564976;0.0027330364;0.00058445794;-0.00007236146;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.114696614;0.08232506;0.08636618;0.1054529;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.005588531;0.05588531;0.11177062;0.1353354;0.14982162;0.1976553;0.24817474;0.29863572;0.27159756;0.20711242;0.1691499;0.15644826;0.15233535;0.1437811;0.14832543;0.14626293;0.1424467;0.12667339;0.1559126;0.22670361;0.3259097;0.3434961;0.28583515;0.15608181;0.086779945;0.10009631;0.15297952;0.14743185;0.094589405;0.02393865;-0.0027831325;0;0;0;0;-0.0013893398;0.011321783;0.051361047;0.106502704;0.14573598;0.14051482;0.09421684;0.040489018;0.008678923;-0.0010820823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0024825546;0.02023894;0.09169643;0.19007462;0.25965628;0.25393194;0.17329735;0.12425576;0.17076246;0.2614091;0.2942506;0.23468101;0.11105814;0.05207798;0.098169446;0.18053907;0.22081934;0.20060822;0.12776528;0.060978442;0.0235954;0.014216242;0.029901983;0.06977871;0.12318147;0.16081499;0.17957109;0.18511619;0.1787061;0.15553817;0.11693427;0.08805091;0.08911555;0.09749575;0.0855175;0.10561247;0.13952032;0.16922562;0.1987064;0.2047514;0.18161985;0.19304553;0.20792784;0.19593033;0.20166953;0.23008679;0.25792927;0.2757454;0.26139927;0.22627875;0.19300805;0.18083462;0.1575398;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;-0.0054549407;0.054549407;0.109098814;0.13204296;0.14674348;0.19474138;0.24546862;0.2943729;0.2725318;0.22152719;0.19823718;0.19090438;0.18057767;0.15769844;0.15165403;0.14626572;0.14274058;0.1268515;0.1572485;0.22270595;0.31533378;0.3285229;0.27225348;0.14814432;0.0836146;0.09325351;0.14286749;0.1376723;0.08831808;0.022339277;-0.0025975904;0;0;0;0;-0.0013893398;0.011321783;0.051361047;0.106502704;0.14573598;0.14051482;0.09421684;0.040489018;0.008678923;-0.0010820823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0025604824;0.020873494;0.09458643;0.19601049;0.26793292;0.2605098;0.17480674;0.12056161;0.16428538;0.25495353;0.28998834;0.23207359;0.10991705;0.050024036;0.09155672;0.16865787;0.20640826;0.18779188;0.1199252;0.057549622;0.02239587;0.013526027;0.027694954;0.07154322;0.13715002;0.18907772;0.21360323;0.21313287;0.19245197;0.15874435;0.11687582;0.088295825;0.089238;0.09748351;0.08537835;0.10700405;0.14230345;0.1729606;0.1991146;0.19916657;0.17136863;0.18328601;0.20165654;0.19449016;0.20056926;0.22409616;0.24540183;0.25821722;0.24788436;0.22909193;0.21713781;0.21932958;0.19571325;0.13239476;0.056853842;0.01217454;-0.0015184776;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00056330627;0.0034498132;0.028289516;0.09962996;0.21812369;0.35134035;0.4152423;0.36535648;0.2339662;0.0991926;0.016021298;0.0040657604;0.02358705;0.042414945;0.048676997;0.03920043;0.019086726;0.0041969647;-0.0012958886;0.005103771;0.038821857;0.10812757;0.1980783;0.27670306;0.3090197;0.28838417;0.2302779;0.154301;0.08283866;0.032630946;0.0058330772;-0.00078100915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018813979;0.017466944;0.05109832;0.073975675;0.07130387;0.0457547;0.011588965;-0.0013470361;0;0;-0.000523229;0.00426376;0.019339435;0.04014614;0.054983575;0.05305765;0.03561297;0.015329497;0.0032863244;-0.0008271473;0.0036292057;0.013512111;0.024268921;0.027831333;0.022390306;0.01088205;0.0018134895;0.0031575845;0.028289516;0.09962996;0.21812369;0.35134035;0.4152423;0.3646273;0.24030618;0.122779645;0.05916543;0.046402782;0.03829127;0.027525188;0.028911185;0.035276208;0.034510847;0.022153737;0.0056219283;-0.00065310847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00058604835;0.0036020102;0.02932341;0.103209235;0.225961;0.36402524;0.4302207;0.37853298;0.2423476;0.10269314;0.01626343;0.00666616;0.033673126;0.060491394;0.0693835;0.05581573;0.027127199;0.005900242;-0.0016978967;0.0063542016;0.048249755;0.13425328;0.24578108;0.34324127;0.38320193;0.35747623;0.28538942;0.19119617;0.10264146;0.040477768;0.007268555;-0.00097149925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;-0.0007503326;0.0061117588;0.027764535;0.057584133;0.07878493;0.07594614;0.050904617;0.021853162;0.0046756645;-0.00089505565;0.0027052052;0.010130605;0.018257353;0.020984823;0.016921448;0.008260339;0.0012285542;0.0033793594;0.02932341;0.103209235;0.225961;0.36402524;0.4302207;0.37749487;0.25136495;0.13636626;0.07779293;0.067032315;0.054520648;0.039150335;0.04107904;0.050204933;0.049094465;0.031505063;0.007982025;-0.00092771096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;-0.0013025062;0.011321786;0.04124046;0.08342719;0.12057274;0.13617685;0.12597759;0.11373088;0.10137469;0.083102494;0.057687856;0.028627306;0.0061930283;-0.00018313018;0.0041390755;0.010029298;0.01574808;0.017389014;0.013874476;0.0075678956;0.0017177498;0.00796978;0.03741199;0.06064447;0.06509748;0.04299384;0.048792034;0.089741185;0.1325699;0.12776433;0.08197254;0.020747324;-0.0024120482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017032772;0.015296097;0.049985066;0.09105743;0.11372995;0.10255289;0.06176886;0.03687651;0.041321173;0.06300345;0.07311291;0.05884935;0.025919318;0.029812919;0.08695064;0.15756708;0.18070883;0.14469787;0.07656121;0.037360776;0.037569515;0.045281574;0.036459044;0.017745256;0.0038162316;0.00010909884;0.0041390755;0.010029298;0.01574808;0.017389014;0.013874476;0.0075678956;0.0026695812;0.00029389883;-0.00066127244;0.0061228923;0.0122457845;0.011934074;0.043565307;0.09698846;0.13732347;0.15836212;0.1540093;0.12949798;0.13226634;0.1675282;0.20799124;0.2364624;0.21596593;0.14563423;0.062539235;0.013391994;-0.0016703255;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;-0.0013025062;0.011321786;0.04171916;0.07864021;0.11099876;0.124003425;0.11819037;0.115648456;0.11387652;0.096879;0.068750806;0.03398762;0.0073029418;-0.000080154314;0.005988189;0.01441329;0.02258123;0.024920175;0.019899402;0.010874258;0.0026094655;0.012058759;0.03950268;0.059698205;0.06003218;0.036870953;0.043659933;0.09021989;0.1325699;0.12776433;0.08197254;0.020747324;-0.0024120482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017032772;0.015151375;0.05131651;0.09505179;0.12024248;0.10949959;0.06677294;0.04083413;0.048488855;0.074968696;0.0868894;0.06991231;0.031279635;0.030959575;0.0868087;0.15756708;0.18070883;0.14495948;0.0742846;0.028919537;0.02237361;0.027831333;0.022390306;0.01088205;0.0022543378;0.0005404844;0.005988189;0.01441329;0.02258123;0.024920175;0.019899402;0.010874258;0.0039064055;0.00045309408;-0.0009585111;0.008850363;0.017700726;0.01875275;0.049020246;0.09959163;0.13796361;0.16381149;0.16688406;0.14936957;0.153279;0.18334197;0.21573207;0.2384607;0.21573214;0.14563423;0.062539235;0.013391994;-0.0016703255;0;0;0;0;0;0;0;0;0;0;0;0;0;0
