;meta[fps=30]
;meta[frames=53]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.015744;-0.005549715;0.06673372;0.1667383;0.23452039;0.23732421;0.16746973;0.05297981;0.030988194;0.111572586;0.19799925;0.22948651;0.21458744;0.12424686;0.043773387;0.017558532;0.050189063;0.119204246;0.21821387;0.28644902;0.26969865;0.18051136;0.10162024;0.05533909;0.040622365;0.041140247;0.034697145;0.016137144;0.004982857;0.00022857121;-0.00192;0;-0.011154287;0.0021942854;0.043552004;0.10022629;0.11949259;0.10135087;0.045801148;0.0030377153;-0.011716573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.002761143;-0.0009782857;0.011684572;0.02928457;0.042276576;0.02851657;0.02773029;0.06068572;0.098729156;0.096173726;0.15988572;0.14825144;0.11938287;0.0765181;0.050681908;0.019740732;0.08030127;0.10009579;0.101377316;0.07125117;0.061958976;0.046507105;0.022858448;-0.024207024;0.044216167;0.056172855;0.13144381;0.2170606;0.22678249;0.17479925;0.15613563;0.114898294;0.18599011;0.22307964;0.17624383;0.108384006;0.01582019;0.033967238;0.111250274;0.14485486;0.12668343;0.081627436;0.02503315;-0.00333714;-0.006966859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022837596;0.021205885;0.0619923;0.08972821;0.08646797;0.053188056;0.035239235;0.060360588;0.08972821;0.08646797;0.055471815;0.014033349;-0.0016317108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00072711334;0.005925687;0.026880292;0.05568715;0.07614652;0.07336975;0.049154583;0.019987747;0.0141744185;0.03534551;0.062065847;0.094846785;0.13749492;0.16906387;0.16566908;0.13827041;0.12980394;0.18431957;0.2841305;0.35370877;0.33539474;0.2549336;0.18797639;0.16070697;0.1579576;0.14017645;0.09494269;0.040807094;0.008748263;-0.0010906702;0;0;-0.0039576152;0.034401905;0.12812868;0.23008557;0.26382905;0.2122119;0.10310554;0.022486126;-0.002766037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0009927528;0.005282259;0.014913318;0.03215774;0.059150122;0.0973745;0.14310212;0.188413;0.21847174;0.225853;0.20785978;0.17191906;0.12759756;0.084729604;0.050408475;0.026329977;0.011999436;0.0042928946;0.0009927528;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0024650604;0.020086268;0.09114045;0.18903357;0.25870416;0.24946414;0.16729017;0.0681303;0.048182394;0.12008185;0.21915582;0.25134474;0.20223041;0.098307416;0.020921549;0.001304551;0.026833262;0.06824901;0.1141657;0.14106894;0.1342213;0.09705159;0.0543238;0.019711165;0.021055704;0.029355502;0.07063326;0.118747;0.14056146;0.11788821;0.073554225;0.04871278;0.083409175;0.12402171;0.118046455;0.0916658;0.04934362;0.035135068;0.029914705;0.014957353;-0.0014957351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001472993;0.010151755;0.069804475;0.17791553;0.29799417;0.36866462;0.34726715;0.28374484;0.2781638;0.33143997;0.45805588;0.5728172;0.5530568;0.40959775;0.23991422;0.12109597;0.122730225;0.17726329;0.17090662;0.11458938;0.043985747;0.06308806;0.10375298;0.13133605;0.10506885;0.052534424;-0.005253442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013732774;0.009476488;0.06498313;0.16540731;0.27691746;0.34257588;0.32319573;0.2604626;0.24326347;0.2790554;0.35463017;0.40748748;0.36485016;0.2505339;0.14580648;0.101028465;0.13427319;0.18916398;0.18235089;0.12223521;0.047474127;0.061517265;0.0991352;0.12567237;0.100537896;0.050268948;-0.0050268946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.0033063618;0.026940726;0.12226192;0.25348774;0.34244782;0.37473214;0.33935297;0.29075107;0.2864623;0.3371376;0.38291737;0.41871127;0.43060082;0.39963284;0.321995;0.23593189;0.18718207;0.21722387;0.32004565;0.3997252;0.3764922;0.30855498;0.30534577;0.3729568;0.4531385;0.45908356;0.35117424;0.19160572;0.11931698;0.19652629;0.37238836;0.51223004;0.49377233;0.33098128;0.13671084;0.08361645;0.118570365;0.19519894;0.23041889;0.22016807;0.15398853;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0031193353;0.025415566;0.11535974;0.23916242;0.3231477;0.3527454;0.3171469;0.279706;0.2842809;0.3369784;0.3815063;0.41255033;0.41966864;0.3929294;0.31702405;0.22910845;0.1766324;0.19658047;0.28653833;0.3581857;0.33608323;0.28699684;0.32132462;0.43351412;0.53720194;0.5360196;0.39644915;0.20599116;0.12025657;0.20051062;0.3809938;0.52406394;0.50521654;0.33868724;0.13986413;0.08549229;0.12455967;0.21289688;0.26230028;0.26116362;0.19188644;0.13239476;0.056853842;0.01217454;-0.0015184776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005391856;0.05007042;0.14631857;0.21175931;0.20404075;0.13088146;0.03308959;-0.0038481448;0;0;0;0;-0.0019519039;0.01812376;0.05299085;0.07670314;0.073920004;0.045472678;0.030124633;0.051595576;0.07670314;0.073920004;0.047424585;0.012000868;-0.0013952773;-0.00045086755;0.0029946512;0.022167655;0.059475552;0.10486289;0.1386362;0.14535189;0.122780696;0.08464899;0.04620001;0.018084798;0.0034455187;-0.00045086755;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005588531;0.05189244;0.15169929;0.21957062;0.21159232;0.13574266;0.03434015;-0.003992868;0;0;0;0;-0.0024009163;0.022291042;0.06519953;0.09438531;0.090971336;0.055970658;0.037071332;0.063481405;0.09438531;0.090971336;0.058371574;0.0147802895;-0.0017181206;-0.00044390972;0.0029835184;0.021510836;0.057531536;0.101313;0.13389373;0.14024484;0.11851832;0.08171;0.044659544;0.01755461;0.0034204705;-0.00044390972;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;-0.0011058317;0.010267907;0.030020725;0.043453984;0.041876875;0.025163233;0.022422772;0.04551535;0.08818915;0.11594532;0.1106192;0.07577129;0.05041701;0.04298573;0.057643376;0.07260001;0.06797763;0.059860896;0.07251223;0.10229111;0.1358742;0.15185595;0.12945278;0.08377972;0.052700657;0.05852223;0.096821114;0.13418041;0.12929323;0.08662223;0.036498006;0.014697171;0.012477342;0.016837955;0.013470364;0.006735182;-0.0006735182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;-0.0012950846;0.012023135;0.0351788;0.05093133;0.049094465;0.029662631;0.025368258;0.044938322;0.07973398;0.09734008;0.08740897;0.056735598;0.045910485;0.05367455;0.079189606;0.09874826;0.09346731;0.07191043;0.056043554;0.05056115;0.07042392;0.09954901;0.10785419;0.08633278;0.06359347;0.0687545;0.11368912;0.15763664;0.15195905;0.10186267;0.042777315;0.019108992;0.018301884;0.0243385;0.0194708;0.0097354;-0.00097353995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;-0.0011243857;0.009150941;0.0416802;0.08645746;0.11831655;0.11406392;0.07646937;0.031098174;0.021987867;0.054856386;0.10017052;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;-0.0011243857;0.009150941;0.0416802;0.08645746;0.11831655;0.11406392;0.07646937;0.031098174;0.021987867;0.054856386;0.10017052;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
