;meta[fps=30]
;meta[frames=32]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;-0.005881905;-0.018733714;0.039302096;0.12847696;0.17399772;0.17863008;0.13075125;0.043355424;0.013978666;-0.0014857168;0.018004574;0.035739433;0.060635436;0.08597716;0.10505373;0.100541726;0.12156573;0.09908801;0.06348573;0.030372575;0.008246858;-0.0021622863;-0.0027154286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.012251429;0.009630479;0.04484572;0.07666286;0.08245333;0.062217146;0.009792001;-0.0033889534;0.02109257;0.065325715;0.09290401;0.08890001;0.060925715;0.037233148;0.036963433;0.049524006;0.057426292;0.031471435;0.042273145;0.07743086;0.091216005;0.08404972;0.055070855;0.0011428552;-0.011062856;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.0048650755;0.045171205;0.13015044;0.20814334;0.24726146;0.23138806;0.15971589;0.10097143;0.045623504;0.062542304;0.10429461;0.14556903;0.147056;0.12861337;0.09644916;0.10648453;0.08984449;0.061852586;0.03371112;0.013184118;0.0025112608;-0.00032866813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002377186;0.009159078;0.021982873;0.041059993;0.068556204;0.10195608;0.13625315;0.15705964;0.15378252;0.13001609;0.09476761;0.0628477;0.036937192;0.019128626;0.007361959;0.0018486215;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.0019418315;0.018036291;0.052656874;0.07618628;0.07338724;0.047058802;0.011878411;-0.0013820243;0;-0.00034331935;0.0022873378;0.01682046;0.04504918;0.079372376;0.10494201;0.11009398;0.09311389;0.06429475;0.035143215;0.013769948;0.002624097;-0.00034331935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.0032432775;0.027363019;0.11194243;0.21356833;0.30849177;0.38992438;0.4155555;0.38592517;0.3331885;0.26286468;0.20516463;0.1753577;0.17355283;0.20739812;0.28937027;0.36725172;0.38624126;0.32621396;0.22480203;0.12272267;0.048106033;0.009230262;-0.0012046793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.004675664;0.042046092;0.13724704;0.24064453;0.3150024;0.36038053;0.350749;0.32201442;0.2872197;0.24708652;0.21177469;0.18715568;0.1787648;0.20397528;0.27815133;0.35132796;0.3694982;0.31203485;0.21502069;0.11740034;0.046050277;0.008884316;-0.0011572266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.004286025;0.037361886;0.13677318;0.250738;0.35125363;0.43519852;0.45512018;0.45290032;0.481826;0.52275914;0.5433938;0.4981967;0.39254245;0.30711856;0.32106793;0.3802891;0.40244856;0.33723304;0.25964224;0.20190224;0.15717757;0.11275222;0.064867444;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;-0.00435282;0.03860131;0.13280256;0.2357026;0.34050888;0.45297623;0.51063013;0.5300339;0.5504949;0.5625107;0.56194437;0.5090445;0.40195966;0.3150401;0.32993287;0.39094573;0.41361368;0.34591952;0.27201807;0.22300233;0.18411545;0.13770486;0.08067755;0.020747324;-0.0024120482;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010887616;0.008872628;0.04024633;0.08345836;0.114208646;0.11012301;0.07384431;0.03173885;0.0068042045;-0.00084829907;0;0;0;0;0;0;0;0;0;0
