;meta[fps=30]
;meta[frames=20]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;-0.0061714286;0.009257143;0.018514287;0.0216;0.018514287;0.009257143;-0.0061714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.006162285;-0.0021851447;0.02612114;0.062674284;0.08429714;0.108448915;0.10780891;0.1023104;0.15416138;0.22438583;0.2579255;0.23491295;0.15210974;0.046500582;-0.00622628;-0.012964575;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.00039046558;0.0031804051;0.014451425;0.02994829;0.0409464;0.039445423;0.02641731;0.011325603;0.002422567;-0.00030229604;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;-0.0019649237;0.016012236;0.0726392;0.15062526;0.20611233;0.19872811;0.13324955;0.05726305;0.012274478;-0.0015303736;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;-0.00090968685;0.007411085;0.03364569;0.06980733;0.09554893;0.09214556;0.061798282;0.026559042;0.0056871353;-0.00070930144;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.0016899182;0.013770941;0.062475763;0.12954703;0.17726329;0.17090662;0.11458938;0.04923919;0.010553641;-0.0013158654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0018034701;0.01469494;0.06668832;0.13826606;0.18916398;0.18235089;0.12223521;0.052501023;0.011248313;-0.0014026994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.004569904;0.04081186;0.13123026;0.29486182;0.46582744;0.55792904;0.48920244;0.32849875;0.16242366;0.12215505;0.1862762;0.2600114;0.2506378;0.16800104;0.07218333;0.015460863;-0.0019281547;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.004224796;0.037251677;0.12520759;0.29035756;0.4675307;0.5663119;0.50099176;0.33612677;0.16636458;0.12576197;0.192123;0.2681493;0.2584974;0.17330013;0.07448778;0.015990771;-0.0019927234;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;-0.004959543;0.040411092;0.18339288;0.38023165;0.52020097;0.5014649;0.3361468;0.14437783;0.030932864;-0.0038574236;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;-0.004959543;0.040411092;0.18339288;0.38023165;0.52020097;0.5014649;0.3361468;0.14437783;0.030932864;-0.0038574236;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.0011577833;0.010297592;0.033586845;0.07629346;0.121275574;0.14575823;0.12813543;0.08568487;0.044808447;0.042628694;0.07091646;0.09841158;0.09489371;0.063631326;0.0273415;0.0058557135;-0.00073029427;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;-0.0013637352;0.01213446;0.039520487;0.08966697;0.14249639;0.171274;0.15059532;0.100847386;0.052022323;0.046930302;0.07668311;0.10648268;0.102619685;0.06876342;0.029512346;0.006318826;-0.0007881834;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;-0.0006431422;0.005238651;0.023798173;0.04808395;0.07699386;0.12059395;0.16689046;0.19443318;0.17801303;0.11998421;0.05155826;0.011042202;-0.0013771264;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;-0.0014866383;0.012111082;0.054993372;0.1140401;0.15602358;0.15040274;0.100814655;0.043288853;0.009267613;-0.0011560024;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;-0.0017780878;0.014486763;0.06576477;0.13633478;0.18649106;0.17974363;0.120459355;0.05171396;0.011075092;-0.001381325;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;-0.0017678458;0.014405495;0.06536577;0.13548958;0.18533438;0.1786326;0.11972148;0.051410034;0.011016754;-0.0013737546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;-0.0027831327;0.022676967;0.102922484;0.2133416;0.29181707;0.28125226;0.1884849;0.08092237;0.017335583;-0.002161938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;-0.0011666894;0.009507183;0.043136336;0.08940092;0.12227973;0.117848985;0.078976415;0.033909693;0.007267318;-0.0009061882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;-0.0032206415;0.02623047;0.11920538;0.24719588;0.3382286;0.3260563;0.21857505;0.09385171;0.020112483;-0.0025079374;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;-0.00029103618;0.0029103619;0.0058207237;0.007275904;0.0058207237;0.0029103619;-0.00029103618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;0;0;-0.002115181;0.018633632;0.062820874;0.14600982;0.23537734;0.2852711;0.25246355;0.17006056;0.07787207;0.036599312;0.041355126;0.059225067;0.05706536;0.038231343;0.016409354;0.003517881;-0.00043862185;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;0;0;0;-0.000523229;0.00426376;0.019339435;0.04014614;0.054983575;0.05305765;0.033243965;0.034633305;0.09088153;0.18116859;0.24838904;0.23941623;0.16046655;0.068910375;0.014766193;-0.0018413211;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;0;0;0;-0.00041413016;0.0033731565;0.015327269;0.03176334;0.043428004;0.041836057;0.025613733;0.03160526;0.09148715;0.18403411;0.25221863;0.2431345;0.16298027;0.070001364;0.0149977505;-0.0018702657;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0;0;0;-0.00071470847;0.0058223135;0.02644199;0.054807678;0.074955344;0.072227865;0.04839089;0.020762173;0.0044441074;-0.00055440015;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;0;0;0;-0.0027942655;0.026439765;0.06813109;0.12543024;0.17095338;0.18466644;0.17469123;0.17403488;0.15909278;0.13140841;0.08963916;0.038500752;0.008248763;-0.0010286462;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;0;0;0;-0.0012245786;0.0122457845;0.024491569;0.030614464;0.023254743;0.02231182;0.044623643;0.09510321;0.12882344;0.13761814;0.12105628;0.09676175;0.07282013;0.04814063;0.020762173;0.0044441074;-0.00055440015;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;-0.000124907;0.0010164;0.004633805;0.009590899;0.013090743;0.012588667;0.008410404;0.0035880154;0.00076413713;-0.00009551714;0;0;0;0;0;0;0;0;0;0;0;0;0
