;meta[fps=30]
;meta[frames=38]
;meta[profile=mrrr]
jaw_open_a;0;0;0;0;0;0;0;-0.011565714;0.0022171424;0.049325716;0.053405717;0.120480016;0.28085715;0.4118362;0.4270057;0.34696;0.15017906;-0.013664765;-0.03318096;0.12504993;0.3513128;0.56141424;0.6513921;0.5143894;0.26071468;0.07180802;-0.0117333215;-0.023466673;0;-0.003565715;-0.0037333334;0.014811431;0.047497146;0.077500954;0.09021715;0.07104;0.036015242;0.009965716;-0.0016228557;-0.0032457153;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.023984762;0.018819047;0.097691424;0.13542096;0.10416762;0.09282285;0.1203581;0.21869335;0.26937145;0.21916571;0.085234284;-0.009958859;-0.022346666;0.0116662895;0.03713601;0.04747277;0.07851658;0.086534105;0.1251878;0.17210972;0.18294553;0.17896532;0.190848;0.16676266;0.14254019;0.09852344;0.030116575;-0.004050282;-0.008393145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0026718078;0.024309875;0.07436214;0.14397942;0.20216878;0.20459606;0.14804676;0.07872171;0.031505857;0.050716642;0.12554395;0.19075036;0.22367562;0.26471984;0.33724654;0.42030162;0.4476399;0.3650429;0.24114019;0.16004464;0.12385739;0.09878531;0.064886756;0.015169663;0.007347472;0.053257238;0.12554395;0.19221747;0.21561727;0.17619379;0.10360411;0.041902058;0.009045981;-0.0011307475;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;-0.002608193;0.022670608;0.08445615;0.151641;0.1738663;0.13983254;0.06792434;0.012357905;0.016361112;0.10449445;0.24634148;0.37731305;0.42336884;0.3460688;0.20357451;0.082335405;0.017738897;-0.0022188202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.0066850847;0.06685085;0.1337017;0.16712713;0.13174053;0.08146416;0.07727462;0.19791602;0.30290952;0.33712757;0.32755247;0.31980538;0.33800465;0.34143108;0.2819674;0.1658712;0.067086495;0.014482686;-0.0018103358;0;-0.0019611812;0.014613305;0.0839597;0.19791602;0.30311844;0.34010813;0.27800342;0.16353875;0.066147655;0.014257064;-0.0017830607;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.0054549407;0.054549407;0.109098814;0.13637352;0.107057855;0.06976387;0.08186122;0.2057663;0.31505066;0.34874734;0.33104733;0.31026888;0.31750244;0.31702855;0.26220453;0.1543418;0.06248616;0.013486695;-0.0016858367;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;-0.0054772054;0.04761384;0.17729113;0.31844607;0.3652027;0.29381534;0.14280812;0.031193353;-0.003835157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;-0.0056887236;0.04945627;0.18409869;0.3306918;0.37925753;0.30514273;0.14832987;0.032423496;-0.0039854464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;0;-0.0042804587;0.037216056;0.13406353;0.29210094;0.38255274;0.37244445;0.257835;0.13476487;0.045671213;0.025782945;0.0034479299;0.01538442;0.09235569;0.21770763;0.3326679;0.37979835;0.34049645;0.23784208;0.13523299;0.07351813;0.0680821;0.10455822;0.14573598;0.14051482;0.09421684;0.040489018;0.008678923;-0.0010820823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.12904273;0.30253214;0.40806296;0.40626505;0.28496498;0.14711641;0.041318394;0.024441471;0.0034108218;0.013744224;0.0827509;0.1950733;0.29715887;0.3489854;0.3304642;0.24983552;0.15642822;0.08977161;0.072108366;0.10409065;0.14573598;0.14051482;0.09421684;0.040489018;0.008678923;-0.0010820823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011986026;0.008935713;0.051269017;0.120854765;0.18504679;0.20760316;0.1696672;0.099805005;0.04035914;0.008713063;-0.0010891329;0;0;0;0;0;-0.001534434;0.011451664;0.065524235;0.15434326;0.23626387;0.26511198;0.21673742;0.12761036;0.051682778;0.011188198;-0.001397133;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013043617;0.009729833;0.055746157;0.13131009;0.2009626;0.2254245;0.18421927;0.108391896;0.043871455;0.009492341;-0.0011856148;0;0;0;0;0;-0.0016067956;0.011978607;0.06873226;0.16200803;0.24805692;0.2782947;0.22744504;0.13379633;0.054111533;0.011681739;-0.0014602174;0;0;0;0;0;0;0;0;0;0
