;meta[fps=30]
;meta[frames=34]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.015744;-0.005549715;0.06673372;0.1667383;0.2404023;0.2326766;0.14356115;0.043904006;-0.017060569;-0.0034331437;0.039236575;0.07216458;0.07981258;0.062180575;0.019268572;0.0013120004;-0.010441143;-0.0076205716;0.008420573;0.06463085;0.15258971;0.24640915;0.31515887;0.33238405;0.30327317;0.25337604;0.18614402;0.111616;0.05283199;0.012946281;-0.0053165713;-0.004269714;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.002761143;-0.0009782857;0.011684572;0.02928457;0.042276576;0.040950857;0.01803886;0.009165716;0.029729525;0.055964958;0.07665829;0.06933182;0.03614324;0.009801144;-0.008147811;0.002916573;0.034587428;0.04780039;0.047262475;0.033654854;0.0067398087;0.00397562;0.012905145;0.013549715;0.012393145;0.01029943;0.0074834297;0.0045074294;0.002089143;0.00046628545;-0.00024228578;-0.00015542854;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00072711334;0.005925687;0.026880292;0.05568715;0.07614652;0.07336975;0.047283128;0.037357602;0.06512435;0.108085826;0.1361119;0.12181296;0.07471161;0.030923788;0.008439095;-0.0009814121;-0.00042939762;0.002891277;0.020067181;0.061203476;0.12209205;0.18581466;0.23153122;0.24532917;0.22872582;0.19288543;0.14499328;0.093351044;0.049323477;0.018578602;0.003120289;-0.00042939754;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;-0.00022265063;0.0019322897;0.0072440985;0.012961448;0.014830123;0.0060926764;0.052959036;0.21554013;0.44422776;0.60807467;0.5862709;0.39309925;0.1689123;0.036234803;-0.0045166276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0024650604;0.020086268;0.09114045;0.18903357;0.25870416;0.24946414;0.16729017;0.071900256;0.013978753;0.011339279;0.038836632;0.056243137;0.054231334;0.034813017;0.008834459;-0.0010263133;-0.000071566275;0.00047551814;0.003390651;0.010485254;0.021015039;0.03203783;0.03997851;0.042414945;0.03966362;0.03356936;0.025269259;0.016221687;0.008505253;0.0031425538;0.0005136867;-0.00007156625;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.005794483;0.050374705;0.18658642;0.34273317;0.44098926;0.40510765;0.2664479;0.14601131;0.09710981;0.08717663;0.087457165;0.058603875;0.025159523;0.0053926;-0.000672405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.004795338;0.041680202;0.15385048;0.28981158;0.38266408;0.36066285;0.24553634;0.13907093;0.08979165;0.07926474;0.07973119;0.053471774;0.022988679;0.004929486;-0.0006145159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003339759;0.002248771;0.015607808;0.04760271;0.09496049;0.14452252;0.18007985;0.1908116;0.17789787;0.150022;0.112772554;0.07260638;0.0383627;0.014450025;0.0024268914;-0.00033397588;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00016698796;0.0011243855;0.007803904;0.023801355;0.047480244;0.07226126;0.090039924;0.0954058;0.088948935;0.075011;0.056386277;0.03630319;0.01918135;0.0072250124;0.0012134457;-0.00016698794;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.0033063618;0.026940726;0.12226192;0.25348774;0.34680063;0.33430994;0.2240979;0.09625188;0.015405202;0.045868635;0.1370322;0.24840392;0.30721518;0.32419974;0.29549524;0.2830732;0.25295857;0.20661236;0.14438078;0.12472257;0.15418854;0.21056257;0.26458132;0.28033832;0.26133287;0.22033398;0.16554186;0.106521636;0.056227077;0.02113956;0.0035245586;-0.00048649154;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0031193353;0.025415566;0.11535974;0.23916242;0.32717398;0.31536236;0.21137115;0.09076354;0.014082286;0.047346294;0.1412143;0.25062856;0.3044506;0.31351396;0.27792996;0.2650407;0.24068718;0.19810045;0.13357219;0.09817149;0.100711174;0.12910026;0.16304483;0.17279916;0.16118793;0.13601507;0.10226789;0.06580996;0.034725703;0.013037305;0.002179749;-0.0003005783;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;-0.0010965543;0.009535014;0.035465464;0.06373375;0.07311291;0.05884935;0.028627306;0.0062787486;-0.00077092793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;-0.0011466509;0.009963616;0.037154827;0.06679519;0.07664748;0.06170205;0.030024435;0.0065681934;-0.00080710853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;-0.00088503637;0.0076925806;0.028633617;0.051269766;0.062998995;0.06698;0.0741872;0.11568481;0.1768848;0.21601081;0.1963556;0.13239476;0.056853842;0.01217454;-0.0015184776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;-0.0010381086;0.00901735;0.033472925;0.06182804;0.07867731;0.08581253;0.09094814;0.12752612;0.18276314;0.21786623;0.19614965;0.13239476;0.056853842;0.01217454;-0.0015184776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;-0.0011243857;0.009150941;0.0416802;0.08645746;0.11831655;0.11406392;0.07646937;0.03281871;0.007035762;-0.0008772437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;-0.0011243857;0.009150941;0.0416802;0.08645746;0.11831655;0.11406392;0.07646937;0.03281871;0.007035762;-0.0008772437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;-0.00083971093;0.006851278;0.030962432;0.06415964;0.0877498;0.08458179;0.056690034;0.024370704;0.004862691;0.002240501;0.013137659;0.027225718;0.037224006;0.03585948;0.024015736;0.010296002;0.0022023334;-0.00027481458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;0;0;-0.0033540728;0.029156102;0.10858274;0.19499424;0.2235969;0.17985798;0.087391965;0.019065257;-0.0054620975;0.028944584;0.08460724;0.122457854;0.118004836;0.075701214;0.019147951;-0.0022265061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;-0.002643181;0.021546217;0.09765075;0.20242569;0.2769138;0.2669327;0.17892525;0.07687173;0.016465971;-0.0020534752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;-0.0013581689;0.011811616;0.04391506;0.07884616;0.09039616;0.07270935;0.035323527;0.007720411;-0.0009490483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;-0.0018730486;0.016275762;0.060697347;0.109029226;0.12504616;0.10059634;0.048891295;0.010653833;-0.0013108556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00086611096;0.007058025;0.032021612;0.06635656;0.09075239;0.087457165;0.058603875;0.025159523;0.0053926;-0.000672405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;-0.0015140245;0.01316422;0.048977576;0.08800267;0.100944236;0.08123965;0.03950936;0.008655544;-0.0010631569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;-0.0037572293;0.03266285;0.121608995;0.21842027;0.250482;0.20151272;0.09793845;0.021391159;-0.0026300605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00029103618;0.0029103619;0.0058207237;0.007275904;0.0058207237;0.0029103619;-0.00029103618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00043194226;0.0029222898;0.020070843;0.06108309;0.12173314;0.18515629;0.23063824;0.2443936;0.22788629;0.19222656;0.14458264;0.0931459;0.049270358;0.018598003;0.0031493925;-0.00043194214;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00045086755;0.0030402949;0.021038258;0.06406438;0.1277302;0.1943573;0.2421348;0.25652695;0.23908226;0.20153445;0.15147035;0.097554386;0.05159038;0.019475248;0.0032807565;-0.00045086746;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;0;-0.0011666894;0.009507183;0.043136336;0.08940092;0.12227973;0.117848985;0.07730653;0.048426516;0.05912933;0.1156377;0.17689967;0.21047682;0.21242912;0.23641786;0.27902725;0.3132891;0.29397345;0.21337502;0.11040577;0.041411903;0.01197415;0.0033898563;0.0055384347;0.0058790906;0.005513944;0.004699042;0.0036169598;0.002387928;0.0013169786;0.0005354748;0.00011577833;-0.000014472293;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;0;0;0;0;0;0;0;-0.0006317712;0.0054994705;0.018389089;0.054707676;0.099055424;0.116153136;0.116096534;0.13327162;0.17055076;0.21115965;0.20519148;0.13792318;0.06120444;0.01888189;0.010539168;0.01820169;0.022512209;0.02380358;0.022242801;0.01886519;0.014349833;0.00940699;0.005098699;0.0019871567;0.00035846746;-0.00004786988;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;0;0;0;0;0;0;0;-0.000523229;0.0045532053;0.0126836635;0.06911447;0.15153232;0.19657975;0.19432576;0.17836025;0.16912617;0.18972802;0.18601903;0.12508179;0.05596547;0.018819546;0.013278885;0.022426486;0.02798496;0.029690463;0.027764535;0.02349855;0.01768848;0.011355183;0.005953678;0.0021997879;0.00035958065;-0.000050096383;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;-0.00056553254;0.004608867;0.020906894;0.04331222;0.059225067;0.05706536;0.038231343;0.016409354;0.003517881;-0.00043862185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;0;0;0;0;0;0;0;0;-0.0013581689;0.011811616;0.04271701;0.089291826;0.12691087;0.1606981;0.15843819;0.14248307;0.11485952;0.092060104;0.06986406;0.05976314;0.037724435;0.018036187;0.0047832774;-0.00055662653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_up;0;0;0;0;-0.00045643377;0.003729398;0.016783405;0.034700103;0.047457986;0.04575471;0.030692391;0.01323658;0.0020799285;0.006962657;0.021348486;0.030879786;0.02973685;0.019062605;0.0048044296;-0.0005592242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;0;0;-0.0011243857;0.009150941;0.0416802;0.08645746;0.11831655;0.11406392;0.07469373;0.04825397;0.06418424;0.10456601;0.13509513;0.1383477;0.10560506;0.06658182;0.032820184;0.023762017;0.03548865;0.055481937;0.064870745;0.07340086;0.088647604;0.121120095;0.1520949;0.16112113;0.15013333;0.12652345;0.09508407;0.06125119;0.032409023;0.012250236;0.0020673105;-0.00028387952;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000047869886;0.00033620247;0.0021352198;0.006221972;0.012117761;0.01820169;0.022512209;0.02380358;0.022242801;0.01886519;0.014349833;0.00940699;0.005098699;0.0019871567;0.00035846746;-0.00004786988;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006367808;0.0051877596;0.023551984;0.048865136;0.06688425;0.06450189;0.043258797;0.018591331;0.0039809947;-0.00049651106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00033620247;0.0027386025;0.012437264;0.025820794;0.03535692;0.03411008;0.022886261;0.009841158;0.0021062754;-0.00026272782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;0;0;0;0;-0.002291075;0.018669253;0.084705204;0.17563573;0.24031796;0.23169027;0.15533446;0.06673954;0.01430308;-0.0017834321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_right_up;0;0;0;0;0;0;0;0;0;0;-0.0004449037;0.0038645794;0.014431341;0.025814671;0.030837908;0.025901033;0.016208567;0.0130212465;0.017996294;0.023454176;0.022738991;0.0152627025;0.0065697846;0.0014084246;-0.00017557596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;0;0;0;0;-0.0005152772;0.0044800485;0.016672557;0.029805603;0.035657503;0.0300141;0.018839423;0.015115432;0.020721616;0.026890472;0.026050122;0.017462172;0.007500146;0.0016069018;-0.00020038562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_right_down;0;0;0;0;-0.00016221688;0.0013263616;0.0059543145;0.0123275295;0.016851474;0.016240774;0.010882846;0.0046852054;0.0010019281;-0.00012500245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_down;0;0;0;0;-0.00017748434;0.0014456386;0.0065688295;0.013612859;0.018612003;0.01792974;0.012007868;0.005148001;0.0011011667;-0.00013740729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0;0;0;0;-0.001768482;0.014408675;0.06540203;0.13564833;0.18562701;0.17897932;0.120005526;0.05155953;0.011043473;-0.0013772534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0;0;0;0;0;0;0;0;-0.005518555;0.047973264;0.1786334;0.32081568;0.36399403;0.33491027;0.22174414;0.12880339;0.07007532;0.076035194;0.104407236;0.15673015;0.15100484;0.096853025;0.024475666;-0.0028467472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_down;0;0;0;0;-0.001768482;0.014408675;0.06540203;0.13564833;0.18562701;0.17897932;0.120005526;0.05155953;0.0027746526;0.07540382;0.22444773;0.3228275;0.32964218;0.27609313;0.20691559;0.20775796;0.20545088;0.14220218;0.087271094;0.097734086;0.16798513;0.25807592;0.3215711;0.340735;0.3176748;0.26789644;0.20137954;0.12965423;0.06850482;0.025803613;0.004333734;-0.0005963855;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;0;0;0;-0.0013390845;0.0109098805;0.049523864;0.102727816;0.14058797;0.13556243;0.08643696;0.07786411;0.15297292;0.2588417;0.29815307;0.2399657;0.11672062;0.025525304;-0.0031369885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;0;0;0;0;0;0;0;0;0;0;-0.009289303;0.08626281;0.25208822;0.3648369;0.3515415;0.22549736;0.057012867;-0.006630217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;0;0;0;0;0;0;0;0;0;0;-0.00479335;0.044510514;0.13009687;0.1882935;0.18144171;0.11639327;0.02943653;-0.003422988;-0.00038486754;0.0025779766;0.018104676;0.055274606;0.11020093;0.1675605;0.20869362;0.2211207;0.20631287;0.17418277;0.13101876;0.08432891;0.044507854;0.016725829;0.0027879032;-0.0003848674;0;0;0;0;0;0;0;0;0;0
tongue_low;0;0;0;0;0;0;0;0;0;0;-0.009915905;0.08620555;0.32090715;0.5764266;0.65892655;0.5533465;0.3014769;0.11018025;0.028572172;0.09038555;0.19929881;0.2915663;0.2809639;0.18024099;0.045590367;-0.005301206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_back;0;0;0;0;-0.0015553737;0.012675182;0.05749475;0.11922623;0.16315521;0.15731858;0.09983416;0.094515204;0.19294584;0.3278936;0.37743255;0.29607284;0.20923197;0.311986;0.57615304;0.79370177;0.76403046;0.5204936;0.27304602;0.20824514;0.31570745;0.4898155;0.6106718;0.64727396;0.6035359;0.5088474;0.38225937;0.2458699;0.12972578;0.04876843;0.008155371;-0.0011243854;0;0;0;0;0;0;0;0;0;0
normal0;0;0;0;0;-0.0060115666;0.048983138;0.22229439;0.46088684;0.63054657;0.6078362;0.40745068;0.17500341;0.026064975;0.10145448;0.31022656;0.44300053;0.48166752;0.49986544;0.531096;0.6223827;0.60616636;0.41869453;0.25304246;0.27550793;0.4701268;0.72261274;0.90039915;0.95405793;0.88948935;0.7501101;0.56386274;0.36303186;0.19181351;0.07225012;0.012134456;-0.0016698794;0;0;0;0;0;0;0;0;0;0
normal1;0;0;0;0;-0.0060115666;0.048983138;0.22229439;0.46088684;0.63054657;0.6078362;0.40745068;0.17500341;0.026281318;0.0994421;0.30438942;0.43457136;0.4735649;0.49468142;0.52980196;0.62253374;0.60616636;0.41869453;0.25304246;0.27550793;0.4701268;0.72261274;0.90039915;0.95405793;0.88948935;0.7501101;0.56386274;0.36303186;0.19181351;0.07225012;0.012134456;-0.0016698794;0;0;0;0;0;0;0;0;0;0
normal3;0;0;0;0;0;0;0;0;0;0;-0.008349399;0.07258411;0.26465738;0.53306276;0.73905164;0.853791;0.80061454;0.76170266;0.74929357;0.73148155;0.59692633;0.40745068;0.17500341;0.037494376;-0.0046756645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal4;0;0;0;0;0;0;0;0;0;0;-0.008349399;0.07258411;0.26465738;0.53306276;0.73905164;0.853791;0.80061454;0.76170266;0.74929357;0.73148155;0.59692633;0.40745068;0.17500341;0.037494376;-0.0046756645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0059336387;0.04833745;0.2195157;0.4551669;0.6227538;0.6003329;0.4024299;0.17282143;0.037031263;-0.004617776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0060115666;0.048983138;0.22229439;0.46088684;0.63054657;0.6078362;0.40745068;0.17500341;0.037494376;-0.0046756645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
