;meta[fps=30]
;meta[frames=24]
;meta[profile=default]
jaw_open_a;0.026148573;0.043093335;0.05943619;0.06355429;0.04197333;0.028293334;0.013051428;-0.0010857142;-0.002994286;-0.0015359998;-0.00053028605;0.006482286;0.016237713;0.019629713;0.015446206;0.02953535;0.067463845;0.11473762;0.1473058;0.137169;0.08656327;0.038191024;0.0075298003;-0.004349389;-0.0026644901;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0.075337134;0.07343238;0.048639994;-0.007638862;-0.025404189;0.031101715;0.13558288;0.26661488;0.3687326;0.39034286;0.31809488;0.2040343;0.09760458;0.02421029;-0.011363428;-0.002678859;0.031611428;0.071085714;0.11910857;0.15978287;0.16081144;0.12384001;0.069240004;0.018937144;-0.0068971436;-0.0047885715;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;-0.00060747843;0.0040594777;0.02964836;0.07940124;0.1398788;0.18486631;0.19370297;0.1636505;0.11283223;0.061636098;0.024182364;0.0046630204;-0.00060747843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0.14633872;0.18832666;0.2033842;0.18342435;0.14825432;0.10230398;0.05079774;0.011128556;-0.001366916;0;0;0;0;-0.0007197523;0.004735643;0.036055088;0.09437547;0.15798359;0.19444147;0.1806803;0.12550883;0.065724425;0.02354531;0.0035844485;-0.0005152772;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;-0.00083752425;0.005584953;0.040975273;0.10987749;0.19366272;0.2559544;0.26812583;0.22638083;0.15595445;0.08512351;0.032844774;0.00993482;0.025448883;0.06849234;0.11442426;0.14071749;0.13067548;0.09078695;0.04756318;0.017021416;0.0025650265;-0.0003703271;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.005115398;0.0444689;0.1655797;0.29737774;0.34101728;0.27433345;0.13331763;0.029106004;-0.003579109;-0.005523962;0.045008823;0.2042775;0.4235171;0.578914;0.5616728;0.39809874;0.22272061;0.13803416;0.12313916;0.11835313;0.082216926;0.04303042;0.01538198;0.0023282897;-0.00033556635;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27831328;0.22390305;0.1088205;0.023767954;-0.0029222895;-0.0032284341;0.026295036;0.119483225;0.24776785;0.33855617;0.32978216;0.24167138;0.1531439;0.11907293;0.11928572;0.11317173;0.07858932;0.041098133;0.014639283;0.0021803859;-0.000316482;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003785061;0.0024936874;0.018934848;0.04949842;0.082829215;0.10194536;0.09470923;0.06577419;0.03442497;0.01229986;0.0018480003;-0.0002671808;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00037055428;0.0024364342;0.018575424;0.048653934;0.081461504;0.10025957;0.09317452;0.064730905;0.033906516;0.012163088;0.001863904;-0.0002671808;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0.13881153;0.25863653;0.38570884;0.46005186;0.41200942;0.30133536;0.14832987;0.032423496;-0.0039854464;-0.0016520675;0.013459228;0.06110869;0.12671047;0.17295083;0.17040566;0.13645816;0.11301051;0.12819612;0.16949001;0.20632756;0.20242283;0.16072592;0.09722457;0.03869111;0.0059085917;-0.00083911465;0;0;0;0;0;0;0;0;0;0
corner_left_out;0.13412938;0.26392263;0.4195174;0.526425;0.4909354;0.36556917;0.17947589;0.03917538;-0.004817603;-0.0016520675;0.013459228;0.06110869;0.12671047;0.1729397;0.17050864;0.13645257;0.115960635;0.14028326;0.19622755;0.24769746;0.2491572;0.19936417;0.12045677;0.04789772;0.0073057236;-0.0010381086;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.0005158538;0.0034380048;0.02524928;0.06778501;0.11954489;0.15805481;0.16566406;0.13992493;0.09641261;0.052630857;0.020351242;0.005771821;0.013504774;0.036732584;0.061504055;0.07575687;0.07042917;0.04893702;0.025638223;0.009179569;0.0013724822;-0.00019879523;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.0006337194;0.00421255;0.031127254;0.08349788;0.14720353;0.19460237;0.20400254;0.17231658;0.11879177;0.06483838;0.025099128;0.0067483424;0.013884693;0.038043045;0.06369875;0.07839371;0.072859235;0.050622802;0.026525646;0.009527857;0.0014679037;-0.00020992776;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0.08657399;0.115915634;0.13667038;0.13801372;0.12207564;0.08831067;0.0435282;0.009507183;-0.001168916;-0.001050911;0.008560916;0.038879253;0.08062848;0.11025023;0.10675144;0.074340194;0.03853128;0.019791733;0.015493622;0.015125929;0.010480483;0.00544858;0.0018925309;0.00024809645;-0.000038168688;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0.075133465;0.08934414;0.08730132;0.06934454;0.053263597;0.035531335;0.017745256;0.0039019524;-0.0004786989;-0.0012379374;0.010086073;0.045781422;0.09495381;0.12984985;0.12587713;0.088420294;0.047547046;0.026860893;0.02258759;0.02184998;0.015151377;0.007899328;0.0027720009;0.0003800965;-0.00005725303;0;0;0;0;0;0;0;0;0;0;0
