;meta[fps=30]
;meta[frames=119]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.005881905;0.0046476196;0.023908572;0.033112384;0.027961906;0.022217145;0.01864381;0.032087617;0.041394286;0.03365714;0.013051428;-0.0010857142;-0.002994286;0;0;0;0;-0.0031085713;-0.0010057145;0.013074287;0.023954283;0.03186286;0.084169164;0.16709489;0.24202976;0.2752366;0.2204526;0.11173487;0.030774869;-0.019718092;0.0014323805;0.054217145;0.086796194;0.10271696;0.09136458;0.04195962;0.020604955;0.008649145;-0.007617827;-0.004678402;0.027385602;0.06839863;0.09858012;0.09539201;0.058834292;0.017962059;-0.0024237703;-0.019697985;0.011489526;0.059885718;0.078750476;0.07946666;0.071835436;0.046649903;0.055201523;0.063698284;0.039378293;0.01212343;-0.0016091412;-0.0033645723;0;0;-0.029375998;0.03870019;0.09617372;0.11144075;0.11273752;0.085298285;0.025008764;0.057478093;0.04181943;0.024455613;0.08000487;0.16513553;0.22617814;0.23519972;0.16891643;0.0787828;0.061184317;0.091248766;0.09692953;0.0813562;0.021333328;0.023253342;0.1041067;0.13705146;0.15908575;0.19572574;0.18710859;0.19124572;0.17193143;0.06681143;-0.005668572;-0.015268572;0;0;0;0;0;-0.0015359998;-0.00053028605;0.006482286;0.016237713;0.023469714;0.022747431;0.014070858;0.004352001;-0.00056685664;-0.0012068575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.018133335;0.014217147;0.059885718;0.115900956;0.15305144;0.13760002;0.06954666;0.030491432;-0.0027428567;-0.016347429;-0.0030171445;0.03739246;0.07711818;0.12880093;0.20830357;0.23848322;0.24158902;0.2218999;0.14240001;0.062285718;0.02122819;-0.00893638;0.017394286;0.0797783;0.13022324;0.15163659;0.10873145;0.06273524;0.062372573;0.079203054;0.10487467;0.119817145;0.0821181;0.04537905;0.008959998;0.012815239;0.05667048;0.087268576;0.0793216;0.05433417;0.025501257;0.04753189;0.08256732;0.100938976;0.08639544;0.07476663;0.077952914;0.06914438;0.06600686;0.069568;0.07262782;0.082500584;0.07580344;0.04524953;0.020982858;-0.0017600002;-0.0048;0;0;0;0;0;-0.011184;0.016776001;0.02020343;0.049627814;0.08790628;0.092113145;0.053715043;0.055344757;0.027254857;0.035733335;0.08262613;0.1202313;0.12914392;0.10016823;0.09094995;0.0887165;0.10605303;0.12032519;0.119329534;0.08240762;0.06959544;0.08784763;0.11069257;0.11455085;0.10311009;0.08721981;0.052030474;0.019974098;0.036304764;0.062473148;0.08869943;0.13459887;0.13701145;0.12407546;0.18388231;0.22283202;0.22292687;0.21928914;0.16160001;0.09762286;0.06802286;0.026214605;-0.015756192;0.013958094;0.10548317;0.21726985;0.32181334;0.36206728;0.33142352;0.25767618;0.1613308;0.07566732;0.021455249;-0.006836828;-0.006562541;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011116628;0.0111166295;0.022233259;0.02779157;0.022233259;0.0111166295;-0.0011116628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018559522;0.013829785;0.079449706;0.18727942;0.28682017;0.32181767;0.26305065;0.15474379;0.06259187;0.01349263;-0.001687374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00046438558;0.0030439517;0.023002991;0.064002514;0.11712803;0.16356446;0.18263818;0.17044756;0.13613601;0.091266625;0.049012832;0.019329261;0.0034765317;-0.00046438572;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0021469884;0.018664485;0.06949086;0.12286499;0.16005799;0.1781213;0.1691111;0.14200896;0.10294809;0.05079774;0.011128556;-0.001366916;0;-0.0021469884;0.018664485;0.06949086;0.123411745;0.15454023;0.16689542;0.16326845;0.15906319;0.14008382;0.09494269;0.040807094;0.008748263;-0.0032376589;0.018664485;0.06949086;0.12203482;0.1689155;0.18794258;0.18882811;0.18968591;0.18480322;0.14465931;0.09435775;0.040807094;0.008748263;-0.0010906702;0;0;0;-0.0031374653;0.025563473;0.11602324;0.24059723;0.32642806;0.34316507;0.2881611;0.19878154;0.13889106;0.12929927;0.15036453;0.1803804;0.1757954;0.11783531;0.050597366;0.010832273;-0.0013511715;0;0;-0.0062595443;0.060448453;0.14398897;0.22314543;0.26016492;0.2514016;0.20906909;0.20396386;0.16538966;0.11014526;0.056680486;0.014900097;-0.0047329166;0.027863136;0.08149014;0.11518831;0.13947788;0.14833304;0.12758358;0.10300773;0.067463145;0.01707094;-0.0019847713;-0.0010090845;0.008774025;0.032644957;0.05861278;0.067200735;0.05405043;0.026257666;0.0057324586;-0.00070492784;0;0;-0.0028053983;0.028053982;0.056107964;0.07013496;0.056107964;0.028053982;-0.0028053983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0057952777;0.04721783;0.2143235;0.44437882;0.60807467;0.5862709;0.39309925;0.1689123;0.036234803;-0.0045166276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0.012197647;0.039303534;0.087145425;0.14989555;0.2455793;0.34668428;0.4472471;0.4724556;0.42895064;0.32472852;0.22362354;0.13525838;0.076167546;0.031984948;0.008538354;0;0;0.014908238;0.029816477;0.059632953;0.08944942;0.14908238;0.17889884;0.22362357;0.17889884;0.14908238;0.08944942;0.059632953;0.029816477;0.014908238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012643377;0.010989401;0.04093989;0.07355423;0.0843687;0.06788857;0.033007957;0.0072122905;-0.0022948922;0.010508051;0.06015888;0.141675;0.21678245;0.2431517;0.19869368;0.11691518;0.047329962;0.0082423175;0.017380267;0.054496396;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;0;-0.0014170122;0.011546025;0.052397966;0.10863761;0.14862883;0.1432757;0.09604195;0.041250806;0.008837962;-0.0031112782;0.018660245;0.054496396;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;0;0;0;0;0;0;0;-0.004091205;0.040912054;0.08182411;0.10228013;0.08182411;0.040912054;-0.004091205;0;-0.0019737976;0.01608094;0.07300714;0.15134452;0.20701498;0.19951724;0.13370393;0.055384614;0.030950561;0.052963447;0.07885544;0.07596627;0.045143474;0.045501836;0.09554362;0.13690366;0.1649947;0.19762363;0.22114083;0.2259469;0.1838458;0.08937037;0.01953759;-0.002401446;-0.0012643377;0.010989401;0.04093989;0.07355423;0.0843687;0.06788857;0.033007957;0.0072122905;-0.0008866267;-0.0006379118;0.004159679;0.031798396;0.08849125;0.16207908;0.22635616;0.25278273;0.2358206;0.18827233;0.12606797;0.067638084;0.026615594;0.004767552;-0.0006379119;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0032432775;0.030109785;0.08809543;0.1275417;0.11782485;0.12336143;0.18556629;0.29505473;0.34101728;0.27433345;0.13331763;0.029106004;-0.003579109;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38639903;0.3724277;0.24960247;0.107172884;0.01614106;0.06532347;0.13637352;0.1704669;0.1345589;0.08264791;0.05949781;0.18163171;0.3187667;0.40454507;0.36974698;0.2566605;0.1391945;0.0870987;0.10470147;0.18098824;0.26364082;0.31525993;0.29129383;0.19616523;0.08422651;0.018050293;-0.0040653786;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063640974;0.05909148;0.1727769;0.2500923;0.2410193;0.15463085;0.039130844;-0.004549494;-0.0032432775;0.030109785;0.08628082;0.14438893;0.17222026;0.1502335;0.08874853;0.04179894;0.01117335;-0.0012987952;0;0;0;0;0;0;0;0;0;0;0;0;-0.004377868;0.03805099;0.13931029;0.26900926;0.43502706;0.5818496;0.6322917;0.55276924;0.37435144;0.1607649;0.034439605;-0.0042949314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.004675664;0.04341688;0.12691087;0.18368678;0.17283258;0.14984389;0.16384304;0.23934942;0.27831328;0.22390305;0.1088205;0.023767954;-0.0029222895;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31527328;0.3039181;0.20372534;0.087501705;0.011655766;0.0685764;0.14182846;0.17728555;0.14008808;0.0853123;0.05220786;0.15465683;0.26525113;0.33267713;0.30138958;0.21014881;0.11663331;0.07700572;0.0967673;0.1698842;0.25048995;0.30122963;0.27882096;0.18768872;0.08058953;0.017261665;-0.0038931954;0.016164437;0.04720193;0.06829807;0.06579326;0.042192295;0.010653833;-0.0012394219;0;0;0;0;0;0;0;0;0;0;0;0;-0.005195182;0.048240975;0.14101206;0.2040964;0.19667472;0.1261687;0.031913254;-0.0037108439;-0.004675664;0.04341688;0.12517048;0.19985123;0.2242092;0.18184991;0.09451519;0.038852535;0.010653833;-0.0012394219;0;0;0;0;0;0;0;0;0;0;0;0;-0.0041246032;0.035857886;0.13314508;0.23717302;0.33667892;0.39677683;0.38876468;0.32141846;0.21907711;0.094069906;0.020158794;-0.002513726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014062246;0.010494639;0.060053334;0.14142454;0.21653405;0.24297678;0.19864908;0.116951324;0.04735854;0.008766501;0.012229828;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;0;0;-0.0040093814;0.040093813;0.080187626;0.10023452;0.080187626;0.040093813;-0.0040093814;0;-0.0019754674;0.016107658;0.07294035;0.15118523;0.20680459;0.19934691;0.13361877;0.0559625;0.025769215;0.035578538;0.082228586;0.13709156;0.17722471;0.20730036;0.22890155;0.20507234;0.15181802;0.08483731;0.021985263;-0.0025552867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
