;meta[fps=30]
;meta[frames=48]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.005881905;0.0046476196;0.023908572;0.033112384;0.027961906;0.022217145;0.01864381;0.032087617;0.041394286;0.03365714;0.013051428;-0.027965715;0.018125722;0.10944001;0.15168002;0.14784;0.09792001;0.0019199962;-0.019199999;-0.004297143;0.00086857163;0.018262856;0.036262855;0.041394286;0.03365714;-0.009577145;0.0032891433;0.093403436;0.19166401;0.21889374;0.1749783;0.068237714;0.0072662854;0.016781714;0.047021717;0.045494862;0.028041147;0.008649145;-0.0011611421;-0.0023954292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.018133335;0.014217147;0.062107433;0.104678094;0.14997487;0.16586515;0.1152381;0.07475658;0.034317713;0.017901715;0.044031996;0.060864;0.08433829;0.09183543;0.09835428;0.13116342;0.13933103;0.11541639;0.1557684;0.20876649;0.20524038;0.17269638;0.08983161;-0.007009529;-0.013470473;0.024713144;0.053674668;0.10218744;0.1368743;0.10516497;0.1108766;0.07940344;0.04582971;0.033391997;0.007634285;-0.00350476;0.04100571;0.08137142;0.1249219;0.14686474;0.12573713;0.10014476;0.05294476;0.014628572;-0.002384759;-0.004769525;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0023616874;0.020530935;0.07614652;0.13768637;0.18735336;0.1984819;0.15828313;0.101365045;0.05079774;0.011128556;-0.001366916;0;0;0;0;0;0;-0.0019466028;0.016925426;0.062971175;0.11314628;0.12745237;0.1261117;0.11415776;0.102852665;0.08704129;0.056728195;0.011560337;0.024984267;0.067515634;0.12188023;0.16341156;0.17222185;0.16359097;0.1674632;0.14577097;0.10989527;0.06379609;0.01641253;-0.0019084339;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;-0.0032072298;0.02390844;0.13721111;0.32334706;0.49507955;0.55543387;0.45396876;0.26707473;0.108054474;0.023325311;-0.0029156639;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003412121;0.03168875;0.092567;0.13395217;0.12905386;0.08277036;0.019332696;0.01223598;0.042886756;0.062077124;0.05982411;0.03838073;0.009711808;-0.0011291567;-0.0028690128;0.024937669;0.092901774;0.16680507;0.19125292;0.15381579;0.074716784;0.016278146;-0.0020030604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0032432775;0.030109785;0.08809543;0.1275417;0.11782485;0.12336143;0.18556629;0.29505473;0.34101728;0.27433345;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.3338108;0.34125108;0.32891622;0.3122063;0.26922357;0.17500341;0.044262946;-0.008831807;0.030024435;0.13626665;0.28247464;0.38639903;0.37029022;0.2655257;0.19870643;0.23880099;0.32774138;0.37094522;0.3031908;0.17831905;0.07208872;0.015529888;-0.0019426274;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.004675664;0.04341688;0.12691087;0.18368678;0.17283258;0.14984389;0.16384304;0.23934942;0.27831328;0.22390305;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27234253;0.27934304;0.27091017;0.25838605;0.22317943;0.14505687;0.03670395;-0.0072732535;0.024491569;0.111147195;0.23044342;0.31527328;0.30190313;0.21874683;0.17369719;0.22190847;0.30872923;0.34898633;0.2852229;0.16778767;0.06786392;0.014650416;-0.0018313018;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16202398;0.19107768;0.19938363;0.17985159;0.13892396;0.08161036;0.020985931;-0.0024391373;0;0;0;0;0;0;-0.0028716365;0.024969157;0.09289653;0.16681819;0.19127916;0.1538683;0.07476664;0.016335879;-0.002008309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16188762;0.1923479;0.20304625;0.1851312;0.14398928;0.08484435;0.02178469;-0.0025326505;0;0;0;0;0;0;-0.0029787875;0.02588759;0.09649373;0.17332378;0.1987797;0.15991466;0.07772094;0.016948165;-0.002084845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.004286025;0.03979509;0.116372064;0.16845375;0.15666068;0.15361965;0.21046424;0.32762668;0.37925753;0.30514273;0.14832987;0.031126;0.006588602;0.047765985;0.099525765;0.15691492;0.18834944;0.16443251;0.15477744;0.16764107;0.23026344;0.34484315;0.43481818;0.40562677;0.30207753;0.14723997;0.041895613;0.031319156;0.063371934;0.07264812;0.05431785;0.061725434;0.15755926;0.31314254;0.42948195;0.411078;0.29966402;0.24596033;0.32407954;0.4537987;0.51268095;0.41903403;0.24657257;0.09981614;0.021578562;-0.0026959286;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.00435282;0.040422224;0.118116155;0.17094001;0.1578231;0.16547394;0.24954961;0.39715034;0.45902213;0.36927998;0.17947589;0.037951913;0.0050161323;0.045770478;0.10213912;0.17221378;0.21782005;0.19908233;0.18394376;0.18355873;0.24862283;0.38804665;0.50746256;0.48615208;0.36612576;0.17844112;0.048176028;0.028625637;0.060034968;0.06882132;0.050392523;0.06728558;0.18924859;0.3794824;0.5201675;0.49839604;0.35874885;0.27420914;0.3369662;0.46473607;0.52571523;0.4296675;0.252766;0.1022449;0.022072105;-0.002759013;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;-0.000523229;0.00426376;0.019339435;0.04014614;0.054983575;0.05305765;0.03561297;0.015329497;0.0032863244;-0.0063407193;0.055077463;0.16095044;0.23293523;0.22444484;0.1424556;0.04956277;0.044445895;0.09001395;0.116678216;0.108226754;0.06988261;0.03116181;0.008397639;-0.00097595184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;-0.0007503326;0.0061117588;0.027764535;0.057584133;0.07878493;0.07594614;0.050904617;0.021853162;0.0046756645;-0.0067307292;0.057081684;0.16686922;0.24152769;0.23275155;0.14786136;0.050420724;0.042379323;0.08787372;0.11573195;0.109033875;0.07188925;0.032898486;0.008809543;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;-0.0014327569;0.012453963;0.045721307;0.08780786;0.1295437;0.14887537;0.12862861;0.08768762;0.0435282;0.009507183;-0.001168916;0;0;0;0;-0.0016253497;0.015092003;0.042452056;0.07838044;0.115592785;0.13655905;0.12020908;0.09866764;0.07354893;0.052961163;0.040707957;0.026866509;0.005094988;0.01504005;0.04386217;0.08704081;0.1262429;0.14151672;0.13491885;0.12293284;0.12690344;0.16086063;0.20036517;0.2059778;0.1696672;0.099805005;0.04035914;0.008713063;-0.0010891329;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;-0.0014327569;0.012453963;0.046387035;0.08244754;0.10395004;0.09939125;0.06908627;0.037836134;0.017420186;0.0039019524;-0.0004786989;0;0;0;0;-0.0017552292;0.016301738;0.04693104;0.07479762;0.0883218;0.08202821;0.0547368;0.047231622;0.052924056;0.05483328;0.04861577;0.031505063;0.0062787477;0.015617456;0.03803986;0.060598828;0.07143523;0.0665614;0.06255927;0.07553646;0.11166486;0.16932839;0.22063339;0.22812226;0.18781136;0.1105683;0.044769477;0.009685305;-0.0012097354;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;-0.00054056395;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;0;0;0;0;0;0;0;-0.0016555665;0.014394363;0.053562585;0.096232794;0.11037905;0.08882568;0.042028487;0.019580532;0.03647972;0.06758242;0.07748242;0.0623223;0.030277306;0.0060036145;0.004889567;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;0;0;0;0;0;0;0;0;0
