;meta[fps=30]
;meta[frames=73]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.0061714286;-0.012918858;0.022813715;0.11606171;0.20629372;0.21752916;0.17753944;0.08632458;0.015905146;-0.003910858;-0.0040868563;0.019508569;0.114336014;0.215196;0.28660202;0.293508;0.225114;0.11058458;0.08277763;0.11654457;0.13441256;0.12713371;0.09361188;0.017145598;0.030082747;0.08604435;0.104294404;0.08850438;0.07190858;0.050583772;0.044597946;0.040486403;0.028041147;-0.009758475;0.013345529;0.072484575;0.08744838;0.09535694;0.13595794;0.17376976;0.23568887;0.2348398;0.14979021;0.070961386;0.017444422;0.06674895;0.15799999;0.1703802;0.1475878;0.10131656;0.018142471;0.004056383;0.022747431;0.00512;0.0060617155;0.03762515;0.07462401;0.086566865;0.070400015;0.021448383;0.0022841904;0.012370286;0.035489526;0.052693337;0.06048;0.050209522;0.039710477;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0057074293;0.0011691437;0.019676954;0.04885677;0.06704001;0.08094666;0.097891055;0.09889371;0.11626667;0.13695276;0.11955372;0.09622743;0.08672857;0.06937486;0.07893581;0.09788076;0.093160376;0.08433067;0.068960756;0.060280386;0.06511238;0.072307505;0.06568198;0.06224732;0.05319589;0.04474423;0.04024595;0.027838176;0.008548574;-0.008003657;-0.0010477724;0.02921143;0.050613336;0.062080003;0.08848001;0.101214476;0.104891434;0.12886675;0.13845153;0.12756665;0.14425786;0.14703178;0.10764617;0.06583894;0.03655619;0.016868573;0.019687619;0.02649905;0.017554287;0.000350476;-0.012525715;0.0071314303;0.03275886;0.052065525;0.06758247;0.06097067;0.046584383;0.061116964;0.0769722;0.07931429;0.06680381;0.033859048;0.009325715;-0.0015238083;-0.0030476195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0039125285;0.034016166;0.12659825;0.22743046;0.25870135;0.22855945;0.17153935;0.14713742;0.14007534;0.11719032;0.07112713;0.06010001;0.09816888;0.16062719;0.20904286;0.2147745;0.16771653;0.1450836;0.1614478;0.18016165;0.16663866;0.10669272;0.03372775;0.026405092;0.061255865;0.08236133;0.09211439;0.10581532;0.13051112;0.15181497;0.14096637;0.09494269;0.037348058;0.040857665;0.0928997;0.1360952;0.13120483;0.08420965;0.021350605;-0.0024809642;-0.0024082055;0.020925978;0.07803945;0.13893043;0.1723817;0.16326056;0.111954704;0.061003096;0.028658714;0.007671904;-0.0032252534;0.021660727;0.06225001;0.10137554;0.124317646;0.12120225;0.08828654;0.0577856;0.028883435;0.005358644;0.0062762443;0.040590014;0.095729426;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0015569641;0.013531593;0.050435144;0.09053134;0.10378303;0.08344628;0.040516056;0.008808218;-0.0021637864;0.007076115;0.053945467;0.1449894;0.2493506;0.3196818;0.32043108;0.25400957;0.1609937;0.09896383;0.07683812;0.07385659;0.066064425;0.04195851;0.01749875;0.029134154;0.063086785;0.08640277;0.083376296;0.05596324;0.024089212;0.0051642237;-0.00064377853;0;-0.0025074705;0.023288196;0.06801447;0.0963491;0.11165876;0.13728851;0.17390901;0.21508634;0.20901804;0.14007078;0.060126804;0.008608099;0.038025867;0.115778334;0.1675446;0.16142172;0.10353255;0.026161447;-0.0030428919;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0040778467;0.03545155;0.13197282;0.23701717;0.27179524;0.21864851;0.10625669;0.023205765;-0.0028532683;-0.00035234462;0.002444704;0.016151078;0.045181934;0.08620753;0.12533113;0.1376298;0.110010006;0.11380379;0.15406829;0.18568596;0.17382073;0.10902904;0.051842712;0.10368766;0.22184707;0.29986367;0.32264972;0.33243188;0.36670113;0.4033843;0.38082704;0.27090272;0.13152343;0.06538581;0.06949816;0.08823644;0.0860359;0.055180244;0.00956377;0.036429353;0.14177002;0.25464275;0.29203415;0.23493817;0.1141836;0.024914604;-0.008588191;0.045008823;0.2042775;0.4235171;0.5721862;0.62541455;0.56593335;0.47877792;0.43729258;0.4043581;0.31226197;0.21050134;0.104848415;0.0204089;0.015849017;0.10701518;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.0037900712;0.03295341;0.12262318;0.22020984;0.25250807;0.20312698;0.098707154;0.02156483;-0.0026512125;-0.00033230608;0.002289405;0.015371243;0.04315303;0.082405224;0.11982388;0.13157983;0.10525512;0.10760521;0.14399615;0.1727912;0.16165903;0.10135628;0.048938237;0.09937818;0.2123811;0.28752548;0.3045282;0.2988359;0.31103295;0.331559;0.31152484;0.22324438;0.109729655;0.05841611;0.0664241;0.084466234;0.082380734;0.052879523;0.0092900945;0.034299333;0.1334874;0.23973906;0.27491784;0.22116166;0.10747903;0.02347294;-0.0061145425;0.026295036;0.119483225;0.24776785;0.33303708;0.38224658;0.3773216;0.36211288;0.37074503;0.36608994;0.29303885;0.20192094;0.10018277;0.01981164;0.012526511;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
