;meta[fps=30]
;meta[frames=37]
;meta[profile=ciri]
jaw_open_a;0;0;0;0;-0.017471999;-0.006240002;0.074131206;0.1853184;0.25945646;0.26623636;0.16579902;0.107492276;0.12238051;0.1492672;0.13385524;0.118940964;0.11497144;0.1655924;0.18451811;0.122812964;0.076300204;0.085124575;0.11464533;0.13880534;0.11271314;0.04615162;0.04568534;0.04316953;0.07404953;0.13572572;0.15094095;0.12906668;0.08246857;0.0017066626;-0.01694476;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.00067199994;-0.00024000014;0.0028896;0.0070943995;0.010128;0.009744;-0.004084267;0.0095948195;0.022485638;0.07038842;0.121081896;0.14058667;0.11737904;0.123093344;0.15745524;0.22649753;0.24603124;0.20518401;0.111000404;0.028303243;-0.00030171374;0.00038552354;-0.0037881907;-0.010026667;0.00784762;0.032335237;0.060510475;0.0881981;0.09945906;0.08057906;0.06296381;0.033859048;0.009325715;-0.0015238083;-0.0030476195;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;-0.0011116628;0.0111166295;0.022233259;0.02779157;0.022233259;0.0111166295;-0.0011116628;-0.0049667;0.049666997;0.099333994;0.12416749;0.099333994;0.049666997;-0.0049667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.001623123;0.013225446;0.060019482;0.12329364;0.17854926;0.21690662;0.2158546;0.20855892;0.20222048;0.17197494;0.116626784;0.085122116;0.089148924;0.12755018;0.14860737;0.118230104;0.070945084;0.04863931;0.063847855;0.10378112;0.13922502;0.16652183;0.20123982;0.21300556;0.21463919;0.2098984;0.17555684;0.11968268;0.06567756;0.01707094;-0.0019847713;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.00028053977;0.0022877348;0.010353254;0.02148801;0.029439978;0.028421352;0.016598498;0.03136697;0.06941346;0.09769285;0.092365555;0.07788266;0.07999651;0.11282025;0.1490447;0.14788643;0.12457781;0.10550062;0.08911195;0.06144362;0.03392639;0.008834459;-0.0010263133;-0.0024915668;0.023134463;0.06764338;0.09791327;0.094361454;0.06053976;0.015320483;-0.001781205;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.011327351;0.10123553;0.21184836;0.29339883;0.29470778;0.23649764;0.15683419;0.11720143;0.0708786;0.08447792;0.14043874;0.22563228;0.32574978;0.4028789;0.42345884;0.4416364;0.40982193;0.33468658;0.25918835;0.17614262;0.09167825;0.041305397;0.01117335;-0.0012987952;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.0017403858;0.010312435;0.10104628;0.22875497;0.33760706;0.35506466;0.29140145;0.18770008;0.12190122;0.066849746;0.080917925;0.13489288;0.21154593;0.2923236;0.344819;0.35756466;0.38886607;0.38622835;0.3352228;0.26647383;0.17711857;0.08956122;0.039270006;0.010653833;-0.0012394219;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;-0.0019754674;0.016107658;0.07294035;0.15118523;0.20680459;0.19934691;0.13255747;0.067265734;0.041167367;0.04028759;0.039479673;0.033360485;0.03426129;0.04891449;0.054081842;0.074407056;0.07946402;0.076397;0.05662284;0.028610608;-0.0028610607;0;0;-0.0010613016;0.009848581;0.028870367;0.04182121;0.040336877;0.025901688;0.006583036;-0.0007644338;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;-0.0024056283;0.019602714;0.08894046;0.18441747;0.25233382;0.24327473;0.16195825;0.08068951;0.046040885;0.043028608;0.042350005;0.035739135;0.03676982;0.052619766;0.058423523;0.077913806;0.08118399;0.076753244;0.05657831;0.028610608;-0.0028610607;0;0;-0.00114294;0.010613015;0.031022655;0.04490121;0.04326844;0.02775711;0.0070209154;-0.00081638555;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.0018562381;0.015125768;0.06863405;0.13942605;0.21739273;0.29721525;0.33635268;0.32912403;0.27721912;0.2307978;0.21573639;0.22872712;0.22506824;0.21576425;0.22345032;0.2506608;0.2976336;0.3200421;0.32805163;0.36850202;0.43819466;0.4615332;0.4103143;0.27554724;0.13801743;0.07807097;0.09780634;0.14814432;0.17594782;0.16642207;0.13305232;0.07856042;0.031766683;0.006835376;-0.00085534976;0;0;0;0;0;0;0;0;0;0
