;meta[fps=30]
;meta[frames=56]
;meta[profile=default]
jaw_open_a;-0.024036575;0.0046262853;0.10245716;0.20360687;0.23249604;0.17182629;0.08727086;0.055867434;0.07751315;0.12848;0.14735542;0.12336915;0.10630401;0.07307887;0.022436576;-0.003007998;-0.00623543;0;0;-0.011154287;0.0021942854;0.044205718;0.071085714;0.13020346;0.20778061;0.25121832;0.2576366;0.23217833;0.1351863;0.058134872;-0.009737144;0.023794295;0.10683431;0.1589029;0.15177146;0.101577155;0.015085711;0.008914284;0.044594288;0.063771434;0.058571428;0.06178286;0.09290286;0.11862859;0.10701486;0.07711798;0.055603817;0.09218439;0.18763886;0.29006478;0.32637665;0.29866365;0.23226973;0.14544865;0.06818186;0.019309727;-0.0060957465;-0.0059337164;0;0;0;0;0;0;0;0;0;0
jaw_open_o;-0.004224;0.00080457155;0.018002287;0.028971434;0.042258292;0.059330292;0.06146515;0.0825303;0.1261463;0.122541726;0.0817943;0.06849144;0.043131426;0.05760228;0.10420571;0.0874903;0.083296016;0.16761144;0.23866971;0.2506377;0.20103772;0.07405105;-0.012844952;0.0065600006;0.0797783;0.13022324;0.15163659;0.11942859;0.04668953;0.022326857;0.047190864;0.10175085;0.14740115;0.15544991;0.13867581;0.13081601;0.10471619;0.07332267;0.032777146;-0.0027428567;-0.014537144;0.001417143;0.026300952;0.058773335;0.08762819;0.08564369;0.05441219;0.025764573;0.008604952;0.0057051443;0.013348064;0.012152382;0.009420192;0.0057884455;0.002709842;0.0007040005;-0.00022907936;-0.00023466678;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;-0.0006763012;0.006763012;0.013526024;0.016907528;0.013526024;0.0049309153;0.015249582;0.059309363;0.10653833;0.122187495;0.09830821;0.047787193;0.010439133;-0.0012834219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.0011099931;0.009651429;0.035909455;0.06447405;0.0739208;0.0561806;0.0593492;0.0917816;0.14998609;0.22802016;0.29582882;0.33048517;0.30972448;0.22289208;0.10671247;0.029649189;-0.00340405;0;0;-0.0039576152;0.034401905;0.12812868;0.23008557;0.26382905;0.2122119;0.10310554;0.019330055;0.028794691;0.060316056;0.106955804;0.11922942;0.10169568;0.05295189;0.028053982;-0.004205235;0.011407664;0.051745277;0.105986066;0.15685897;0.19781275;0.20563066;0.1991117;0.19925769;0.19239521;0.16171038;0.121803425;0.087776035;0.09512112;0.14929736;0.21069749;0.23525901;0.21951444;0.17528966;0.11745457;0.063041314;0.024841454;0.0044434713;-0.0005947954;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;-0.0037699523;0.03277497;0.122003004;0.21915582;0.25134474;0.19986871;0.120262355;0.08534438;0.08963916;0.088781945;0.056855433;0.014257593;-0.001661928;0;0;-0.002536627;0.022050366;0.082118325;0.14746629;0.16909522;0.13601568;0.06467922;0.024924682;0.05838563;0.141675;0.21678245;0.2431517;0.19869368;0.11691518;0.047329962;0.0066768723;0.031917766;0.096974954;0.14033087;0.1351993;0.08671181;0.021908289;-0.0025482893;0;0;-0.001618193;0.014074701;0.05230302;0.09393073;0.10760811;0.08728656;0.04718807;0.023425324;0.02490374;0.036399137;0.040716268;0.038105775;0.03052505;0.020499056;0.0109726135;0.004278251;0.00072502834;-0.000099132565;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0021430126;0.019936139;0.057800107;0.083455026;0.080209896;0.051309843;0.011106928;0.012276955;0.062475763;0.12954703;0.17726329;0.17090662;0.11458938;0.04923919;0.010553641;-0.0013158654;0;0;0;0;0;0;0;0;0;0;0;-0.004377868;0.03805099;0.14114937;0.2540249;0.3670162;0.44080704;0.43929806;0.36670002;0.2481469;0.11981944;0.07014497;0.081897035;0.09721483;0.07820603;0.03800924;0.008277037;-0.0010186266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.002045046;0.019017704;0.05522849;0.079781294;0.07671984;0.0491056;0.010479053;0.0132621825;0.06668832;0.13826606;0.18916398;0.18235089;0.12223521;0.052501023;0.011248313;-0.0014026994;0;0;0;0;0;0;0;0;0;0;0;-0.0041246032;0.035857886;0.13336773;0.23536955;0.32834285;0.37945235;0.36503014;0.29852998;0.2023282;0.09964729;0.06396754;0.07890182;0.09317929;0.07497761;0.036453478;0.007970893;-0.0009796628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
