;meta[fps=30]
;meta[frames=95]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;-0.024868574;0.0048000044;0.10596572;0.21064;0.24054857;0.16285942;0.082404576;0.13346058;0.25327507;0.32350022;0.28460458;0.14360534;0.035873145;0.050288007;0.099596195;0.1272;0.12266059;0.09951544;0.07509868;0.07987659;0.08894401;0.083139054;0.06726934;0.061728;0.05875505;0.04263619;0.022537144;0.0005790464;-0.0053638094;0;-0.005988572;0.0011657135;0.020740572;0.046121147;0.08351773;0.10826515;0.09230401;0.062582865;0.027330289;-0.0023634292;-0.0114194285;-0.0018240007;0.0219648;0.05145813;0.078949794;0.089095004;0.08004998;0.061006017;0.05049569;0.054209523;0.07770544;0.11356405;0.1615464;0.20452711;0.22170976;0.19708483;0.116310894;0.058487326;0.095221035;0.20109259;0.29682654;0.29117444;0.17962061;0.033490293;0.009775549;0.07143589;0.119931445;0.11671316;0.07708801;0.0010560013;-0.026139433;0.0021942854;0.04747429;0.08619658;0.104859434;0.12213899;0.120294414;0.11556252;0.11378562;0.09977511;0.073503554;0.054964118;0.036601145;0.016914288;0.016692573;0.041293714;0.065746285;0.063698284;0.039378293;0.01212343;-0.0016091412;-0.0033645723;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.005988572;0.0011657135;0.025462857;0.05075429;0.049051426;0.041762292;0.048998866;0.11042972;0.18265945;0.19612801;0.139624;0.057696003;-0.0138015235;-0.0062057143;0.036388572;0.050453335;0.04496457;0.033398855;0.018672762;0.029428575;0.040932577;0.03331429;-0.0010148542;0.01220343;0.036283426;0.08156342;0.121001154;0.13124344;0.118358865;0.109398864;0.10475429;0.092411436;0.06514743;0.035581715;0.00942629;0.041824;0.1147901;0.16160457;0.15168458;0.10403809;0.0038125685;-0.006336005;0.07832015;0.2195712;0.3166464;0.28837544;0.20337555;0.12874423;0.09375331;0.09345235;0.09520367;0.055729993;0.06770561;0.100606635;0.109683216;0.09728275;0.06230401;0.030558635;0.025685946;0.045036804;0.06306103;0.07988389;0.08264138;0.0694784;0.0634944;0.077170305;0.09562668;0.11931888;0.14119011;0.1255543;0.10963657;0.110250674;0.09542858;0.05920731;0.03322941;0.025211735;0.052554976;0.08796984;0.08518401;0.041911777;0.018188806;0.043414857;0.08616594;0.103542864;0.08425143;0.032777146;-0.0027428567;-0.007497143;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0064409645;-0.00064409646;0;0;0;0;-0.0012163403;0.009909065;0.04499457;0.09330553;0.12765561;0.123056784;0.08248471;0.03541815;0.0075825923;-0.0009458201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0010090845;0.008774025;0.032644957;0.05861278;0.067200735;0.05405043;0.026257666;0.0057324586;-0.0037059404;0.027863136;0.07954352;0.1348905;0.17525627;0.19764696;0.19860119;0.2199983;0.22599126;0.20474112;0.16918196;0.13456963;0.12468563;0.14367762;0.17651273;0.20639905;0.1988092;0.1491489;0.083959654;0.02505297;-0.0028053983;-0.0032419523;0.030011319;0.08576503;0.15908825;0.20357098;0.20690276;0.16014864;0.13939083;0.13457385;0.13327192;0.10745271;0.06411134;0.01641253;-0.0019084339;-0.0030010126;0.027863136;0.08149014;0.11773363;0.11520959;0.084141135;0.05226146;0.07181318;0.12667775;0.18193652;0.22730295;0.24514629;0.21958655;0.15770875;0.09276394;0.0597381;0.06539984;0.08313768;0.08070672;0.054070044;0.019932643;0.035441056;0.08770677;0.1275311;0.122571565;0.07840802;0.016467877;0.024628343;0.09613975;0.20530097;0.29182342;0.29469797;0.20912501;0.10310554;0.020077921;0.018159946;0.077577844;0.14199108;0.19655678;0.21027745;0.1864409;0.17627203;0.18925846;0.1945887;0.17429252;0.11783531;0.050597366;0.010832273;-0.0013511715;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.00090253033;0.007856387;0.029107595;0.052263256;0.059916876;0.048207838;0.023430003;0.0051527712;-0.0006321687;0;0;0;-0.0010019279;0.009298315;0.027248198;0.039467473;0.036916796;0.034401376;0.04327308;0.0659311;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;0;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0011430725;0.002705205;0.012504058;0.025986668;0.035601836;0.034332726;0.022780977;0.011496724;0.013796387;0.03560056;0.068786316;0.09834065;0.11290963;0.11223787;0.100460924;0.08173362;0.056190666;0.036971778;0.037330404;0.056047212;0.07434941;0.071900256;0.048230905;0.019628244;0.015405199;0.031104295;0.045746755;0.043997355;0.028165305;0.0070500732;-0.00082221697;0;0;-0.0014170122;0.011546025;0.052397966;0.10863761;0.14862883;0.1432757;0.09604195;0.041250806;0.008837962;-0.001102121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005115398;0.0444689;0.1655797;0.2933589;0.3759567;0.4043837;0.36291718;0.33195093;0.34118432;0.34031036;0.37085134;0.42489308;0.43491682;0.36402375;0.27526295;0.22376612;0.2647917;0.32493967;0.34796953;0.29159442;0.20139308;0.1221595;0.05715665;0.04832187;0.12840264;0.23364958;0.26799902;0.2156483;0.104848415;0.022911863;-0.0028165306;0;0;0;0;-0.0032432775;0.030109785;0.08520542;0.15123974;0.2274409;0.30366394;0.35751963;0.39434862;0.37011665;0.2939674;0.20297512;0.11835553;0.05486358;0.019844301;0.002743057;-0.00041145855;0;0;-0.0021430126;0.019936139;0.05665531;0.09198254;0.12924315;0.16691934;0.18989503;0.19723098;0.16244777;0.09555609;0.03579206;0.031549968;0.10436103;0.21854807;0.2990298;0.2882903;0.19327769;0.08303868;0.017795578;-0.0022189366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.2385145;0.31460533;0.35902414;0.3476645;0.33550614;0.34514743;0.3299794;0.33749104;0.36651078;0.36169705;0.2959211;0.22792746;0.19732635;0.24621819;0.30779222;0.33509475;0.2891029;0.20722096;0.12976858;0.061447125;0.04768565;0.12273116;0.22354682;0.25633493;0.20618843;0.10018277;0.021852605;-0.00268795;0;0;0;0;-0.004675664;0.04341688;0.12414087;0.20641005;0.27708474;0.32871637;0.35176083;0.37627226;0.35425952;0.281489;0.194419;0.113365375;0.05251728;0.018949134;0.002605904;-0.00039186527;0;0;-0.002045046;0.019017704;0.054003913;0.088909976;0.12910955;0.17256539;0.20131294;0.21064197;0.17333354;0.101973996;0.038942713;0.027764535;0.08447009;0.17744142;0.24276046;0.23401697;0.1568685;0.06737632;0.014435335;-0.0018001308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;-0.00208067;0.018088972;0.06733246;0.12095356;0.13872108;0.111616835;0.054261073;0.010305939;0.013014071;0.042303625;0.061228927;0.05900242;0.037850607;0.0095739765;-0.0011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002449157;0.0018368678;0.009735399;0.029659294;0.059783924;0.09447624;0.124172255;0.13752018;0.12472332;0.0912556;0.050232213;0.01775639;0.0024491553;-0.0003673734;0;0;-0.001836868;0.017082872;0.04959543;0.07163785;0.06888255;0.044084832;0.011021207;-0.0012858075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;-0.0022443184;0.019509206;0.072653964;0.13050945;0.14967966;0.12042754;0.0585393;0.01112548;0.013864919;0.04512386;0.06531085;0.06293591;0.040373977;0.010212242;-0.00118747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00026124343;0.0019593257;0.010384427;0.03163495;0.06378421;0.10082363;0.1325239;0.14676167;0.1330872;0.097354;0.053579397;0.018940149;0.002612432;-0.00039186497;0;0;-0.0019593255;0.018221729;0.05290179;0.0764137;0.07347472;0.047023814;0.0117559545;-0.001371528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.0045921695;0.039921258;0.14863321;0.26695812;0.3036231;0.2704682;0.17917448;0.12288255;0.102385886;0.14396727;0.19204728;0.2857086;0.3915943;0.4578799;0.42648172;0.33027998;0.18032253;0.0977748;0.14489213;0.24609576;0.37200135;0.46312442;0.49757737;0.48498762;0.4425983;0.41826925;0.45376977;0.5149687;0.5886382;0.6049986;0.5070033;0.39428422;0.3140966;0.29380754;0.3561414;0.39808264;0.33086997;0.21909103;0.10920791;0.023854792;-0.0029328656;0;0;-0.00532135;0.049406175;0.14021422;0.24897535;0.31496727;0.32254657;0.3040227;0.3345383;0.3780192;0.4100941;0.3871199;0.31043065;0.21757211;0.12563564;0.09081843;0.1564191;0.28180248;0.37845972;0.39131522;0.3182769;0.22143832;0.17151937;0.15387088;0.15825081;0.23998326;0.39043978;0.5261662;0.5726805;0.46947926;0.27627605;0.10702216;0.063187145;0.17423838;0.36752048;0.49861723;0.52207565;0.4635961;0.3884163;0.31517848;0.2226228;0.13663512;0.13828385;0.23316865;0.32306606;0.31142145;0.2087461;0.089683674;0.019210303;-0.0023957214;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.0043305554;0.03764466;0.14019197;0.2517622;0.28617284;0.25645208;0.17186126;0.11958064;0.09951323;0.13914922;0.18444285;0.28958616;0.4251282;0.52428806;0.5054077;0.39451373;0.21135223;0.10553696;0.14705352;0.25910136;0.41013196;0.5344488;0.5818104;0.5552174;0.48025668;0.42930233;0.4579527;0.5265594;0.60352707;0.61962783;0.5191823;0.40171686;0.314715;0.29043716;0.3538169;0.40645152;0.3480503;0.23877056;0.12287922;0.029830175;-0.0035457115;0;0;-0.005195182;0.048240975;0.13665926;0.24451861;0.31169024;0.3225444;0.30864105;0.3427809;0.38830173;0.42173582;0.39733288;0.31734586;0.22110133;0.12700473;0.089242384;0.14899817;0.26613033;0.3568618;0.37047285;0.30427748;0.21540114;0.17020907;0.15408449;0.15900409;0.24346033;0.39830306;0.5380427;0.585851;0.4802259;0.28250843;0.109360665;0.064740136;0.17885624;0.3771775;0.5118137;0.5336669;0.46850285;0.38586694;0.30899143;0.21707167;0.13331205;0.13491514;0.2275211;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010761447;0.008306724;0.042863958;0.106342584;0.16418628;0.174354;0.1305243;0.06395083;0.013965762;-0.0017171932;0;0;0;0;0;0;0;-0.008182411;0.08182412;0.16364823;0.20456028;0.16364823;0.08182412;-0.008182411;0;-0.0015140245;0.01316422;0.048977576;0.087453276;0.105421185;0.10154605;0.081662804;0.066388294;0.054647367;0.037393615;0.015928611;0.0046956283;0.0063091023;0.020609656;0.041541785;0.06560884;0.08617359;0.0953661;0.08645934;0.06324539;0.0347862;0.01227844;0.0016817532;-0.00025307943;0;0;-0.001591952;0.010329319;0.082340665;0.20560674;0.27960187;0.26273334;0.15452512;0.12077516;0.20611772;0.3061446;0.2950121;0.18925302;0.047869876;-0.005566265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
