;meta[fps=30]
;meta[frames=26]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;-0.0061714286;-0.018299429;0.040170673;0.13378742;0.16782628;0.17005867;0.11271314;0.02356114;-0.008076189;-0.0040868563;0.019508569;0.114336014;0.215196;0.28660202;0.293508;0.225114;0.135636;0.063090004;0.014555999;-0.0069359997;-0.0047520003;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.0070735253;0.0055817165;0.019803433;0.053283054;0.052352007;0.061627433;0.07950934;0.11684402;0.116056286;0.10831315;0.061239146;0.04271086;0.05902315;0.094476014;0.08687266;0.08001276;0.07571687;0.059348386;0.042811334;0.028265715;0.00060952205;-0.0060952376;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0048650755;0.045171205;0.13209704;0.19121793;0.1816185;0.14305145;0.10245094;0.1011706;0.10318717;0.08004905;0.064289026;0.09776334;0.16062719;0.20904286;0.2147745;0.17213933;0.10401888;0.041359577;0.006327174;-0.0008979778;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0019418315;0.018036291;0.052656874;0.07618628;0.07338724;0.047058802;0.011878411;-0.0024611843;0.007076115;0.053945467;0.1449894;0.2493506;0.3196818;0.32043108;0.25400957;0.16275899;0.08256721;0.028968237;0.0045963437;-0.0006512531;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.0050697555;0.047076885;0.13760182;0.19915728;0.19191186;0.12311095;0.031136945;-0.0036206702;-0.00035234462;0.002444704;0.016151078;0.045181934;0.08620753;0.12533113;0.1376298;0.11461887;0.071006626;0.028975755;0.004633917;-0.0006445737;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0047105458;0.04373378;0.12792763;0.18519709;0.17850271;0.11453891;0.029006181;-0.0033716727;-0.00033230608;0.002289405;0.015371243;0.04315303;0.082405224;0.11982388;0.13157983;0.10953742;0.06784722;0.027698297;0.0044301916;-0.00061618566;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002805398;0.0019404002;0.012914849;0.036146212;0.06896937;0.10026292;0.11008181;0.09164634;0.05676589;0.023154553;0.0036937746;-0.00051432307;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002805398;0.001957099;0.0127712395;0.035601836;0.067873925;0.09865148;0.10831174;0.09021024;0.055879187;0.02277716;0.0036336589;-0.00050597364;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.004569904;0.040200684;0.14245078;0.2610022;0.32812023;0.35006806;0.28074393;0.22378169;0.18515582;0.15964398;0.170844;0.26057345;0.35111135;0.42662972;0.423035;0.32328093;0.22094826;0.15867333;0.123294055;0.09549212;0.057718445;0.0147802895;-0.0017181206;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.004224796;0.037321072;0.1302421;0.23686317;0.29911253;0.32153165;0.25965887;0.21766992;0.19640438;0.1812736;0.19181594;0.26547477;0.33625376;0.40182534;0.39978966;0.30679044;0.21245609;0.15597753;0.1232736;0.09557102;0.05771406;0.0147802895;-0.0017181206;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00020873494;0.0014411059;0.009638544;0.026920129;0.051317066;0.074526735;0.08179905;0.06808601;0.042201202;0.01722648;0.002765321;-0.00038407237;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00022042412;0.0015412988;0.010004249;0.027851922;0.053080466;0.07714511;0.08470131;0.07055743;0.04371077;0.017815948;0.0028421357;-0.00039576154;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.0011577833;0.010577761;0.032437973;0.05613023;0.061368078;0.05949225;0.061459;0.07925063;0.08630087;0.073082104;0.0385861;0.011976748;0.0045595136;0.010991148;0.015999116;0.017560454;0.014571371;0.009009001;0.0036837545;0.00058779767;-0.00008182411;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;-0.0013637352;0.01227807;0.03990011;0.0709532;0.07924135;0.07702042;0.07394414;0.0865302;0.090170905;0.07512158;0.038518745;0.012900191;0.0071327984;0.015888905;0.023117814;0.025380502;0.021088911;0.013055121;0.005338606;0.00085163885;-0.00011856148;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004924058;0.0032262076;0.024629055;0.06631405;0.11407594;0.14616705;0.1454701;0.113856785;0.07147336;0.03525742;0.01186888;0.0018936438;-0.00026885062;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004924058;0.0032262076;0.024629055;0.06631405;0.114068635;0.14619045;0.14609401;0.115222946;0.07324134;0.036798928;0.0127382595;0.0020339135;-0.00028784553;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;-0.0032729644;0.03272964;0.06545928;0.08182411;0.06545928;0.03272964;-0.0033488243;0.00053245306;0.0034280245;0.009498276;0.018084794;0.026267685;0.025698336;0.05292931;0.09945009;0.12848516;0.11895666;0.075568095;0.019147951;-0.0022265061;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00009184338;0.00063121447;0.004264873;0.0119479885;0.02276714;0.03305527;0.03632823;0.030288279;0.018834574;0.007748242;0.0012757882;-0.00017533738;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003206169;0.0022176001;0.014758398;0.041322846;0.07886507;0.1146506;0.12587218;0.10478161;0.064888194;0.026460916;0.004221456;-0.0005877977;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;-0.0014917593;0.01385258;0.040485308;0.058594227;0.056460492;0.03621784;0.009158363;-0.0010650122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;-0.000073474715;0.0006816821;0.0020001451;0.0028981692;0.0027961212;0.0017960485;0.00045717598;-0.00005306507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;-0.002144868;0.019916102;0.058223143;0.08427327;0.08114002;0.052604552;0.016417142;0.0075031407;0.01723817;0.025068235;0.027548004;0.022972535;0.014240734;0.0058212006;0.00094014243;-0.00013025064;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;-0.00029103618;0.0029103619;0.0058207237;0.007275904;0.0055296873;0.0058207237;0.0055296873;0.007275904;0.0058207237;0.0029103619;-0.00029103618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;0;-0.0025675332;0.023838464;0.06971934;0.100925684;0.09727236;0.06241269;0.015801145;-0.0018368679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;-0.00021634222;0.002012391;0.0058371574;0.008429182;0.008102628;0.005184049;0.0012939712;-0.00015103133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;0;0;-0.002115181;0.02115181;0.04230362;0.051243044;0.05655326;0.071463436;0.11424946;0.18249929;0.19839421;0.15795666;0.11003495;0.09008753;0.117977545;0.16889955;0.1972677;0.18686481;0.16162126;0.13131072;0.09660032;0.06438527;0.037084967;0.0095739765;-0.0011132531;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;0;0;0;0;0;0;0;-0.0041561457;0.03859278;0.11151086;0.17626509;0.18314369;0.13459712;0.05940504;0.0320667;0.040703688;0.060987342;0.06692377;0.055705518;0.034516416;0.014090446;0.0022593478;-0.00031393743;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;0;0;0;-0.0023593546;0.021907711;0.06404546;0.0927006;0.0861491;0.08687457;0.09962577;0.13639465;0.14620204;0.11202145;0.060297865;0.052036047;0.07756628;0.1146506;0.12587218;0.10478161;0.064888194;0.026460916;0.004221456;-0.0005877977;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;0;0;0;-0.0027942655;0.027942656;0.05588531;0.06903839;0.06127346;0.07121111;0.08319528;0.11442388;0.10488701;0.066247284;0.023902288;0.016181506;0.026705645;0.052354064;0.07606803;0.08276609;0.07686717;0.064397424;0.048377898;0.032434262;0.018566651;0.0047832774;-0.00055662653;0;0;0;0;0;0;0;0;0;0
