;meta[fps=30]
;meta[frames=81]
;meta[profile=default]
jaw_open_a;0;0;0;-0.005881905;0.0046476196;0.006610284;0.04689067;0.10240763;0.11840001;0.08705068;0.0657082;0.02527543;0.033453714;0.055305902;0.048569147;0.044093713;0.071600765;0.09427278;0.10068605;0.07560338;0.07314656;0.121927194;0.2002844;0.25640208;0.24201797;0.16618124;0.10595919;0.07163918;0.0535902;0.03995919;0.018422859;-0.0014742861;-0.004228572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.022628572;0.004374856;0.09639773;0.18384688;0.23061946;0.20153831;0.09660344;0.011186744;-0.0063972585;0.019568458;0.06839863;0.09858012;0.09539201;0.058834292;0.017962059;-0.006720913;-0.0041398867;0.018262856;0.02980617;0.039111312;0.06104274;0.08145006;0.09749441;0.09239773;0.05729829;0.017431773;0.004058515;0.011229255;0.023469714;0.022747431;0.014070858;0.004352001;-0.00056685664;-0.0012068575;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.007995429;-0.0023885723;0.031680007;0.08341411;0.12266363;0.13845715;0.103366114;0.053369902;0.01328457;-0.003497145;0.010197337;0.052246865;0.085251056;0.08017601;0.100913;0.09868616;0.099331275;0.101600975;0.08882808;0.046295512;0.042279184;0.020780407;0.0055053043;-0.0010710213;-0.0019069383;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010636191;0.00833524;0.03099429;0.061958097;0.08966095;0.15261257;0.21431467;0.24945065;0.24910173;0.21352232;0.12934859;0.073106304;0.021673147;0.016039312;0.037694175;0.08115841;0.109652124;0.10378698;0.07054401;0.08902035;0.054371662;0.13173486;0.1652288;0.14569142;0.097157024;0.044181027;-0.021295542;0.022152228;0.04536686;0.09083978;0.12483384;0.12172526;0.09319041;0.038102858;-0.003131428;-0.008731429;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.0064409645;-0.00064409646;0;0;0;0;0;0;0;0;0;0;0;-0.0023950848;0.023950849;0.047901697;0.059877124;0.047901697;0.023950849;-0.0023950848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.003274873;0.030465765;0.088327095;0.1275311;0.119415484;0.10802213;0.099601656;0.13959002;0.17626774;0.16134617;0.10129491;0.05079774;0.011128556;-0.0026489743;0.008825143;0.060857914;0.1551107;0.25983262;0.32155344;0.3037687;0.24231318;0.2018859;0.18872894;0.17088084;0.1280561;0.06286024;0.013697786;-0.0016853859;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032419523;0.03241952;0.06483904;0.08104881;0.06483904;0.03241952;-0.0032419523;-0.0031560727;0.031560726;0.06312145;0.07890182;0.06312145;0.031560726;-0.0031560727;0;0;0;0;0;-0.0019466028;0.016925426;0.062971175;0.112346455;0.1363037;0.1340193;0.11205361;0.09488974;0.0793398;0.054070044;0.023207515;0.0049752886;-0.00062033656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0023616874;0.021954946;0.063853025;0.09228074;0.088781945;0.056855433;0.014257593;-0.001661928;-0.00096216897;0.0071725324;0.041163336;0.09700412;0.14852388;0.16611215;0.13977803;0.1045163;0.09446089;0.11078459;0.12736979;0.122019365;0.08822872;0.04938527;0.019422855;0.004105403;-0.00051800336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00090968685;0.007411085;0.03364569;0.06764762;0.11339358;0.17086132;0.21087083;0.20362592;0.15240993;0.074716784;0.014861134;0.0095429635;0.052397966;0.10863761;0.14862883;0.1432757;0.09604195;0.037934903;0.041997;0.06521596;0.0828976;0.065495856;0.039859235;0.027074635;0.063086785;0.08640277;0.083376296;0.05596324;0.024089212;0.0051642237;-0.00064377853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0021430126;0.019936139;0.057800107;0.083455026;0.080209896;0.046194445;0.057265744;0.16408572;0.29541638;0.3556265;0.35835174;0.33139932;0.33248717;0.3334064;0.30812576;0.26844844;0.27960843;0.32651547;0.35404053;0.31697974;0.2306549;0.1289974;0.050590985;0.010569539;-0.0013390841;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002920434;0.027115138;0.07930073;0.11479496;0.11063881;0.07098844;0.017971616;-0.0020892052;0;0;0;0;0;-0.002890005;0.023536395;0.10697918;0.22184707;0.30119953;0.3130479;0.27216703;0.220767;0.16954178;0.16823837;0.22685318;0.30789685;0.36290607;0.38131255;0.3551647;0.33265454;0.28904617;0.19064127;0.12923533;0.22232778;0.42126635;0.5793927;0.5584969;0.37435144;0.1607649;0.034439605;-0.0042949314;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.002045046;0.019017704;0.05522849;0.079781294;0.07671984;0.044930898;0.048574574;0.13368835;0.2408054;0.29236326;0.30443338;0.29853016;0.314138;0.31789592;0.31142196;0.2889174;0.30528185;0.3386705;0.34633034;0.29288578;0.21451911;0.120105706;0.047147855;0.009857058;-0.0012484336;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0031171094;0.028944585;0.08460725;0.122457854;0.11800484;0.075701214;0.019147953;-0.0022265061;0;0;0;0;0;-0.0027699966;0.022568982;0.10244334;0.2123811;0.28802645;0.30181184;0.26876137;0.22620305;0.18007495;0.16848108;0.20041339;0.25417998;0.2991289;0.32634637;0.3212016;0.31429923;0.27711433;0.1844603;0.10688457;0.1367449;0.24561505;0.33900785;0.32680658;0.21907711;0.094069906;0.020158794;-0.002513726;0;0;0;0;0;0;0;0;0;0
