;meta[fps=30]
;meta[frames=35]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;-0.019584;0.029376002;0.058752004;0.06040686;0.06030629;0.064096004;0.04188648;0.08372572;0.068640016;0.07472762;0.15693715;0.24501714;0.27056763;0.23618287;0.122674294;0.03131429;0.005508572;-0.011296764;-0.014436571;0.04068115;0.13070098;0.21312766;0.24805945;0.19529298;0.09902934;0.027305147;-0.0043999963;-0.008934097;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.011954286;0.0022514293;0.04901486;0.08888;0.1345082;0.16007543;0.12983313;0.10022705;0.07753142;0.018596575;0.04302476;0.070045725;0.087748565;0.098262854;0.07858286;0.021599999;0.015794287;-0.0012685714;-0.0036342856;-0.0033188579;-0.0035702856;0.013828576;0.0446202;0.066794686;0.07076116;0.09503392;0.14332497;0.19618896;0.22206934;0.17958096;0.091032386;0.025097147;-0.0040457123;-0.008213335;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0029907546;0.029907543;0.059815086;0.07375978;0.06858912;0.062552504;0.05262101;0.095063865;0.13070984;0.18621784;0.27578184;0.34991497;0.37039247;0.33691615;0.2385304;0.13275903;0.061886933;0.012196802;0.009519509;0.06406995;0.15088558;0.23105174;0.25931323;0.21204802;0.124880776;0.050582096;0.010916246;-0.0013645308;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0.0016195767;0.0073456955;0.019008003;0.037713323;0.06544716;0.1010914;0.14024812;0.1710336;0.18018861;0.16430232;0.13161261;0.092602745;0.05944546;0.033322167;0.016080564;0.0058819773;0.0014727535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0010854218;0.010854217;0.021708434;0.026093857;0.030765543;0.04455001;0.05950736;0.06953857;0.056000613;0.027266752;0.005995664;-0.00073554233;0;0;0;0;0;-0.0005364821;0.003988628;0.023048319;0.05438295;0.08336754;0.09354904;0.07646618;0.044939112;0.018150004;0.0038836645;-0.00048691584;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0019637786;0.019637786;0.03927557;0.04544299;0.07101442;0.13786528;0.21044491;0.2402289;0.2264023;0.1956765;0.22596814;0.2810408;0.2811521;0.1953648;0.09659698;0.02109615;-0.00259388;-0.0009857859;0.0073556355;0.042111218;0.099172495;0.15174775;0.1702062;0.13908559;0.081840634;0.033130974;0.0071760328;-0.00089598354;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.0018819543;0.018819543;0.037639085;0.04355324;0.068025336;0.1319873;0.20134242;0.22812226;0.23309295;0.21922183;0.2540778;0.2959361;0.27864724;0.17975143;0.089733765;0.019604389;-0.0024101932;-0.0009429256;0.0070413277;0.040227413;0.09472116;0.14505132;0.16280773;0.13314845;0.07843425;0.031777818;0.0068576415;-0.00085720513;0;0;0;0;0;0;0;0;0;0;0;0;0;0
