;meta[fps=30]
;meta[frames=94]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;-0.019712;-0.006939434;0.083564796;0.20870583;0.30086952;0.25030586;0.23662633;0.17838629;0.15393098;0.1435616;0.10269715;-0.028613027;0.005528683;0.0896096;0.22357303;0.32251096;0.30339655;0.23621854;0.13150112;0.0712503;0.04681691;0.024419049;-0.036982857;-0.0063085756;0.07596799;0.18973257;0.2701166;0.26349714;0.17772801;0.085961156;0.045220576;0.036315423;0.030966861;0.009435431;-0.0043885703;-0.003638858;0.013074287;0.032621715;0.044233147;0.041144382;0.04311162;0.053152006;0.030488383;0.053520758;0.13426287;0.2050781;0.24044189;0.21910858;0.10747428;0.02354286;0.0016685731;-0.0137394285;-0.023253556;0.049588896;0.18760884;0.3455347;0.44488493;0.41631612;0.28697342;0.16620865;0.06687957;0.05991837;0.10046174;0.113130674;0.10483199;0.039597716;0.08430323;0.12663162;0.15076114;0.13206857;0.086773336;0.0046171434;0.053005714;0.04176762;0.012352001;0.0076525738;0.037232008;0.07391087;0.061698295;0.075200014;0.13329601;0.20202024;0.23629193;0.21894693;0.1258449;0.0625649;0.053175513;0.04562286;0.022288982;0.005740407;-0.0012930625;-0.0019853057;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.004726858;-0.0016594288;0.019983543;0.05007452;0.053639013;0.07459384;0.13460754;0.14921388;0.12456138;0.097064696;0.06758095;0.07380801;0.11448229;0.111660354;0.06500358;0.068682976;0.10686995;0.12349592;0.1490173;0.15363291;0.12698667;0.13729523;0.13414857;0.09727999;0.092879236;0.078299426;0.05589028;0.05370515;0.06953143;0.078235425;0.11014706;0.13060114;0.13781944;0.13863163;0.13714287;0.10343772;0.06755049;0.021558862;-0.0028891407;-0.04013105;0.026819054;0.13897143;0.18662097;0.18889906;0.14980571;0.053192377;0.03363048;0.033885717;0.02890667;0.052879997;0.071108565;0.0662487;0.03717485;0.029522285;0.09831663;0.19870043;0.25570288;0.24349782;0.16208524;0.079221554;0.011651697;0.0027271807;0.0292049;0.050453335;0.04918857;0.009097139;0.03591619;0.06409143;0.08224;0.07049143;0.035245717;-0.046628572;0.0044342848;0.098560005;0.19186744;0.22480458;0.20028803;0.08382858;0.05306972;0.10266286;0.14988801;0.15483886;0.12059886;0.03985143;0.008045716;-0.0014742861;-0.004228572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0020006753;0.018575424;0.054326758;0.07864338;0.07579664;0.04863326;0.012312579;-0.0014313253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08376117;0.08070672;0.05212344;0.040132947;0.06794646;0.112525955;0.12978543;0.10062505;0.08197201;0.15260306;0.2919546;0.4012979;0.3839316;0.28239343;0.22819719;0.23671255;0.24463165;0.19778532;0.095002316;0.018962674;0.024971858;0.05568715;0.07614652;0.07336975;0.049154583;0.018158752;0.031813603;0.0792086;0.11546027;0.11126171;0.06997559;0.029461447;0.049646;0.107303604;0.1468397;0.1415867;0.09494269;0.040807094;0.0077391793;0.0076833554;0.032644957;0.05861278;0.067200735;0.051378623;0.05106731;0.078252956;0.10425895;0.10114701;0.064886756;0.01641253;-0.0019084339;0;-0.0018320966;0.014928724;0.067736045;0.14050177;0.18952182;0.21122548;0.19975103;0.16257472;0.116611056;0.059987325;0.07754445;0.11801518;0.15823543;0.16153702;0.15620294;0.14063728;0.16461435;0.1345756;0.07804469;0.04165348;0.04278936;0.06361288;0.07291172;0.068229504;0.06131318;0.06420384;0.096004665;0.14765757;0.19844;0.22909594;0.21931998;0.15852545;0.08868288;0.034756668;0.007262952;-0.00092013757;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002377186;0.009159078;0.021982873;0.041059993;0.068556204;0.10195608;0.13625315;0.15705964;0.15378252;0.13001609;0.09476761;0.0628477;0.036937192;0.019128626;0.007361959;0.0018486215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0007172531;0.005860483;0.026373923;0.054528728;0.074576825;0.071900256;0.048230905;0.020800343;0.00450645;-0.00055980746;0;0;0;0;0;0;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.010496387;-0.0017016869;0.0053277113;0.023976292;0.04957157;0.067797124;0.06536387;0.043846272;0.018909402;0.0040967725;-0.00050891587;0;0;0;0;0;0;0;-0.0005619278;0.005216386;0.015267471;0.021203496;0.029167233;0.042784702;0.055730246;0.059513986;0.048207838;0.023430003;0.0051527712;-0.0006321687;0;0;0;0;0;0;0;0;0;-0.0010019279;0.009298315;0.027248198;0.039467473;0.03806266;0.024438556;0.006207711;-0.00072096393;0;0;0;-0.0012643377;0.010989401;0.04093989;0.07240838;0.09433151;0.10495394;0.09966001;0.08280218;0.06857044;0.05910102;0.05885849;0.059107777;0.048207838;0.023430003;0.0051527712;-0.0006321687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.34101728;0.2713969;0.15724587;0.13768692;0.2205451;0.31519163;0.3373228;0.2856973;0.2288418;0.17360955;0.16607882;0.21442463;0.2806762;0.28923985;0.23493817;0.1141836;0.023033205;0.012276398;0.069467;0.14398594;0.19380625;0.21551469;0.2438492;0.296515;0.33889657;0.34751084;0.35004467;0.36943305;0.44407332;0.56100166;0.6239339;0.56125224;0.4056739;0.19989575;0.043633956;-0.00536588;0;0;0;0;0;0;0;0;0;0;-0.0028922316;0.023567567;0.106934644;0.2217244;0.30155802;0.3093211;0.23983556;0.20058967;0.29109195;0.4653881;0.590566;0.5546951;0.393017;0.26778013;0.286597;0.38178867;0.43317607;0.354072;0.20432872;0.11921755;0.14824823;0.23137484;0.26799902;0.2156483;0.103398;0.032900926;0.06598729;0.17533259;0.29367298;0.3633865;0.34598795;0.25017342;0.1399566;0.054878604;0.011439465;-0.0014504094;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27831328;0.22117223;0.13108334;0.12463404;0.20360512;0.3082198;0.35836738;0.3313999;0.27371556;0.19729051;0.15912285;0.19482766;0.26112467;0.27259672;0.22116166;0.10747903;0.020767737;0.019156303;0.10003246;0.20739906;0.28077585;0.29772845;0.29317743;0.30641848;0.32531038;0.32258734;0.31235883;0.31470555;0.34940788;0.40010428;0.4062261;0.34004316;0.23619334;0.11708083;0.025582558;-0.0031449401;0;0;0;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.3135329;0.32008255;0.24769886;0.18209483;0.2040237;0.2876223;0.34966168;0.32352623;0.23429157;0.18138608;0.2259251;0.31253695;0.3534579;0.2888892;0.16611148;0.10218682;0.13932793;0.22169141;0.25633493;0.20618843;0.09867193;0.032269474;0.06887833;0.18230316;0.30526993;0.37763137;0.35950127;0.25994462;0.14543858;0.05706217;0.011927707;-0.0015108433;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;-0.0027237593;0.024649281;0.08035833;0.11986026;0.11918303;0.07900387;0.023159377;-0.0025883138;0;0;0;0;-0.0016364823;0.01636482;0.03272964;0.04091206;0.03272964;0.01636482;-0.0016364823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007872291;0.0054196347;0.037368882;0.09516373;0.15937363;0.1971309;0.18764041;0.13562733;0.07587314;0.028177708;0.020686153;0.04151639;0.061228927;0.05900242;0.035262294;0.035457116;0.05065302;0.064707845;0.051766276;0.025883138;-0.0025883138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
